group,AHR,AR,ASCL1,ASCL2,ATF2,ATF3,CDX2,CEBPD,CLOCK,DUX4,E2F1,E2F2,E2F7,EBF1,ESR1,ETV6,FOSL2,FOXA1,FOXD2,FOXH1,FOXM1,FOXP1,GLIS1,HEY1,HINFP,HNF4G,HOXA4,HOXA6,HOXC6,IRF3,KLF4,MAFF,MEF2A,MEF2C,MEIS1,MXI1,MYBL2,MYOD1,NANOG,NFYB,NR2F2,NRF1,PBX3,RUNX1,RXRA,RXRG,SETDB1,SIX5,SP2,SREBF1,SRF,TBP,TCF12,TCF3,TCF7L2,TEAD4,TFAP2A,USF1,ZBTB7A
progressive,-0.0244462763470301,-0.0444058849121153,-0.201851545670964,0.0177769053198146,-0.003807604550083,0.051948337237439,-0.0615522315166295,-0.246718223490414,-0.182910531953672,-0.147235460022639,-0.432150990305288,-0.0645110070268851,-0.0280356105725862,0.255327775180093,0.167437591170532,0.237478113085436,0.246208926066518,-0.0848101472079012,-0.141366413518689,0.0308003680165955,-0.0828214620288769,-0.100428601540726,-0.125675202411022,-0.0907276982284124,-0.0769039110083656,0.394196206095861,0.187397199735617,0.137437547677202,-0.334317380400606,-0.216305891606311,0.0138722917366084,0.132490086987922,-0.458294924731973,-0.0954811408514461,0.0287631783210097,0.437583496160183,0.0572110772843691,0.153419785884239,0.004147136166014,0.118059993310856,0.021875536969267,0.0804932452339217,0.100331592507603,-0.0982701505537362,-0.0681488457690027,0.166904041488355,-0.0376152525934958,0.385077356982286,-0.238520960191509,-0.205343870863397,0.344066788229481,0.117938732019452,-0.180897594516367,-0.0009458380729505,0.179539468052643,0.305602706596158,0.0360631080635256,0.0816331013731185,-0.0130477149550617
progressive,0.0304964773749202,-0.479773885355732,-0.0915779132003165,0.439072590600036,0.412380799474018,-0.220878258279282,0.0416155992031068,0.0380173687971684,0.0410847127497716,0.320566936738886,0.0932590536358779,-0.436536133100768,-0.0105882353748514,-0.186724563114719,-0.0532656074846285,0.0074029166548404,-0.369349503062017,0.0729673936417337,-0.0785711950936049,-0.400465347965829,0.291574637648415,-0.0053678519170555,-0.340504672430807,0.210525972439246,-0.0372210391171657,0.0206160906045157,0.150122891526445,-0.262700313325352,-0.419606753977747,0.18899557738732,0.181533673348776,0.168880879544287,0.188376209858429,0.413413078688836,-0.142454531644937,0.149120106003478,-0.283286910238016,-0.230080290137091,0.0635589059409604,0.389493694596902,-0.28741602709729,0.244473211760845,0.2755005755891,-0.28092741488986,0.471751601172001,-0.272728168555017,0.0886285440151211,0.126026545283399,-0.119213502465597,-0.111073243514458,-0.300393251512149,-0.036395215745311,0.0978010821810788,0.338735050919689,-0.20710470418442,-0.113019827176687,0.069575619078759,-0.147556940335325,0.0983319686344139
progressive,0.0576576673223974,-0.13819369031484,-0.043718188119962,-0.0132216893361925,-0.0849001853791994,0.0073645240276512,-0.261859313736927,-0.0304821429864446,-0.166967493419627,0.193607067988785,-0.15867941309741,0.0411532856645877,-0.0731188610412675,0.29241802097577,-0.198014297767516,0.17066171859789,-0.0462448084491367,0.0770236379136283,0.068769054451836,-0.0095370346894794,-0.0604761888638441,-0.0473023521854011,-0.0076277136452735,-0.136796392708554,-0.0931978362329663,-0.10082554987824,0.159751312631,-0.130154443812921,0.0339753870021596,0.138571726311062,-0.100634139247242,0.0854744172721937,-0.127517762370922,0.143835518663509,-0.0231271894903433,-0.19162118269218,0.0909248349898641,0.021059954675564,0.0538820926259602,0.106237685469711,-0.103711065140536,-0.191697746944579,-0.180591145080916,-0.188281067181264,0.0921594335598017,0.209771695776573,0.0729753030680189,0.127412486523874,-0.0291135569748083,-0.149936732526573,0.158014261154692,0.153554393452437,-0.245718612278013,0.249704738668548,-0.0424979453473492,-0.0407082559475172,-0.215155119773394,-0.0587247815902117,0.0066563046929583
progressive,0.482590519181731,-0.158667335201675,-0.110375702721859,0.284826510008391,0.198415620406201,-0.0249784305930084,-0.10516281285897,0.060418841535842,-0.0542647354477095,0.12927242847483,-0.0591880203182155,-0.0562557697703406,-0.0984294967860721,-0.130973857805079,-0.009158757884103,0.105597220347544,-0.113995765126643,0.0347887997099725,0.0750076930271208,-0.1691293155515,0.215285111212494,0.0649077189177739,-0.162070193862172,0.0868090964667161,0.0066609148248022,-0.0254490387056303,0.0134666321457958,0.331090907541528,0.0326529628911501,-0.069143191931371,-0.248770688456744,-0.127498597896486,-0.254997195792972,0.276391764605245,0.246526249765778,0.1163850063138,0.139191399463938,-0.273604316553561,0.402768143156248,0.20815358827507,-0.0785553541838089,-0.154793868428556,0.0544095379439008,0.0560385660260536,-0.0531787167262743,0.106972844061362,-0.0101723753574425,0.231828796402356,-0.253404368334868,-0.280518635746698,-0.15808812521691,0.219882590466569,0.227050314028041,-0.256771026371316,0.147807147987323,-0.0734148655690159,-0.0321823547785282,0.287577757436027,-0.418370612120866
stable,0.221015982574701,-0.22314471101475,0.0949259514862166,0.113772915185255,0.13502428396683,0.172697826824441,-0.190125638230114,-0.155535985137225,-0.144618607679299,0.269568075194114,0.159013005325212,-0.199080275648925,0.138971119277928,0.123866174792929,0.276061036678604,-0.122297535869483,0.0545849459048227,-0.220341351354531,0.0288198574487256,0.0438762673135684,0.0045001299808788,0.24007746929483,-0.0593956974547009,0.107105229068202,0.162923925017395,0.048989874893221,-0.0481647863505663,-0.0365601586712294,-0.241338398726487,-0.0774282502275192,-0.0655411510588734,0.106713069337341,0.0308010406434999,-0.102085778651653,-0.0893900927112055,-0.233804854985848,0.210226736513988,0.0974730483520117,-0.17676599868593,-0.165753493372499,0.0274210896958252,0.119682490535469,0.210702375791518,-0.0471232334020152,-0.241340340111293,-0.0845104220007055,0.122380044723748,-0.0299002380934016,-0.0133615809289898,-0.0935135940396725,-0.170180821423143,-0.217755426792611,-0.235913198885432,0.0135799867196925,0.334421005339173,0.0211348856931998,-0.0402788812675941,0.14952351639228,-0.0178267659833562
stable,-0.272910375655193,0.0980872866159649,0.265024303260444,-0.120075110944266,0.0318397332133843,-0.222684957809669,0.267433305202356,-0.239116169168182,0.0343850937557819,0.143812870645465,-0.121120526881322,0.251206631744571,0.0509640269314878,0.0623386068553271,-0.040668952594826,0.313817955800869,-0.302022936858866,0.043327945304295,0.0866331641751757,-0.10000767023947,0.200901671382097,-0.0950419445384535,-0.106677878446557,-0.252990656767591,-0.179061568870989,-0.091905696727285,0.218616926228516,0.130370185280927,-0.0206469647568592,0.26242212663451,-0.0949510388047964,0.171857289478667,-0.0070338311417148,0.117825194036253,0.0550320585126411,-0.362611608341295,-0.0754176692852362,0.0256695065414116,-0.294705025299473,-0.095428293906496,-0.115882083979334,-0.136585864819729,0.0137154025655085,-0.168777857751034,0.115166201326785,0.0916557059597281,-0.0155335172386497,0.0837014542647356,-0.0774403218591057,-0.485754787796486,-0.182788703950928,-0.291932400422933,0.104552956922323,0.100553104641413,0.212253524872522,-0.448631158814285,0.194799624010367,0.277046586536589,-0.148642237745996
stable,-0.0038527082733193,0.0405443026310159,-0.0276050182413775,-0.0610572482136064,0.172644946210063,0.0951637116662102,0.0568592500478669,0.006778585782774,-0.085504681254563,0.0797665084371074,-0.164462484417318,-0.0267781398147925,-0.112064743242564,0.0639922122991774,0.0364144537861489,0.246546069764087,0.0928420914684907,-0.060734674761477,0.129638181451525,0.175193730810691,-0.0603712117168243,0.0832375805135413,-0.131669031213522,0.120079103377157,0.216923831624886,0.0825061111361777,0.0620113387058199,0.209350170431934,-0.184162181437498,0.0710615685176737,0.0955453478630956,0.0274732628876909,0.166388838553978,0.128375147371357,-0.206392489906073,-0.170218830387006,-0.204702386748437,-0.0129392843896384,-0.141532509587787,0.121383027049849,-0.13034239110054,0.0626655721861948,0.133636274942705,0.0490402512997743,-0.0418891158962312,0.124822296109876,-0.330328844844607,0.127580071961179,0.0738011712167439,-0.199713856460578,0.14767049175436,-0.082001806161722,0.134708490924431,0.225783243338298,0.150196559914697,0.131014797733147,-0.111047046717536,-0.102787349027802,-0.145785027210224
stable,-0.0115414785391181,0.0029865228222535,0.111690144755379,0.162859636383339,0.255491919708583,-0.0184068755701537,0.0618035960299354,-0.211745669917827,-0.238583313133094,-0.0412314413378125,-0.0882356249785994,0.0019439439295755,-0.260078866229683,0.0458233954424512,-0.0539987763271111,0.0397932633456072,0.127587219456127,-0.0398433391809904,0.146881438829271,0.017932156650721,-0.181890456862368,0.0134193223659877,-0.15374082676006,0.0460707700692442,0.0655242305989065,-0.205003459441834,0.174443178624179,-0.11602370754944,-0.151925076969066,-0.0553648451163646,0.173772162430045,-0.348380591310989,0.210519813467646,0.152558035528309,0.102967935748334,-0.111180372751178,0.046366217498005,0.12991374276803,0.0366815509348957,0.0467778408648548,0.113889475445409,-0.0821844610308944,-0.0755113552077303,-0.283340093281884,-0.0567158911550031,-0.0890538641287607,-0.0624676016071165,-0.287741759212066,-0.115043222692637,-0.199726467909153,-0.262196072549685,0.293590616784823,0.0606839003507672,0.142061138915285,0.0863738054190523,-0.144573944334813,0.104957949446462,-0.101655948861295,0.0938941943769
stable,-0.184924815573188,0.0019738336893729,-0.0500478758661117,-0.0846713606338242,0.213174038452281,-0.119844263026414,0.0263415227927146,-0.137273011015568,-0.0564526609561132,-0.0554962673128087,-0.152239554093236,-0.0156787511099163,-0.0567731545706248,0.165883425111015,-0.0508109559006631,0.055633621719028,0.114975812405976,0.163522964204136,0.0250951587362806,0.102970019862367,-0.182254035452258,-0.074588529777285,-0.122214898333754,-0.058899604266908,0.08831888319898,-0.0218291761884006,-0.0368313296676813,-0.0380522577229636,0.153002634127788,0.0040036265812797,-0.0758603298348707,0.10701943124572,0.0143001198474934,0.0366024056573159,0.0686873775100874,-0.168991704451755,0.0348574959783083,-0.0737745777404301,-0.0595202426950098,-0.0008546496386975,0.103183682272041,-0.051492640731529,0.293795987702753,-0.0718567032535909,0.149660343576452,-0.0263364355924843,0.123400215987423,-0.294304707725787,-0.123440913589266,0.0462782604954277,-0.406533432007378,-0.0912796337330394,-0.0573887057984962,-0.0532578992114579,0.116532495676461,0.0568087649722372,0.0149665430776683,0.005285601039326,0.167033132363073
stable,0.20301353377506,0.0949491046034516,-0.0104338069545001,-0.0601843612634575,-0.0832950975359252,-0.358351584092057,0.0077084498158246,-0.176731738526225,-0.0426047117308754,0.0946422279283193,-0.158735613505963,-0.0042232075768214,-0.080533207459734,0.282114650084176,0.11307674819877,0.467921170289315,-0.0588910952753998,-0.170060824135847,-0.0372270633285561,0.0511607256970657,-0.0252661795858973,0.160883750231889,0.155462262304551,-0.194501359333889,-0.153394498041159,0.256439301598102,0.345879239224178,0.184849357242226,0.0570571418121088,0.189006805531519,-0.103527038332151,-0.0873064140751553,0.0539518421232695,0.110292938360069,-0.126674307542135,0.132950666207342,-0.125212990041504,-0.136691639008955,-0.253984288197044,-0.0251711939483564,-0.133469433920065,-0.253297468971747,0.0763099998829126,0.035824198527951,-0.143494071974389,0.338002737895781,0.097718301267146,-0.0058306568275147,-0.0504446801217568,0.183694916416728,-0.0539810684732821,0.118651674463675,0.186091477117761,-0.0736942415567844,0.17595724025089,-0.184374429054521,0.0841353550987876,0.0954751789036785,-0.0277869522744845
