group,ASCL1,ATF3,CDX2,CEBPD,E2F4,E2F7,EBF1,FOSL2,FOXA1,FOXD2,FOXP1,GLIS1,GTF2I,HINFP,HNF4G,HOXA4,HOXC6,IRF2,IRF3,KLF4,MAF,MAFF,MEF2A,MXI1,MYBL2,MYC,NFYB,NR2F2,RUNX1,RXRG,SETDB1,SP2,TBP,TCF12,TCF3,TCF4,TFAP2A,THAP1,USF1,YY1,ZKSCAN1
progressive,0.027596026933975,-0.0068868819413435,0.152384387744375,-0.196979373273004,-0.25289891466997,-0.369005924300789,-0.075634453433276,-0.0075416207174571,-0.0112033079468334,0.0226976109052729,0.305738758860771,0.0476019339818919,-0.185291073640161,0.0774531722558139,0.204957486507871,0.126873825060244,-0.358699850973074,0.112639319075847,0.141302327719044,-0.425483206136666,0.0956888596497938,-0.0411515445579575,-0.241550109217333,0.0766529359738972,-0.0753434584216699,-0.131117502312832,-0.170717073475557,0.0377808523401872,-0.106019182561809,0.267254668575869,0.253214159265876,-0.472624398016848,-0.0871772555603165,0.120180939793304,0.104733954593882,-0.0315002100063564,0.0543190688331318,0.0048014176915,0.0633884133615208,0.199840824220464,0.107158913023933
progressive,0.204927939850047,0.152489457826385,-0.129919134755594,-0.161523472406219,0.202868066818814,0.0153019139462987,-0.0731549193663435,-0.147545762551427,-0.0361654850769253,-0.327019557086957,0.0770981048832743,-0.071065619577522,-0.14348487000414,0.0148605125824632,-0.0711833266078781,-0.0260132537087078,0.018774271341805,0.288941332766745,0.0096519764892038,-0.0736257474877681,0.176119144170381,0.0592360630267295,0.152548311341563,-0.0666810326967556,-0.152989712705398,-0.0316337644082137,0.0697414154860153,-0.0544689282973057,-0.240122341926534,-0.0883096995246971,0.146957227399646,-0.116117985446336,-0.0936653694059016,-0.106936837078557,0.0821300804309995,-0.0652391215748928,-0.0913700823139568,0.014683952036929,-0.0824243480068899,0.0193333797359967,0.03754854268361
progressive,-0.106999727448128,0.0584931205369134,-0.265913056393718,-0.0599430072779707,-0.000937880532169,0.154640230398514,0.236886610944036,-0.121230628992368,0.0241264981795744,0.0533012818766916,-0.0830263526207448,-0.0673455643354482,0.213760199658458,0.0362041025836295,-0.0990420982389589,0.0873712277391608,0.142777955708477,-0.0087998076462192,-0.0238633174179963,-0.0971471967555969,-0.225512416939108,-0.057737073985471,0.0131111870313435,-0.0958025823191708,0.272640913680605,0.132016255112312,0.160698173019565,0.107865831408958,-0.264778986566555,0.0545932601608021,0.175374089306109,-0.102602216177397,0.127283786508663,-0.0718961989583707,0.0516982717834434,-0.0363859365643562,-0.15673132117687,-0.174775951211613,0.162961527569136,0.119072546747427,0.121240199201879
progressive,0.0886290006846594,0.0961356304480491,0.0451123064041392,-0.0882300976537546,-0.221790085183051,0.157240322000279,0.0946850739720318,0.168554662513215,-0.0744860750434903,0.0558464243266675,0.155971085083764,-0.157929336326388,-0.152344693893721,0.116769796319396,0.213630705005454,0.231653869219969,0.19829107027157,-0.20833617386799,-0.0217946110521605,-0.0868520690015381,-0.234409926524402,-0.107595026608586,-0.48691554508712,-0.219106555702419,-0.133523723617396,0.0339430215388057,0.165472230001678,-0.0525826722556285,0.0660728474825898,-0.0052220033136624,0.0080868523537966,-0.125364343439798,0.453081315284016,0.253811119391134,-0.045257362051741,0.0141429256411691,-0.148790830527478,-0.191437190922388,0.269549657155922,0.162716172697245,0.476072635428891
stable,0.164175222832777,0.142477522110613,-0.22397911596666,-0.143535946536084,-0.147640497037431,0.313600475919764,0.17493716586718,0.0211995615200841,-0.274083374617944,0.0616274904467598,0.27329586800413,-0.123940529191118,0.0323101048927849,0.187937336700401,0.0156802180023048,-0.0169085729548014,-0.316409670289387,-0.151212922231293,-0.0717359292258032,-0.0499061682083512,-0.238996119397775,0.165034585783733,0.162013706529016,-0.199391625253485,0.175143024562776,0.263092268129952,-0.414978115248265,-0.0170231546815956,0.0183806568346314,-0.0642890880157663,0.0276307036943017,0.0603515549466961,-0.204915823929179,-0.240430333045868,0.0718330323841033,-0.187635345878088,-0.207629857203668,-0.108214672704413,0.168406007439913,-0.0519230008062449,0.220747522858432
stable,0.115653082319234,0.0019086166826749,0.0769695120543034,-0.268206087170184,-0.454898336851124,-0.0229261218192744,-0.11000675796632,-0.448274982529698,-0.118527368156834,-0.102315487167684,-0.10700750317926,0.0214605768665061,-0.14989457447151,-0.416839611333497,-0.237327395839764,0.292393259297654,-0.0775148311064962,-0.485231709129351,0.547045895858128,0.0748450399134687,0.518700665957687,-0.0190975276403371,-0.0770717593765895,-0.302265806305062,-0.0013746584440694,0.523426764410025,0.0264934172857027,-0.123276188236346,-0.335564350929588,0.181807099838379,0.045727274689088,-0.121742478402054,-0.0615756096434427,-0.133103291989405,-0.265081863433662,-0.160289718903936,0.106803008534687,0.185079014151536,0.210277298688281,-0.219740856406544,-0.143555240489768
stable,-0.028270885652317,0.146597342989977,-0.006949699090189,-0.0027235920666972,0.0772092957707546,-0.165026982641295,0.193116295489165,0.173165983600608,-0.0478762092124257,0.153964659530393,0.194555259964404,-0.164940735559183,-0.307157634641888,0.236462263230651,0.115888842437966,0.116774009859643,-0.160964291141805,-0.0547124252998357,0.0147073971601649,0.125766402999855,0.422674252830739,0.0280938521679817,0.15520389392074,-0.163465456523055,-0.130364734272462,-0.160192606722907,0.115966010879856,-0.126038762206524,0.078144395713654,0.0950624417679548,-0.148862463725447,-0.0489384101184376,-0.0277897177205338,0.284983055898862,0.334316386866971,-0.114363630880616,-0.0747762201911717,-0.0328056664433678,-0.0295191986828865,0.0906275260193495,-0.0986984371769955
stable,0.0303077878688114,-0.0441863813620828,-0.0428394798361105,-0.340344490872153,0.234545125653587,-0.185237514251487,0.105778335529314,0.145716719662271,-0.104334296867268,0.119556787645189,0.0494498121580012,-0.0878450176652901,-0.197001121854161,-0.0979462784031953,-0.154706411111083,0.241794359963262,-0.197530869740584,0.109556669698454,-0.0382439920274214,0.148529690953316,0.308726853787006,-0.246192569258481,0.228735924350861,-0.083787289053216,-0.0094172951302925,0.197467780672825,-0.052256774966403,0.132395913641093,-0.249097670616731,-0.109677840765103,-0.0145615576871101,-0.161516024773992,0.243292474969102,0.0959664833720821,0.0653772982327888,-0.311593901421845,0.0409317865967222,-0.165167179393839,-0.187950344165137,0.221964364411364,0.20235067423464
stable,0.112962049827469,-0.184899674916731,0.246588819179201,-0.0916568002515304,0.0407346611434006,-0.121782046967591,0.212605141437577,-0.043637380663291,0.211308830618711,0.0805847807868697,-0.393504045317261,-0.061368879236632,0.0213154167196155,0.137769880400262,-0.12100934404811,-0.132955737869025,0.236808026961566,0.0069848277063562,0.0363475386466136,0.0610486142107947,-0.0632243829577529,0.194085689229239,0.0630362907997214,-0.267289123706335,-0.0534486743119574,-0.243640347512762,-0.10234755182829,0.160823878688709,-0.0098519622233758,-0.148282706962667,0.117074659444967,-0.245526352664915,-0.0119565609645923,-0.177335320020765,-0.0055207590168143,-0.198152546700189,-0.246055044136138,-0.146254361799031,-0.0512881562805153,0.296067223885143,-0.191508318307025
stable,0.0325411657249349,-0.109173647190718,-0.242647704458997,-0.0469643064563935,-0.296288986806202,-0.101136546581408,0.189188256967206,-0.138143576355317,-0.12961188493928,-0.104409573978865,0.106577045455403,0.0741740742205825,-0.468864811382762,0.0230421128780943,0.27084665383664,0.272577721660183,-0.163978672612574,-0.125007826400191,0.293030506197179,-0.262613171583482,-0.0651841589689017,-0.126251576811225,0.102263922684976,0.134666893919796,-0.168866393526109,-0.0608564894100425,-0.214790604609533,-0.31631264108442,0.0023711265146018,0.486117302464466,0.290775753990042,-0.0352323215850658,-0.0344758885865425,0.107173463781161,-0.12509510713079,-0.235796167106988,-0.247324496940252,0.187282627682465,0.114425037815082,0.453292474365085,0.185697027743253
stable,0.0999633645642505,0.148972243093025,-0.0932776137234818,0.139655166710605,-0.0197402253486131,0.0191120418748142,0.0613741124775166,-0.050040978105353,-0.0927586284983993,0.0272784270342006,0.0251531707957406,-0.0938705719557593,0.120321205814206,-0.0054105970976926,-0.125981902126701,0.110550897990877,0.124021030348674,-0.0375137080456127,-0.0659991866892812,0.0590151954702977,-0.111436225727782,-0.103371993768808,-0.109748936658906,-0.0517611440663165,-0.117261306500711,-0.0778031651231146,0.0081640368099516,-0.109573984626016,0.0603631480458513,-0.0324999820023949,0.0608880041445207,0.0775284082392474,0.0362573410980148,0.196377198957857,0.111193171561284,-0.0105687466311484,0.0788012136328887,0.0093957460884845,-0.131369015730046,-0.0673764936327694,-0.115259338607576
stable,0.515017705965036,-0.507635920668331,-0.458205464909855,-0.497661882555259,0.127222099047925,-0.518889813595544,0.483425986640089,-0.514258412176547,-0.515091383081122,-0.520576895478581,0.507345950700145,-0.507549753301771,-0.398380072049073,0.493296628639968,-0.453557047444801,0.466478087484427,0.468887843206835,0.261200430999392,0.512668735340487,0.517112440318119,-0.064464569667491,-0.470350868666758,0.165559664398301,-0.470043469068063,-0.4903488704447,0.329347048516296,-0.492646662947394,0.517274010038768,-0.49342656505833,0.42974657691444,0.463823324332199,-0.453378544394986,0.486469117410165,0.515529014515645,0.513852674011682,-0.459937592048147,-0.509684168128923,-0.458201080914655,0.475452007490512,0.371857302860755,0.0865114097409572
