group,ARNT,ASCL2,ATF2,BARX2,BCL11A,CDX2,CEBPD,CLOCK,CTCF,EGR2,EHF,ELK1,ELK3,EPAS1,ESR1,ESR2,ETV7,FOSL1,FOXA2,FOXD2,FOXK1,FOXO3,FOXP1,FOXP2,FOXP3,GATA2,GATA3,GMEB1,GTF2B,GTF2I,HNF4G,HOXA1,HOXA4,HOXA6,HSF2,IRF1,JUN,JUND,KLF1,KLF3,KMT2A,MAFF,MYBL2,MYC,MYOD1,NANOG,NFATC1,NKX2-1,NR3C1,PBX3,PGR,POU2F1,RELA,RXRG,SIX5,SOX17,SP2,SPDEF,SPIB,SREBF1,STAT3,STAT5B,TBP,TCF21,TCF4,TCF7L2,USF2,VDR,ZFX,ZNF384,ZNF76
progressive,-0.20810690005886,0.0152549167114484,-0.0455481976889146,-0.0748068392048787,-0.101033746484814,0.250863977340002,-0.11217416673308,0.184454560741267,0.146822558001985,0.243669623875139,0.225840139201348,0.084696067546212,-0.134286577549832,-0.0049085220964282,0.177957987378348,0.32545426409945,0.166504769153349,-0.0769483022763596,0.0071462306992116,-0.121870904011808,0.0296676850239998,-0.0489408526673282,0.163448973534494,0.200816301062695,0.548527344275851,0.203775851150247,0.0213905693319837,-0.136716777215221,0.250936161488479,-0.150407704043003,-0.0158323898992635,0.11409907735913,-0.056784863468483,0.413398618327122,-0.0907354746354447,0.130292388000778,0.126201952920421,0.242755291327765,-0.0595278611106047,0.189483389751824,-0.0078680721839804,-0.128511845671681,-0.338303042528335,0.23892953145849,-0.0281277565231596,0.204930797525877,0.300213873515366,0.0193453517918052,0.282023468099191,0.459909271329061,-0.0709570179527782,-0.279039856628813,0.200503503085962,0.0224492701763113,0.180725046403295,-0.473263338797285,-0.0240613828256284,-0.15009490606627,-0.16847780254505,-0.0979779508659589,0.533825839369392,0.285849227968466,-0.108516836543584,-0.114147200124781,-0.0132818833197469,0.193790377277611,0.0956439967318729,0.0754805579239963,0.169753055834808,0.291527714315314,-0.408826955590252
progressive,-0.143188940016177,0.194916421111515,0.262273577617179,-0.183919932783424,0.0505545223403417,0.123453908963363,0.183010889748302,-0.0774152778297576,0.072166287401149,0.0795852515265008,0.213067957845083,0.183362777374801,0.0803769986861233,0.236879020571508,-0.0648059712135471,0.0713745402415265,-0.0505251983714668,0.122779457679241,0.0295292366570325,-0.239576825708,0.218962075588939,-0.109407727872282,0.0302036879411554,-0.0308194912875285,0.170724146789715,0.127002109197227,-0.115301845616139,0.0475634775151011,0.233741355901893,-0.0738964015647686,-0.007330992218727,0.235148906407889,-0.119583145071876,-0.26497138275367,0.20289254064549,0.151458299238901,-0.0005864793774981,0.30511589614342,-0.0625773495790541,0.269457949991531,-0.158173488111255,0.0961532939408239,0.1996082561315,-0.200986482668621,-0.164947324921359,0.0121987710519618,0.015658999379201,-0.0267141356450414,-0.182893593872802,-0.0383557512883799,-0.0920772622672117,-0.173275332081832,0.281979284701117,-0.0477100973594756,0.167733101964475,0.21861018796244,-0.24423933675911,0.0211425815588088,0.0875320470916009,-0.166530819240604,0.0513169455310893,-0.0674451284122888,0.200106763602373,0.0851861295816083,0.124040388340862,-0.153510977060144,0.0482965767369738,-0.111284461880277,0.290981743145714,0.0711985964282771,-0.0333120286418957
progressive,0.203931384390205,-0.0013585891666949,0.30961055364094,0.0743744146623649,-0.0490474524074524,-0.0039279911345845,-0.249708688838525,-0.351784021562869,0.340286066931051,0.377868933563411,0.361151136343765,0.134905520763039,0.11799227738257,0.131168208809744,0.0060778989036351,0.345029211565653,0.352117710130127,-0.0906202809083167,0.280803696327475,-0.0936854487475617,-0.0170181169301784,-0.0682536129429394,-0.39739448172756,0.303160830333788,-0.0595777101942211,0.0964931996920645,-0.113763966537453,0.150107418491425,0.400564523116515,0.324535966556455,-0.302946316254836,-0.213303266150633,0.0594633026854467,-0.168050329450862,-0.111318506037402,0.0305849406789984,-0.0268714636233657,0.483781684811227,-0.0530421812554887,-0.0236299175414269,-0.109392646306368,-0.0042759806404397,0.1548171942693,0.239068790522514,-0.139071860874236,0.0437370372085116,0.211620522375745,-0.198449357928102,-0.218308594659509,-0.181688657892666,-0.182060482296183,-0.0802282655279837,0.180020215056374,0.0737880761798966,0.0153496740938864,0.105173869420315,-0.0091287658042833,0.0729633887208151,-0.298632199778138,-0.260806217189633,0.292711611199068,0.15723881987169,-0.0657128128522433,-0.17501965352703,-0.311584083167296,0.0295409721614329,0.125056941049384,-0.206801106068627,0.20790227834058,-0.09804246804005,-0.142098892877223
progressive,0.199480224047041,0.591834649520674,0.447368515493121,0.206591625447198,0.211609314759999,0.0719081806553939,-0.201682231587192,-0.333405600669286,0.540213817022073,-0.368601622827423,0.278572003071122,0.190022421169675,0.0392751508800545,-0.463107454632554,-0.515739044690568,-0.166305717007731,0.204967193655284,-0.0555555672834594,-0.175474732010979,-0.556710824331066,0.0729911351833365,0.238827571895625,0.379539463559644,-0.0364233706231388,-0.173272724470829,-0.0889827637126234,0.0962024605655746,0.097177119640723,0.451628136636362,-0.518049347683513,-0.0772507563265777,0.124611967681938,0.234062571972678,0.213161549583384,0.391307569429955,0.527110067233966,-0.045556287142122,0.309327911664694,-0.166414012460525,0.125189543430174,-0.192188330225561,-0.0495993173797747,-0.242870602133278,-0.0087719316763357,-0.21890120858148,0.0024907954142681,-0.101075755941317,-0.456754121401957,0.000577575748236,0.287704919590105,-0.154248823263302,-0.0225976511497372,0.244711624830781,0.305790260206748,0.40599965252571,-0.175438633526714,0.06656560498421,-0.276442192499501,-0.0869973470780618,0.0345823479256362,-0.394375940592459,-0.515739044690568,0.431665674837952,-0.222980337303398,0.535340521646331,0.480145939205519,0.344307342917242,-0.326691282596041,-0.0275792419782735,0.597249422160387,-0.212439579898089
stable,0.0040678587404162,0.205874938571462,0.407426390570824,-0.120543474455451,0.30002797446388,-0.469297007538232,-0.300381030261602,-0.341756082927937,0.197406422592777,0.29063051659119,0.474752973636357,0.14802587794477,-0.449474757299481,0.29333920697371,0.297217997582013,0.437181470178811,0.155336833930924,0.381246242073102,-0.330482413234021,0.316399731291565,0.115373039822149,0.127825491441792,0.508511281551844,-0.357523979292851,0.526850890366829,-0.506446966231832,-0.42279685800497,0.277553947208908,0.451800488251139,0.0795176190535291,0.210093280110907,0.127020987246984,-0.192461712158019,-0.0876388670344549,-0.103821555730026,-0.500510612736806,-0.298215428442244,0.0833433548288411,-0.150289872363493,-0.144506895567478,-0.174939147771095,0.395857543078813,0.208902922585256,0.52202000666467,0.236916839037811,-0.0685844649240822,0.308435718542957,-0.311073026059272,0.237106871803252,0.176308927095589,-0.0104643423324722,-0.0152151614684812,0.361828173198409,0.0445496609458486,0.202753385124939,-0.121642191815027,-0.294756253331233,0.21111000363768,-0.0949951607869838,-0.256383139578859,-0.286914749015168,-0.365071270444147,-0.151909491719708,-0.183618918448416,-0.307402596249624,0.47475876143632,-0.435558956922615,0.260734600517446,0.249142601825584,-0.0342840330787607,0.327634815652396
stable,0.125995063989175,0.25884199437956,0.373636238747585,0.159846681630852,-0.424532581899707,0.163312253727992,-0.0329569111198652,-0.130377993406147,0.405381332173353,0.498136350067406,0.507196669275617,0.347078178068519,0.344394058503087,0.151103473594928,-0.44444263335975,0.185090996024728,0.395097869872034,0.256565589178497,0.0462189533608832,-0.0870583421918914,0.369932833271229,-0.0007588017336876,0.0847706115918183,-0.006115715465542,0.289613103490445,0.1330847637696,0.161738023265565,0.439833195962572,0.468191995084271,-0.118135237076053,-0.16322165053591,0.372775508422805,-0.10982239420252,-0.176245859397712,0.211184715344373,0.401587323504914,0.197888696906325,0.440037053144757,-0.363885070199749,0.337610144495939,-0.454205127306596,-0.101067860767587,0.20800227822249,0.319874569645867,-0.338255692239524,0.183618694153393,0.459901803008758,-0.452676198440211,-0.389310590977789,-0.232091401917319,-0.0468078741094168,-0.332706246724495,0.160616808763549,0.364247482968077,0.107976354163847,-0.256078597021056,-0.378517485721009,-0.173788247812485,-0.0527423831907946,-0.0804896107659389,0.369015475951398,-0.227312083534988,0.0471816122767555,-0.46599486767628,0.223438797073478,0.0956429946416707,0.26701893246497,-0.219135145449578,0.468056090296148,0.218478272306983,-0.377384945819982
stable,0.286309805649694,-0.11947619591971,-0.0675174711848329,0.0156625015002165,-0.0632274254110121,-0.168011003995986,-0.341859357341418,-0.309713336117184,0.186253848485293,0.25807038762223,0.402420729069646,-0.130573475208458,0.148022368008814,-0.151486884469692,-0.165408105561186,0.0064057465813097,-0.130077255402863,0.0189149967714308,-0.0207058991607124,0.153593563098897,0.365046355530103,-0.199439762046679,0.0716721842844007,0.0548458217856082,0.0308919384428233,-0.16447431010884,-0.367969541293968,0.266127192829427,0.460207780975686,-0.0944351400937591,-0.0023998994234202,0.0152339480317486,0.225698811940907,0.0746675474745343,-0.0627221834271341,0.191315290502356,0.543211821184207,0.402344040554236,0.019880369847769,-0.113056916070975,-0.0787726385935426,-0.148834364054332,0.144891672144428,-0.0005007308947361,0.248976031912427,0.0794402797865242,0.0985357201236256,0.242065043347239,-0.0399502054394922,0.096627529416658,-0.251705240843196,-0.0602049956860279,-0.0302423416064087,-0.0280950631749275,0.232767688626057,-0.10237465698327,-0.373062560935023,0.0226366453133889,-0.0195555714295617,0.194089610324543,-0.0247839237448702,-0.223551533509426,0.192334796648396,-0.379973549500211,0.156864102726678,0.34311344012283,-0.220867435470074,-0.299062654653471,0.257768144649732,0.109502177827262,-0.278798842228652
stable,0.0672336414512845,0.264444821880138,0.37490108570809,-0.206590951503038,-0.0370949035666324,0.126259485347951,-0.136289467729083,0.0238895400861826,-0.0458981473104612,0.0145237092237854,0.319032699781301,0.111025821052414,0.0337731502435453,-0.223212662600848,-0.211841432699872,-0.0406894867489898,0.0246542602756702,-0.25714911246819,-0.171394903927751,0.0507971360243666,0.283066953369459,-0.0081858915075236,0.0872049862957562,0.181792310462426,-0.0112587124772618,-0.169237158288923,-0.233795274806414,0.288305485813332,0.273341664188826,-0.179364722152568,-0.0603093391105329,0.346630336202968,0.344232619775512,-0.0034053945938122,0.232338522674617,-0.109016439096183,-0.197216159075921,0.405691030629103,-0.328923280044558,0.0785411446698027,0.0866603223066289,-0.340464779675224,0.13774621986088,0.367825432496503,0.373517021823471,0.263461041219704,0.120589802068077,-0.104401233265095,-0.17912773855218,0.0719504116825386,-0.16035624765085,0.0715660601289679,0.0531052368046171,-0.144217465318537,-0.213859776220825,-0.263183232713366,-0.169953087737155,0.0178763301586877,-0.229467834775798,-0.187976785849025,0.270727874478663,-0.108117295435886,0.254156945580937,-0.109528244014668,-0.265890620988388,-0.0265839838788305,0.185179781926797,-0.0914836355851162,0.120810853997851,0.0527089364980858,-0.268414795051346
stable,-0.109038301513724,0.190062131563239,0.139865328963075,0.271828234018168,-0.29149087855343,-0.145232917853929,-0.235911338645976,-0.249070263057607,0.256250612448758,0.294025713570559,0.35641699140253,0.261577805562446,0.0563672575621795,0.297378563075288,-0.221515293558654,0.181195258475432,0.173439269259674,0.0542111329559759,-0.202862543452527,-0.0444606022426759,0.417591346447393,-0.214006728478034,-0.163466561771964,0.233856203482686,0.151120602375787,-0.0499544279371712,0.047651868638743,0.230801272834552,0.388566980554048,0.0596645628733058,0.139481569080004,0.192152613031549,-0.017587311483389,-0.27968521267684,0.263122944039023,0.0541404403459365,0.249716595492254,0.340107196371997,-0.301216161906001,0.29272799922912,-0.276342462116402,0.0628305819086446,0.0608663372439767,0.0858965706700919,-0.304957820765947,0.316712991921081,0.0284588250130291,-0.108644442686362,0.305412273259058,-0.108427315384098,0.0904410956012001,-0.180750904926613,0.0697332103317835,-0.0733738797488158,0.244985240091755,0.238789537769011,0.0115632912135977,-0.453892001702656,0.27030834290232,0.197808021834706,0.299479143487889,0.292586614009041,-0.0465914794881511,-0.213001883521044,0.090708717624921,0.167935344620887,0.130498558132847,0.0025651318500033,0.291844341603627,0.112936494010186,-0.129019062794164
stable,0.207768807867825,0.141547847191409,0.227184149743393,0.0951844747887735,-0.290091887403701,-0.2620708656154,0.27671574634305,0.107270126359562,0.27070554529195,-0.294195353983825,0.313197449224999,0.0881955317088452,-0.207667308694465,0.095583221541259,-0.234767587981572,0.094916226973465,0.190999694440569,-0.500354674959799,-0.0543455573933008,-0.238595556805433,0.261026874117983,-0.250521709675228,-0.228706637343792,-0.309478229515452,0.416052361543403,-0.0424774040511405,-0.0315444930920827,0.300437553145462,0.388988331961067,0.0738551485012747,-0.0601745099205438,0.316894919111683,0.0772988704545588,0.171736601325041,0.32425360918028,0.135733394546075,0.160622441842126,0.355094857999797,-0.161398185524234,0.0634877329366508,-0.0318779903759797,-0.258271896555356,0.0994039404241658,-0.003929467997221,-0.318997401988425,0.251790449342227,-0.192891929029637,-0.211060281061069,0.0410564156241012,-0.0955687216593504,-0.241473783364283,-0.262288363844028,-0.253022939304455,0.106516132500317,0.231526864375008,-0.227503147145381,-0.395288530650339,-0.0902110152941357,-0.0763636280714564,0.167234387992432,0.142584588747872,-0.11415757026613,0.0491835994338517,-0.268856810348608,0.251841198928907,0.230627871696677,0.226480905470827,-0.204383085442175,0.28318269367427,0.186577230458457,0.0230475622936637
