group,AHR,ATF3,BHLHE40,CTCF,E2F7,ETV5,ETV6,FOXA1,FOXD2,FOXO3,GTF2B,HIF1A,HINFP,HNF4G,HOXC6,IRF3,KLF1,MYC,NFYB,NKX2-1,POU2F1,POU2F2,RUNX2,SPDEF,SREBF1,TCF21,TCF7L2,VEZF1,ZBTB7A,ZNF143,ZNF76
progressive,0.106324008907171,0.0287482337672351,0.0106941453790488,0.0955310723467915,-0.169179898028832,0.410872523154401,0.133713863931109,-0.0036799715045687,-0.088171129337654,-0.0246977953326762,0.254980039014549,0.0568543248558206,0.124625075248684,-0.0358118032323805,-0.131392271169837,0.0622137464430113,0.262241190842356,0.0077551077344603,-0.298077691870069,-0.170291298818802,0.205559750553864,-0.182146240578487,0.0753282757646624,0.0469999045180828,-0.192445221232213,0.172217726854751,0.197557664866077,-0.108843184031104,0.181701680262499,-0.115437495384929,0.12855202470658
progressive,0.0155418516369153,0.0048922527225606,-0.123052088296114,0.411575675690058,0.0177195007146404,-0.114281830366646,-0.0718027579463629,0.24825199486067,0.0914314304551733,-0.446835692263635,0.410412274127985,-0.425804971718481,-0.320919846276266,-0.0278619758711686,-0.304095269840143,-0.0622867297847967,-0.459006662451469,-0.144649594217662,0.146737750867536,-0.413246201009956,-0.548678075158892,-0.417482175928271,-0.0743383767354949,-0.020732412452315,-0.0792902910766234,0.0004772929485425,-0.0014020480363436,0.0404804081982611,-0.284287612475629,0.219584587138835,-0.147930983238892
progressive,-0.0032070205518463,0.17396875383286,0.0641936998980597,0.197348030544658,0.101428080504541,-0.170485600091504,0.11108789769545,0.0542286828661143,0.084666311457127,-0.30661441807773,0.12437135744343,0.200041540252855,-0.0593201913253144,-0.207913758374834,0.0722112512776755,-0.226085260021323,-0.223982772227514,0.03348962700138,0.312456815034719,0.021310700011438,0.0069953741342387,0.110380609174952,-0.0899612864770183,-0.0034104871125374,-0.125267579198855,-0.180140572840491,-0.0608994793916315,0.140338638015764,-0.128537577495677,-0.0416379783128687,-0.0054403082775278
progressive,0.688554976258873,0.028957919562289,-0.410822202275101,-0.0030347314692802,-0.143400202680931,-0.0381352400296306,0.14427771539494,0.129104058048539,0.152650649207774,-0.136636042177114,0.0987933063854861,-0.088263153817381,0.0977695415524759,0.172504374362222,0.311517013473109,-0.102668987539025,-0.314917375239893,0.430566238340298,0.339524294261889,0.148665278964984,-0.0668006553539168,-0.158756675176085,-0.47389342859448,0.286690716272612,-0.386105594163854,-0.452065299833512,0.0327970376860774,-0.0287751044135372,-0.560913439400349,-0.442668601187668,-0.421315791813455
stable,0.213484130358609,0.24807466130756,0.130081913662237,0.189470632642615,0.226338246054092,-0.0910566486412753,-0.177579860026208,-0.183184226832547,-0.015271356679759,-0.0805210707457383,0.323547064174745,-0.126892813776488,0.0544407283498442,-0.0990525936039646,-0.31934033445854,-0.0959256767243448,0.0673965083251879,0.231038491691954,-0.310266550722951,0.0154164503607263,0.119233446672369,-0.0180380069365691,0.226047071660314,0.0579042230880342,-0.237806569041561,-0.0365359707121226,0.241084501793208,0.138411475387966,0.0343417989244349,-0.132711366492826,-0.0111248359059956
stable,0.0079518604859813,0.0238555814579439,0.080243593587189,0.141418832868631,0.146723909111811,-0.0037630367278088,0.372908884295548,-0.0431195676425064,0.0697600264341804,-0.11980726413828,0.126055976502806,0.286853873131774,-0.432507560788887,-0.496272045525244,-0.266496649977359,0.416615347574502,-0.269316050583821,0.263734788158784,-0.0056733244856567,-0.122500079411391,-0.179290863055845,-0.0100923033953771,-0.0899331254673572,-0.258763436885348,-0.414382842604487,-0.229637302456956,0.569104643232589,0.16998108717573,-0.45402706745862,-0.0048447659400841,-0.186310595178057
stable,-0.0657946253293556,-0.0933348490262543,-0.234400256200994,0.0189477107219472,-0.0051177688420707,0.161108467702813,-0.0278715900248026,-0.049217104313943,-0.0395936738744017,-0.226010244870873,0.15399789858321,0.125297892738648,-0.100997695359031,-0.0120810640381616,0.109116170392676,-0.0209957387207974,-0.0155696151013717,0.225554616170005,0.126535914158177,0.107008312362398,-0.18437774761784,-0.204439217386353,-0.132486701130117,-0.171274970735308,0.0217090967878127,-0.227257470910622,0.112848643891704,-0.0165867256356322,-0.0235270092811742,-0.102755777820965,-0.316781607165982
stable,-0.0194505793131471,0.159183662696582,-0.147503181959794,-0.131013508755166,-0.1192499361974,-0.123231250400127,0.075547691622385,-0.117487781603726,0.146681383584021,-0.0450114474128675,0.0188000311537805,0.0721348470729357,-0.124232405511426,-0.134420273415275,-0.148086851336422,0.080855435016095,-0.0158604046579514,0.0605627910293754,-0.0709411621325404,-0.0671047519590799,0.03475670072628,0.0994832026385791,0.104913557133977,0.0344364932210466,-0.202063095580934,0.0414770050766208,0.194781414781545,-0.108784420013696,0.0448422238262411,0.159572775614334,0.0548608681434635
stable,-0.159025774329043,-0.0656143769227014,-0.0777697715943045,0.0745620263733724,-0.118377144375044,-0.261307463986195,0.193171242348002,-0.0275340060041109,-0.022335602173404,-0.0423350169109845,0.162331505336467,0.335451761480314,-0.0169205981830844,0.260982563746776,0.157432216011892,-0.0698741800617528,-0.0368890700407202,-0.0749023980527639,-0.188679367609365,-0.113632569450193,-0.127788937024885,-0.0711273666995125,-0.189339482381518,-0.122229532928157,0.0728704822697297,-0.120713331810868,0.0107062364608605,-0.431544875148528,0.100239459580802,-0.145756435979432,-0.131672268457943
stable,0.0399140370774258,-0.184568242178987,0.251404485713192,-0.117938921999378,0.0730808947710912,-0.0227024480470009,0.14027186405603,0.0365367523256421,0.0109743279133452,0.256873174370347,0.0163173845337819,0.216286636390487,0.016309994413975,0.0446289335142704,-0.204521565657797,0.177163342132407,-0.0165612584874118,0.052418119790813,-0.276619574494561,0.0244391262016381,0.0562831524498565,-0.011454685700798,0.0341719139874129,-0.17255190737286,-0.0140486177530432,0.120835848963708,-0.0240770103310967,0.2669015669484,-0.0165095276487631,0.0357755699855246,0.0543321608208174
