group,ASCL1,ATF1,ATF2,ATF3,CDX2,CEBPD,E2F7,ESR1,FOSL2,FOXA1,FOXD2,FOXP1,GLIS1,HINFP,HNF4G,HOXA4,HOXB13,HOXC6,HSF1,IRF3,KLF4,MAFF,MEIS1,MYBL2,NFYB,NR2F2,NR3C1,PBX3,RUNX1,RXRG,SETDB1,SIX5,SP2,SREBF1,TBP,TCF12,TCF3,TEAD4,TFAP2A,USF1,ZBTB7B
progressive,-0.0472250658075285,0.162434802186306,0.0123343616607838,0.085296481327428,-0.0208567257216797,-0.0886228741375212,-0.209732708712304,0.203104203331607,-0.0692958035036947,-0.0389455041415299,-0.0930661579641422,0.288716327772401,-0.0562815951371984,0.152334222558578,0.0343565388779706,0.108751192674509,-0.266038584088992,-0.197252665614582,0.114918373504901,-0.0389455041415299,-0.286968150529141,0.0864133723439557,0.0177002945880145,0.0664064550044166,-0.267034073908071,0.0996218226263698,-0.109261077703793,0.072525075355829,-0.108241307645225,0.107342938784105,0.138251683654533,0.045088404732432,-0.192930782985409,-0.179528090787077,0.0235518323050399,0.161754955480594,0.0729863999061339,-0.0860734489910994,0.0176274538695453,0.129996402228024,-0.259774282300641
progressive,0.1340758847678,0.482961520400139,0.587232956787473,-0.323053152238412,-0.0050605776124778,-0.0403669330483698,0.0274212693885428,-0.0171235823864076,-0.251793158183636,0.220193970068513,0.0217722525188001,0.036512655913285,-0.207895589591677,-0.10032889336366,0.0939737493851991,0.14487374513861,-0.45095042480493,-0.383956615365325,0.165410275217154,-0.0315697661522601,0.216692756487787,0.314432517119481,0.147462877870575,0.0616095902356315,0.114363169649427,-0.462277880507279,0.0633749080074261,0.11992392063058,-0.0975632288545148,-0.0421322508201644,0.266945469058207,0.126514440311946,-0.137606520311389,-0.43126713164942,0.189477440839287,-0.162144437339334,0.254058649324106,-0.0591969892808455,0.302251824494099,-0.133222647844766,0.519827239867783
progressive,-0.193707212677138,0.0529513389481446,-0.0012519521211582,0.142636200286442,-0.180396227480915,0.16861540598833,0.108454549652826,-0.265341898414215,0.0588561399487032,-0.0179302568156685,0.0052764265642684,-0.121520900526524,0.243933996817551,-0.175393215747704,-0.174261182412098,-0.0980024283041528,0.0952634832421553,-0.0621179309157055,-0.208155027960389,-0.0224727804123614,0.0769542830641439,0.0210385517371648,0.0697399689253623,0.0507975975596387,0.267807428645155,-0.0844516055368271,0.187955907722085,0.0943233199634311,-0.268747591923879,0.157582877717587,0.0474878390784158,0.127200254210245,-0.163022393830206,-0.274009628233881,0.0716970435055637,-0.192613553352908,0.114196261105035,-0.0729441988752999,-0.0833771332182852,-0.0865046151454697,0.0324356331159846
progressive,-0.090346617068817,-0.0999541024312714,-0.131060602208577,0.173333537803376,0.257661881022505,0.0486537560619392,-0.243305034971441,0.11909656383269,-0.0415840970216425,0.171557059377866,0.216331566633078,-0.174239904347004,-0.101839344842017,-0.156221337459684,-0.0611978690257476,0.315596830491192,0.392311694743848,0.114782259085022,-0.150964411506643,0.179823122255751,0.0675786894928872,-0.188923042353774,-0.0071059137020417,0.152922163240879,-0.112897016674276,0.049270085311606,0.221044672659943,0.0728356154459283,0.124099707153515,0.116268700216571,0.157308977312037,0.0560859617196869,-0.01957751734236,-0.0099337773181604,0.190083191529618,-0.0387199787437787,-0.200995844714896,0.12895783182736,0.0037342301597464,0.191932179278618,0.0692101492714172
stable,0.32028353984252,-0.0839194812891046,0.194933158716411,0.331142079483573,-0.168180150195982,-0.180056403759762,0.214505630115375,0.26054451243584,-0.154868958994027,-0.230916754530236,-0.0873177099621193,0.187524513301921,-0.0443943580028008,0.0057426750179947,-0.188882440020656,-0.068153688882717,0.331400407251316,-0.290233684112643,-0.0460106124892777,0.0182886311343744,-0.100703962439985,0.0662089194614134,-0.317428286892647,0.254978280157322,-0.307328158584814,0.0961866383806758,0.283557129843717,0.247601803861079,0.0444138544381021,-0.0755915789501589,0.072462401084302,-0.0208270670106023,0.180242594716889,-0.154616480156875,-0.120816485096795,-0.02827762976099,0.149767716697444,0.156414051491654,-0.173576763487379,0.234114169919647,0.0500502738837048
stable,0.0391258959635957,-0.202853072724478,0.0234254053876391,-0.0937016215505566,-0.0128862516991342,-0.142580507305893,0.0558746050685712,-0.0723270785023022,-0.308540845280772,0.186001820502534,0.0424072757066113,-0.118619598974081,-0.0878452702036468,-0.139014285571296,-0.137339414660799,0.284967322057511,0.0300907079906396,0.0570937287925388,-0.178675684479065,0.288066402925915,0.0258180781169214,0.0212833936109484,0.323728620271883,-0.319786407108399,-0.102030401384391,-0.0725093773769142,0.0863526981677612,-0.0804849531411882,-0.149872462290372,0.0343291568253681,-0.27121515070397,0.0263307937017675,-0.0814192348735746,-0.469784199875067,-0.0657985000552607,0.0825016344415832,-0.0907506585177752,-0.529669380185102,0.0676328824810438,0.13134633915793,-0.0415071750132147
stable,-0.0259816731922355,0.108656853425604,0.127404163260592,0.128539949184901,-0.079153787729084,-0.0869674475216226,-0.129315385358124,-0.0417230275086689,0.0495366873012074,-0.0711120584738328,-0.0055512107224281,-0.0052364748638845,-0.134533614664992,0.124512242473394,0.123955752984375,0.143574288166925,0.248956064107974,-0.174363665633145,-0.000305613080035,-0.0342104194069112,0.136358170366694,0.0581713971595118,-0.310758327113873,-0.191824663698433,0.123622771568814,-0.0967972413645417,0.0029056049549603,0.106394404355494,-0.0423205695009763,0.144386215454182,-0.197786399453744,0.166545444451352,0.0715773201777668,-0.0828850041390645,-0.137612552411614,0.072298019679939,0.231864538572281,0.0677822443182268,-0.0749116957226271,-0.025489043152776,0.0529531678526443
stable,-0.0523520543881918,0.081393901795142,0.255523782376041,0.0438437436968306,-0.0547020069290363,-0.0393081149223447,-0.148229316706808,-0.0542051712682269,0.0383114385463258,0.0160670241923044,0.145719094597961,-0.018103449390743,-0.0726942693069772,0.0188126422291564,-0.236509801502081,0.0859024850800274,0.0001542594592029,-0.214938519333672,0.0214200277636058,-0.0732361807837874,0.119190474354258,-0.214922492376872,0.0384466659943284,0.0035479675616672,-0.0341274011366465,0.100996873331513,-0.0554011829194496,-0.0080194885089519,-0.266629461753851,-0.121168801834296,-0.151112165561263,-0.140055568738653,0.0309250148309859,-0.158382393839801,0.298452987850454,0.0691913775613108,0.0644734421532214,0.0627485409275888,0.103050327171552,-0.0835855881375835,0.06017521267634
stable,-0.0829372637977057,0.0086384509068355,0.200509682143595,-0.097310954623853,0.0406703759880976,-0.128981884993882,0.106986629771415,-0.154043053045555,-0.0703685465277248,0.005353907477868,-0.141164185389866,-0.0465581488839867,-0.149919578245411,-0.0527814943283462,-0.0564575390638625,0.145928298691635,0.0775172586966541,0.240371633355832,-0.0258340017996654,-0.0401110884073137,-0.0903707041895795,-0.103081785571033,0.1973675028261,0.0594522698373328,-0.0044183718881931,0.242639290274284,-0.0651163277009084,0.0540729401967018,-0.0639774148091302,-0.0854489734786809,0.180873603625526,-0.135667913800526,-0.122890734795889,0.0134279863713671,-0.0933908571258128,0.007697830884608,0.0992735455891494,0.14776886327567,-0.114404816865631,-0.179078798934465,-0.142933567918165
stable,0.0860102932815286,0.158660189592919,0.142927044526991,-0.0951070444426172,-0.157922812492381,0.110066308591149,0.12181323685615,0.0447901832851352,-0.157806000278435,0.0809289619748531,-0.1328519910741,-0.0093595786424683,-0.11838187807147,0.0832652062537844,0.0389422718244354,0.137108336119778,0.166939255256382,-0.203275154557134,0.46565728937123,0.150782665914898,-0.306989799014939,-0.24195459890019,0.0697733955429563,-0.0750810505141533,-0.133122119318852,-0.163310775860667,0.160894223184647,0.117578794100587,-0.142196968189825,0.299046568466573,-0.022537456528315,-0.054763026050823,-0.098377786433121,-0.247254953108015,-0.198325236991149,0.151753667443329,-0.0698098993598146,-0.0771106627314748,-0.0255818748542973,0.160894223184647,0.0167406504112168
stable,0.122016580499981,0.0589275099716663,-0.0475163257587448,0.0465143166694927,-0.0066132599890639,0.0591642419436299,-0.127377036142366,-0.0333557692377703,-0.0824846850629606,-0.0969522899832148,-0.0458017768726912,0.047543280389216,0.0502926526972691,-0.015428596093572,-0.0446567910478967,0.0392060959904563,0.0444376381827621,0.100472799110833,-0.0249670194589789,0.0165489711688059,-0.0364590675633137,-0.231205100776624,0.189188691574441,0.0256654959703172,-0.15252101861009,0.155727447695697,-0.0134351253791651,0.0945556717521966,0.015208271287982,0.0390596034335481,0.0695042725804386,-0.0496340221614098,-0.0709012256031152,0.062636701512582,-0.0337518851116501,0.155716900231599,0.085883312383231,0.111506618497159,0.0429891197800537,-0.143788890277906,0.0333569411782255
stable,0.487792524761337,0.0205221232094831,0.296280711940192,-0.481309836058813,-0.504559143196913,-0.535811562139307,-0.488423195578143,-0.480751707107149,-0.505493685797305,-0.504624578678853,-0.487489835404241,0.472552253384243,-0.498429467922886,0.473817000406146,-0.468767247069418,0.490204284599564,0.0756777193145111,0.494839041711205,0.0650563605340959,0.494015020514805,0.492365405494772,-0.454204718907685,-0.453828092422189,-0.501955274526906,-0.476260059073555,0.499958132537288,-0.454790682178916,-0.455031802588694,-0.498174430353325,0.461879482700056,0.465363667891638,0.467554219382174,-0.487079876316,-0.437015773202786,0.466649580347707,0.509899075818476,0.496149063843398,-0.329741383297673,-0.4805881184023,0.49053964440057,0.0947061895579519
stable,0.0554022615766912,-0.23998110740215,0.351357145945068,-0.149642349441343,-0.234366620578028,-0.130031185701668,-0.162402061017728,-0.11083978868789,0.262596787816616,0.38734209735662,0.0142216282796092,0.0599266159235037,0.403256150696825,0.254063062792058,-0.236332300098431,0.328048123749131,0.0123553334473647,0.0920255191628308,0.15599751935538,0.0815877758706307,0.116195234131265,-0.318092342761868,-0.307170499859609,-0.0210860111388849,-0.208070073283018,0.118458960850884,-0.302633001086298,0.145530601848269,-0.233760480845522,0.353859075320497,-0.239764384662812,0.335189073891151,0.0094254087213198,0.197159130636879,0.126461031226426,0.341832566266102,0.450999593100515,-0.0883200732733871,0.0242098963047215,-0.105215363394953,-0.0813883653027787
