group,ASCL1,ATF1,ATF3,CDX2,CEBPD,E2F1,E2F2,E2F7,ESR1,ETV6,FOSL2,FOXA1,FOXD2,FOXP1,GLIS1,GTF2B,HEY1,HINFP,HNF4G,HOXA4,HOXA6,HOXC6,IRF3,JUND,KLF1,KLF4,MAF,MAFF,MEIS1,MXI1,MYBL2,MYOD1,NFYB,NR2F2,NRF1,PBX1,PBX3,RUNX1,RXRG,SETDB1,SIX5,SP2,SREBF1,SRF,STAT5A,TBP,TCF12,TCF3,TCF7L2,TFAP2A,TFAP4,USF1,ZBTB7A
progressive,0.117039702993562,0.251982739550067,0.067702293948331,0.0588113576063542,-0.0906584000772053,-0.0578882549260397,-0.23726168101663,-0.268550003444133,0.382285970529201,0.252541459593415,-0.10346037672262,0.150805827352436,-0.165964145050232,0.252614336120809,0.0383087612330527,0.136279106225381,-0.223755231273081,0.184037523843759,0.165429717182682,0.115752217676282,0.238694919388697,-0.500224484027281,0.0162271734328974,0.176749871104433,0.209787230189374,-0.0947637777870251,0.531367053399997,-0.168976374849153,-0.018510637957886,0.126100684566123,0.0808686532307118,0.0864072693125989,0.0113687382733473,-0.0017247444816402,-0.144489861645021,-0.277513816313503,0.45919499910488,-0.196645163082791,-0.0331345277881318,0.251594064737303,0.258395873960673,-0.283222477625974,-0.106691236103721,-0.0860671788514304,0.312032998122107,-0.314680845284061,0.0669735286743984,0.0054657395544938,0.254849216294202,0.0937677985793174,-0.178377446882883,-0.115387835039315,0.2386706272129
progressive,-0.149365421071153,0.474541481691751,-0.0914097529583714,0.177813172797244,0.0889360354169721,0.456930968718457,-0.411491133404421,-0.117825522418313,-0.0307447751573904,-0.138263141153207,-0.110757758014315,0.178107662980744,-0.261801773131418,-0.0946491449768704,-0.0073917036058476,0.470889803416352,0.376122862366082,-0.0501811272683843,0.118915136097263,-0.170185877044597,-0.0871101962792727,-0.119563014500963,-0.207880620532585,0.459964217608506,-0.172954084769496,-0.0348381887080391,0.015843571872295,0.187354654742641,0.205053514770986,-0.0059192526883481,-0.0484141861673848,-0.310068714207053,0.266749208214216,-0.402921469064574,0.436699493112013,-0.454192210011908,0.0690873970490784,-0.120947118363412,-0.0947080430135703,0.196513299449488,0.235327105634776,-0.269900253177665,-0.173896453356696,-0.267632678764716,0.536472767281782,0.189062697806941,-0.0269753008085915,0.360721025769037,-0.154784040447552,0.142238758630455,-0.519186193510337,0.0540389486722331,0.0931177960226708
progressive,-0.162934777665339,0.0843338962372256,0.159064752593191,-0.236013911161728,0.0536857944561842,0.0417828265233624,-0.0744331621196465,0.0220149689277886,-0.19868689514327,0.102065909377972,-0.114386609545629,0.0737321402083145,0.0955694528982998,-0.135522900324282,0.0884872109858706,0.201332532630557,-0.099084165494841,-0.138543056366938,-0.118112589019558,0.0901725444850317,-0.279496475744073,0.099122577654366,0.001790966937855,0.187360109603324,-0.134687435854613,-0.12468106829834,-0.0930150442898847,-0.0988440894978095,0.0147310631778529,-0.149802620627716,0.18725447616463,0.0012676012643263,0.323300742162441,-0.0600382053376377,-0.157672311810408,0.0823652730615673,-0.0089212240496905,-0.186097309858938,0.123869611428373,0.151977709160821,0.249208487958579,-0.255023128606682,-0.250927432097325,0.121195164821442,0.219520690165664,0.10829828226091,-0.206542181766141,0.231519688497298,-0.044409257930887,-0.278214469919925,-0.0452591269603785,-0.0445292959294028,-0.03467657701123
progressive,-0.154374339443307,0.0805636545683675,-0.0938880625118514,-0.0399369175417775,0.0218926920706289,-0.121843904791096,-0.0506109664120344,-0.0649882567270742,-0.0018879270110658,0.136729483147576,0.0967199530284502,0.0884421192106999,0.120064896646053,0.0552581713623503,-0.0636449240461235,0.157387761403278,-7.26125773486863e-05,-0.0896765330256276,0.054386820434166,0.0693450113679954,0.225207908646951,0.0768967194122588,-0.0347814245500207,0.103182472412483,-0.301305889708374,-0.202698009668858,0.0599053763126662,-0.0181894506258459,0.0452376356882316,0.145878667893511,0.0993703121016772,-0.320366691262404,0.0095848602100265,0.0092581036119575,-0.418793039858548,-0.214606472354042,0.125910209122622,0.0596149260032715,0.196090265130127,-0.0165193613468261,0.23573673236251,-0.18516207223915,-0.0920364417894599,-0.113348233241299,-0.0556212342490937,0.0507198852780574,0.0163015236147801,-0.259009063402764,0.140069661705616,0.111060937054816,-0.0720316767298968,0.106377425815825,-0.419410246766012
stable,0.259061386052775,-0.0792256622753288,0.301776742941582,-0.201365872726337,-0.20390677621498,0.104551133987752,-0.259030292778727,0.178756204169078,0.398937394353954,-0.171486208030636,-0.123694874153428,-0.317793665735765,-0.0567287068364958,0.187347664454577,-0.133157917777096,0.288277403680505,0.107560379916749,0.0116259694996604,-0.103795178762451,0.0625285741113368,-0.217551865198158,-0.351937967300166,0.0397002809709255,-0.178782439119057,0.136053478922854,-0.0878268392089681,-0.276511514447627,0.0355318389188116,-0.309634596292501,-0.153181014599453,0.273430365322393,-0.0228341231292954,-0.322111744169237,0.236794715174863,0.0764389275887407,-0.236200056308687,0.0602772267372697,0.157196905275767,-0.139727343584635,0.069577030672184,0.153072188140284,0.23596102676444,-0.166391769410768,-0.225759517882122,0.0845309521598374,-0.217758829803543,-0.132392245903655,0.275102600467309,0.218380695284511,-0.308032321014194,-0.287434970286756,0.165565854318858,0.0256470927658617
stable,-0.0037722404863406,0.0504522919426887,-0.0550450802085355,0.067307710913377,-0.115127412063484,0.024001022550554,0.0571990181297391,-0.0301095449090995,-0.0603102617936998,0.121361295888343,-0.214880949758165,0.0696325962886443,0.0729033909097312,-0.0148496355096732,0.0731199243515453,0.138285093840656,-0.121190348434279,-0.257834346715923,-0.0185762900082635,0.125680568227687,0.286371175047636,-0.0390899844959165,0.421670386690645,0.105976025022603,-0.235816314632509,-0.0418479367548121,0.330076740803274,-0.0081712883042484,-0.139595690988479,-0.293824484044816,-0.143196984020755,-0.061073827088518,0.0274313681287671,-0.235690953166195,-0.10358276066571,-0.0551020626932234,-0.0870122541184614,-0.294724807302885,0.228374402132266,0.0487200244081758,0.226539566125314,-0.142661348664689,-0.37478519828942,-0.100494309995624,0.105691112599163,-0.0530620897413957,-0.0576548780072425,-0.224431214191861,0.272740964710284,0.154980961854218,-0.0477513221684811,0.20376936524402,-0.170115509787331
stable,-0.0410544048180869,0.118829264891745,-0.103110747610503,-0.103147091003061,-0.117811649900127,-0.0932071731385071,-0.17926832671534,-0.280212099544585,-0.153868838241519,0.0145782433397412,0.0185215014322607,0.245258841752137,0.171254608656349,-0.0020761162998634,-0.103319722117711,0.256893270294697,0.191629623109056,-0.129823141140475,-0.0133062246002187,0.0394916389381022,-0.155009112183019,0.085107139522191,-0.0993174060122846,0.194664296387631,-0.0336994107492053,0.129973057634776,0.156889882747884,-0.0221603836121089,-0.163981387220722,-0.193937428536476,-0.0096446278000219,0.107785416478248,0.176047393549906,-0.0308555402815587,0.173953105553764,-0.0676623110944546,-0.0009812715990601,-0.105082376656763,0.129346134113154,-0.12284066684531,0.110974549175194,-0.0376880980824222,-0.0039205434721709,-0.123971854938671,0.0120478346329054,0.0278481245474021,0.224193302840831,0.197694426742137,0.188572235210133,0.134992988731819,-0.174357425795969,0.236600028475244,-0.199993146321416
stable,-0.0905018217329705,0.033391321227595,0.132951053212415,-0.116475191196419,-0.167982332927714,0.012685088938851,-0.0299237223444769,-0.144577295024873,-0.0258037531939125,0.108487168183181,-0.0443049739786882,0.0085751562539396,0.105321666916219,0.0526392550569553,-0.140924021527174,0.0621899557723685,0.0548623321990991,0.0789889919823921,-0.259891267145237,0.104133349382901,-0.153981463341752,-0.0699441291358911,0.164652233624042,0.0528911703448461,-0.0664343770970303,0.295614059344029,0.208402191052118,-0.167362079350357,0.176230300401365,0.0638429616654207,0.0714716792082807,0.0410702210987201,-0.0967565471279321,0.0371389375024324,-0.176894714427595,-0.17523367936202,-0.0436435708921542,-0.273736571513577,0.143158138781536,-0.277174060999737,-0.200218456958646,0.0184289582320739,-0.0655511681195646,-0.231035424746242,-0.0912736259416876,0.323651929792303,0.0561791164927752,-0.0928634021011259,0.172145458880586,0.0693610104814507,0.128652434973227,-0.20573148754185,0.135249403846957
stable,-0.123807840760545,-0.080860740809647,-0.0485093264628296,0.0725580754586565,-0.066955174529819,0.035061347373197,-0.0553833029199877,0.0180136823873604,-0.286530929896156,0.119115029909986,0.0564001633426443,0.0020591423558794,-0.0496634630425448,-0.0340241497420874,-0.0268552837623589,0.124545064566971,0.0333784433737005,-0.197804773717261,-0.0283195627709843,-0.0258079175270227,-0.124611160494444,0.126914349351761,-0.0332869259356614,0.117127067783692,-0.0518954716702759,-0.299231516575136,-0.122897750682268,-0.0638944246576229,-0.0116837262563235,-0.029051702275297,0.0506904920694279,-0.221634897722217,-0.0513209455314749,-0.0294177720274533,-0.081059028592065,-0.0382746263087917,0.0007778982233322,-0.0255587867234718,-0.0369527077593382,0.330377951321106,-0.0782626624297596,-0.152712098274557,0.0560595151010543,-0.0631622851533102,-0.1130342045825,0.0578085150280236,0.0455045039138796,0.0676517239193387,0.0916648828003726,0.127422779563089,0.138221837251702,-0.0159291185209145,0.123289241944991
stable,0.0444580850550514,0.0148169346686914,-0.256358453439781,-0.198015407985126,-0.033041400258733,0.0213261924543475,-0.134320791532196,0.101825469946756,0.0493800741636683,0.257239460366028,-0.167660714798996,0.0996265931556287,-0.117232169582604,0.0458050791158416,-0.0566611231409122,0.120712510993727,-0.109048270532182,-0.0841980503728488,0.0263355541506913,0.342070961999897,0.102997718832093,-0.154154368946208,0.0469773280011778,0.143320168068069,-0.0207218653892362,0.0120865413022249,-0.0256074492529669,0.0463438767401576,0.0406500964399528,0.193166229366281,-0.0460307916341361,-0.257690885402617,-0.0583940127974963,-0.0554087827168263,-0.184698369405747,-0.0253307693918316,-0.120523203720319,-0.135871654964349,0.31062411146718,-0.117392352660104,0.134517379854582,-0.324436261377012,0.24288851283188,0.047967550662083,0.0800478524558197,0.101468698546871,-0.0481350147885596,0.0339296882339567,0.0763563606243571,0.05814645713227,-0.104956321006971,0.114013945934663,0.0414946981213132
