group,ASCL1,ATF1,ATF2,ATF3,BATF,BCL6,CDX2,CEBPD,CTCFL,E2F1,E2F2,E2F7,EBF1,EGR2,EPAS1,ESR1,ETV1,ETV6,FOSL2,FOXA1,FOXD2,FOXP1,GLIS1,GMEB2,HIF1A,HINFP,HNF4G,HOXA4,IRF2,IRF3,JUN,KLF1,KLF10,KLF3,KLF4,MNT,MXI1,MYB,MYBL2,MYOD1,NFATC1,NFYB,NR2C2,NR2F2,NR3C1,NRF1,PBX1,PBX3,PGR,PRDM1,RFX2,RUNX1,RXRG,SP2,SPI1,SREBF1,TBP,TCF12,TCF3,TCF7L2,TFAP2A,TFDP1,USF1,ZBTB7B
progressive,-0.0724930671866082,0.080339491749352,0.125320724384201,0.181059947928976,0.168673453807915,0.423879646425712,-0.0366413222505491,0.0680023462104466,0.0442903524846704,-0.0818199492140207,-0.143382305453159,-0.0009376230609568,0.133660634768501,0.18439097722448,-0.0690633407267925,0.0158902434541102,0.189621926932976,0.163393155517263,0.0417489005036559,-0.0600818987744694,-0.068347786285536,-0.113452390375774,-0.0582806755257892,0.0796732858902511,-0.0734553645386428,-0.0860639272794042,0.0764162794679801,0.0779214112237266,0.257648947434501,-0.117424951239302,-0.162677601076007,0.127886850656293,0.041082694644555,-0.0869275274671275,0.0013570860092796,0.0962050609123844,0.0359257678092926,0.0202822672659605,0.0014064345914352,-0.0829796408946778,0.0656336142669768,0.241018475248056,0.0749604962943893,0.0070568472482539,0.0777733654772597,0.141704453659868,0.152141678785782,-0.0730112272992422,-0.126924553304259,0.070297055280683,-0.0726657872241529,-0.0442656781935926,0.118091157098403,0.0499901137236447,0.0412554146820997,-0.169611076868872,0.27726500884136,-0.0421930377430565,0.0937129575135255,-0.0913195512789779,0.0972167068465746,-0.190115412754532,0.0437968666631142,-0.109652549549791
progressive,-0.141667467403804,0.373413891807799,0.475549021175828,-0.24014109257123,-0.0473018713394924,0.367936519670312,-0.0779930163055192,0.0499810207545675,-0.271308530766604,0.153306883195963,-0.375438138032522,0.0877272591802921,-0.233383682379874,0.285180571071326,0.108118563061697,-0.0480758478371808,-0.199953851345104,-0.0067871785181902,-0.100825322987326,0.161939697977872,-0.0286371304144693,-0.0460218332856232,-0.280477175431528,-0.0857327812824028,-0.0425687073728597,-0.0947823526399898,-0.094097681122804,0.0690029816016006,0.0840955233065236,-0.159617768484807,0.0105082193724612,-0.0298576318146702,0.142887968804005,0.0912101534198897,0.0220880985109524,0.363858258894031,0.0247374795991933,0.0720095826118515,-0.232192949306508,-0.0886798456389854,-0.396782028372621,0.284049374651628,-0.0520648036329592,-0.295123192233938,-0.0194982540763798,0.338793327699662,-0.365048991967398,0.179235095868523,0.151104027010235,0.27735150111394,0.398121603080158,-0.383743501219255,0.0514396687694417,-0.364810845352725,-0.363947563874534,-0.197989141774049,0.0661154538986864,0.013663662016883,0.138482256432548,0.120293808736871,0.127646585464911,-0.494779360310701,-0.10121231123617,0.291967749589516
progressive,-0.155117636379111,0.0661561694661135,0.0087534018844499,0.0695481731814255,0.105060177841447,-0.310457857880767,-0.184077896345077,0.0516107155884704,0.0665529516410858,0.0450976813505104,-0.0937518858547359,0.187702162796958,0.373739775981837,-0.020419765590038,-0.0444396035968978,-0.0689675163400026,0.213144610065304,0.0069775597110982,-0.0726353320549905,0.0154116003327656,0.191863536827155,-0.354418419583491,-0.0868469082488155,-0.0945696442397398,0.19148610988023,0.045688015805957,-0.0839339464276774,0.0804306501510927,-0.19651363036555,-0.0702014121280263,0.0377233394644398,-0.1656420416299,-0.363176660274953,0.109328005625905,-0.28037499468805,-0.0290038092290729,-0.105321473420087,-0.21123328129562,0.131794586581958,0.0115889427933983,-0.182611737820484,0.209573570490553,-0.0426637614235462,0.206060596599945,0.0092953482697779,0.0699933434265164,-0.0548333610583674,-0.163788778544359,-0.134789808122298,0.15683541286832,0.0460993144019649,-0.110257056572181,0.0074420851842365,-5.80656841422881e-05,0.0374378498507402,-0.227975553556647,0.344953713068298,-0.18056976126148,-0.00203229894498,-0.161122595880826,-0.212568792030893,0.0975261553239846,0.137857611767816,0.352100631024811
progressive,-0.201659694182756,-0.145052172800555,-0.183735205942748,0.162461378011076,-0.193599195364354,0.0386830331421932,0.233975301317719,0.0601776966579314,-0.379800398662504,-0.418188984359276,0.0592943543216682,-0.177919868895682,0.0991183713148681,0.0878557565275121,0.0680173598922674,0.125655447333442,0.18215255092361,0.407920129700216,-0.235484344475502,0.260107512098839,0.0637478719336619,-0.185317860961887,-0.004122264235895,-0.232576675951969,0.363458565441635,-0.192126958137249,0.0665083167344845,0.243655261085936,0.107252481994625,0.320800491786257,-0.381751112988419,-0.0103056605897375,-0.181232402656669,-0.100774638195362,0.147481364225279,0.344319481489265,0.0221939761986132,0.478624322531951,0.0612818745782604,0.0972412688503088,0.138095851902482,-0.192936688612157,0.214136904682474,-0.0082077225411123,0.372034347289523,-0.0491727233853189,0.107988600608178,0.0896592471307162,0.340454858768114,-0.397651275041157,-0.256758172407174,0.291834224342959,0.0224884236440343,0.10935042004325,0.115165757090316,0.0723604597122282,0.362685640897404,-0.0322419952736073,-0.0343031273915548,-0.37052530413174,-0.207364613437789,0.131581202172541,0.144794531285812,0.180054612874985
stable,0.114241719547202,-0.203609741413683,0.202964335762288,0.149684918619586,0.0819861947286569,-0.174808514220207,-0.229552884129566,-0.127688982418024,-0.200875622045961,0.119102922784306,-0.116729876395337,0.0860317862508121,0.216788413213116,0.0594265124322029,0.0422799732668039,0.251020492839056,0.166387741399651,0.129257239442906,0.0544187155334262,-0.200124944436184,0.0524254352746989,0.161023790772513,-0.0252839631633917,-0.211780616314339,-0.14646576116324,0.163789393342742,-5.31279042306374e-05,-0.230986353693714,-0.137372034889096,0.104734776240153,-0.138801569052932,0.051154300973477,-0.0286497142814104,-0.0592917249714696,-0.142603165755657,-0.0789746296388424,-0.205165208387546,-0.110239417428494,0.0988454496711792,0.0801719751841885,0.13599661247957,-0.125720298411255,0.055928925403686,0.0575699873343656,0.0945076546757554,-0.0782967569348626,-0.212499810721609,0.147335484632498,0.0370508101003995,0.10937362935955,0.106925810364628,-0.0284991852194236,-0.0329727515256589,-0.0451114937922812,-0.159757575721683,-0.076747193061469,-0.0087051054931977,-0.0250035658910633,-0.0218296655383219,0.220018393020323,-0.211642877303371,-0.0952248813828691,0.16353457617245,0.0194005396948877
stable,0.163601373739371,-0.107850119965265,0.057286652375855,-0.0465970212015584,-0.110420749442435,0.0678483336666725,0.205382826599081,-0.103499823926976,-0.138767464536843,-0.110490540287969,0.170615353715541,0.267903792389988,-0.0428283155427204,-0.0100149863341342,-0.219224677629998,0.0632770332841932,-0.0745831502607071,0.192006247871724,0.009654400298875,-0.101883002672104,0.0727802200844111,-0.047702042922514,-0.0332204424742014,-0.0617648982976224,0.213408773835495,-0.313209682949167,-0.240580676363413,0.0776306838490267,-0.281070998580743,0.30276431973424,-0.140233072293057,-0.1234716375573,-0.043910073648498,0.0525990339174856,-0.130078504267855,-0.0044084550762333,-0.0932987286714179,0.0098288774127101,-0.0972186478289129,0.131567375639248,0.0865639120773834,-0.0274161704872874,0.275662208051855,-0.133905368964638,0.243000092341926,-0.041944298165956,-0.0240778417092426,-0.0034779104691128,0.202544665547363,-0.137220434127505,-0.0223795978012477,0.126612225606331,-0.0069209255154586,-0.0912515305357528,0.0542972778254805,-0.220643758155857,-0.193367169359637,0.053471419486661,-0.083993282600213,0.323271196513657,0.0365587712522462,0.0652893359970912,0.220562335502734,0.110537067518325
stable,-0.171131177381883,-0.0258952125860805,0.0761391053321977,-0.0401914319768317,-0.121214081666269,0.0497099708371258,-0.271494687947025,-0.11046660186028,-0.248351934857296,-0.273414045154347,-0.26362394256448,-0.141420264256545,0.218429294078393,0.260300738958516,-0.035768165127343,-0.083383873304201,-0.213651613547936,-0.138902546289147,0.210033832337011,0.0099373913923476,-0.0556015229363407,-0.0171269260634208,-0.151702863779706,-0.0253198657013916,0.196708798487615,0.106775176248115,-0.0100064330185103,0.210650604197398,0.0092101529301008,0.0949644553992203,0.161258224840621,-0.0268387814769704,-0.209113277321509,0.0382628692193543,0.410834497868535,-0.0995626277016544,-0.0960507103175131,0.117656136531353,0.102761556380525,-0.0756420056238264,0.116777006491548,0.146906772148939,-0.121283123292432,0.108202036522144,0.0437447743366707,0.175830610736022,-0.0449645097322113,-0.00495718875848,-0.237609057826384,0.328348165704448,-0.0980299036008431,-0.0208597766512828,0.34784091815771,-0.1193453549848,0.155573797619894,-0.0326336752995576,0.169207217399483,0.171881429719517,0.10288122853254,0.200727021130283,0.0387461606024931,-0.176208038292378,-0.074891753286192,-0.0201831687148886
stable,-0.0536638955690496,0.0110831931096816,0.107490869204822,0.0681166892324011,0.175269171448773,-0.0089978323314575,-0.214666793893285,-0.158103166450312,-0.167115268112608,-0.0936740800016917,0.0158216301859102,0.0845569968339428,0.0725605665506108,0.0507356250334495,0.0451665090548491,0.0712182302138947,-0.0210941479306575,0.178641829716194,-0.106876268740859,0.06339965615243,-0.0751779695215196,0.0886298715503569,0.0770798674746799,-0.209057927635921,-0.137281155043499,-0.120967232943668,-0.12423694818147,-0.0339151416888592,0.329431964111884,0.142155150762692,-0.246117418298789,0.0468604824729373,-0.0543518811630384,0.120133496327545,0.0878817509192638,-0.0293244941105986,-0.0308156391831996,-0.0651486684180373,0.0302764623250958,0.0303824630684659,-0.142282555502319,-0.139486785895932,0.0199179473744158,-0.108263451545924,-0.158556727323387,-0.0216598249746039,0.0128220129961187,-0.0920300492415375,-0.0150826826960703,0.0011792582699927,-0.0312528922496015,-0.0770125977721566,0.0621847245553415,0.0820608831751594,-0.0429476281094954,-0.0712987500093393,-0.0691461195285919,-0.0239164177228875,-0.171740569780048,0.312126323518791,-0.126112345948788,0.0802119855936841,-0.182227508708272,0.0790989777882977
stable,0.107068159906786,0.0284201542097693,0.207998391771898,-0.21166567482873,0.203897843206242,0.106278997729999,-0.0391692651667855,-0.101033390319594,0.28282437673036,-0.135302628898488,-0.0469577284801706,-0.119096435699378,0.187119120584757,0.056701044505988,-0.0136427056052341,0.0508158546777944,-0.0243092897986648,0.21024208815688,-0.117399479123151,0.18952787049691,0.0843990895343839,-0.174910317496822,-0.0411499074928384,0.0679453160445175,0.137701062965193,-0.0862146783332657,-0.0265271965700261,0.062070442061772,-0.0875454223960825,-0.0161958773536616,-0.14248245733043,0.0050599221923382,-0.171660826180641,-0.0660523584047742,-0.328348202693231,-0.0432646558097178,-0.218737186883466,0.0900985941445101,-0.0367450414864604,-0.130655340524077,-0.182456358442174,-0.078390109560812,0.00279559411646,0.10299340095475,0.125285942968293,0.119359489758307,0.069260586339162,0.239157402948162,0.297756563016618,0.174440946528929,-0.0036982305931768,-0.182399621292209,-0.0982945333530987,-0.123135089192345,-0.0924093435249051,-0.0280178362372898,-0.117750217868389,-0.116300841582918,-0.0177845175526832,0.28701776790505,0.020776112732659,0.0834397159077021,-0.299737205342671,0.114670938002104
stable,0.447024457501373,-0.285561298385734,0.178034630153428,-0.0962530574329208,0.361529224752833,0.293194932887802,-0.070699539620981,0.0969825263669987,0.210698627979359,0.192056644108481,-0.227498518582365,-0.0144420112201274,0.111277170125696,-0.395549003223919,-0.110230861149544,-0.159282120686477,0.0993330373768052,0.148959030013315,-0.290004427347845,0.222230131836247,-0.240577380784266,-0.213461767881169,-0.30838114978815,0.222488024893749,0.07414793821844,0.075894242636384,-0.0133662287516894,0.235286888918933,-0.0932909714581804,-0.111417169214055,0.0422281460727298,-0.25826147615585,0.0792615891300566,0.403204742845201,0.219901725945655,0.058696459887518,0.115830824683879,-0.259396205608861,0.186744047123934,-0.222871180293467,-0.168411534922058,0.0325239987375727,-0.358021879170802,0.125350762692249,-0.0669343009814478,-0.402254222718978,-0.165397870335817,0.377422805468045,-0.355472422088066,-0.0467891690039843,0.146306415707577,-0.23289953604377,0.0069115339410609,-0.258482527347995,0.220933298175664,0.0348966148665937,0.0533912312760426,0.0254650973350819,0.343137765566385,0.275356101681716,0.103739324473558,-0.0689753403222515,-0.148701136955812,0.0997530346418803
