group,ARID3A,ARNT,ATF1,ATF3,BACH1,BCL11A,BHLHE40,CLOCK,CTCFL,DUX4,E2F1,E2F3,E2F4,E2F7,EGR1,ELF1,ELK3,ESR2,ETV1,ETV5,FOSL2,FOXK1,FOXP2,GATA2,GLI2,GMEB1,GMEB2,GRHL2,HNF1B,HOXA1,HOXA6,HSF1,HSF2,IRF4,JUN,JUNB,KLF1,KLF10,KLF3,KLF4,KLF9,KMT2A,MYBL2,MYC,NFAT5,NFE2,NRF1,POU2F1,RUNX1,SETDB1,SPI1,STAT4,TCF3,TCF4,TEAD4,THAP1,VEZF1,ZBTB7B,ZKSCAN1,ZNF143,ZNF263
progressive,0.0229637103896933,0.310581585315806,-0.0838539107895134,-0.128118800499963,0.0655660690312057,-0.0228598021978847,0.257796223877054,0.0763725209792966,0.207712475425325,-0.126767994006452,0.263822899001951,0.0224441694306504,-0.0271200380620359,-0.0636957215786514,0.076995970130148,0.0768920619383394,-0.215713406194585,-0.166149198701898,-0.335727367733479,0.019430831868202,0.116792807592829,-0.166564831469133,-0.162824136564024,-0.22693549090991,-0.0452000634367266,0.029509926473633,0.116584991209212,-0.0469665026974722,-0.230884002198635,0.0389655719282126,-0.142354222777737,-0.268706584016954,0.179968988212438,0.185164397802866,-0.301541572628461,0.0898805859144103,-0.144328478422099,-0.162720228372216,0.0327310804196985,-0.356509006095193,0.113156020879529,-0.0356405097903384,0.0905040350652617,-0.276084065635362,0.315257453947192,0.0937251890113273,-0.354119117683596,0.268187043057911,0.0641113543458857,0.342273583817419,0.167188280619984,0.374900756045309,0.406904479122348,0.176747834266372,-0.330531958143051,0.0690989475526969,-0.298943867833247,-0.113052112687721,0.024937966034056,-0.0050915013986197,0.154823205794765
progressive,-0.144668791269082,0.185717352533405,0.102556962719262,-0.122211297390563,-0.118667073105574,-0.192451378674883,0.0303836681885845,0.261273770245208,-0.0253573137480551,0.0229085769693357,0.164548667485791,-0.162615454239434,-0.190969248519343,0.0176889012041706,-0.200055350777223,0.0412418825889588,0.0544521731057346,-0.252638751078145,-0.0694345757650048,0.0979494711487771,-0.047138182990349,-0.1135762782235,0.002223195233311,0.0812271765677852,-0.0049941342197567,0.161938829603208,-0.308895256547147,0.163002096888705,0.258953914349579,0.0736554246862186,-0.0066051452583879,0.378523153636787,0.0345722968890256,0.0099238279979682,-0.39083127797193,0.0842558773204119,0.0492969377821148,-0.342984250124583,0.142671137581179,0.0079906147516107,0.0836114729049594,-0.305415472703703,-0.103845771550167,0.233371059056116,-0.0025453974410373,-0.0452694101855368,0.315500401805535,0.0530667036125118,-0.200055350777223,-0.232887755744527,-0.175278001003075,-0.0127269872051865,0.0955007343700577,-0.30058243958781,-0.0395342108880097,0.0952107523831041,0.262627019517659,0.147665271800936,-0.230664560511216,-0.172603722678947,0.311537314650502
progressive,-0.116947721262879,0.0992914876094043,0.365291025015898,0.125350601426777,0.172569695293239,0.0288855371452296,-0.0411384642205861,-0.230753274609926,-0.0269757916534346,-0.0177275308185022,0.175151671198146,0.149393024004815,0.0073639786163614,0.0850371472586466,-0.0696675155406807,0.0541298262194368,-0.11788476971752,0.087726068911094,-0.170120128409096,0.0453857381943382,-0.150202756093336,0.363982212772188,0.0915251892761048,0.0550719673287223,-0.118388942527354,0.0367944298085832,0.093501139278282,0.141881358403755,-0.221917518801221,-0.0393102012031078,-0.115486129379826,0.0671313735275769,-0.0645443049680254,-0.165714982141356,0.0371305450151391,-0.0214859099463547,-0.0956145909558684,-0.100834561966775,-0.160072320794932,-0.068801764251067,0.328333630258682,0.0916015790957766,0.125304767534974,0.356608048846537,-0.371142485202758,-0.263911549002131,-0.0062843358316666,-0.0418514358708563,-0.0412759658959954,-0.0342328245222555,-0.057394217846745,-0.111676823705525,0.0602664750664046,-0.143607768328337,0.189207398017757,0.0504682075298352,-0.0690207484007928,0.241417293436109,0.0394884441156753,-0.0408481829058333,0.0809019116870799
progressive,0.147331027380202,-0.233267715413458,0.050046388151865,-0.0028466047065626,0.0627407064378877,-0.0498155823648464,-0.186260270124005,0.0889756308956678,-0.228843937828935,0.228767002566596,-0.303394207035941,-0.337822736932881,-0.0761659097161358,0.0236960608005756,0.317357957150566,0.185990996705817,-0.0665490019236945,0.038236825382747,0.0802050109889612,-0.0146176998445109,0.30847193435035,-0.156832532279134,-0.0200416358394479,0.077781550225266,-0.410411156950229,-0.120903764766573,-0.0952458547763396,0.136829364070856,0.130289866771996,0.246423645273518,0.121711585021138,0.0261964568266104,0.50538773830838,-0.301740098895641,-0.114364267467713,-0.206224970701113,-0.417527668716636,-0.0326974864943007,0.0054239359949369,-0.116287649026201,-0.0980155242205627,-0.304509768339864,0.0245038810551407,0.03281288938781,0.110132828039039,-0.121288441078271,-0.0073857851845949,0.153755121785553,0.0133098003847389,0.126712377073208,0.313549661664759,0.195569436867088,-0.0233113844888779,-0.0875138609112167,0.201147243386704,-0.327590347041724,0.181605686752463,0.0697802829419548,0.307741049358125,-0.174681513141906,-0.183606003573291
stable,0.212769303884006,0.202733390146915,-0.194926332869385,0.342894637482263,-0.184320810239763,0.339019754551826,0.214556355380499,-0.226553398380079,-0.221487515037985,-0.0092007811635131,0.159743894251918,-0.0948547543397797,-0.109898158244295,0.0111894543763189,0.0263342200179968,-0.161587135407056,-0.0515567662012451,-0.0247311621096132,0.189542041461639,-0.0680644065045521,-0.0373484948703068,-0.239501258544564,-0.172095703331567,-0.301189791429998,0.247681811788377,0.360021465788671,-0.225240102829019,-0.0985654753263337,0.197349098739169,0.371164646328459,-0.205877807514975,0.117793356162836,-0.156364802427167,0.0125071569594302,-0.171538213777174,-0.118846636822915,0.193971108672431,0.0439050568034964,-0.0274723360450485,-0.161301780081784,-0.16190664523072,0.0945396515481662,0.124474416751453,0.0861894275704071,-0.151327564793401,0.102475614513175,-0.0500054909194553,0.0615111498454004,-0.059889362050802,0.124288219647318,-0.227445822370314,-0.199226494392699,0.002705917679031,-0.377959187992378,0.128354808471953,-0.0510631786115847,0.0246705654189182,0.146653907303804,0.253137717466944,0.144672946397087,-0.109057516880655
stable,0.0990265049391148,0.0299909559091022,-0.17692785638401,-0.0600069564577944,0.158883193559369,0.0487744356016505,0.214369592571157,-0.147325092388554,-0.37513113409978,0.0422878739478238,-0.000813950786677,-0.131121210573782,0.0037066066593295,0.328535582142465,0.0068997982070627,-0.259099318879012,-0.001978526527615,-0.31871808342316,0.0690230267102176,-0.367567652943581,0.0690105043904226,0.170791919684444,0.170466339369774,-0.0086153560189821,0.152935091656729,-0.136605986644007,-0.237961643064997,0.302601857846954,0.232501911634363,-0.189750711854123,-0.16898870563396,-0.276618044272262,-0.191328524148297,0.0334721608121211,-0.0474721143429672,-0.174373303145824,0.203562830588044,0.0429390345771655,-0.301211880349705,0.176113905597333,0.0429265122573705,0.147450315586504,-0.23724787083668,0.14179022703915,-0.192968948041447,-0.332855782471751,-0.198290933954335,0.341521227769914,-0.132097951517795,-0.0376295709840718,0.0416993249174573,0.193507407792633,0.0662430717157205,-0.0963091615435928,0.0455186324549421,-0.230848965421419,0.0122969180387216,-0.164017344675332,0.0761357043537959,-0.0874183144891199,0.15333580589017
stable,-0.157120726605609,0.121486433385906,0.191479519396865,-0.0233227246310719,0.352421764864262,-0.0969629446796178,-0.0097306731904472,-0.0510748237968636,0.024528471129837,0.0018235670187934,-0.220133437224956,-0.260615628557462,0.17198329605113,0.108158450393358,-0.0579156913291135,0.318391812027214,-0.0417228147961112,0.0142547137725907,-0.0638945995874528,0.19308385977952,-0.0134475611577148,0.0059639609876934,-0.0728181201630242,0.130091078854366,-0.1029667650557,-0.0617521574615479,-0.0231333925362245,0.114969423384316,0.0699233320812783,0.187025232744402,0.315317656697718,0.0210357922222572,0.137380364505992,0.174833242320939,-0.0992399122413354,-0.426166615807329,-0.0574373786684464,-0.285054416063424,0.182810102422273,0.113933079286204,0.0688570934418744,0.127878882798781,-0.311271928776242,-0.0095164289778567,-0.0585634063904336,0.0576665701516827,0.1650726745892,0.198813646860428,0.0416979026783681,-0.256136429787256,0.0642632989300504,0.193970731171173,0.273953576397107,-0.134998766049753,0.0883981585995468,-0.125572020695771,-0.157808301055318,-0.0609649345408666,-0.286584020092849,0.14375786664822,-0.249036476230478
stable,-0.0361881921647563,0.0343240566320792,0.0967904071888595,0.018619767190898,0.0167189318272359,0.19246794597344,-0.0748493052938227,-0.17118959984972,-0.163191195508586,-0.0677165852012167,0.0877406606306862,0.0241787121783255,0.0167621080989829,-0.0315834427829377,0.0379497840520343,0.143996104496659,-0.194516660067835,0.0621004316537243,-0.0977888584730091,-0.0894158999744702,-0.0055913271912377,-0.061848929870798,0.146778815210754,-0.0270099961981357,0.155000656758178,-0.0429506757271318,-0.0006573587373482,0.0457236717800835,-0.0438401069251202,0.0298099774209293,-0.0631215504805411,-0.0694598271730022,0.044033320741188,-0.174984794136282,0.0136922751777705,-0.0567627650590002,-0.0692935985267762,-0.117550638051615,0.0799300730716521,0.11894415222225,-0.0364558850495878,0.0919352354309082,0.147142575300222,-0.0532827575561912,0.0722576495822084,-0.0101788060643576,-0.0439372535365509,-0.0160928758869043,-0.158718133755596,-0.163812933821743,-0.011447109046926,-0.0485765439357672,0.0623735215725242,-0.194876102530129,0.0103547493717266,-0.0212783461237202,0.0041924159866346,0.0646100524490193,0.226371033955986,0.0313243851524557,-0.0219821193531964
stable,0.0710465904323006,-0.245562901940276,-0.158404305441079,-0.0872747489631196,-0.006012272775392,-0.00202990258378,-0.378286450715168,-0.300973158300789,-0.0168421072686925,0.0735798203597427,-0.104808239945634,0.0019967161655165,0.302654603492803,-0.153127664937193,0.0059790863571286,-0.0091207339527336,-0.0565773120694436,-0.0607919871888996,0.0784029131473617,-0.128923703883729,0.22066202610328,0.0507807510127639,0.0433248690429124,0.225097944011159,0.129620618667261,-0.208615356273654,0.0539223986083689,-0.105383471195533,0.222376657713557,-0.129089635975046,-0.0906929500442532,-0.352522728003322,0.160561422628202,0.121998804606092,-0.137408364819746,0.102440942109509,0.0522852019740395,0.008844180467205,0.177032948226286,-0.0647854195199328,0.154477245946572,-0.047274052816261,0.156379933927009,0.024154181426069,0.0753055141094412,-0.0238997522193827,-0.139864159771241,-0.024076746450121,-0.396516856481214,0.013589838278876,-0.0513006715655576,-0.123215639942418,-0.182132594499434,0.0088220561883627,-0.0499732148350203,-0.182707825749333,-0.0158354525813684,0.35511126862787,0.0025055745788892,-0.139145120708866,-0.0317870576266587
stable,0.130699223341188,-0.296794633245536,-0.12513893390168,-0.129248360644873,-0.168859343867719,0.09717537914031,0.0877164027905943,-0.24493642357503,-0.15648243136899,0.378715690629064,-0.0734995694423498,-0.036611993291916,0.0190314279941153,-0.184040717220776,0.222411577580291,0.0767741422317972,0.333787579312462,-0.0416535385271543,-0.176259554156742,0.129418573586899,0.0618278248462995,-0.113994038888091,-0.383967975697286,0.244360941723419,0.125544202811266,-0.125536097433074,-0.183181547132455,0.0571996538988379,0.344616364576575,-0.154342611526381,-0.154683037410433,-0.0688551877385048,-0.143003187436191,-0.032429618144998,-0.170310206564033,0.143659723069719,0.133268628227957,-0.0080081136534011,0.131217967545457,0.150865404282141,0.0254184660091761,-0.0449848489639437,0.095546198123778,-0.100190579827623,0.091039607849192,-0.0656859848655495,0.0758663398743266,-0.0085998062613953,0.0864357530363055,0.203663837822885,-0.0899210656587372,-0.0926363673529572,-0.0502614501667414,-0.198176496787103,-0.160616174246758,0.145126796522417,0.302792613107395,-0.349390432331488,0.241135001203122,0.326322525997905,0.151408464620985
