group,ARID3A,ARNT,ASCL2,ATF1,ATF2,BCL11A,CEBPD,CLOCK,CTCF,E2F2,E2F4,EHF,ELK1,EPAS1,ESR1,ESR2,ETV5,ETV7,FOXA2,FOXG1,FOXK1,FOXO3,FOXP3,GATA3,GLIS1,GRHL2,GTF2B,HIF1A,HNF4G,HOXA4,HOXA6,HSF2,JUND,KLF1,MAFK,MEF2C,MYBL2,MYC,MYOD1,NFYA,NR3C1,NRF1,PBX3,PGR,RBPJ,REST,RUNX1,RXRG,SIX5,SMAD3,SP2,SPDEF,SREBF1,TCF12,TP73,USF2,VDR,ZFX,ZKSCAN1,ZNF76
progressive,-0.0738078661168199,-0.129573809405084,-0.0145927316995673,0.215875948282856,0.0218529172228232,0.120673449079232,-0.248221160198756,-0.0062471363804759,0.129959732888048,-0.272944383326122,-0.174533895170362,0.0983381275027042,-0.148701142029475,0.0125425131963223,0.251356788497837,0.0909814611087075,0.060276423995403,0.302491649990536,-0.0914638654624122,0.216744276119524,0.132299394003515,-0.112689657025419,-0.105067668236885,0.151402606410222,-0.0517378669348297,-0.0986758105502975,0.149834792260682,-0.0550664569753921,0.180805151768524,-0.292722961828015,0.0237584144199567,0.0465520201325041,0.165947097674419,0.170047534680909,0.251983914157653,-0.0948406959383451,-0.111338924835046,0.0861332973539752,0.372223199318551,0.0932246413534343,-0.136520432098432,-0.17788660542861,0.287923038508653,-0.12048048733775,0.324127485254192,0.0143274093050298,-0.121276454521363,-0.102366203856139,0.310571922915089,-0.0503630145267713,-0.0877975923742564,0.130828060724716,-0.279215639924284,0.143177612179557,0.0292578240521904,0.092983439176582,-0.160110004994592,0.0888106415170363,0.418148093791239,-0.329940457716333
progressive,-0.173183666669047,0.0969217262301914,0.245184342613246,0.176475126140782,0.211740763337941,0.0635956990788764,0.0030857432547513,-0.0248916622549946,-0.0602748515761439,-0.22255555874507,0.0514878303078518,0.201278624302784,-0.0707957666732963,-0.227257643704691,0.043964494372458,0.057306660445383,-0.114760261045754,-0.0258908553089141,-0.110322668365112,-0.198604313481999,0.239571228692699,-0.134714734093147,0.0419073322026237,0.173330606824035,0.16495501798971,-0.137065776572957,0.119139077664401,-0.102946272584706,0.147498527577117,0.0025273706657963,0.0551319461515582,0.0555727666165227,0.194578153235324,0.0722063921611826,-0.238660199731772,0.136830672324976,-0.311660068729891,0.228844597378563,-0.191815678321546,-0.122930133663096,-0.0653883689697319,0.343575470393319,0.189053203407769,0.172478353925104,0.188142174446842,0.0096392741672234,-0.063860191357855,0.122548089260127,0.182411508402304,-0.0152817761187688,0.033090922903334,0.0278892414167531,-0.156314936876406,0.0149585077777949,-0.150202226428899,0.313981723178704,-0.096157637424253,0.0135478822899085,-0.371523487872068,-0.148115676228067
progressive,-0.0837785071146696,0.275896306431989,-0.0391160309304104,0.232459484959887,0.168110228029379,0.211795041894602,-0.133334063978592,-0.283140545761822,0.0790475753074315,-0.257697480044468,-0.126738420138461,0.221609817760828,-0.120810448125964,0.0559318228178315,0.288768065451884,0.235516468113556,-0.0953339988172281,0.14063076323774,0.286736435462082,-0.507311361890077,-0.0405610635287906,-0.454345909620736,0.109068962128565,0.159029891173551,-0.0037580385726851,-0.165201086494686,0.492403203795897,-0.0257292107863404,-0.124897553527983,0.115955520122165,-0.319638349311009,-0.400064190034058,0.365822163445378,-0.022743763899918,-0.0275891537347506,-0.149229422560775,0.365497865700527,0.237261953034372,-0.254907565621853,-0.468586395887281,-0.37323332073212,-0.289244973900194,-0.184902174494385,-0.215514927791423,-0.116451504908408,0.0811030507196489,-0.297724406111151,0.139490952046278,-0.0967885695845745,-0.12068168284492,-0.188259609970489,0.0981477586622588,0.0554835288764198,0.0334026677196531,-0.496752608844487,0.222678092685043,-0.578218109984852,0.274236665031869,-0.138036381278932,-0.217289027219137
progressive,-0.253839540625785,-0.173441963701604,0.556712569739711,0.454923817292332,0.453875938761635,0.0925385143832933,-0.0827824039250781,-0.498248174475295,0.544427097310847,-0.285167495319387,-0.448961749790089,0.332032959261258,0.117326261695648,-0.29629668799024,-0.189232409146938,0.0676784995860634,-0.354110675890775,-0.000867209818508,0.103450904599519,0.358988731119882,0.121662310788188,0.182005660659371,-0.231472754056766,0.142222410235315,0.0426378160766443,-0.212394138049589,0.372647285761384,-0.19653142511938,-0.0510208443222218,0.0864680456537372,0.286215373850084,0.371888477170189,0.391147761889555,-0.179367897461409,0.511617659177294,0.510642048131472,-0.239819648559905,-0.223631731947756,-0.232556766329901,-0.0056729975627399,-0.164408528092145,0.123468997910079,0.284011215561376,-0.162601840970254,0.428510051570275,0.410154110411856,-0.165709342819907,0.0889974076243855,0.346630991206143,-0.284300285500879,-0.232845836269403,-0.299548724809645,-0.303451168992931,0.291527033988446,-0.343089884447235,0.257416781127131,-0.355483758103412,0.191906306087337,0.570660194320715,-0.421933710446589
stable,-0.0066661427193926,0.182268408665293,0.357758671054494,0.181243962340659,-0.155935986266209,0.174435884079587,-0.0547407727887087,0.169164958079418,0.0552544442728797,-0.176176766947934,0.0698728395178977,-0.114821025478669,0.427580336533555,0.0951914366192756,0.175529849853207,0.149938968243302,0.245346687592755,-0.168824119669809,0.0201403636998567,-0.0106152336409331,0.177926339747403,-0.18695807482811,0.0182063712509946,-0.196387615644678,-0.0602830177495015,0.295939466591992,0.176554296177841,-0.580463260331815,-0.116763707858654,0.294986470812149,-0.132163231356857,-0.0095656830708317,-0.175439088350365,0.0226449949591418,0.265957273121167,0.0223253986033887,0.411748247574998,0.205013820606303,-0.248785969221735,0.0633003549450551,0.200873551200052,0.146350992237326,0.141140895755019,0.486618763036635,-0.094482724458784,-0.15544935012331,0.358455796640155,-0.100529950972625,-0.172522168136679,0.203714193129434,0.356275589476136,0.207528107344614,-0.161633684439317,-0.0520893782482318,-0.222997150291802,-0.176102419759435,0.0035715616916328,0.371830566186653,0.165260282361396,-0.232742425272513
stable,-0.0169874597115149,0.0808208447022475,0.127020384665339,0.144778970718899,0.332389473701077,-0.298732076889478,0.0806734234897978,-0.2300678121677,0.341427528033572,-0.0023587393991956,-0.450190362541676,0.365978829953085,0.278025066586923,0.125738954126353,-0.158863366554481,-0.0153318060947718,-0.170316860752498,0.273670470773024,0.211787581823934,-0.344829556013181,0.155234536709565,-0.258021142066822,0.246771769547581,0.0723611351262862,0.197249582257737,-0.0445665665328796,0.240103794707547,0.25844072551764,-0.123425575100219,0.161233446046942,-0.0447139877453293,0.22353591844685,0.244174888189812,-0.297915590174371,0.355489243682623,0.0432057553410359,0.0643096689078779,0.384338440949709,-0.0986814915951954,-0.170929225788828,-0.121463738965311,0.0482294166575921,-0.260221120160302,0.127870891660242,0.0152637655351796,0.159396350937953,-0.456087211039665,0.225463734301962,0.0120771993276124,-0.530240080901879,-0.379779723457032,-0.0788363283808089,-0.178867291074583,-0.207773188807995,-0.0471180875175864,0.271493172866074,-0.0760806857173255,0.413085577377406,-0.253938708491291,-0.241192443661022
stable,-0.12731806870769,-0.464896808334855,-0.306734967545686,-0.063164468086028,0.107422503321994,-0.0872920754164221,-0.012140585642849,0.10000175101128,-0.0311825161005318,0.0035319709719895,0.169557189590102,-0.0317470894656196,0.172998828823677,0.151359860886591,0.158003760246944,0.0024479901110208,0.161260219416771,-0.0879018146507169,0.308631934052381,0.197749725149129,-0.096456230278528,-0.111433232507578,-0.168288028665385,-0.168807436161265,-0.241497386063055,-0.133817437286581,-0.151120481779793,-0.0854402747789339,-0.0442173859536799,0.0529569816452398,-0.111609379397486,-0.253186313013834,0.0317199899440954,0.215992219721847,-0.548399467324807,-0.0742617221501946,-0.0524962897793281,-0.227757928650278,-0.0292855495938366,-0.380617296394542,-0.18503101638043,-0.182646258486299,0.176065591342835,0.190667716857467,-0.179168486557357,-0.0657073065223836,-0.305099963080392,-0.210378102179413,-0.0393530218400831,-0.0140465853233856,0.237134363097657,0.373643686188976,-0.153708486085356,0.0929061929588556,0.337452275193385,0.18001760489845,0.147294932657958,-0.037546387071802,-0.082233498065235,0.0326729897843637
stable,0.31096567721811,0.31675084409069,0.159202728817268,0.37795260686521,0.179711962719786,0.269028201167636,-0.453819628116001,-0.0912629012497359,-0.19328477755506,0.241256609264838,0.16310303170707,0.126258974457231,0.496165773776702,-0.267221084086315,-0.125984866791835,0.16147533055219,-0.263885941364803,-0.475414328373488,0.0431535173296862,-0.211458614148402,0.139183898447022,0.422246412082944,-0.101584300795837,-0.117139661618285,-0.329400663659939,-0.0875529785929915,-0.0128392030471587,0.239950860022405,-0.120786788700775,0.287775171970443,-0.142115355334042,0.149051774401286,0.170752130704344,-0.0673826414404178,-0.272428132973696,-0.0791443521737826,0.0404443368404247,0.116619355431606,0.264761092383777,-0.168598142831903,-0.0147848690938984,0.013188067348572,0.0834214285091104,-0.0474325871753078,-0.17031056817427,0.226492672029025,-0.211532374029273,-0.107494062061779,-0.403351921518397,0.223955930180176,-0.132798684976011,-0.0686046632505114,-0.229125102371975,0.0491549800691429,0.192471425355193,0.192133525360396,0.015293214218815,0.386255577238848,0.209619600902381,-0.0308585425927324
stable,0.0461247982832437,-0.0524842142437306,-0.0732018007965696,0.0723542170252996,0.323639966123196,0.192051316795548,-0.0676747425515814,0.103207281369912,-0.181195139030599,0.0593156379331283,-0.0986749921019834,0.0184032260755988,-0.205120347999262,-0.027051625753707,-0.141379003188604,-0.000756227436642,-0.0954064654630739,-0.0711107558039754,-0.270607613871698,-0.081043219518798,0.234821307457178,-0.0775107745798524,-0.116306764685169,-0.162665029156906,0.064695510972327,0.225716126105931,0.0137948065288134,0.267328936528941,-0.110977645165208,0.030619598156119,0.0106176362245319,-0.11739796534878,-0.0814492476726998,-0.0853572686540045,0.0897575987719152,0.023838927985959,-0.149545244433954,-0.251169016003649,-0.160776998241263,0.0601124681851605,-0.0344616395624147,0.202415185423892,0.101786182831256,0.248880032286028,-0.0911127177355625,0.0037202329601251,-0.105110538341327,-0.185250345217693,-0.29410141792684,-0.13505003933966,-0.30146067821631,0.0255188694727277,-0.0351671134798191,-0.0047403786968034,0.136460987174469,-0.0218240132722214,-0.0309799481427068,-0.166400488172803,-0.112378442296169,0.0846517947366002
stable,-0.14183696912765,-0.0697445661241122,0.0419266969675747,-0.188735555957538,-0.0161586420525171,-0.136668820454983,-0.076526398348583,0.0429297975538308,0.0698245234172196,-0.174466813560286,-0.152849269041984,0.0891959948836875,0.127858980523516,-0.362838927276426,-0.0946185531253329,-0.236411909184015,-0.14363964264498,0.0441218881056135,-0.0567478715717503,-0.033741977691311,0.112071049557224,-0.137352091868809,0.10208365676363,-0.254184234788336,0.0473855994333598,-0.203571268251369,0.0872043314008311,0.0577073590890388,0.185806211491877,0.131333488351273,0.0776021873831185,-0.0498570066748604,0.126092651230326,-0.0212322957424212,-0.0279123641393008,-0.102817810091252,-0.0897920401595788,-0.309005862480681,-0.138507838196452,0.0223735043804083,-0.0547344015544101,-0.456483455194815,0.0802843911246295,-0.276761266823926,0.0026167841380594,0.459965231867399,-0.138507838196452,0.163897913180457,0.173689047163696,0.0776094562279465,-0.174815718112027,0.226940604373206,0.176836456974195,0.0966029477633613,-0.120103123092101,0.125867317040659,-0.21954092033836,-0.0057351185692469,-0.0117973351557513,0.226526280218013
