group,ASCL1,ATF3,CDX2,CEBPD,CLOCK,E2F2,E2F7,ESR1,FOSL2,FOXA1,FOXD2,FOXP1,GLIS1,HINFP,HNF4G,HOXA4,IRF3,KLF4,MYBL2,NFATC1,NFYB,NR2F2,NR3C1,OTX2,PRDM1,RUNX1,RXRG,SP2,SPDEF,SPI1,SREBF1,TBP,TCF12,TCF3,TFAP2A,USF1
progressive,-0.24731809410922,0.22794327703197,0.010844114035774,-0.335781966609945,0.192567367244156,-0.0896928720914465,-0.157866202329679,0.27544049650866,0.0867529122861922,-0.253872758593065,0.0639320767486856,-0.0588955882298483,-0.0895241858731123,0.221629592860031,0.131454760144772,-0.116417588681832,-0.174686628100724,-0.184229448452205,0.0199531698258242,0.158083084610395,0.153191184278701,-0.29165847149994,-0.103549240026047,-0.0320503814835099,-0.0740773478799319,-0.279272083467967,0.0187241702351032,-0.240305567032753,0.222424827889321,-0.200664305724201,-0.425257956420676,-0.0379303010940185,0.0961752424817204,0.0466778864162095,0.297056430486637,0.0599318035710445
progressive,-0.0131759663550189,-0.194316093097344,-0.0398220054569099,0.0169111175315533,0.0334104861145123,-0.346839667912362,0.181228358659881,-0.0122936471794596,-0.105643015953634,0.201109950749151,-0.181081305463954,-0.0182345962948923,-0.149641332174858,-0.0407337352716545,0.16411136665403,0.0337045925063654,-0.128671546435732,-0.0407043246324692,-0.264931037781273,0.0456453120156013,0.201227593305892,-0.379014907181091,-0.0154994068506584,0.503304268378212,0.510451053700242,-0.318899560686317,-0.0877613473289654,-0.23522629220411,-0.185904650290345,-0.510656928174539,-0.237167394390341,0.135877153036133,-0.0586742251746937,0.0936434751660274,0.314017394581556,-0.128406850683064
progressive,-0.100751639544099,0.252258618184757,-0.226771150592909,-0.0947891283955287,-0.459805563497207,-0.142131180485499,0.255609845427588,0.0349014563708557,-0.0185224525672165,-0.0500106219314846,0.221052104671382,-0.261486427672496,0.114533680925943,0.1312134358924,-0.148270323269376,-0.0330444372861528,-0.11686808280877,-0.116815570700976,0.192008135233509,-0.0970948873104683,0.218851369972029,0.150571308356334,0.0055567357701649,0.129743096874178,0.167804827368615,-0.280405107962156,0.0230098508695834,0.037737110191713,-0.0093614766712143,0.0579351763803453,-0.0829022967222377,0.355172801804358,-0.16647770318983,-0.0328391626829594,-0.276366449490026,0.211523544020824
progressive,-0.0951972672178626,0.107793711701443,0.118145962052891,0.0753252901446282,0.0207045007028964,0.0420605416377021,-0.0721761790237331,0.135339384839387,0.118906092323452,0.168097379832606,-0.0363052695891697,0.0024975708889857,-0.0975138547090958,-0.0423139183945557,-0.0032938978390971,0.248309221716554,0.0567925902147629,-0.0154559821680712,0.229559341709386,-0.149094123068584,0.0921205494560686,-0.0003981634750556,0.0517250550776904,-0.0262425926741256,-0.191227058065387,0.0917947793401139,-0.0392733973123122,-0.0245051520557008,0.0477072236475829,0.212800279077496,-0.125421494642545,0.261738189829797,0.192240565092802,-0.145908815268139,-0.179318350493267,0.0929530730857305
stable,0.245752797008337,0.227529309013864,-0.233699969472681,-0.249102418154793,-0.208868240453438,-0.319725210823556,0.183590217980867,0.37300064472835,0.0098978400581965,-0.397912725931164,-0.0115165009127842,0.286510716050799,-0.115916253639301,0.23204742516719,-0.0130519052880091,-0.057694804001201,0.0047940242535396,-0.188807301321401,0.278604254807128,0.193872393182168,-0.386676005512982,0.0841839178189213,0.344970317943821,0.0671686168738057,-0.0243012109879547,0.0123781086643291,-0.188432647164269,0.0980625793089746,0.11915938394006,0.0594083385183183,-0.260509523926089,-0.248845872026524,-0.120817736837135,0.0613048436703143,-0.115091433634452,0.185739396866743
stable,0.325730331431185,-0.199088937945315,0.107707013325706,-0.240111537501429,0.0706891089143116,0.357314102770849,0.0925958123830222,-0.104507795108111,-0.274837803331426,0.122171563777599,-0.0128989755794531,-0.253850024244365,-0.164147121951721,-0.200836028744994,-0.254394572026083,0.320988227832055,0.350824908372039,-0.113833175870037,-0.186167272874956,0.0013159904724859,-0.162388686406589,-0.0212600529779201,0.237797209429126,0.0782106751492962,-0.145292155009724,-0.126652738231323,0.124497236595355,-0.0577334096075962,-0.207109672980208,0.153630542917286,-0.570186906440909,-0.145995529227777,0.111019678997826,-0.0668659296968308,-0.0244252369591579,0.227609628012812
stable,-0.153576525812383,0.0224708566043075,-0.0276627117794156,-0.0521767853854455,-0.11439750002326,-0.151270544761659,-0.14434354078021,0.0473790762838403,0.215620554279317,-0.160970162501542,0.236668860687303,0.189425696842602,-0.223408337041979,0.26602141712668,-0.0205091870660686,0.0875955670250576,0.218932287379669,0.0599011423431762,-0.0226837860922919,0.22585476094648,0.0471389643080281,-0.102038528890891,-0.0855251675355075,-0.112897932778093,0.0191092889429373,0.0068862302497071,0.074910406038755,0.0843653813881884,0.169197395484087,-0.166746441164948,-0.162442547258881,-0.079594854774411,0.295740937151732,0.206179170173797,-0.0313232868068915,-0.133778613844475
stable,0.0318690092181881,-0.0488286979784261,0.0389460225360119,-0.298008810347418,-0.190795001933479,0.120007907070989,-0.217925714768424,-0.100961931147693,0.129739922847395,-0.121713055211432,0.301191620510093,-0.0276724889848924,-0.236404970888459,-0.132571526371431,-0.0831342032521797,0.165700688954967,0.0653663401246166,0.0586934139904554,-0.0769980645373036,-0.073474025197313,-0.0234809574822592,0.0771447332187811,-0.0698811413741798,-0.143045865270418,-0.119936069349449,-0.303799728900449,-0.0456219419085706,-0.126544141984997,-0.0502115741180714,0.0596133359246205,-0.0908188439646961,0.35423878913673,0.0090754988212216,0.0789087483810415,0.0790723787467715,-0.156586278034578
stable,-0.153377949169253,0.033365112444275,0.0733676985513608,-0.0352288866097314,-0.0328115664387307,-0.0673447117387413,0.109079033514548,-0.279896221060307,-0.0101568074411796,-0.0211871003223006,0.11752949730561,0.0111318609555328,0.220463662318244,0.0335733269968191,0.114528160706741,-0.0173529055132553,-0.0661512868644027,-0.268479969496421,0.106362087524033,0.0156059346333724,0.0474170555391469,-0.0427398457124837,0.0088872065110321,0.0917769120384988,0.130733346979143,0.026753030800067,-0.087516131316924,-0.145547050632104,-0.0340557753502752,0.0522720094960308,0.0793906853639803,-0.0683603924828592,0.0411452269442185,0.0081863867975907,0.0536330216931488,-0.0671415755899177
stable,0.169577868049478,-0.123811941362301,-0.318832315035485,0.13105002109612,-0.0399987645652603,-0.238812940593897,0.187520150206551,-0.1750464775868,-0.284324005318615,0.162252407071387,-0.233752110196508,-0.112139263481705,-0.126833876060022,0.0662495466984777,-0.0344427737836667,0.26132817453451,-0.0377559792956262,-0.0078424666733634,-0.127358163525651,-0.175636300985632,0.0231778750430045,-0.0140174079352132,0.156660007438014,0.144907230083503,0.0343262654579714,-0.335485723839554,0.165201524065549,-0.379853550618387,-0.15472305652333,0.0963887942017751,0.0665116904312921,0.0377996699177619,0.0581813451440797,0.149108811578889,0.117229220960518,-0.0079152843769229
stable,0.0584589653676446,0.128650313022816,-0.0877590126332738,0.108837411350859,0.0780502592620267,-0.0660332859338241,0.0508566522400871,-0.131390084967682,-0.196031907329677,-0.189569124721547,-0.0562883755041306,0.086184431055765,-0.152732080304909,-0.0622729518553882,-0.0639361765439272,0.204475163655297,-0.027314908121244,0.0237435238321091,-0.0653707953145463,-0.130468663155658,-0.0353674349442966,-0.0559559638377676,-0.0878803137325782,-0.177091440487332,0.0472327818983687,0.109721509747712,0.0013623046537261,-0.0392747299699666,-0.145633633282154,-0.0030150321317484,-0.0003394098067074,0.0503749469130419,0.163268946950253,0.0950580730125703,0.110042257846834,-0.187459185407685
stable,0.522922794049834,-0.530142007161064,-0.522916266221913,-0.579616673731681,-0.295510135793697,-0.530237301686852,-0.551294239709627,-0.52215870885127,-0.563194152438788,-0.555271310048834,-0.537650750023812,0.522488887563677,-0.565338679171988,0.525424340041954,-0.524855807396557,0.515736067174129,0.560487762030335,0.552589831243149,-0.558097330255089,-0.510563157569137,-0.528225354550625,0.571010067831217,-0.505969789703116,0.0040713298220101,-0.264006932343926,-0.523784126241636,0.515093470146,-0.518740373534653,-0.381152262362767,0.0534124993711883,-0.483332082280582,0.511800116269895,0.58448518660409,0.571079921470893,-0.535392592037385,0.549492194586139
stable,0.0298047662885446,-0.272382512474429,-0.36243386351496,-0.153845813274829,-0.513933890913511,-0.340060769834769,-0.0722388871814722,-0.148976390255546,0.269429032646708,0.432484818456413,-0.0608238567762271,-0.0265784464493672,0.444757832305092,0.314477843723501,-0.128663690735945,0.427392017649973,0.0952495648884355,0.114707791186972,-0.0511056465903799,-0.0002427371953777,-0.175372517882443,0.182982254498273,-0.430716091863625,-0.0272080526980267,-0.147155435808713,-0.303814426386853,0.297629201830838,0.08342394483632,-0.507358925304094,0.367398700760472,0.291968064111644,0.196534584845116,0.461865805171607,0.476175386216914,0.104523997870463,-0.126380450640072
stable,-0.12672335047046,-0.0944560621130445,0.0544187947822869,-0.0264555906558959,-0.0318726251452441,0.0107085284902532,-0.254769010636557,0.0853276899503807,-0.0779753022424887,-0.0460139718419375,-0.0633949397059702,0.164742197373255,-0.0227277147146417,0.263715085982171,0.257777096052756,0.25649387680861,-0.0771510199336391,0.0723383839635021,-0.250648726701487,-0.0665139066913026,0.160642586273108,0.001581659806493,0.0640504565079007,0.0531355755381407,-0.250575056235215,-0.241120805020215,-0.139320624333248,-0.021722639067645,-0.151268771179446,-0.118205766612347,-0.0582646938174666,-0.338808595036356,0.0299568171524459,0.122795887704765,0.1244812875556,0.0413257487510661
