group,ARID3A,ARNTL,BACH2,CEBPB,CEBPD,CLOCK,DUX4,E2F2,E2F7,ESR1,FOSL2,FOXA1,FOXA2,FOXG1,FOXO3,GATA2,GLI2,GLIS1,HIF1A,HNF1B,HOXA6,IRF3,IRF4,JUN,KLF4,KMT2A,MAF,MAFK,MECOM,MYBL2,MYC,NFATC1,NR2F2,NR3C1,PBX3,RUNX1,SOX17,SRF,TBP,TCF12,TCF3,TEAD4,TFAP2A,TFDP1,TP73,USF1,ZBTB7A,ZBTB7B,ZEB1
progressive,0.0330760606243379,0.228388312143717,-0.11902351245199,-0.123123434795539,0.0557891273496438,-0.0278945636748219,-0.225948481055839,0.0838597613091579,0.0062882244532961,0.170888787742777,-0.0836333852288393,-0.0060618483729775,-0.135699883702132,-0.362956315444256,-0.0875069314920697,-0.178107669415161,-0.356542326501894,-0.251126531766837,0.112986816976826,0.273437152127131,0.0241970876962837,0.0634104553870388,-0.272305271725538,-0.105994311384761,-0.202656897680829,-0.306311989568964,-0.0937700030475527,-0.365949510284025,0.153055383193229,0.0294540433392393,-0.011570332994065,0.353096379501487,0.100712202843992,0.166361266136404,-0.0662527328399286,0.149760353579702,-0.0243480050831628,0.16143129816502,0.0618258228248081,-0.250095262956496,0.0423574799174031,-0.0322963207921292,-0.281259703347032,-0.186005679328501,0.392108524009737,-0.0075458693439554,-0.0048293563801314,0.0043011455260545,-0.114999048801881
progressive,-0.482739881624018,0.0017931277717724,-0.464330436500487,-0.392934065721079,0.184243878549624,0.459249907813799,0.10406118168853,-0.194883103328807,0.215653500018505,-0.135948970563218,-0.0018827841603611,-0.25946558857548,-0.495172234174974,-0.123217763383633,0.195152072494573,0.0863391022108456,0.0020620969375383,-0.0014643876802808,0.153043455320782,0.120438415337386,0.378021219752505,0.226860548592083,-0.101281833642283,-0.419651669520489,-0.14885949051998,0.041092511436453,0.0271360002794904,-0.0901345559944307,0.126535049761412,0.124801692915366,0.333970047492627,0.112339454901547,-0.0943484062580961,0.117718838216864,0.238306680868564,0.0101012864476517,0.0152714715229291,-0.177519649405477,0.0773734633519831,-0.089118450257093,-0.201756759787268,0.190699138528005,0.210722398646131,-0.032246414429042,-0.0768355250204514,0.031050995914527,0.176443772742413,0.373149889305856,0.257792002655159
progressive,-0.0232530182009905,-0.394004076683938,-0.120385141033043,-0.184493702496075,-0.123708388933059,-0.409293932153749,-0.0059274304649411,-0.123412017409812,0.134416632166445,0.0616647110336339,0.0381444726067649,0.0347969319589415,0.12115765041331,-0.378204073510177,-0.140635575605071,-0.0123941599312008,-0.121512324531294,0.14097081552481,0.175092409094713,0.0046107635337944,-0.174363626660499,-0.199326854307112,-0.0161984042377983,0.17695323357674,-0.0127634096978692,0.183930110746949,-0.0191961293171988,-0.0426969335458222,0.105381939987356,0.305471586575612,0.0486486567585705,-0.194254528564982,0.160847141780609,-0.0270038184624123,-0.0632388810915363,-0.113252790276868,-0.213280608647531,0.12708022232869,0.124582927854116,-0.0703469390999043,-0.0163441607246411,-0.323355907511225,-0.276791568514507,-0.10073230805707,-0.300948276933923,0.240362163902926,0.0269309402189909,0.221831655875643,0.122216814217701
progressive,0.0074276643862053,0.0533108719738978,0.0496519240003976,-0.252174694333633,0.0091107804540154,0.018989939982466,0.108853702211631,-0.0485542396083475,0.145296824027693,0.115695934922076,0.0336257318764667,-0.137613033283342,-0.0529815666562827,0.249869557110328,-0.207755065935341,-0.109731849725271,-0.324292558891322,-0.0566039251500479,0.110683176198381,0.0422242596141922,0.246393556535503,0.0324548685249467,-0.397471518361326,-0.48155414279236,0.0599701572856681,-0.515143285189092,-0.0755206861730439,0.238599997351947,0.0207096455300111,-0.217524457024586,0.0240758776656312,-0.0373578588094369,-0.0144162550155907,0.215987698875716,0.0214048456449761,0.0719349171590137,0.121074588443121,-0.196229379818815,0.414266089559691,0.0323085106060067,-0.0265273728078764,0.230257595972367,-0.171202175680074,-0.133002758836732,0.038528722160957,0.159420363205403,-0.227074311235422,0.397800823678941,-0.0793259920654841
stable,0.166111658232638,0.269711104466457,-0.268859728761255,0.311379358380179,-0.25845544574953,-0.213157539291228,0.109460764887877,-0.28284155933791,0.0890601906862053,0.302825293702393,0.0731750536831398,-0.359414250939269,-0.311801113781486,0.178577528835365,0.166883401799132,-0.355761003686924,0.042476372654688,-0.121166689277993,-0.273843127663875,0.253287221636081,-0.189464520243457,0.115696649527711,-0.0116774141182332,-0.304344203014791,-0.195292413061515,0.125970178533902,-0.29494072885745,0.177022244348495,0.0932374370735073,0.265846487957046,0.192616379955787,0.167259934010555,0.141681304567198,0.238655553483053,0.123917438958311,-0.085962402179171,-0.0761892776001715,0.138117520581797,-0.140679512599992,-0.0052124641905095,0.0725743717479453,0.0154555166991703,-0.235402433149896,-0.153785389650856,-0.007839341655059,0.0874016793528613,-0.137236651491888,0.204632967998148,0.108849268711623
stable,0.158813620156801,0.0215012048207638,-0.0407646233028859,0.0109236271272872,-0.188331636860843,0.067814154045746,0.148962746274326,0.167303366266287,0.305792349677279,-0.0883810253952212,-0.248648053174026,-0.0015110825276395,-0.127323121680038,0.0408569031519021,-0.401128968692093,0.0454016857159476,-0.0333130254948315,-0.0041064532812188,0.0890846592439694,0.0013265228296072,0.118660350853647,0.39471551918547,-0.073235595175445,-0.175931532149297,-0.0086512358452644,0.113861798704807,0.346337808338752,0.134913139261617,0.334918177023003,-0.17820392343132,0.432527187319839,0.0219164641413365,-0.017383216558418,0.0810217074361829,0.0308676094959034,-0.185690126182755,0.0442943275277538,0.0138765822958041,-0.185966965729804,0.0374425487383044,-0.0124116396926727,-0.413148419026447,0.109040176593713,0.229177005031618,0.128222850207946,0.155283915931933,-0.151292812461984,0.178457693016114,0.0223432584430362
stable,-0.218528354737378,0.109149490810866,-0.165304616983094,0.128971915464914,-0.141078228508661,-0.063040907103893,-0.017331432618142,0.0701101865280743,0.0105236385457961,0.0899555484936864,0.0365345498599479,-0.0203591577446571,0.0849735644218753,0.129150826495117,-0.22261119619586,0.0836799000496371,-0.344389970754145,0.120664021216249,-0.23054750599718,0.134444758004206,0.124049568403171,-0.0201435470159507,0.251998479772308,0.099341496385883,-0.0637749010739573,0.185512388471426,0.437061296937069,-0.152812957105063,-0.180351493369411,-0.214647361620663,-0.308960999311606,0.154235070422063,-0.118962072698163,0.0009037300756416,0.331361577785504,0.112764411113433,-0.439359615555833,0.0688578093166522,-0.0339334587285327,0.172268384774079,0.300345745087977,0.15168444137609,-0.176181490126984,0.0070279922633651,0.0253227919672165,0.143867405594905,-0.261540401383143,0.20841300033743,-0.146853843560604
stable,0.0384645037322929,-0.0642895394624083,0.104848102180285,0.0519941751907753,-0.164471432647672,-0.112437670302055,-0.21840740853618,0.0959227213464315,-0.0948924402653032,-0.0499640646860889,0.0280672927825416,0.0172904511684139,-0.150895068647582,-0.157530484832149,0.0048489189404434,0.0642113802079779,0.206989052002571,-0.0487388929965107,-0.005119938692819,-0.166980649231464,-0.196510636632632,0.130566557108905,-0.0916300526842722,0.0091182413317988,0.0679051662712548,0.045924144781763,0.128905926716071,-0.236933181946695,0.197941864538436,0.0264970023071667,0.0253824716400938,-0.074900927070404,0.062129501885422,0.0159942256111717,0.0951522944099031,-0.152832809124305,-0.155990646014345,-0.0437174146631689,0.156727576127546,-0.0627598511971271,-0.0334653566145027,-0.0479339541814025,-0.0422202081659627,-0.0428799940799858,-0.027565855487884,-0.101087322470354,-0.0493733025292252,0.0200686573940772,-0.103189501897956
stable,-0.0629659049406217,0.12109621829618,0.0141352031499355,0.0385815183457166,0.0784480551596091,0.0088557899252607,0.0334053194558351,0.0198119915635642,0.136150029025775,-0.127072328280709,0.277027274585081,-0.134333456733414,-0.0700773726078766,0.0426894488704879,0.195513753682112,0.0001290179184915,-0.187112106829942,-0.0749387677766386,0.345133253398406,-0.116575430432235,-0.159037807766178,0.0186559910138798,-0.133094884715895,0.0284716742527178,-0.036357249430922,-0.075712875287588,-0.122556701133504,-0.144561997311425,0.408893908716936,0.13377609932553,-0.0569846342393529,0.216910085284753,-0.145893462230258,0.0126334345786937,0.114562750903767,0.0692464972127909,-0.0309281754207971,-0.474625957830017,-0.235132576092501,0.0649837451858297,-0.121674218571022,0.071966194934593,0.155874288404765,-0.10076299434191,0.139834780777894,0.149562731832158,-0.0543165436849474,0.069963836839604,0.131242187406356
stable,-0.162322724419803,-0.0397033317554729,0.0576843167174784,-0.0095853690122051,0.252631716307628,-0.0182204321192191,0.114163914925226,-0.0865751127800266,0.111470134406574,-0.106808397564572,-0.099273294836008,0.23694792751014,0.164919229530837,0.0861186666365883,0.356274921762784,-0.124527487198375,-0.134045511697614,-0.145546457967528,0.509797963154988,-0.0557687394597699,0.190757074338913,0.0646956287896378,0.279427349744558,-0.0762564368488549,-0.185444340538237,0.0220590693582989,-0.228357760745104,-0.227774108299396,0.123435009543588,0.186589197258664,0.117314141587317,-0.22240899543308,-0.0646582151713232,0.115166599896058,0.108911042913854,-0.286648178079279,-0.0142770367488583,0.0039433953703607,-0.182256700257831,0.0543096083454998,0.0793916980636199,0.0123240458728352,-0.0705471186940441,-0.139014040209795,-0.118204585703205,0.0628099824265811,-0.266085653453565,-0.106299572355493,0.354119897347862
