group,AHR,ASCL1,ATF1,ATF3,BACH2,BATF,CDX2,CEBPA,CEBPB,CEBPD,E2F2,E2F3,E2F4,E2F7,EBF1,EPAS1,ESR1,FOSL2,FOXA1,FOXA2,FOXD2,FOXO3,FOXP1,GLI2,GLIS1,HINFP,HNF4G,HOXA4,HOXC6,IRF2,IRF3,KLF1,KLF4,KLF9,LHX2,MAF,MAFK,MEF2A,MEF2C,MEIS1,MYBL2,MYC,MYOD1,NFATC1,NFYB,NR2F2,NR3C1,PBX3,RBPJ,RUNX1,RXRG,SETDB1,SIX5,SP2,SREBF1,SRF,TBP,TCF12,TCF3,TCF7L2,TFAP2A,USF1,ZBTB7A,ZEB1
progressive,-0.0022010101092208,-0.216848407094015,0.353995792566355,0.121275657018069,-0.0307652301933315,0.104694714195272,0.234676588978704,-0.0822933224169798,-0.129223749079145,0.0466125029797217,-0.112153692898743,-0.343724412056657,-0.382339911639543,0.158790651546345,-0.0808259823441659,0.0748098880456289,0.0323303929376664,-0.203935814453253,-0.213644714601705,-0.238271572157098,-0.177988350832327,0.0452918969141892,0.30924192034553,-0.395130225940904,-0.174540101661214,-0.0802635019829206,-0.215087599006638,0.0317434569085408,0.0849589902159251,0.090437059821097,0.149130662733653,-0.0281240180622665,-0.243578452087108,0.350694277402523,0.42523515310147,-0.0846166108656019,-0.413227420172276,-0.107360381994217,0.353897969894834,-0.272607329860943,-0.214500662977513,-0.175591695380064,0.169159854727563,0.324428890099154,-0.105110460549236,0.0183906622459343,-0.0385421325792452,0.0019564534304185,-0.068060123710685,0.0588647925877178,0.240888328620283,0.16040472562644,0.104816992534673,-0.225701358866659,-0.0414034457212324,0.0782581372167416,0.0460500226184764,0.230274568760262,-0.0010760493867302,0.273389911233111,-0.0767418858081672,0.0069943210137462,0.0966243437947956,-0.236559675405482
progressive,-0.241665618789983,0.077955687366848,0.0537532700547948,-0.331961551033224,-0.380456024239968,-0.406152417929308,0.0817205078376118,-0.170671861341294,-0.389210725810871,0.009471810232001,-0.147335950328067,-0.106550395228126,0.174078127481509,0.089309907834231,0.170104150317925,-0.183460299130873,0.16508438969024,-0.169566318822101,-0.109299311762334,-0.415624228161309,0.0205571149514724,-0.110494492864164,0.0906246070462437,0.025636634634249,0.134786548758854,0.240261280995333,0.291175995933282,0.036632300771083,0.202613076287695,0.086262196024565,0.226905132182385,-0.0219614527461224,0.147604866075979,0.141121008598552,-0.157943182606807,-0.351144207717592,-0.435016041538497,0.292311417980021,0.010069400782916,-0.0560241141482714,-0.0261445866025266,0.308924435295455,-0.115424614909212,0.183161503855415,-0.0104877141685564,0.0540520653302522,0.0565918251716405,0.112048228296543,0.351771677796053,0.0664221897341905,0.0292221779397383,-0.228817421945313,0.113303168453464,0.025397598413883,0.0067527732253383,-0.121699315693818,0.119189435379976,0.132575463720469,0.0248000078629681,-0.188569698341195,0.193051627473057,0.216626574706649,0.003973977163584,0.408662298243151
progressive,-0.197748887571369,-0.0500542930800577,-0.0082583279514956,0.199926215375375,-0.0971893181467269,-0.0192516511846376,-0.173696446796608,-0.264858106902402,-0.0324804936107563,0.0143150816869144,0.0353076252582736,0.0928637582332013,-0.152107441488294,0.222038943184429,0.181722009192219,0.127841632287305,-0.201313110145855,0.0215162660721,-0.0579489248504833,-0.169957650055208,0.0905021576974536,-0.0507089462059836,-0.10255747377932,0.115796014770267,-0.0406515344787951,-0.0371115583163807,0.0023906962302333,-0.0710419873690026,-0.0120650146466948,-0.02472164174793,0.005644564730206,-0.0522946615554487,-0.132981871646427,-0.262035824537299,0.0354628022955301,0.018112069817285,-0.109375564853778,0.0275051298537189,-0.0313021179840895,-0.101602165143709,0.0807066072206355,0.234671323873593,-0.0314039529147891,-0.184185444658666,0.225433440874416,0.0768174827243938,0.221103031678476,-0.0038163852600276,-0.0843096240544354,-0.0247507374424156,-0.0288968739066134,0.0548987262119098,0.0747856333928162,0.120451325887963,-0.16194663550684,0.0953902343710341,0.128573873931859,-0.0951283731206637,0.025158077165214,-0.174889370270517,-0.24695455622893,0.149013599307992,0.0925049113345456,0.212970785069751
progressive,0.446007584763956,-0.0882525646447828,0.107669588793263,-0.0071171423100631,-0.0101829882282442,0.114239258617936,0.0441262823223914,-0.276948081275687,-0.178038052248656,-0.205302182021052,0.0433963190085388,-0.0715729029232502,-0.258443511269523,-0.107888577787419,0.106903127313717,-0.377099047936268,-0.252749797421473,0.112523844830383,0.147014611409919,0.160226947390652,-0.0467176520865682,-0.103727786898459,0.160007958396496,-0.154131753719983,-0.0347462537393851,-0.0588715412622145,0.206178137997675,0.139058011288926,0.2367636008481,-0.116721133885035,-0.0267166572870062,-0.216799104214231,-0.0420093887122188,-0.0707699432780123,0.163694273131452,-0.142890318686652,0.143510787503427,-0.357901012781944,0.0757701919779028,0.123400298206787,0.0421188832092967,0.173877261359696,-0.181687868817919,-0.1812863889953,0.0652952184241176,0.140554436082324,0.170665422778745,-0.0537982962309387,0.115443698085793,0.163292793308833,0.158803518928639,-0.123692283532328,0.128656034066526,-0.126794627616202,-0.0973041097365554,-0.085953180206147,0.269429459143005,0.0861721692003028,0.0343812720824588,0.163146800646062,0.100990424471511,0.233442267770071,-0.260523906714003,-0.0011314431364715
stable,0.207158496574934,0.187354060449191,0.0211905605318336,0.0944896028004625,-0.176392412319049,0.0713408354221452,-0.14797343341793,0.141515954912667,0.205603882135029,-0.099283732018417,-0.181416745943669,-0.0555987723791272,-0.156865201074524,0.109305950250721,0.200287629730894,0.0781313756221577,0.147416044875834,-0.0044649858960843,-0.168123665950281,-0.129362141833966,0.0103170757914789,-0.238084254525655,0.267295724341635,0.174219674557418,0.0158880224327759,0.293083515854233,-0.0195438643292628,-0.116858613975778,-0.1439404481318,-0.0672167479665692,-0.105718679879623,-0.0514521542794946,-0.205782168101042,-0.25443660414464,-0.179929723435934,-0.196861992241072,0.225805053514813,0.428373176261521,-0.289315020737463,-0.0901225762263632,0.186776100449478,0.24056066618544,0.154003809279337,-0.0609953514272906,-0.142312364200406,0.0026243302359829,0.17975927421568,0.271369852542998,-0.0679132387458838,-0.0571259582088761,-0.0298227359851674,0.0034462089474385,0.084520282602031,-0.0304437980865534,-0.120113802245345,0.0807801956886369,-0.0141815710437941,-0.14129750562464,-0.002828085625712,0.199471628578757,-0.0980886282901979,0.200091711086923,0.0211425604640608,0.075082881521979
stable,-0.224498355909876,0.20644759928231,-0.0433448839657478,-0.0165974688735261,-0.0506920609445081,0.0516032492982319,0.109780895579028,-0.0366666807150378,0.108154597378078,-0.223102738304806,0.188281502356803,-0.124959678787896,-0.37517892113833,0.0098385274142583,0.0156055423112445,-0.157254962211018,-0.112410654372054,-0.290230791705724,-0.141303399005954,-0.0019377170053873,-0.067797027128969,-0.394037059851474,-0.0995040750325987,-0.0583391226979117,0.0178546781210691,-0.27770483534947,0.0458247003714518,0.21362176581416,0.114117690781562,-0.377312716650215,0.321153525583364,-0.198789003499112,0.0248904362953921,-0.343564145473052,0.084855857194254,0.421384244492983,0.13243373009439,-0.0082583653324841,0.0925375210370395,0.161753233830667,-0.0659631163917274,0.377947088288883,0.0148212282852544,0.170911253487081,-0.0120876632240829,-0.125963139379971,0.144590597497236,0.113160366308662,0.253137351888309,-0.259319591857878,0.226470675004645,-0.0588350859790525,0.156078491172033,-0.102422184570474,-0.519573440129069,-0.0533218197375338,-0.102156901885212,0.0004498271619649,-0.149284947623383,0.208304578079139,0.0986159547384629,0.259019707083235,-0.169227285137161,-0.0882122598642999
stable,0.195093399954436,0.0878763590191306,0.0160500161304368,0.306334402672301,-0.192994340163534,0.0799888439533163,-0.0282914761773805,-0.230644506500352,0.111520571816653,-0.014239691638283,-0.0959563642841107,0.0585536853462195,-0.147869137759113,-0.020834772509699,0.145100945371111,-0.0311879953648265,0.0326820859583509,0.353178267569272,-0.184396444600798,0.0654054198165231,0.271544090723087,-0.192939342963772,0.331422291963566,-0.149037828254048,-0.290939769839023,0.0218980517050906,-0.0820741544442783,0.261992910364483,-0.0425999143153656,0.198379482640193,0.181550339513134,-0.0781647701612221,0.0876930350199252,-0.243261780745667,0.082097069944179,0.248312356923777,-0.229260410306351,-0.0314263165637936,-0.0081441686647019,-0.178021352528429,0.053351866868765,-0.176563926734745,0.0869918207229644,0.263454919258147,0.181944486111425,-0.110292301021977,-0.059814037840757,0.101731070259082,-0.10266143955505,-0.208755620995222,-0.153708007133806,0.0721884077871246,0.0606206634372609,0.11613575349665,-0.0412433167212453,0.0310734178653231,0.048370037190357,0.17976293052088,0.139376653495921,0.25751063858391,-0.0035198207847445,0.182751111707929,-0.21644606276189,-0.171522516756596
stable,-0.0852403979955299,-0.0900525758908302,0.123400443446549,0.164862547994909,-0.0218436916427096,0.0494551279920028,-0.16725045491021,0.0842302850871965,-0.0183305189475261,-0.150987637086042,-0.001112134312075,-0.0323751288249935,0.105233562790173,-0.069340210705454,-0.0046172261039919,-0.208626699861362,0.0492409840554362,-0.0015656750079167,-0.1387400180725,0.127178265723716,0.178370787918052,0.0089435396903838,0.0584219002792784,0.152646242481525,0.0147910833167258,-0.0629047813664619,-0.297681284198759,0.0076869592324171,-0.103644655185364,0.228140061024546,-0.0342711107539353,-0.130432849514366,0.21112470908367,-0.0970243751841472,0.0816454061547714,0.210205506337087,-0.266908194446382,0.160219058955301,0.189178996037219,0.110545746575098,0.058708772345245,-0.0201921570375845,0.016703227052201,-0.0260669737124515,-0.0859676792895299,-0.0499026080103945,-0.098347623094064,-0.0727059069160208,0.08795558149313,-0.231323936911613,-0.0678937290207206,-0.247274629847106,-0.0960031510338222,-0.0948415211892388,-0.0947546514791221,-0.110431603816456,0.31654211242316,0.0016080997500667,-0.128759092425257,0.17834755532116,0.111007368174206,-0.0293932755195934,0.155203848365426,-0.0099001166145755
stable,-0.220698692774085,0.0088248566928573,-0.0705215780902065,-0.0371746444224509,0.141012245999352,0.101916018654288,0.10483187906769,0.0033382995545659,-0.223964868572842,0.0729016620318878,0.0546595035091746,-0.0895055809583788,-0.0951260822146003,0.0023491737606205,0.162541187108197,0.0279840172537075,0.0933693535909784,-0.0458191917257869,0.0446961218139113,-0.127772385111644,0.31807606650928,-0.114408883499694,-0.23010053951341,-0.256951183461555,0.168836560650912,0.272236267996119,0.0052495790834918,-0.103770629517936,0.161701460522712,-0.122806149354543,0.0510121021440006,0.049136884492979,-0.0256193884025566,0.101277208245699,0.0191385537734763,-0.125598369043702,0.0644837893896643,0.119210264957804,0.0355776184009764,-0.104600052709734,-0.0959452020127114,-0.246900222919953,0.137148473366753,-0.0456955510015437,0.0087784914212661,-0.0137344237846804,0.200426765695046,0.0991495574493472,-0.155735795577978,0.159146218888353,-0.117814155113225,0.0561947091685275,-0.148914948957229,-0.139301882647321,0.0647877395034288,-0.424113442638341,-0.0469628684250363,-0.16666254458297,-0.0594557332704415,-0.134732327547167,-0.160006552261211,-0.0565707830381005,0.0409765966929288,0.0055226190161955
stable,0.0608422246480646,0.233688277215777,0.114643997385961,-0.0213801958742622,-0.0691177138155843,-0.135365999751814,-0.111685824314461,-0.441869707122549,0.0551699277834645,0.119931731751266,-0.0783989818274138,0.402045302147488,-0.332254603958138,0.101125146449208,0.0013163870168172,-0.0333460059484774,-0.0394102607450512,-0.265200215859924,-0.0210474014037185,0.176159206407791,-0.16783194921152,-0.0322810636427376,0.135698794222358,0.05224133644268,-0.25405529881305,0.0099690432509531,0.0888783099332005,0.0644511957952939,-0.0051250348463727,-0.170642213629445,-0.0133783377158562,-0.0259949458658013,-0.11801631468747,0.184168459998876,0.451210138595809,-0.0054208521535227,0.0162773473259256,-0.0556506309075831,0.1419479348359,0.010235278827388,-0.205348979190812,-0.0274518461035148,-0.215983611382853,0.0416140996833183,-0.0577361429229902,-0.133531932447484,0.0518345876453488,0.0965177918903478,0.0027141237931007,-0.0963329060733791,0.243139640179217,0.0486175744300932,0.195357749641823,-0.251370756750665,0.0159963208841332,0.0127127487747688,-0.0977158519843051,0.0637486296908128,-0.0186143040524102,0.20341137582898,-0.0594740696024961,0.12303781347634,-0.0224895107760745,-0.0322366910466651
