group,ARID3A,ATF2,BACH1,CDX2,CLOCK,E2F2,E2F7,ELK4,EPAS1,ESR2,FOS,FOXA2,FOXK1,FOXM1,FOXP2,GATA1,GATA3,GATA4,HES1,HEY1,HIF1A,HOXA1,HSF1,IRF2,IRF3,IRF4,JUN,KLF1,MAFK,MAX,MECOM,MXI1,MYOD1,MZF1,NANOG,NFE2,NFIC,NFYA,NFYB,NKX2-1,NR2F2,ONECUT1,PAX5,PBX3,POU2F1,PRDM1,PRDM14,RELA,SOX17,SPDEF,STAT1,STAT2,STAT5A,STAT5B,TBP,TCF12,TFAP4,TP63,ZBTB33,ZEB1,ZNF384,ZNF76
progressive,-0.154264172859845,0.277017441837357,0.129693693847024,-0.0078869191157111,-0.298782013076396,-0.232469858759908,-0.229150733666817,0.118649129230901,-0.23801932080139,0.303384980871679,0.350332374529441,-0.325630793273058,0.328340772575943,0.138797305735299,0.343732495731619,-0.26180638396854,-0.387290416750965,0.219701779283308,0.200087604600246,-0.343495872170069,0.330411228739504,0.203109351433551,0.0749665011993874,0.0820140461947359,0.116107024752089,0.0301359291327871,0.0256480755025821,-0.274432169546641,-0.351168551034107,0.0769698074333192,-0.104825836574417,-0.0034102571404443,-0.232397912406734,-0.105094436292933,0.237459738054482,0.390537595490882,0.288221887238311,-0.302356947425216,-0.24277737295796,0.0512689712717429,0.343599794680209,-0.0839166275342243,-0.127634429338401,-0.146430014403128,-0.111448098682115,0.0464373739541514,0.0802969265656514,-0.0472607599960308,-0.192211877139473,-0.358783672815605,0.122204877885542,-0.028457180892062,0.249498761152253,0.0571126139573144,0.1231433780925,-0.143323530753863,-0.0275090878380144,0.127771926813356,0.116578673067341,-0.2088794489581,0.109179390345364,-0.371767591351727
progressive,0.0166330595715031,-0.288298483406405,0.252321769696655,0.166437009460291,-0.311597181743457,-0.209354264110842,-0.117191092904179,0.0573836121310805,-0.118509440970447,-0.197054608721287,-0.12699002528014,0.176138395903097,0.107418763964532,0.0811818638833769,-0.0287021518463294,-0.0748650257272898,0.0918882690314104,-0.145925760061559,-0.027277390034802,-0.221299207016199,-0.0951309323244509,-0.141349969015409,0.180057968853482,0.201246127909557,-0.11447163052533,-0.0132603350342568,-0.0223084593186661,0.0051315072713931,0.0092964230233476,-0.1241671050934,-0.182753783733384,-0.0399524494701326,0.123697111051838,-0.0474782660098602,-0.194030684793502,0.0002955937368314,-0.0883943510620632,-0.0536354835480583,0.0051049038350783,-0.122949258897654,0.130862303232631,0.0888702569783617,0.031823621707269,-0.018702215729323,0.0790535889781908,0.187666551639522,0.161583360301519,-0.239747212131847,0.208748296950338,0.135290297410365,-0.207013161715137,0.093880570817654,0.0852433218274404,0.089804333186749,-0.0091693177165101,-0.165485197627693,0.10605607683774,0.165863557610838,-0.165142308892969,0.0978001437680384,0.002287895523075,0.0393317026227867
progressive,0.001077336319232,0.0027264954978831,0.306321707931375,-0.195830493193609,-0.105183093700491,0.0917692994042331,-0.2159570805084,0.0923991621307436,-0.0573014284659019,-0.223219184881174,0.220062137704326,0.0948614154368947,0.119250027925893,-0.0451207899209752,-0.225178528098859,-0.106349174354762,-0.182586300883641,-0.052154257033676,0.217739471044227,-0.270175657880847,-0.0015092662536164,-0.0349025573835537,-0.0203176288298218,0.0826014506356265,0.0280739143400743,-0.0772502208316342,0.0626987532566873,-0.00846861385267,0.0980330874351343,-0.0709189748549445,0.125524382581674,-0.216667571176926,-0.130568491136452,-0.0056425776856325,-0.0547200326357476,0.152347453559205,0.0490087718883986,0.109174291684853,-0.13225210670058,0.0514186514886254,0.0817460134388631,0.0138872250327053,0.123510751414427,0.262621363359232,0.0470520320420606,0.22129797339675,0.1300874799952,-0.0614943111599197,0.0460096880965235,0.130674310524738,0.154204423027152,0.0059818582279578,0.150255261833072,0.0446895491143003,-0.0039103403331103,0.062130529175307,-0.0393668798253807,-0.111933405894321,-0.0336457415808617,0.105969158707829,0.00109984782441,-0.149255796945017
progressive,-0.144470000062628,0.412657373446266,0.261019836619977,0.0013014580374414,-0.25339872024778,-0.149570867147109,-0.40050589959313,0.202723435853848,0.160715655322307,-0.400495022384292,0.067556168649739,-0.198447605059713,0.165815434685905,-0.0521975497707811,-0.0325538544701764,-0.253460176477714,0.0872368464603922,0.0432347296884431,-0.338002194448544,0.0725025793687235,0.12728944870334,0.332801257042755,0.315189424353049,0.272327782927742,-0.224999415693197,-0.214668242739066,-0.11144951333331,0.332944836199414,0.0106232260114265,-0.144162175052518,0.208153338505672,-0.0042964974909266,-0.30134436908387,-0.348312156845442,0.221851551455541,-0.304034302829455,0.1284522223281,-0.34479990611172,-0.117541294142914,-0.293742831687581,0.243153477243467,-0.176609432876084,-0.0630780217712213,-0.0357256485672756,0.0110686477133339,-0.0449614865914421,-0.0215847332177082,-0.0607252814996076,-0.251784542456253,-0.0847274743815143,-0.0457468210695305,-0.0819956633819037,-0.332200835114909,-0.148347181152858,0.0310299575120021,0.171383477889969,-0.036865036193034,0.0459170493878419,0.0679602569580628,0.132266315607071,-0.322317259304452,-0.0921832571793767
progressive,-0.313731410149216,0.0986120268039818,-0.335193291617342,0.402644919088593,-0.170881627666037,-0.174385608313894,-0.194596068122071,-0.335193291617342,0.326183055665709,-0.16368595312133,0.421791670485813,-0.0812172657306906,0.243776939358067,0.402019208258619,-0.313731410149216,-0.310290000584356,-0.0707053237871189,-0.31535825830715,-0.0464903146671056,-0.269931652051001,0.428862202864525,0.0285949849298348,-0.225881609620796,0.0022525589879082,0.342388966162049,0.0501820085639552,-0.203543732990706,-0.163498239872338,-0.144914628222095,-0.256478869206549,-0.0679521961352311,0.202792879994737,-0.0578156806896442,-0.195910060865017,0.333941869957393,-0.103993139941763,-0.325119347254752,0.0860978102044917,0.417161410344002,-0.326621053246691,0.152235444932797,0.301154622466729,-0.0458646038371311,0.249470907910835,-0.126581300903842,-0.364101131962164,0.322553932851857,-0.0190216092312249,0.386626721841246,0.171444767413014,0.0502445796469527,0.458145469707332,0.301154622466729,0.367980539108006,0.04098405936333,0.123139891338982,0.303031754956652,0.0578156806896442,0.300466340553757,0.326057913499714,-0.164937374781279,-0.0988623111359716
stable,-0.16538762050389,-0.0667254009537679,0.0925774783506865,0.024688596247939,-0.145048058890086,-0.0029117396250562,0.0961996662482425,-0.0100125276343821,-0.0925719109709063,0.0819686843418426,0.0469548255535034,-0.146443649163358,-0.0045711730873666,-0.109797282785827,0.118716781931721,-0.207565937881223,-0.040364465044937,-0.0358434996006793,0.0910380472289116,0.248138420479767,0.192848873107466,-0.0800356900821494,0.056941692628353,0.24810567416415,0.189091499106338,0.0126431145805371,0.306825537281763,-0.0160747462519792,0.144706829122102,0.0829293610291917,-0.0210018773574759,-0.33173404503102,-0.22824789335151,0.201255110450167,0.0751340676985549,0.0416089768759905,-0.260821670807265,-0.267641356750233,0.0681548004060682,-0.0728762927475009,0.177045814988762,0.0840507325420154,0.322316113557166,0.312035643117725,0.0784310700044025,0.0011574076437647,0.0620675791920036,0.120154785516409,-0.0863505159041383,0.0246614679246463,-0.0582300349220399,0.133192222423016,-0.0733804442928718,0.140349291580666,0.311403644287583,0.18154790195431,-0.0926960129274618,0.25825434954043,-0.2900525909928,0.089833215631928,0.0688868096220806,-0.0885032192149764
stable,0.0023236267065772,-0.0089245070385,0.127739846750902,-0.0436951796565467,-0.0853544453138452,-0.0359617128780558,-0.130124458581962,0.0157594362836668,0.009916235761407,-0.0525325706519641,0.135061332921538,-0.0505503204468007,0.0900856603670918,-0.123352889999332,-0.128029156131349,-0.129261632005949,-0.178605179121035,0.0941660558798836,0.218754809816287,-0.0064151599879526,0.0894952028591708,0.0233883793877573,-0.0959986861308567,0.0617733357976945,-0.0196494772061197,0.0025243402005638,0.14102155790042,-0.0926985964541165,-0.0373876588027383,-0.0410232056073793,0.0180003085908025,-0.0607172338878336,-0.129648649992608,0.0350905524472291,-0.0438805884545425,0.0187760580669789,0.15341680392312,0.142210845714323,-0.044591614254544,0.178728084007924,0.138499826897391,-0.0820913517215611,0.0523013645957362,0.0695257679373751,0.116512391869873,0.036498857081113,-0.056726914104881,0.0644926648349659,-0.0963514340603349,-0.0963208246683533,-0.0822853280338521,-0.0374022625202868,0.036296118538293,0.1127465799047,0.110740418546004,-0.0169780483624074,0.0893092488557198,0.218649039957989,-0.166475954417199,-0.139680547196999,-0.0597676417579598,-0.138030171341031
stable,0.0983123133319699,-0.0274106224357976,0.0193885340540546,-0.0739896193761817,0.0388297915706608,-0.062465236709144,-0.0559150174917874,-0.0079513703244029,0.0841116606322375,0.065081431402039,0.112956505953052,-0.137891366221042,0.0344846220633273,-0.0160568499995043,0.0141384534842832,-0.0494979722794415,-0.0874831381810996,-0.0394915305408791,0.0458516278786674,0.055190285770163,0.0077459378687241,0.148604731800783,-0.0849235879519552,0.092417344761419,0.173444297736061,0.0150467020655989,0.019392875162525,-0.0106518432037847,-0.0208684552744748,-0.0711710496749714,0.0616391190993727,-0.179021245102217,-0.0789637594865699,-0.100581662793799,-0.0203687610145244,-0.0004602041764456,0.039981235583489,-0.111891510680946,-0.135873661014738,-0.0966250224945643,0.140769101029631,-0.0273037984924163,0.0682986362251528,-0.0214380273772226,0.163166139950121,-0.0921526538411902,-0.122707522470648,0.0530877422343436,0.0085572350275348,-0.0961604772096482,0.211798574554165,-0.0676720929085545,-0.0672739479118009,0.0029028712269898,0.0613206544484141,0.0180675767572459,-0.0809510302549958,0.0703856591312259,0.15452994809487,-0.0007060369480504,-0.0757401830365078,-0.0035501398356402
stable,0.183509955780254,-0.0972813834935063,0.150728227719346,-0.293363818695967,-0.256506951159257,-0.0844950240276832,-0.0818159239536168,-0.0345868624536679,-0.162287521801465,-0.0045030093577183,-0.0304642916745587,0.0378473253772971,-0.0189045584137054,-0.0544096338061635,0.142309281177018,-0.0227819576643777,-0.0785217540621282,0.0102482357654751,0.205211643552876,-0.0116807270021598,-0.171594597539281,0.0088401189485453,0.154303911179537,-0.026847874386759,0.161777964674964,-0.0301933183954801,0.0475860040162716,0.091935919528669,-0.0981362448998701,0.130802908132385,0.0886713942017473,-0.366119924539193,0.173406868586473,0.0210877159020353,0.0227484702858854,0.135751464316076,-0.214633674324402,0.0429876928732047,0.0118749537974151,-0.0533248623323806,-0.0763261897745537,0.13056300674876,0.109870990886352,-0.0715710918233328,-0.0445757631765241,0.0321463462270236,0.100221575325129,0.0512630279694081,-0.117705829712027,0.006654985155911,0.0544388391919961,0.0649759447699735,-0.0867282478917261,0.132943794667536,0.0867912700401017,0.128836595144128,0.0510241147379352,-0.0471443000042241,-0.0225431542275885,-0.181386197215742,-0.130720781709067,-0.250634033534495
stable,-0.0422398689155076,0.207557339943378,0.330009183314495,0.0521182472970041,-0.342180057691582,-0.313179557298853,-0.285462439266363,0.157846799258438,-0.171598402347988,0.0184858895775791,-0.109781427122294,-0.216932892329249,0.0234714559232636,-0.0328864177958171,-0.20475820126764,0.0050428166135007,-0.205516745126178,-0.0941326655454527,0.1891664236783,-0.0673964354348798,0.0476440279170388,0.114123216425388,0.086447549361999,0.045892169721864,0.140305139679353,-0.234930867608866,0.217878986289951,-0.161361876942246,-0.0720789747816118,-0.107665119935408,0.30306179291379,-0.181220441545836,-0.153469239632972,0.133980360867296,0.0445673363925242,0.175727966239689,-0.0189632414230292,-0.0110048328758454,-0.0678396146398506,-0.132162997714527,0.262321437214541,-0.18622411495297,-0.142899420032424,0.0630962746210968,0.0981850081456811,-0.0169891279245804,0.156975796346686,0.0704749021614973,-0.189645284445538,-0.238521391382044,0.158687002413706,0.135804647308266,-0.105662780723525,0.0744860600729402,-0.0282177250254871,0.210021231701997,0.093909345120917,0.304183720642777,-0.229724909922115,0.197810770318017,0.0881485480169279,-0.0918643122984603
