group,CD252,CD137L,CD45RA,CD7,CD294,Podoplanin,TCR,CD32,CD152,KLRG1,CD1d,CD58,CD178,CX3CR1,CD11a,IgA,CD79b,CD244,CD122,CD226,CD29,CD81,CD204,CD144,TCR-Va24-Jz18,CD158f,CD337,CD336,CD307d,CD94,CD150,Ig-light-chain-2,Mac-2,CD85j,TCR-Vb13,CD82,CD88,NLRP2,Podocalyxin,CD224,CD258
progressive,-0.218517750307925,-0.266782405678846,-0.192664045304615,-0.108516836543584,-0.242614502591088,-0.276276506142883,-0.0722819991847122,-0.111127835980842,-0.234257788861158,-0.0820006402954949,-0.12273411188311,-0.0811406486751543,0.0082494143961521,-0.0864202436112823,0.0727787715149857,0.0772273019926087,-0.166464880700296,0.143835705849597,0.0460726489112507,-0.0205144651926343,0.0206525437339765,-0.137904869379836,-0.224183158064601,-0.143686610354774,-0.2244345838456,-0.0683419055854263,0.069820892250875,-0.0490626369108732,-0.151627157670164,-0.115710293888178,-0.260803806375142,-0.0398625349370583,-0.128159355948071,-0.168430969381505,-0.310058826511423,-0.0379303010940185,-0.0685082850041854,0.0573143109646184,-0.291739783675787,-0.0679660294282247,0.0804479875358414
progressive,0.125745850755275,-0.0421609857344382,0.127159601587787,0.200106763602373,0.0278085343422897,0.0874071864522786,0.0036886384526801,-0.0632611090322358,-0.0718925698636794,-0.0422781102204249,0.381090198751482,0.106354911160473,0.203382743920347,-0.0322288386751369,-0.0879782557215506,0.0079059643974957,0.107198458190854,0.162381435703094,0.183768461305188,0.237320305704406,0.0572624538243416,0.185023607913264,0.139693706488211,0.1460937804612,0.0432004055665195,-0.0916130009011291,0.318557003561892,0.0276043366676278,0.0434589792014049,0.0240766259113814,0.102962514368124,0.114656366597771,0.117785534378052,0.0660282585584407,0.0920881019002197,0.135877153036133,0.0101426615899553,-0.0691499882882475,0.159748489976576,0.0319459524358067,0.213409427851797
progressive,0.286479837100261,0.332719515700146,-0.166540288915923,-0.0657128128522433,0.223315120248849,0.240352743831891,0.288938061948048,0.261452587703237,0.221361032660744,0.127406081392785,0.367194571405795,0.0858798704178122,0.160808506097712,0.231992397681986,0.0888180695506851,0.318949039933663,0.341690175405873,0.0758606822017664,0.215017568053587,0.249559152140118,0.151869250476768,0.0924551265704944,0.296512539731878,0.208456915766207,0.25743503835487,0.205735294562239,0.176646820016327,0.110839097773597,0.108698399286135,0.0414634003902807,0.346280889478507,0.291028284838464,0.0958980408451858,0.26212667084737,0.231500533943218,0.355172801804358,0.216315536782877,0.2835334524245,0.290015948530358,0.372989900897674,0.139234684305569
progressive,0.0711536146885669,0.162287499130479,0.521300599423592,0.431665674837952,0.337451083358577,0.131561003252069,0.134994662110752,0.0309092358359726,0.217187159484801,0.393415999663933,0.291226768810026,0.202285827532674,0.425000126237853,0.212723831612609,0.392149083999064,0.270184547418324,0.107565166461538,0.537963948167503,0.316147067567424,0.284625842003871,0.394620128281153,0.295446045558855,0.275394830034409,0.250269453502915,0.209616912162474,0.148303433286304,0.256962459274424,0.317677786745715,0.128370064818364,0.265787424278689,0.387444876660537,0.0803437997608355,0.147887607846865,0.339455935306094,0.219930491059626,0.261738189829797,0.0873569508704648,0.191155227839394,0.2436163105799,0.122517566812447,0.151870119466217
stable,-0.113205438059277,-0.179371165188947,0.0183998127438035,-0.151909491719708,-0.121398366409407,-0.270140407945116,-0.206017562586052,-0.109387555568755,-0.252053086574966,-0.206846981772902,-0.188535202735208,-0.149979368023005,-0.301204793507769,-0.319907944106616,-0.370894240211928,-0.192048333910241,-0.160524697751969,-0.17735748168997,-0.163437938598484,-0.201344715133871,-0.228987215480969,-0.159326847683342,-0.162727334543967,-0.169231657362646,-0.311761017225998,-0.255775776520668,-0.237397308545995,-0.210705682394017,-0.236718998086403,-0.0291578185180269,-0.19238783014519,-0.234422875494935,-0.136141198095347,-0.226651407041832,-0.216757846409626,-0.248845872026524,-0.112804862772967,-0.218594899947986,-0.280986055297837,-0.241344983339396,-0.275779948641853
stable,-0.192300782666129,-0.119895505609226,-0.204779475581001,0.0471816122767555,-0.282010218380928,-0.166955882056778,-0.185752729772734,-0.205885561504199,-0.207839269908924,-0.442400074875329,-0.0929248100011437,-0.229069130785555,-0.160132497881803,-0.102255910567139,-0.195455522903343,-0.217354315770096,-0.252896182318672,-0.258727951487131,-0.231738791582811,-0.170309033723649,-0.226044951668128,-0.174020972732649,-0.158865570819338,-0.0762250628566706,-0.0528644049382904,-0.0266320449585004,-0.109363353768283,-0.194405246021043,-0.205155137952253,-0.136297888005829,0.0119929027110119,-0.0837385004466193,-0.0939229753817049,-0.160293120963427,-0.245163003889739,-0.145995529227777,-0.306622123871756,-0.0899775966596456,-0.167662418526718,-0.0942793779034246,-0.216187537400498
stable,-0.0670817005185502,0.0577580918930686,0.25821193575371,0.192334796648396,0.0561885545630654,-0.0506208255706595,0.0684902615829262,0.0301184414743921,0.0298257380236797,-0.269816266519807,-0.100653108391609,-0.0034596351362786,0.0737474375776644,-0.0840421373177533,-0.307831051283155,0.136072263650369,0.0211905312744468,-3.20758719460676e-05,-0.180478869840571,0.0523638994675079,-0.0898619097831091,-0.110502878836482,0.19746431815544,-0.0294613582954803,-0.0328541645475852,0.0251757184876182,0.0313362878623847,0.09630574888905,0.0833768954127032,0.0820085645415953,-0.128947172506464,-0.0588773900761209,0.0897268994385926,0.0417629712061891,0.103856875517793,-0.079594854774411,-0.0015860470264583,-0.022010351058108,0.0521050680350768,-0.0051621552003576,-0.0262991699661949
stable,0.199715430393575,0.375251960119929,0.307827880464955,0.254156945580937,0.357608814257899,0.350193973399752,0.26548818937895,0.348724365074908,0.300152335905272,0.0318788882699205,0.343146506752733,0.276906332548877,0.207722970735477,0.332366468735649,0.033945963198164,0.416239970124936,0.219483049782333,-0.013047660324449,0.295253442459403,0.345840278652714,0.308419875173898,0.0339614383818387,0.311508192009499,0.210321361702145,0.345465488142067,0.396801508266205,0.40137348633835,0.301397398557127,0.286055246388741,0.311515356572951,0.23736755523205,0.297921522107314,0.29853278892385,0.339707517007061,0.292312417951121,0.35423878913673,0.388062387116169,0.410254508261687,0.31805319137463,0.334391387745462,0.399559830104407
stable,-0.105397231427997,-0.129303891487207,-0.031516808634133,-0.0465914794881511,-0.254563266049383,0.0580475934453417,-0.140057387636324,0.0018722837955901,0.0146454520338987,-0.05695429887624,-0.104015147229643,-0.0223625843540487,-0.0474816935241663,-0.089675892735187,0.115754071952358,-0.123464537292987,-0.0245456540477382,0.0354082166619604,-0.0183274703881223,-0.116614447982067,-0.0197922586930871,-0.0925415408432804,-0.0834797678121882,-0.012574611332994,-0.140774777854539,-0.225295375402806,-0.0878126647015818,0.0140437791784175,0.0141584523988773,-0.115714068184297,-0.0961168120508007,-0.0133945925867517,-0.134092523859814,-0.106287267755654,-0.119245209608462,-0.0683603924828592,-0.0013534297819997,-0.026093947777706,-0.061430551681729,-0.0156676795338114,-0.0318509028138633
stable,0.024226967791909,0.0005807520725711,0.125173552390899,0.0491835994338517,-0.120458184356379,-0.0486200701948791,-0.138413361809225,0.0749601877366632,-0.0440366264736104,0.0249386114587647,-0.102137429150395,-0.0845455164706107,-0.0266901726184122,-0.0077379001134281,0.250877024599299,-0.0265673693028176,0.030149284342896,0.120047133111659,0.0303615228266618,0.0841176970948266,0.243668325296086,-0.0753703792726471,-0.112904405707646,0.0445290983613367,-0.0236557012312688,-0.139272871567597,-0.057587704140245,-0.0150748622187017,-0.104266932793719,0.0792661730263168,-0.142928208146289,-0.106418038541835,-0.183759874747348,0.0656752563918229,0.0506171750230069,0.0377996699177619,0.0241576473293697,0.166832147680362,-0.0681496937709165,0.102673411408853,0.0022996622092381
stable,0.0703419832974773,0.168042444713142,-0.0517354096899267,0.0904957533976738,0.0911901733163678,0.0153131937850714,0.0948463813324655,0.0587684423127063,0.128289003650851,-0.0011582992542809,0.115756353126235,0.187871905044653,0.165479309205932,0.0993849380282411,0.0479045525292343,0.15383435963661,0.0111570004452208,0.129805793204447,-0.0738180323224807,0.215474277167417,0.248665915197851,0.115737597270445,0.0031646457903439,0.0929702024827385,0.0625909657191966,-0.0577119047488339,0.0371746312030419,-0.106163951371013,0.176352364090856,0.100868122501438,0.0531127939317458,0.100895357133831,0.0587072031278968,0.0459934159901281,0.121896245046721,0.0503749469130419,-0.0481524915167796,0.103586530358139,-0.0253082029336932,0.0780303500884153,0.174501227327276
stable,0.515750517353893,0.519186184367855,0.329208156765912,0.315051467878808,0.516477264712563,0.600442393768188,0.601498030835839,0.527342806893168,0.519243729539638,0.633205759306121,0.537617144982676,0.588948481062166,0.505758844709403,0.590287389576713,0.637743256658448,0.569314917775304,0.539808908927112,0.588182168639008,0.520521584193097,0.624521460385739,0.534029773156225,0.502582687934513,0.514014274387154,0.560432030768431,0.506260694670607,0.627362810255997,0.558063937728875,0.51138291015863,0.545222273977389,0.562150545830519,0.517321372563169,0.574466128473212,0.50288843201431,0.591047051670061,0.548359320508647,0.511800116269895,0.567736168666537,0.526763037882471,0.60671848046791,0.50465239696823,0.538673741716792
stable,0.130842194602676,0.104542781685953,0.274281964246064,0.520305277700399,0.126514289355591,0.149439760759169,0.0949069144727515,0.129047209712008,0.150362256255123,-0.339521295765491,0.160328417523737,0.140310277086245,0.128469363700481,0.130894408017468,-0.25318494812094,0.124999061328602,0.0866567821913878,-0.0503403453143568,0.0569724155805031,0.275091643094319,0.0618511786135626,-0.0835595617465456,0.0443946077248628,0.0752170881179291,0.134085676216964,0.156751384379595,0.151568843635279,0.0485680380401032,0.158961064361072,0.144015135239934,0.135422506304157,0.141326229088475,0.0468374460673236,0.14206469288259,0.100904904489539,0.196534584845116,0.101380463046558,0.149905237744319,0.19523888729112,0.0756426402761099,0.0802087936756562
stable,-0.142873117845275,-0.0673196280202316,0.280580729602269,0.230630720815214,-0.133429120496244,-0.130188878980308,-0.18844780536082,-0.23297220188513,-0.183868323189511,-0.3362353520238,-0.057129452364352,-0.271212507321401,-0.157960229263636,-0.258997871772816,-0.492003533157594,-0.145257828128232,-0.106399971013154,-0.0826005056989287,-0.129147593479163,-0.32081713420914,-0.351671791719852,-0.205542307174163,-0.176196503823888,-0.195284743771941,-0.147656473233833,-0.195229626980807,-0.126100963121157,-0.200033758829554,-0.181672279239065,-0.298109350616769,-0.314597854489283,-0.18204203870028,-0.162962728450316,-0.165560537116498,-0.232419841401435,-0.338808595036356,-0.26859359308396,-0.212683310286721,-0.18846987383342,-0.32565082195146,-0.128074567005026
