group,CD252,CD30,CD52,CD45RA,CD49f,CD294,Podoplanin,CD5,TCR,CD103,CD62L,KLRG1,CD1d,CD58,CX3CR1,CD11a,IgA,CD79b,CD122,CD226,CD29,CD28,B7-H4,CD26,CD204,TCR-Va24-Jz18,CD158f,CD337,CD307d,CD150,Ig-light-chain-2,CD85j,CD23,CD82,CD88,NLRP2,Podocalyxin,CD224,CD258
progressive,-0.101434741205444,-0.277192677944597,-0.106021011651835,-0.180126095889257,-0.272944383326122,-0.1884087832002,-0.181298189545142,-0.193776957277267,-0.0151438840992247,-0.0967000758869403,-0.203485285548827,-0.108217712479303,-0.15388895044501,-0.192766139578485,-0.0704735078711542,-0.164016274987433,-0.125611540682656,-0.225075544612421,-0.240387419214768,-0.306177791755483,-0.217585006743292,-0.0554802301856999,-0.040986708084846,-0.295882285305726,-0.333656169689214,-0.242376793421378,-0.172550682423183,-0.142532918756445,-0.174657911202525,-0.192565767941868,-0.176352046901883,-0.107809302585818,-0.0950630921110814,-0.0896928720914465,0.0085996686872342,-0.122489145856231,-0.20313341238713,-0.192133349031435,-0.171620766699439
progressive,-0.262036797451143,-0.389650987879967,-0.0673961712797078,-0.0142158531381894,-0.22255555874507,-0.166821872156753,-0.404865638252332,-0.0924885501254827,-0.294798327130863,-0.512039711436423,0.0967812091982525,-0.0861732552545657,-0.18611313541922,-0.303189117439289,-0.233095587983756,0.042381551759551,-0.338111744066233,-0.127646719001826,-0.285759957329568,-0.247253826340755,-0.117714282951112,-0.292168425998086,-0.446544876975731,-0.285417542744414,-0.0585099904705048,-0.290236194132617,-0.302439980291172,-0.418245296634583,-0.27890093544253,-0.271995819072729,-0.344964329934831,-0.282158024150355,-0.516728327654738,-0.346839667912362,-0.186730503838194,-0.110117983894135,-0.42932223785425,-0.231146973903078,-0.158825862651241
progressive,-0.17873434963545,-0.16036704386269,-0.0727906022946875,0.0919223037431367,-0.257697480044468,-0.033829543813664,0.0245993169165621,-0.103403674377698,-0.172024061732052,-0.0484969843613436,-0.0614041730778732,0.122650770553139,-0.244837808654397,-0.0966309593799354,-0.111874942331469,0.0613413934890948,-0.0101231714000683,-0.0741142648245614,0.0159822622358839,-0.140659139745495,-0.154637960964296,-0.333954624714609,0.0491539673602387,-0.311850203790857,-0.0278655984939303,-0.101653296569187,-0.182737506343793,-0.120534128912284,-0.0221162486545429,-0.108128026903236,-0.0934779949399158,-0.0117060444807091,-0.103535493074197,-0.142131180485499,-0.0747185042515228,-0.192591826946558,-0.0999592912463182,-0.217642218079255,-0.0185161912395653
progressive,-0.149983853455493,-0.108189428386323,-0.121401458658861,-0.0727750889059476,-0.285167495319387,0.18747684236747,0.004876643448388,-0.0168264528168942,-0.0101841879923039,0.071142780267831,-0.176002051921105,0.0673642681768851,-0.0522501466265815,-0.0835214421783427,0.0792387243731858,0.0612270673977745,-0.0824891734131068,0.0147468373374689,-0.0164279236208779,-0.0486836232738508,-0.0149124451441226,-0.0665610223222229,-0.0484957346580015,-0.10831020670487,-0.136082994000667,-0.0948559956453461,0.133458642472697,-0.0494130790395575,0.0521073981417641,-0.122594498286618,0.0155632259312,-0.0142312873495,-0.0096911714413079,0.0420605416377021,-0.15593522689486,-0.125520203524505,-0.0942320169463245,0.0688597111439249,0.063848322887653
stable,-0.363696501550412,-0.486021873806124,-0.338258385335428,-0.276555719830573,-0.176176766947934,-0.271001837963075,-0.403047177131372,-0.405712510682075,-0.368865239715012,-0.116790903042357,-0.194347807213459,-0.256983355141762,-0.227996239093411,-0.345146893744285,-0.395192834357539,-0.212426010408465,-0.302836437706903,-0.324733017326447,-0.1786527366083,-0.42851402821564,-0.21751842834,-0.388516828262804,-0.331368743304705,-0.188242275169428,-0.230568742024783,-0.395117686024138,-0.344167080943854,-0.343891490599179,-0.426204744724793,-0.278080639320361,-0.376453011696877,-0.342416780898884,-0.247972092535953,-0.319725210823556,-0.287485993883385,-0.234369480197151,-0.356021578035605,-0.402306967383488,-0.392630862930874
stable,0.144146180116712,0.0902872230021998,0.0983198222700264,0.296777419088286,-0.0023587393991956,0.153373779705042,0.243381103087786,-0.142561820623128,0.19737500669954,0.0708124030429833,-0.144913025338878,0.540283215641599,0.142728242537467,0.133872746263761,0.270389204261632,0.616418405911497,-0.0484918620132983,0.284223131010038,0.357505435950691,0.26172416360042,0.4711172942364,0.0463616820934216,0.12152510029306,0.0310509680767465,0.223901980236049,0.114656768392983,0.129253738605987,0.253334789076732,0.187100578548163,0.258697566796515,-0.0524227658392026,0.265749718152207,0.0941957173747906,0.357314102770849,0.336926482103431,0.174592214960489,0.274648949989551,0.165876952027588,0.13530551274618
stable,-0.21230830208033,-0.165287452103887,-0.187131884898818,-0.613328869897634,0.0035319709719895,-0.226490749837953,-0.168191046751947,-0.359311043557857,-0.145062635911151,-0.0564589761750078,-0.577085596152801,0.114916724467606,-0.0925370161422523,-0.0358293544857683,-0.0386143210842651,0.130319804367742,-0.24301391992559,-0.0759602523421684,0.0165298234901519,-0.116471538498406,0.0104929117547948,-0.300675692233682,-0.0750748623302199,-0.28503201178937,-0.168379232836285,-0.151261334048237,-0.134863470449275,-0.10299114921649,-0.18613955312258,-0.0480550996308406,-0.119964546346671,-0.139062384874934,-0.110451711786182,-0.151270544761659,-0.096170481094336,-0.153528991948531,-0.247166108192385,-0.0763574435454477,-0.10919715518621
stable,0.0996813013825487,0.138256615242554,-0.116251331288951,-0.0287190422602316,0.241256609264838,0.028187190186614,0.021059696227969,-0.0825176390249751,-0.0779404537846925,-0.0766191308320147,-0.0830250952275677,0.266708168369877,0.165101090087767,0.0891920469614776,0.022098791919853,0.213399224856272,-0.0251696672189489,-0.0606854070734768,0.0657256989385573,0.131595640480943,0.197806710663822,0.147413740245938,0.0233443503605287,-0.11178111097988,0.110007388475195,0.0569583350524541,-0.0144661923377703,0.0243507101678862,0.119880470644519,0.0894166619744484,-0.0105232261326605,0.0869553760022124,-0.0113166905550658,0.120007907070989,-0.0146525925229932,0.010391909350241,0.006737832415632,0.0466493712646076,0.122967647736024
stable,0.0826825728812733,-0.091401431888727,-0.0924882023254536,-0.0881950377233846,0.0593156379331283,0.0243780287363511,-0.0488460347836563,-0.226761582688368,0.0392304038890515,0.109212624453253,-0.360780898906512,0.185273142106804,-0.0672631285418357,-0.0692639268839107,-0.143808000486942,0.0596153120632151,0.0554709645905698,-0.16104479535115,-0.0844401705381964,-0.111717438823982,-0.0480856532255451,-0.251127091122892,-0.0348798466885516,0.143251807839704,-0.0023455620845861,-0.0155447792504004,0.0069228500571702,-0.198067861128347,-0.0260576311770392,-0.166720669260643,0.0452641373590721,-0.109281915438416,-0.107515491653703,-0.0673447117387413,-0.0831450295926978,-0.180902822795529,-0.104253739282691,-0.107987322652151,-0.0630798559458556
stable,-0.137225559164675,-0.13638622755463,-0.14936627842018,-0.252698447676611,-0.174466813560286,-0.173144147930442,-0.070605553232063,-0.292930859559783,-0.173686117506086,0.111794855324921,-0.29570772603895,0.361048185713827,-0.189389049044857,-0.118431887382967,-0.0490139459432036,0.510193691039958,-0.14070437449489,-0.219921392603296,-0.0640634667249009,-0.270083782338781,-0.0470309452036439,-0.0227008963933095,-0.0011827820535114,-0.0998353354605013,-0.104864683244659,-0.215268333365456,-0.120789036918686,-0.076754597735846,-0.185188683429189,-0.149530023165366,-0.210015619385314,-0.104318832077399,-0.254037582839543,-0.238812940593897,-0.148075150436874,-0.0712649277793261,-0.0769111760942936,-0.120764557751472,-0.196334567920567
