group,CD252,CD30,CD52,CD269,CD7,CD49f,CD294,Podoplanin,CD5,TCR,CD62L,KLRG1,CD107a,CD1d,CD57,CD58,CX3CR1,CD11a,IgA,CD79b,FCERIA,CD124,CD226,CD29,CD28,B7-H4,CD26,CD204,CD73,TCR-Vr9,TCR-Va24-Jz18,CD158f,CD337,CD307d,Ig-light-chain-2,CD85j,TCR-Vb13,CD82,CD88,NLRP2,Podocalyxin,CD224,CD258
progressive,-0.232346452170423,0.0002413309054018,0.0552572282950571,0.00912762541705,0.282023468099191,-0.136520432098432,-0.0134491776029768,0.11818775582712,0.0814774148183608,0.0932911336334778,0.164643157972923,0.0506509979139378,-0.094013581179934,-0.133344642626845,-0.0986212167264251,0.0377935110273608,-0.0171012505448432,0.0187227710361771,0.0140129215878278,0.187799740283756,-0.0442281206415657,0.0455285336890606,-0.243864803110565,-0.0178876513830949,0.110379515552701,-0.0994874538798734,0.0606076386356283,0.122408975961207,-0.0640833084079317,-0.109261077703793,0.245322889744723,0.0220349121845303,0.163373178175702,0.0034931582240505,0.0212295647463344,-0.0594901265496998,0.0616931621176396,-0.103549240026047,-0.0872492996783262,-0.0878642613189186,0.0473448968975213,-0.041020205371725,-0.1162374607206
progressive,0.0353761458789144,-0.201511115576321,0.185317114925229,-0.0580796487738876,-0.182893593872802,-0.0653883689697319,-0.0559397415514203,-0.119079850799688,-0.310386297536802,-0.044439310882289,0.185917117731119,0.137683164229659,0.0330944832259455,-0.146020004527775,0.222082451172493,-0.0487106078931057,-0.0645162220163503,0.174904279813209,0.0085501540891435,-0.0064620044987054,-0.0359652573839754,-0.242887188828706,-0.238375192851629,0.0150690667958794,-0.0445685699289423,0.0406430081232429,-0.108736139051362,0.223851508584186,0.0500090222326535,0.0633749080074261,-0.0176328185985794,-0.171459731398982,-0.118887302764725,-0.0326529627513259,-0.117876228820328,-0.0394294747203466,-0.0327880566638362,-0.0154994068506584,0.0148622237748767,0.060381605549407,0.0947253823143758,-0.105529984031757,0.0987311748633038
progressive,0.203734400840344,0.17365757987817,0.108776752400272,0.129667970942828,-0.218308594659509,-0.37323332073212,0.0299836487748278,0.14105358074426,-0.178903181060423,0.12664491427035,-0.234332221879132,0.182633507884513,0.149267510956231,0.0809178919348231,0.483892257547819,0.155945666791915,0.0606835941136242,0.202407067589628,0.20013648139598,0.193533322995458,-0.0399524079284347,0.254676629228279,0.0103623507220165,-0.0314851466283852,-0.0770175018486354,0.171296443611781,-0.31545396801698,0.0365547683006012,0.079232944809419,0.187955907722085,0.0969180132703213,0.152976784966127,0.111537761791187,0.255173148099963,0.197240096429531,0.211724850968326,0.0282569144174853,0.0055567357701649,0.207916926713324,0.118564014796743,0.102324627273138,0.141527766781834,0.14401428968491
progressive,-0.193943389451381,-0.129602674259169,-0.0179532270407856,0.0059708259510222,0.000577575748236,-0.164408528092145,0.209175550974816,-0.116678209913284,-0.0714221538021818,-0.058793822877556,-0.208120798757509,0.154858309623365,0.0500163409327166,0.0472601672255654,0.314060362403485,-0.100962365901706,-0.0489012000005896,0.291270545139796,0.0511765143285343,0.0247587832749172,0.179613236408815,-0.0691288249853733,-0.108707497072916,0.0025997483059971,-0.0106526622551625,-0.10740666065195,-0.0730666976462574,-0.0497023998349545,-0.207102796218082,0.221044672659943,0.0418365245959634,0.124428964362231,0.103594086758371,0.0055687295724022,-0.0919349726701516,0.0469560242496193,-0.0937811358066342,0.0517250550776904,-0.278213290411765,-0.157632545999228,0.020912356386325,-0.0907417168876158,-0.0488528197759518
stable,0.266544199056946,0.366244949218449,0.212712452970135,0.361694074666318,0.237106871803252,0.200873551200052,0.284436336751775,0.397616642276479,0.148452584713736,0.399162706378291,-0.0845407307546836,0.349895019968327,0.341674421135659,0.265433582953848,0.151062908666925,0.300391047796434,0.419579089525156,0.47032351094903,0.409084906938044,0.287006348786771,0.250828108374202,0.259104227491783,0.40526629865339,0.319245104867112,0.337997052895157,0.394023098957639,0.183695491277876,0.258851786903307,0.128098527802115,0.283557129843717,0.344364386337507,0.397222510361591,0.317570507345184,0.383114150633879,0.455607247281441,0.416297045004832,0.368776568635384,0.344970317943821,0.287344104616625,0.266535410129479,0.382364502996606,0.416587838456946,0.481229960285138
stable,0.0102661755729617,0.0935534860626989,-0.159896853816104,0.0399834919700183,-0.389310590977789,-0.121463738965311,0.186051082300792,0.079685547450343,-0.422438135138442,0.205047746481794,-0.145637760325335,0.517806346280456,0.0214716438894197,0.190353483946916,-0.0391287984381379,0.328398089088327,0.079116225150541,0.486724569601218,0.0849003206484576,0.107289977118999,0.193343071678854,0.160444350605137,0.110598507787065,0.216412547005667,-0.0509989924974446,0.116880756617125,-0.111902165733398,0.0906602549710417,-0.0673921952388475,0.0863526981677612,-0.087963647187018,0.0308102867058161,0.280485504407685,0.125474651536967,0.0383363379255415,0.157062775929162,0.185285320748324,0.237797209429126,0.288933257071354,0.162832294194896,0.221274545604062,0.0447301008195513,0.206378850472807
stable,-0.051223388910253,0.0580334763781339,-0.158632095827218,-0.102870470175653,-0.0399502054394922,-0.18503101638043,0.0454301987235859,-0.0496948624010346,-0.205940686022977,0.0132113194931533,-0.0435051741474347,-0.0348652698752241,0.0567711356197073,0.06644796194794,0.099154380383871,0.0252201078341775,0.0759147077162943,-0.12508933681994,-0.021175224517892,-0.0227962172087965,-0.0937528327748296,0.0025583456218469,0.0212714237364562,-0.0808125628441072,-0.171735242690817,-0.0037650563869043,-0.0747627923038584,0.142708463931678,-0.258773620578216,0.0029056049549603,-0.0335557897204807,0.0196403112304769,0.032421214158832,0.0137104445031645,0.180866425697034,-0.064708219551631,0.137405905823697,-0.0855251675355075,0.20365566804124,-0.144525580857272,-0.0352920298787103,-0.0167329702688758,-0.0548675361034159
stable,-0.0945807932009068,-0.263076475051888,-0.0561078396722732,-0.157993503194032,-0.17912773855218,-0.0147848690938984,-0.229522979320009,-0.183430333024721,-0.0766419457358049,-0.131423314936581,-0.0873225925871145,-0.279056165683922,-0.241329866643996,-0.347294484243096,0.0192891518900196,-0.199246442357265,-0.195455482232418,-0.2084912188592,-0.22079153844732,-0.226870751634063,-0.156950956998963,-0.0495644525198254,-0.112022162060724,-0.123845881144388,-0.117557122560574,-0.189356832437487,0.0792168967845612,-0.253677184021005,-0.0960080468111694,-0.0554011829194496,-0.219672879763857,-0.215211388276147,-0.191501826176025,-0.286085204523148,-0.0981486689677475,-0.213595198447855,-0.239324570566585,-0.0698811413741798,-0.133238289100786,-0.202617242166775,-0.186226035416612,-0.151777563147156,-0.184215595693079
stable,0.0870340206269549,-0.014627470646938,0.0580770681599651,0.0057679152370757,0.305412273259058,-0.0344616395624147,0.218249107060378,0.0822130479986704,0.0282934476863699,0.0973844804723972,0.380485070832317,-0.2124880065521,0.136490240997358,0.0318827937907309,-0.142132202413249,0.162501109697608,0.137357443007372,-0.282346421348753,0.0953454523308337,0.149986598630674,0.202859611038473,0.0727060021486553,0.0437196900092949,-0.0606885240426064,0.119232012669113,0.0262823812194835,0.250333538218196,0.0357546565178398,0.189787934189497,-0.0651163277009084,0.184043698774222,0.0767568477184209,0.0937609219269179,-0.0117472097005354,0.245688611820046,0.162003874642532,0.179690247525098,0.0088872065110321,-0.0466125257009597,0.0535420421164708,0.200314382552608,-0.0052713688151141,0.0229261777040889
stable,0.164033731508243,0.172180982956625,-0.0313142661623012,0.218234950049195,0.0410564156241012,-0.0547344015544101,0.245416160127899,0.129313165545123,-0.102651604712687,0.319473902387757,0.0225559516516649,0.193761632476046,0.201680219954953,0.0819191728501212,0.188390902373096,0.149279869805643,0.239469170926056,0.158438378985854,0.201807877654609,0.247929598736959,0.195211015454026,0.339941261793803,0.0123340792523804,-0.0188282913511358,0.336261137659892,0.213640915456965,0.016432660006424,0.383606504919417,-0.028821187132197,0.160894223184647,0.203520351599897,0.265829964952682,0.245710438443493,0.299530066145282,0.137667263451062,0.200464453785931,0.251949142676383,0.156660007438014,0.11456592208735,0.318487168830902,0.379236667878119,0.0742330864739182,0.176174437701411
