group,CD273,CD112,CD33,CD34,CD269,CD45RA,CD7,CD49f,CD4,CD14,CD16,CD335,CD294,CD326,IgM,CD5,TCR,CD185,CD69,CD62L,KLRG1,CD27,CD95,HLA-DR,CD1c,CD141,CD57,CD278,CD96,CD178,CD11a,IgA,CD79b,CD244,CD169,integrin,CD268,CD54,FCERIA,CD49b,IgG-Fc,CD28,CD26,CD193,CD158,CD49d,CD73,TCR-Va7-2,CD209,CD307d,CD307e,CD319,CD94,CD85j,CD328
progressive,0.0318313702334334,0.107790065916045,0.106074491056505,0.114046098686144,0.0124599331089889,0.124499638054257,0.148482793416953,-0.233990231764467,0.208340102113911,0.254351658912309,0.0163564303205389,-0.0563857124468029,-0.134034648347377,-0.331512388025113,-0.0248620527243543,0.306004203893388,0.177760353831376,0.0510233513970685,-0.0114137787745175,-0.111852735207668,0.116000905783871,-0.0578220637035185,0.273523704937715,-0.0731998146936958,0.0773010973088638,0.0420627637837449,-0.142892605391503,-0.0410510862671826,-0.0475335385108581,0.0697099637569583,0.0427983343044919,0.166785013547063,0.0009391191013035,0.132870325676884,-0.361325164759391,0.0951285995479679,-0.141489800592119,-0.120402074594505,-0.0067503532051405,-0.187395196510701,-0.0113737969100483,-0.100672895873615,0.0025384132655528,0.107462997082403,-0.195460835948278,-0.110407211738468,0.0834481993822167,0.355569207145017,0.130305245409896,0.1447853857003,-0.0017520524451146,0.0462876390371827,0.0660443578623788,-0.0928826014685317,0.0155456975579825
progressive,0.0647481700352792,0.0995915320917008,0.357948192003266,0.164693390487144,0.383302132126098,0.207153893823022,0.196294647648635,0.280538143903398,-0.031726746955077,0.176948477999581,0.473925507723134,0.126011075297749,0.297123042566511,0.0967249223661768,0.0152491781981412,0.121862092827775,0.0999445371226183,0.421372589206001,0.380452012012889,-0.0896396686542296,0.207156859953487,0.0898319539249747,0.29602612757011,0.357493048734281,-0.0123128470231942,0.254938017946982,0.164115269067318,0.265662301803652,0.383354615915717,0.24247449210244,-0.167509429747577,0.28912404615138,0.354318493244088,0.251547695184308,0.111044507676586,0.0392047179219064,0.411307993467594,0.0342326918153718,0.469168402630598,0.360542394142108,0.401974259417309,0.116039157669272,0.0848426472096502,0.407763002879449,0.498230631137759,-0.0434310971393566,0.124284025717438,0.193370120504343,0.579315329594254,0.16775753255245,0.259568887049559,0.356842790665208,0.136346020728922,0.300730302733342,0.198197609245129
progressive,0.387756651458037,0.262895527185707,0.18932532618552,-0.0067070066090746,0.0668934966549475,0.416290820882405,0.0020784030760666,-0.0005055229552089,-0.157950483646661,0.244100713299677,0.324379180985861,0.138694371362596,0.211175468952348,0.233398364263947,-0.157432181147168,0.167553706635802,0.129481706951555,0.169935826141892,0.23635675997983,-0.025196241232562,0.422154269915917,0.0117901671389065,0.0983827373905071,0.31326156286461,-0.154123299974954,0.454532237765552,0.391831461234278,0.173949682850081,0.236317166370614,0.123666069764936,0.412578868532305,0.258796516517807,0.227145169467152,0.598597873749314,0.186978136827564,0.0866569480751963,0.12085992780201,0.127470868707825,0.208981457678883,0.143664338133268,0.162738162923181,-0.091658339001945,-0.076464976053215,0.0648579040409263,0.191997760823883,0.373943104991927,0.0297561993910435,0.134280270458,0.219773538877641,0.409222281986705,0.418881593627342,0.0274655247511218,0.434590085062213,0.35471127448473,0.360502782421788
progressive,0.0787921680808992,0.390902066167671,-0.0696575572027949,0.0889693877026538,0.0599615672778417,0.0139812421301346,-0.165042270058464,-0.243722092743191,0.137238170790001,0.414901719891172,0.0825073920313374,-0.0579096336455508,0.0090049640720486,-0.35160432157952,0.0805439395238299,-0.0196790059768398,0.0026363323526176,0.0093815876337247,-0.177936574202408,0.249064967021934,-0.101010262636477,-0.0532040076964271,0.244283066291198,0.049780362042864,0.0870666968191123,0.0358645721066357,0.115239157424613,0.0447940452310992,-0.0012669988289723,0.0901197234798106,0.11917089193568,-0.0265814499264652,0.0575415809834572,-0.0730806581814118,-0.106556527993341,-0.0062919896484008,0.097427307458922,-0.262102674875756,0.0416247697930069,-0.0658690462732913,-0.272859522940908,0.0585896424033938,-0.0946488052553458,-0.103877842511444,-0.137931756784148,-0.0662859818125171,-0.195175601014962,0.0799594685144012,-0.119937849625472,0.0245168743512256,0.13539680331669,-0.034089351158121,-0.0140725885455846,-0.0371313791758528,-0.015892073957001
stable,-0.043199306172258,-0.0173811674405867,-0.086259586477168,0.112118406566209,-0.0309395691074914,-0.158995813790784,-0.223738018522856,0.179034788739562,-0.22494339150395,0.153462163716701,0.0782446620781604,0.156884965964106,-0.0239340049612575,0.0145913092965431,-0.114005758886631,-0.203340581054473,-0.0326963297158598,0.116159984561168,0.124687868975971,-0.467741980520783,0.185408579963102,-0.148060956912579,0.329780441719821,0.0151407691058493,-0.0035070825391692,0.0857950532628492,-0.0130662279689089,0.0251507784109078,0.089636782162397,0.163951403048886,0.423084444991984,0.055261469113123,-0.0014357423638917,0.11077212993048,-0.0354240870616202,0.199088571398265,0.142709816415465,0.141624484717279,0.10961105714797,0.0514087043999468,0.148496044083007,0.0894338138977488,0.0221152237791632,0.069906490138438,0.0150223843168355,0.188615808909865,-0.173498155993997,0.0399003191526289,0.144180103883243,0.063569062649728,-0.0479733997745884,0.216271558608291,0.0196100964657372,0.02257527589378,-0.0360126881558679
stable,-0.0719715907517437,-0.103628121430916,-0.0408164134636741,-0.0473907201351582,0.165608604832957,-0.096735379136398,0.227232805741916,0.355149040884662,0.393869249965901,-0.0210313409473137,-0.0353625154123442,0.0563372765963245,0.0388842910957397,0.165274215828209,0.0383649186534262,0.585059930521323,0.0486166520716257,0.205013880339006,0.0982489992276381,0.0829368600126547,-0.284450219717536,0.417452191212098,0.137826083203184,0.0647934019495182,-0.324637607967315,-0.188493466812629,0.0985414461259392,-0.0063700146245836,0.0252305871461698,0.184285863649572,-0.100319605359126,-0.0792711954077531,0.101707630593772,-0.0171032988353191,-0.162978167888073,-0.110790288124344,-0.191841581370835,0.103417215390455,0.033245493278743,-0.128237447108151,-0.0848107206905168,0.362966625662664,0.250210777673923,-0.0140691638990926,0.0940790830509396,0.181433812790263,-0.0661362233517387,-0.134109579939937,0.0708878039065144,0.0246775887332284,0.202992877222339,0.0245056475767765,0.089778208681455,-0.0087956061283849,0.108757347103962
stable,0.168971441327349,0.0739421700880863,0.0619461324601028,-0.0635059345049609,-0.0218238925318684,0.140206069300373,0.300682135655365,0.111406132986054,0.0588389836004182,0.176780607095416,0.0131941539042777,0.213615021872804,0.129525358534834,0.256437806739262,0.280808150279924,0.330424661017234,0.0719217731395894,0.226776226824515,0.224417611690192,0.363703075334431,-0.0427967913029859,0.13914204226588,-0.0485342865627998,0.0233790508449102,0.0658513934774644,0.147173753980946,0.212172054505478,-0.0232924104780877,0.116291992609076,0.172406610950487,0.0577921573794667,0.162250078523447,0.317437324632491,-0.0053704174172558,-0.0846529983325252,0.156555560990475,-0.0162967682654872,-0.0547012134701264,0.23588178239843,-0.0588554694592286,0.120139644347969,0.243929416764307,0.250630423605388,0.0104485554141963,0.0934564144874182,-0.0274879399038739,0.0630040892318482,0.15875803236581,-0.084940273836509,0.187756543108582,0.0471893813026247,0.0663743869344951,0.257583339787264,0.258006469931142,0.125081263529191
stable,-0.0507339785303546,-0.171137129178002,-0.132853778591407,0.0437744928339252,0.148404651911635,0.163121113031224,0.166421235507841,0.350678395780713,-0.0848830391325862,0.082627079427885,-0.0064541262954211,0.137711856470151,-0.124113291114969,0.0966620081320583,0.0281542580651687,0.0570977964476753,0.0652577795524527,0.0650002701959586,0.0991538930355423,0.433697089030754,-0.17586176087434,-0.0128425614604358,-0.138491902540851,-0.162707365716839,-0.0654782614943174,0.0841870842493451,-0.034703376656356,-0.0803359221554155,-0.0465155824163249,0.0279483597203772,-0.104564117220933,-0.0900829078153454,0.0550153109509953,-0.185127965418353,-0.026770760127836,-0.174394398471472,-0.169120585440956,0.0274314157082818,0.169489479226977,-0.0734465202926274,-0.100455782190743,-0.0325182657633285,0.307459281155301,-0.0310884993508621,0.0557623507222145,-0.0149443495696706,0.0724156257517694,-0.0678624171494347,0.0381848825409709,0.0048492233560724,-0.0546986761150474,-0.0623311035574883,-0.0876363299661521,-0.0968393429632216,0.104371060655771
stable,-0.0246546039014876,-0.174062176491884,0.10529061172833,-0.153747584946117,-0.0379230272057383,0.299947798760127,0.269535773664031,-0.0829566271940602,-0.0549852411662675,0.118870581181317,-0.102163627314805,-0.0729115982676483,-0.115562983111387,0.037442828448109,0.229546326824034,0.0507757322237369,-0.0881270743050631,0.0192040421888868,-0.133648977933452,0.239096588908406,-0.521823566893664,0.395962038514114,-0.206220258639639,-0.0104563182128034,-0.175716891323948,-0.256572838051695,-0.113663247738589,-0.153828680106982,0.0255353952727029,-0.111718648759733,-0.450067390581368,-0.151326204676058,-0.0239383388960416,-0.266307006993736,-0.111716234845854,-0.0403505529791263,-0.006006405590962,-0.28384869007313,0.049044210558966,0.0733613240611214,-0.0980463616051035,0.142393430745562,0.191968301488445,-0.0379873519788521,-0.168173401741513,-0.391178182173547,0.220590559978864,-0.199844925304346,-0.0692346524927123,-0.156279933795264,-0.0201708897243565,-0.0980606288290102,-0.174302572719274,-0.0992273732185507,-0.0757534986300334
stable,0.239169832290172,0.245509705823696,0.333922012063445,0.493276383562385,0.511304114328627,0.208627563705243,0.305084765297157,0.130155935489146,0.10863381472112,0.0523327355251652,0.29493746655675,0.412194844115342,0.36651199608578,0.283187468485756,0.368066544638278,0.28971144072158,0.427528378241231,0.207568635730791,0.289202445020239,0.415266635196775,-0.0199668336439688,0.368325608418317,0.0854170055564897,0.325709028204867,0.395449575910023,0.0663200513120027,0.0026386733778503,0.420273896303711,0.245746050788979,0.376590851061587,-0.233817097897717,0.370750024911476,0.294888161495393,0.208616025262092,0.117027302895618,0.364661209055642,0.158663896432372,-0.0620995513058536,0.182604077135432,0.2353235817738,0.138390915375185,0.244536949271862,0.0628873669988524,0.348941043024835,-0.0631716734427708,0.147250815594964,0.110762611296175,0.0739193353322802,0.146626682908895,0.263638932321113,0.180256156270429,0.237027330599816,-0.0040809444156092,0.19363775991716,0.164617416446
