group,CD273,CD252,CD52,CD7,CD194,CD279,TIGIT,CD294,CD31,Podoplanin,CD5,TCR,CD62L,CD223,KLRG1,CD27,CD141,CD314,CD58,CD178,CX3CR1,CD11a,IgA,CD79b,integrin,TCR-A-B,CD122,CD254,CD357,CD81,CD18,CD28,B7-H4,CD26,CD204,CD144,CD73,TCR-Va7-2,TCR-Va24-Jz18,CD158e1,CD158f,CD337,CD307d,CD150,Ig-light-chain-2,CD85j,Ig-light-chain-1,HLA-A2,GARP,TCR-Vb13,NLRP2,Podocalyxin,CD224,CD258,DR3
progressive,-0.225060208360488,-0.113152746467876,-0.0962568772454116,-0.150407704043003,-0.16277466571447,-0.250336669750329,-0.167565011996764,-0.0616400590676684,-0.41148002431403,-0.313074891656821,-0.017953467624868,-0.156679105648804,-0.0364447643402338,-0.247206271896548,-0.417665911913551,-0.199208554220703,-0.419773199803537,-0.132460709701708,-0.26871378673843,-0.281686144205453,-0.25863536864796,-0.370014763490602,-0.36849416957631,-0.243376327099362,-0.506166740324922,-0.402764011499235,-0.211567917071538,-0.454678803978715,-0.377639486697657,-0.0469665418491709,-0.170661224753807,-0.0914261908426651,-0.321669667806555,-0.269361910521807,-0.200193701813528,-0.320830193561827,-0.225187420391717,-0.435161831994274,-0.494340474058886,-0.491247236213302,-0.417219996646827,-0.26309321717721,-0.183764213331429,-0.127147881573833,-0.310773900239093,-0.297522858721647,-0.407498892102141,-0.262442546597813,-0.430777930994261,-0.0407425890667354,-0.26496717004215,-0.154898845004486,-0.4021183065003,-0.423496715691973,-0.185291073640161
progressive,0.0019376754384406,-0.0405603271234514,0.037468813488984,-0.0738964015647686,0.18437095701256,0.015402563768439,0.0318911659912928,-0.155880328581147,0.104253911073962,0.112142307869618,-0.0432981263186491,-0.0716942505604254,-0.0738156742537805,0.270143713990679,-0.201217932092203,0.314141802803769,-0.0342982218948722,0.112707848171512,0.0767126170006278,-0.0710225454959942,-0.0393712879364751,-0.228772693532417,-0.200577244899428,-0.197666521172731,0.201554797874483,-0.0583005616902016,-0.114677447869318,-0.143731317612904,-0.0028672108996626,-0.0359372776908455,-0.491093950941125,-0.0922950732886786,0.136366829421451,0.117510920174372,-0.142167203820633,-0.0623767899296865,0.303761854754942,0.0190964034582175,-0.0806407570575031,0.204917532132688,-0.0573971548776723,-0.0399222155733619,-0.134429193772994,0.0122581404175095,-0.20595409634463,-0.0799428205882806,0.0024620544988671,0.115784477000827,0.0809746805020528,-0.0431406362723641,0.220705178904729,-0.128027045914549,-0.0360453413826563,0.121098124513156,-0.14348487000414
progressive,-0.0523842430548245,0.119731551410244,0.0580468086144605,0.324535966556455,0.473620810536068,0.0104414358767206,-0.176781001864991,0.191692785761821,0.0215079677709997,0.184478175107153,-0.0453073307039146,0.179762069331373,0.339835799127576,0.154245138309075,-0.280825668622506,0.224797887052768,-0.0088755880412378,-0.0923779668501728,0.0631656300894916,0.209562442766569,0.220620782498298,-0.286899751935056,0.0524659702849511,0.164265117189499,-0.060620045935826,0.173483256461112,0.0137127332188302,0.0665576924028757,-0.0177718839353551,-0.0190958719365227,-0.0158366639002999,0.369513677565392,0.14488364638625,0.468906274246611,-0.0085504874046932,0.0211724505150754,0.1072889291403,-0.0863848517204061,0.0578507314827086,0.0758008076383331,0.0017408114267384,0.156767904769443,0.0639880227926382,0.0659100628531426,0.0185782026904785,0.0484269615192171,0.117534343581175,0.0894656701342825,0.188765862752008,0.182149959379594,0.116388835298637,0.204577722206756,0.278768402950525,0.0659107581811061,0.213760199658458
progressive,0.111782532330341,-0.0029692602567239,-0.263253669894422,-0.518049347683513,-0.073216823754985,-0.0284196420155928,0.0375313391541412,0.123501816490145,-0.454665525588745,-0.135570687865188,-0.280705674245784,-0.183495954570554,-0.352293461921818,-0.171699491890373,0.0073002050277525,-0.47800192327124,-0.0740418034176911,-0.0046052649992872,-0.152129630738157,0.033383039392682,-0.0382108342692938,0.0017318204096011,0.0020947338257268,-0.0136986552718155,-0.204416500902698,-0.273039984915804,-0.0154871174223255,0.0544842872563135,0.0267975656257736,-0.0789379039250892,-0.0969441323569285,-0.325377234868569,0.0165630473328596,-0.141446371922864,0.151646738182562,-0.065936653933889,-0.294094724534413,0.101921471677458,-0.105423699090001,-0.0461442535730726,0.0042620080681402,-0.0371681712951058,-0.135312896493047,-0.177602996633384,-0.191850160956997,-0.188040817110399,-0.161359150893548,0.106312069371255,-0.0428728661336295,-0.107617104610155,-0.105486152025636,-0.181059831717871,-0.13273639127691,-0.096513226051455,-0.152344693893721
stable,0.100973019939567,-0.0754370557339985,0.13543174381073,0.0795176190535291,0.113385498015626,0.0573997118947086,0.0658233362825446,0.141540453655603,0.12214276682699,0.211335500937632,0.0711543938079077,0.0588917984561634,-0.348753467953342,0.0977612476150227,0.116841465124026,0.0692754500602554,0.222302214437169,0.0390388736906566,0.0668799787647207,0.130190003674264,0.243453347457752,0.320385881421166,0.0927761297771345,0.0996617903113296,0.12510104699808,-0.0517986202053019,0.0994653758393927,0.0858015430859048,0.180242600802829,0.0196786223936516,0.189771136982614,0.153882610270267,0.18304213217514,0.101815620460815,0.065684381769812,0.113913377296122,-0.108699242147098,0.026253620298067,0.266391990723401,0.0308037186520874,0.09160120083665,0.0365452676521554,0.128445569993684,-0.0527985813596648,0.230667449441127,0.100583915876148,0.173290650377359,-0.0121670923549964,0.0722994135933119,0.0417831666256178,0.0756138024784092,0.0560704687088707,0.178619983769183,0.140434686758981,0.0323101048927849
stable,-0.0497356260500817,0.0178325171278406,-0.192296795247642,-0.118135237076053,0.0903614932770419,-0.0982285530069288,-0.0325767539457797,0.120911682914949,-0.198950660411201,-0.0734592296356409,-0.461458752707838,0.0299666887070914,0.0481156087102362,0.0462890332801388,0.0942578392564082,-0.20478071583768,0.0721294388745757,-0.0546903395366107,-0.161057156258626,0.141023391004386,-0.0476485160338856,-0.12545879724581,0.0705901347955822,0.0522607481609674,-0.125434304302413,0.102379414678621,-0.141106811507078,-0.051654259854581,-0.241683684511488,-0.0294360977503815,-0.118433565573057,-0.270757249082178,-0.105264219745531,-0.0573775330723563,-0.136751374323646,-0.0221799187209631,0.0764631033124111,0.0450071606293912,0.0752240062544643,-0.0698752764254322,-0.156112246531822,-0.162052994473252,-0.146239663012399,-0.204831523618133,0.080019050379529,0.0173078486572729,-0.0883296590809032,-0.0481076378386536,-0.180705869935959,0.0257934635070709,-0.126279960762129,-0.0782673662611391,-0.124359635384251,-0.0116322418876885,-0.14989457447151
stable,-0.168296340139096,-0.248448392610356,-0.406828497846766,-0.0944351400937591,0.0270103019766766,-0.299890378845718,-0.0826683571010472,-0.255107343260495,-0.375466094131782,-0.210076200273561,0.081659754954731,-0.170022367339091,0.101931824146246,0.0174450663492833,-0.193780257570523,-0.214379634946146,-0.120292408064622,-0.232639833555845,-0.176879491960941,-0.159438733932345,-0.193446370230726,-0.303308500463805,-0.22994307238203,-0.123230741637631,0.0008939679656546,-0.176524171231109,-0.150602040146922,-0.0951314234385911,-0.0714164179812871,-0.216610471550146,-0.127187357332473,-0.176382722867882,-0.210055754047266,-0.0969594136054286,-0.265266121437972,-0.161169364303359,-0.154693558971971,-0.0133846633449083,-0.194653456031312,-0.0999408241229164,-0.322990561952787,-0.0858945189949758,-0.103242772383592,-0.175229988850515,-0.205133183292304,-0.275117185534543,-0.0754455760312193,-0.0290523498165442,-0.10030445684636,-0.189368249757947,-0.12035495460272,-0.25716634436756,-0.235006776772187,-0.220844318987353,-0.307157634641888
stable,-0.0488148699125685,-0.134614235136886,-0.139373231274159,-0.179364722152568,-0.0861191818086519,0.0275252763581073,0.139493800443751,0.0166758983348214,0.0392743823771505,-0.0228214840906156,-0.280744608877426,-0.0126497917487653,-0.369375284888178,0.0141956946602708,0.113662188742852,-0.0578664015804756,-0.0918494829192882,0.0645508556483048,-0.107359006692726,-0.159067121732208,-0.10674716772044,0.137047930589509,-0.00526997071746,0.008354354378422,0.183433853468216,-0.0881300274342208,-0.15287505228139,-0.133493828979386,-0.0524045036694303,0.196057729151661,0.145752972886494,0.0587031279357349,-0.103931353173292,-0.0819338300252794,-0.0629889655344003,-0.108373450962199,0.0402415917993732,0.133070822459513,-0.144501907970329,0.0177965225223058,-0.0536710780810437,-0.0391202403512856,-0.0760776837230274,-0.146765331779752,-0.0617539349050369,-0.0590375568933165,-0.0030783308893835,-0.0273425784235288,-0.195848425892521,-0.0662530128000238,-0.119377008680567,-0.0621590449204313,-0.0996194040994802,-0.153991563533975,-0.197001121854161
stable,-0.021282641729155,-0.0716697121139722,0.110799368477477,0.0596645628733058,-0.074830560782616,-0.16140989207633,-0.222691350658352,-0.0829156437974565,-0.193112308969004,0.0825211133545227,-0.0881873038432945,0.0039371738334354,0.0533064140730589,-0.0136994679237513,-0.192301544946851,0.162430255900218,0.0959615152390609,0.002818398649024,-0.0746563947299536,-0.0872095144222032,-0.0655014680742893,-0.289984759168888,-0.159068921662585,-0.040097982890769,0.0093322109550685,0.134578155469177,-0.038900258636294,0.0903049822929265,-0.0064476073610551,-0.237043321804938,-0.0843319570298793,-0.0855061829689379,-0.135821769407933,-0.0177469768681787,-0.0252046822279018,-0.0130753701913875,0.0739242279927289,0.0160061518816017,-0.165224733871471,0.0160056475919942,-0.0799357074385501,0.0767456691156673,-0.114949410316752,-0.0669064739305747,0.0607726035028291,-0.0680284973600232,-0.13970290552065,-0.0285973890512763,-0.0740325904695077,-0.0589368221166564,-0.119646709819993,0.0131806369004022,-0.0287097730677576,-0.0252319423783423,0.0213154167196155
stable,-0.212735925955201,-0.095613633392438,0.0314382397358362,0.0738551485012747,-0.155267635920675,-0.0733210299353002,-0.142980325449362,-0.26432832694516,-0.101045391037367,-0.262254370287093,0.0253637997658387,-0.292863741801512,0.0483996460142464,-0.471352371195854,-0.465296075054969,0.136328022843293,-0.138216763555098,-0.244236223460057,-0.393329904698722,-0.105721568588423,-0.321651756119516,-0.392132639630742,-0.261269902090393,-0.0633396255321264,0.0690587838194602,-0.171441896462032,-0.278162672058187,-0.197139859610035,-0.332054107287361,-0.316166093509613,-0.149787747238878,-0.130148396348253,-0.385768357735161,-0.217736390306947,-0.19838813344812,-0.271069707584544,-0.0006917084911727,-0.20271585885939,-0.21303200556336,-0.288841082552382,-0.293555716926048,-0.28815607908483,-0.322788274635136,-0.323619377943965,-0.28063554098647,-0.24033147725923,-0.209187022601044,-0.173805412625152,-0.327613620063501,-0.174347242819912,-0.110860590578524,-0.367402506890464,-0.231078545377884,-0.14350762720236,-0.468864811382762
