group,CD252,CD30,CD52,CD8,CD269,CD7,CD49f,CD294,CD31,Podoplanin,CD5,TCR,KLRG1,CD27,CD107a,CD1d,CD58,CX3CR1,CD11a,IgA,CD79b,XCR1,CD122,CD124,CD226,CD29,CD28,CD127,B7-H4,CD26,CD204,CD144,CD73,TCR-Vr9,TCR-Va24-Jz18,CD158f,CD337,CD307d,CD150,Ig-light-chain-2,CD85j,TCR-Vb13,CD82,CD101,CD88,NLRP2,Podocalyxin,CD224,CD258
progressive,0.185789822566681,0.0524894719249084,0.211604823255621,0.274078761461217,0.0790819397905788,0.459909271329061,0.287923038508653,0.118492307146084,0.449712895735478,0.17833988796461,0.293954896762604,0.123122181517824,0.384894571683791,0.190070997849544,0.302908525864832,0.0361821515338746,0.290327251378123,0.157711532802443,0.46574093130121,0.10681547776382,0.275715736151944,0.45919499910488,0.0549642846059429,0.174880855493209,0.26529316007028,0.336956228674832,0.0391411571598066,0.128013502248524,0.109112937414808,0.339881448575308,0.211705744702624,0.173045827166067,0.3060094558522,0.072525075355829,0.31569112487772,0.305962934579739,0.116777731104207,0.254350100203622,0.2319514814,0.150169718466144,0.204519880631202,0.149671086968499,0.255607816838789,0.431917436036933,0.0746509054950671,0.330479573445965,0.131743367243026,0.291231428753508,0.299185535431377
progressive,0.162712597697854,0.126349413303481,-0.0118934419905367,0.232653511872753,0.145331589455998,-0.0383557512883799,0.189053203407769,0.210500044768218,-0.131697311222818,0.21980594878438,-0.0181752459834546,0.106209367510504,0.255315096769242,-0.0666088636317448,0.26724968768186,0.0445544456026456,0.0876380870812823,0.305017710258788,0.311986678263067,0.207136267214387,0.241071126732529,0.0690873970490784,0.237802316943795,0.0892725210515592,0.0760983867038329,0.327891189348785,-0.0199009389789662,-0.279151480284137,0.185109094037124,0.0763643113948494,0.121024690907788,0.0741770108952084,-0.0238741082629666,0.11992392063058,0.328411246398541,0.255287090689983,0.0775581368627868,0.204315930596875,0.150558116994005,0.225946513599233,0.145355909035928,0.125316069878866,0.27410715720709,0.254199462725423,0.135284344617467,0.285192381723158,0.277972322089668,0.212114096649848,0.0247121081976737
progressive,-0.205575100728255,-0.165621998326139,-0.30764330026434,-0.0814186352901844,-0.0591476320876448,-0.181688657892666,-0.184902174494385,-0.161145390881922,-0.0427224263621267,-0.141497370554782,-0.417971446617933,-0.0979956920495714,0.106725010379041,-0.180990519444462,-0.0831828217431467,-0.0772132979928637,-0.174737405954295,-0.110706298992541,0.0318020612668476,-0.100192217361392,-0.231216436625793,-0.0089212240496905,-0.0002006741446658,-0.12480625677515,-0.133194815352359,-0.198351181794049,-0.210162997372263,-0.0390538066997287,-0.147972778672027,-0.174308133240385,-0.053918761458566,0.0159080009510833,-0.192894026668037,0.0943233199634311,0.0244791688598262,-0.0455329498385539,-0.0321367042064683,-0.0866442749255655,-0.143093210203262,-0.135716801005527,-0.262360410121842,-0.124576675216017,-0.128664211750417,-0.11697014672156,0.0099360475012728,-0.0175926605561072,-0.0270964502104661,-0.12630583027777,-0.0871704429084129
progressive,0.019553665105255,0.102500968822809,0.27382290839424,0.451570699828086,0.18690494567897,0.287704919590105,0.284011215561376,0.0439037204155303,0.578948747746568,0.120471154817586,0.167759012419078,0.11368731843891,0.205887465559933,0.200376375271138,0.351776779363485,0.107429194205933,0.190911312060916,0.0536685252591404,0.216441471608279,0.0824891734131068,0.0864569483118277,0.125910209122622,0.130844431306376,0.0037337540500752,0.172234569282637,0.215815217013126,0.0536981138168396,0.169306427905531,0.0160567533095844,0.0964291474655231,-0.0944708388103807,-0.0569518791121283,0.281547461079143,0.0728356154459283,0.195611086021784,0.101890887798506,0.0287520547627835,0.0662823461442425,0.168892715357714,0.236156606937467,0.142565713625575,0.0784640319614829,0.189091453971907,0.201351788258199,0.261204144541576,0.172061402584154,0.12807463859397,0.0892973600728507,0.106377737736984
stable,0.21259586691276,0.278530733173959,0.199296409543301,0.341367991200113,0.254463060156024,0.176308927095589,0.141140895755019,0.199130264333956,0.164708680111908,0.225138070162885,0.236915351627281,0.289443187716331,0.137134229678151,0.206576590592092,0.283336035634946,0.248014543371023,0.179152691323899,0.22224614581721,0.195416825712608,0.408124525453919,0.118820491107881,0.0602772267372697,0.219870321757771,0.140227195135764,0.315463447651429,0.220187023061436,0.309462033851706,0.143470218607894,0.382157124874503,0.051315917004319,0.288387859716148,0.324136180804622,0.280955205523872,0.247601803861079,0.256303970086313,0.270082826089427,0.239895138827251,0.285231670654266,0.143521068307783,0.34527448861173,0.243666840745251,0.219194706623529,0.224129346740352,0.214557622711172,0.26036004787157,0.202464007058772,0.304469078662069,0.104215023527884,0.231144552045153
stable,-0.12920634229396,-0.0280240834114352,-0.253073828239854,0.0850960721832404,-0.213332301606708,-0.232091401917319,-0.260221120160302,0.0724903766422178,-0.222260987642214,-0.10223613851741,-0.307994279136189,0.0236519559659445,0.272373434062808,-0.192869918691252,-0.0193937428678629,0.0337733072119894,0.0802964746703815,-0.0349528059911358,0.185777046961345,0.044094814385519,0.0602938809655625,-0.0870122541184614,0.125459841025096,0.0493639797934121,-0.22460161271505,0.0870308111404048,-0.117474722919646,0.027903683224654,-0.147517527369384,-0.268161227061913,0.113739888910049,-0.143523784573342,-0.256671810373875,-0.0804849531411882,-0.14440150439045,-0.152636039983242,0.162393513478238,0.0231579210446932,-0.0094424271817324,-0.0176928247872228,-0.0200848119323428,-0.0797573013999507,0.129670440521679,0.0987884171419369,0.0183570122173186,-0.0122144104570172,0.0718941340937944,-0.107956335893014,-0.0292561643582273
stable,-0.056063822404869,-0.0005205405025727,0.0019669059568691,0.169770781632244,0.159419547190849,0.096627529416658,0.176065591342835,0.0686879642059074,0.129496433162206,0.0461174827408257,-0.0100123215960077,0.220135981506729,0.342555002893768,0.190627538639988,0.155307341322612,-0.0033459098966709,0.0534211023393001,0.224560879888311,0.355545540585606,0.0036435834085157,0.13213212169059,-0.0009812715990601,0.0780220345674574,0.137205484380192,0.108884595298537,0.208392114579856,0.0654218731929032,0.133231109176962,0.238891017625817,-0.220768847256892,0.182665928178327,0.131821040685195,-0.152645903320206,0.106394404355494,0.142964050551996,0.181485505797758,0.164497429172579,0.0080758911625841,0.0242061344833494,0.180251848595925,0.122425837954129,0.160326480362295,0.0615864565884992,0.190250827462513,0.234784665093295,-0.0098729558244188,0.0154721487008239,0.0990248599501677,0.0028523163026244
stable,-0.0541405500048984,-0.0645084231825189,0.187055412261614,-0.15764442428211,-0.0477262143154385,0.0719504116825386,0.0834214285091104,-0.134767975125579,-0.140624363973638,-0.135781299659763,0.208078216973887,-0.0096574857525823,-0.0541214337304138,-0.0158605234703003,-0.063658153856752,-0.214292527453014,0.0795000113254321,-0.0062559556709796,-0.0035682825997776,-0.0980401947904699,-0.161816434638808,-0.0436435708921542,0.0136018289578898,0.0539533995137606,0.105470115936443,0.103138521637708,0.0024618246486877,0.0554833848015792,-0.0638610969128425,0.019231449086894,-0.117547559378064,0.0147772447162576,-0.222852381987141,-0.0080194885089519,0.0108056648055544,-0.179860434068275,-0.143895369320093,-0.0415669114902213,0.114010332160449,2.79077790977926e-05,-0.0290765327498052,-0.0510767219663789,0.0137120250989499,-0.0701287520289807,-0.0845864175199492,-0.114791813587305,-0.0263395241163586,-0.0508571686598478,0.0092275853199589
stable,0.154600504948142,0.141858101758809,-0.0057725518225493,-0.101547334643084,0.152316627814292,-0.108427315384098,0.101786182831256,0.182203005233828,0.212538893403709,0.0956164161041112,-0.198816501863233,0.156240181623496,0.378670350427427,-0.224852770952141,0.0706829892665857,0.177726708743282,0.103880742944276,0.158008326474492,0.383443550874481,0.12149100252002,0.168003614797673,0.0007778982233322,0.0433756890435705,0.190501313053278,0.065594680403091,0.196181998287202,-0.0662371839900223,2.61310830842466e-05,0.112186316452721,-0.100152733107989,0.306889501278317,0.089716766377037,-0.111949216637607,0.0540729401967018,0.199745598388744,0.219225267080084,0.0020333328270281,0.13253729823407,0.130600467307032,-0.0452035968276066,0.152929031664582,0.0211706935950171,-0.0015641483459416,-0.0317284668664138,0.171628026646491,0.111232742985549,0.0757621595561993,0.0800955206074284,0.125289993637388
stable,-0.0489701764941498,0.137853761670969,0.0160436389280537,0.123303499127819,0.186823775790099,-0.0955687216593504,0.0802843911246295,0.209990266039934,0.125230374163091,-0.129943184327809,0.0736478313955472,0.143276573099395,-0.147667599091058,0.194930966255359,-0.0616949507381022,0.156725994669711,-0.0125886453892255,-0.0966947705185508,-0.382240627917711,0.17436553511128,-0.0127521166563477,-0.120523203720319,0.118897204793335,0.187278345270215,0.246471797189356,-0.0686729919660712,-0.0390233304269926,-0.0948327002203169,0.0230098275563493,-0.041883598818503,0.0197147345956089,0.0991767978326367,0.187609193347752,0.117578794100587,0.170527255714419,0.0318726733726719,0.102738320684404,0.293137501518279,0.268529369409356,0.207397656085814,-0.0664281473381136,0.0717082679770934,0.156820206385845,-0.155631288956367,0.130118086649916,-0.0265545224827645,0.0688236539496378,0.087370532216717,0.104623748837955
stable,0.16629849836978,-0.0065917834278561,0.152004263461324,0.0470276041400167,-0.0749805022282743,0.365967512501558,0.0495642969258279,0.175815165968183,-0.12425276291799,0.168155896617013,0.35830256996964,0.216694005772203,-0.291532420634887,0.388898880791717,0.057254981599346,0.0988248755864721,0.071319934266246,0.142739964931587,-0.147961049329033,0.169115549618845,0.10114571643068,0.208163570387971,0.161668655766849,0.224832915288861,0.0358243926413684,0.0099449665493914,0.329813515601781,0.138867955118326,0.126162254951228,0.166136290652923,0.0632917489020897,0.17656778780508,0.450754820665013,0.0945556717521966,0.154973801110987,0.16103940310541,0.148176383014482,0.167427559590762,0.249560978439892,0.0886471856662544,0.18517226898265,0.228659547867857,0.174799549524514,0.235722000733189,0.18666392112848,0.152337446859442,0.246796794984343,0.172327957749803,-0.0196122177777287
stable,-0.484154869291662,-0.489506776751181,-0.487826077333715,-0.328842145490962,-0.466184208855322,-0.53540134736143,-0.48410079989166,-0.497686361223137,-0.276472003936624,-0.583954425044703,-0.53657268934914,-0.544024973964844,-0.100471881370699,-0.463228623022807,-0.462806131142944,-0.49981802661985,-0.554062290380269,-0.501071251411429,-0.194919352299073,-0.516723704443095,-0.478381853616108,-0.479948329556847,-0.479419891159972,-0.476627798638216,-0.598758350272462,-0.544360064197673,-0.480064425728299,-0.455242123900815,-0.493586926976678,-0.57315554761193,-0.485947199149449,-0.466192208469435,-0.498710645961385,-0.455031802588694,-0.483416712726104,-0.582815061699304,-0.529295487748529,-0.519186714177853,-0.467048595090368,-0.476799184061012,-0.488260752515986,-0.458939651591743,-0.497675990259494,-0.527208486869616,-0.50761233211301,-0.497654798981285,-0.499898034067163,-0.485351414370673,-0.486205463397486
