group,CD252,CD8,CD7,CD294,Podoplanin,CD5,TCR,CD32,CD152,CD1d,CD58,CD96,CX3CR1,IgA,CD79b,XCR1,CD122,CD226,CD29,CD15,CD204,CD144,TCR-Va24-Jz18,CD158f,CD337,CD336,CD307d,CD94,CD150,Ig-light-chain-2,CD85j,Ig-light-chain-1,TCR-Vb13,CD82,CD101,CD88,NLRP2,Podocalyxin,CD224,CD258
progressive,-0.122929881293467,0.0323538397112229,-0.056784863468483,0.236070358927386,0.0479581573299302,0.0069644995215931,0.210812481825715,0.0074663262145776,0.221808840221854,0.103930027786013,0.002283958999745,0.123466556629472,0.139407662669355,0.1756542555126,0.0510977111016964,0.115752217676282,0.156507246170802,-0.211277346679123,-0.16671098748707,0.0177736542582427,0.0405696941227897,0.124475365856745,0.187874011439506,0.153330273214188,0.208788078759863,-0.116085055068844,0.148423088402587,0.198036588038762,-0.108202244622737,0.125670367983114,0.318540616907761,0.115404111073353,-0.0531488039839759,-0.116417588681832,-0.176993615693555,0.179653582827431,-0.0912158344043548,0.115705253362556,0.103741422617524,0.0326081866794468
progressive,0.181534710284554,-0.0099721254930918,-0.119583145071876,0.201846545157485,0.0485920728435306,-0.0735218014943615,0.0673322892155894,0.119014177307748,0.278279637527777,0.0801569110282115,-0.055740400974492,0.0962421079375088,0.192055777064099,0.154137024401546,0.0957792995561551,-0.170185877044597,0.225798086810149,0.0518652847384614,0.214068529473114,0.328064972099409,0.0583038656928029,0.152551612830391,0.160693753495054,0.0891543772347729,-0.0443482468153426,0.160510839409209,0.102774612976295,0.136816382163088,0.108563722070862,0.042999796408508,0.149779275070678,0.136233682270646,0.0179483816442466,0.0337045925063654,0.261121243411151,0.0020519835586614,0.255983989723542,0.166976531197352,0.158734196291942,0.15067643669756
progressive,0.035656986400096,0.192741190604021,0.0594633026854467,0.0924161411568305,-0.0079643569221614,0.337476455182162,0.0327160863503045,-0.0581302614703692,0.0152979290021247,-0.107710471347316,0.129275522003053,-0.0011752081777179,0.127739871904013,0.100964687341048,-0.0599938487989921,0.0901725444850317,0.0776322262507151,0.0358487763478776,0.206890818960397,0.0356517590999047,0.0951122169977312,0.0405582366590681,0.0104692287667147,-0.0080458873339939,0.0413670532749829,0.0492968852959658,0.0896166834526022,0.302142992000178,0.0157660842901389,-0.0255599418469568,0.184024361848735,-0.150034388503292,-0.0392905212631576,-0.0330444372861528,-0.0334057149519173,-0.0092962443464576,0.0885800020228559,-0.100793835207394,-0.0338487798577216,0.100644150472774
progressive,0.125505561582989,0.289154180909771,0.234062571972678,0.324323364651133,0.0443955170227327,0.279911292353141,0.197219328460893,-0.0426807438763079,0.217694521445887,0.274810459766103,0.0627945473186935,0.114572894105639,0.191704261154453,0.202214046383531,0.0613367229453059,0.0693450113679954,0.294255231024184,0.237928568344309,0.135692418526908,-0.109942413398855,0.314322330051128,0.252769249723485,0.166730855375089,0.252397562543764,0.117500545406199,0.318727662052339,0.182466294950272,0.128642994519534,0.135352711109488,-0.0009027393231554,0.276643222867565,0.0282857780763852,0.100175304157087,0.248309221716554,-0.0888231686178487,0.0016250776309098,0.0354392968752565,0.153754578819664,0.0694013449494618,0.156061633589006
stable,-0.183665760394986,-0.0590908661907233,-0.192461712158019,-0.112506440129298,-0.207463025025829,0.0582512621515646,-0.154085940798538,-0.177195012211146,-0.0865587808038955,-0.049032947096918,-0.125817194096997,0.0109252507280846,-0.0287880958285127,-0.203386813701227,-0.152172254464655,0.0625285741113368,-0.142371667194771,-0.0677081085662481,0.19764665290711,-0.240995910210207,-0.0621757101852167,-0.1215515511081,-0.158683327301887,-0.0674396631503306,-0.0599807929380586,0.0417904957201219,-0.164129243477609,-0.0860128508304181,0.0751448729126124,-0.279475450765516,-0.192750848436332,-0.176950631774998,-0.189548495250424,-0.057694804001201,-0.141406077565687,-0.182784263045413,-0.178760502327628,-0.0904741685920312,-0.13213764069842,-0.167076366617475
stable,0.285025334194735,0.14185704738801,-0.10982239420252,0.274455361940247,0.299463245731485,-0.186070432545553,0.363934570291297,0.31260051766081,0.199672898245745,0.313058250760782,0.216886529721634,0.152439053513363,0.474901025395911,0.35689558303214,0.268644753410166,0.125680568227687,0.240181565052754,0.136817299058329,0.162597704055768,0.218925108240675,0.339618176383001,0.30457174394818,0.193964720093324,0.23261143689731,0.254594709395183,0.311289297960045,0.092098666407421,0.273027565902797,0.263889201429448,0.402774612584272,0.429250515061939,0.27406557210144,0.237600105639209,0.320988227832055,0.168749342417173,0.368397263690062,0.345673497054729,0.231360779815615,0.288370005055939,0.419462946512811
stable,0.114280459332156,-0.0144970874616689,0.225698811940907,0.284158069579459,0.11920533663204,0.160386653200402,0.100362682738828,0.0939959158791391,0.13189191411899,0.0808625035027871,0.0394380339555943,0.181196627177438,0.10110522424215,0.230895731736673,0.187951192439351,0.0394916389381022,-0.0277217499945768,0.139051834053995,-0.0235346176374739,0.110019822640324,0.0782349399126639,0.297579612887558,0.124816854951104,0.151180731319836,0.192890854455851,0.204716094238211,0.214208144000053,0.293510772000014,0.0342340026723798,0.113705801603757,0.202361646055422,0.153796391413394,0.12997819300971,0.0875955670250576,0.0401410624036534,0.166272855933293,0.22956886731183,0.139565372859226,0.0207208819415931,0.110734060959415
stable,0.0952734548058212,0.13547670436922,0.344232619775512,0.0764347782204152,0.128907634959658,0.107845860622173,0.0620920931888585,0.0915226231721101,0.106067571171776,0.184838191746102,0.0173565488527023,-0.0155564498786404,0.126185208846387,0.105435298394184,0.11151355475544,0.104133349382901,0.0810448549028018,0.140612546638298,0.0956399822115983,0.186247847250343,0.097552588250776,0.037862258608761,0.0030249465797108,0.107618148673801,0.186174734022967,0.098076716680455,0.171096897227353,0.177624548671292,0.0439644883779091,0.0365721478012608,-0.0157832353772049,-0.0078492938657193,0.0865263030526582,0.165700688954967,0.0240506933834466,0.162172572920687,0.218408026315078,0.129148762948077,0.150604081771305,0.0834142994200998
stable,-0.0181048594214968,0.303958882034853,-0.017587311483389,-0.115193772302725,-0.108151140911083,0.0770547106690537,0.0260004902769563,-0.117579422363064,-0.14349206438736,-0.210171336175984,-0.104673455914153,0.059339828230268,-0.177162842375818,0.0153844859028259,-0.171050312475351,-0.0258079175270227,-0.0927422713390107,0.0114297203442314,0.07301895489805,0.0556055773054851,-0.144024589120568,0.0601517610506695,-0.092178969751233,0.0037994942369163,-0.021228601679197,0.024923404792844,0.0045793348724812,-0.0277756285107501,0.0487832345780983,-0.117201423873005,-0.0883547316317249,-0.0402527790596961,-0.0107498334199895,-0.0173529055132553,-0.0758891472975872,-0.0483396637063474,-0.0717241223464176,0.0053409091691403,-0.0010956772345591,-0.101903674298744
stable,0.201384852020559,-0.0399812036081994,0.0772988704545588,0.226076476895995,0.207580326502265,0.0036182207213131,0.270327968055097,0.274738040364304,0.118195176030982,0.293800396349038,0.269763938435817,0.0413024061616632,0.282129054697465,0.327442465098037,0.0214470715535045,0.342070961999897,0.300986462118986,0.250052658907789,0.226134795432408,0.096802038388201,0.122177659595459,0.0992855999951094,0.252930126578038,0.18757401191483,0.436980517362894,0.280203547428002,0.24807064567848,0.238437528168939,0.21818600065246,0.207809876826343,0.189808151161508,0.368378158382833,0.231545881452691,0.26132817453451,0.0644862976964461,0.274607619267288,0.166853943458049,0.271627692675616,0.385686148309123,0.14430561724342
