group,CD274,CD52,CD3,CD8,CD56,CD34,CD269,CD90,CD10,CD45RA,CD7,CD49f,CD194,CD16,CD25,CD20,CD31,CD5,CD69,CD62L,CD152,KLRG1,CD27,CD107a,CD64,CD1d,CD66b,CD272,CD278,CD58,CD96,CD178,CX3CR1,CD11a,IgA,CD66,CD244,CD54,TCR-A-B,CD41,CD137,CD309,CD2,CD29,CD49b,CD18,CD127,CD26,CD304,CD49d,CD73,TCR-Va7-2,TCR-Va24-Jz18,LOX-1,CD158e1,CD158f,CD337,CD307e,CD257,Ig-light-chain-2,Mac-2,CD88,CD224
progressive,0.0893029110605865,0.151198349950211,-0.0580961920929117,-0.11860661895628,-0.19607751769473,-0.147869192193704,-0.0210563210679037,0.0930757151844918,0.0133128312760272,-0.137526396413684,0.214001938851139,0.0125183929786371,-0.0093202806788718,-0.0078771026727779,0.113766556809035,-0.146258047816948,-0.145831812055692,-0.0672833310182974,0.0144952525257371,0.076328170897287,0.226498347087922,0.0248917606303985,0.174792610583788,-0.0413495709885571,0.146823230988465,-0.0847392273064559,0.291693126360476,0.0695507605279412,0.233109786430609,0.0615707262983912,-0.148560404371245,0.0969185586074251,0.0447133962909474,-0.005664838416074,0.162867164115131,0.275421046074137,-0.116640592633642,-0.123621250986337,0.0348999260549688,-0.254714314059124,0.126169655534178,0.234774492286106,-0.0905813073866099,-0.0225519045663213,-0.168629006563841,0.0820313845476776,-0.0969568266165828,0.010202003791079,0.10544796607864,-0.150573100658408,-0.118324638006373,-0.0296833078097514,0.211949896967165,0.2069982400052,-0.194425091898873,0.114143731785585,0.310242798314188,0.470043591190751,0.0163678636439552,0.102637612573162,0.0802812292078339,0.109989039848492,0.072465019694801
progressive,0.175556451249483,0.0734174125882001,0.297607738370129,0.15784786252487,0.195790269006696,0.160427649708361,-0.0020311686596037,0.239460893153303,-0.0195188450689782,0.191100822376719,0.272478318785647,0.0841967088082166,0.195334364042064,-0.272406963541583,-0.112668194993038,0.34556035480167,-0.0814309251874549,-0.0475194737728708,0.281431079050621,0.111627316304292,0.348355110232244,-0.143357486394153,0.235801378054902,-0.128446496066657,-0.0857122692386806,0.229581603098744,-0.190933094852672,0.101832485660142,0.110213394120283,-0.0623601227927974,0.18397500511225,0.13990267536339,0.164569056341162,0.308566925465917,0.0629549016837621,-0.241944263707696,0.362406244144356,0.0114611655417104,0.106224096426417,0.0208956870987447,0.219399594302662,0.076702050104495,0.199445578239254,0.39603848365481,0.0241326508286173,-0.0135472045570036,0.0240802552109655,0.155307696971124,0.164088956107708,0.257359596068457,0.2102247866489,0.0265278587114952,-0.0643303998538172,-0.0741831151136167,0.439219915856539,0.041328293058273,0.0904844930065847,0.0555767933342122,0.323200998752401,0.168925680785228,0.112624675961388,-0.0775063504157278,0.0044800464919142
progressive,-0.0726617753660794,0.0731973606402958,-0.123010244826507,0.0100777212525857,0.227996960495829,0.0523465436571369,0.0410468702240159,-0.008142025136901,0.14275899759272,0.146389455465819,-0.234158801604283,-0.15174273008337,-0.137547595210195,0.229193949054864,0.016946620870258,-0.017186796464813,0.0857672316595235,-0.211326165115976,-0.0630382200193729,-0.175560134779969,-0.0142892218085471,0.158494462589182,-0.0927080484287478,0.0392380834734984,0.056736622323686,-0.0429254885145741,0.147975924726629,0.210693256308757,0.0001965424806915,0.0386428399535169,0.0765318496221166,0.0260959492089248,0.0720981390526199,0.072883693436604,0.0815861811847235,-0.030803927683102,0.22343825467289,0.0863957508007699,-0.0155908858191076,-0.0253878256149865,-0.113116883707282,-0.0821988739966553,-0.115051042110323,-0.0276871048752714,0.0400684405448653,0.139155907547586,-0.103633643714076,-0.227607422765571,-0.0797055120075406,0.107279544929597,-0.109130422815777,-0.0256115392127812,0.0355600184764448,0.195911466397545,0.127444517394222,-0.0374584464263122,0.0463236504467977,-0.190164168657384,0.0298652384544309,0.11243320200043,0.193423987920706,0.106288492756288,-0.0430477508841438
progressive,0.163112199587014,0.104353132174566,0.141536133593446,0.502504346646672,-0.0611221256326801,-0.162976737276477,-0.0111817285991871,-0.0232808391862773,-0.0424718979671373,0.317464983640616,0.154573709621685,0.0659079462066095,-0.101486856103938,0.242755884738154,0.0137576443803607,0.144721364842096,0.299701356262693,-0.0258174115108999,0.125225532775464,-0.191699727739798,-0.0269264240776251,0.13476467598262,-0.0126935260352757,0.377001783677818,0.34360701158358,0.218799748953249,0.191464424428749,-0.0825077107501888,-0.134200341678561,0.325058375481816,0.253399765794462,0.127195897382312,0.19127086794913,0.0769938490435184,0.16797598316303,0.15280538849643,0.257439089856792,0.158023953425784,0.0506474328954137,0.119852774141736,0.0038621085486015,0.112537542525227,0.0686341250726082,0.159523444665215,0.0359318735600028,0.13389086150575,0.125153895330124,-0.0287761434787846,0.0533286491735273,-0.037809465235632,0.425476244784066,-0.286505997418901,0.0631528853113807,0.0877386143906584,-0.0514095249791918,0.0383941913257043,0.203539985663674,-0.0260988120741128,-0.118995301856955,0.130499996555353,0.0449274226041518,0.231338828969077,0.117642862562615
stable,-0.0840825476066993,-0.230888403259433,-0.338460164109414,0.132030017698164,0.127976068072192,-0.097125731844571,-0.196671413472731,-0.187088897098237,-0.0552954144935863,-0.253350583401838,-0.395034710850789,-0.025864131666334,0.0501582115555671,0.11288839937857,-0.0766778846734803,-0.330420051231231,-0.0997100252570286,-0.348884317110824,-0.0450306388872599,-0.597786875096977,-0.16655266134028,-0.0164788076143429,-0.2628040829826,-0.0603903533892559,-0.0072157881207083,-0.119640661773984,0.118902090662792,-0.104719642266515,-0.0436043787314159,-0.176188267892424,-0.0123028790851901,-0.0316166031404885,-0.0057394752050744,0.215091341366299,-0.086253056744902,0.0270482832937157,0.0146340891522981,0.0901794492248267,-0.344497555826976,-0.0128609554064153,-0.406479297522633,-0.0607754153148753,0.0602884598760956,0.054430462710562,-0.17643232037073,0.229718158111014,-0.138149236351752,-0.176733954612573,-0.035862912086815,0.0786307552034077,-0.228461977778759,0.0011764570123155,-0.133461342397431,-0.0372895323469817,-0.126821985040324,-0.177607514597352,-0.121838825197402,-0.200118121328173,-0.102731318183388,0.0100694410446352,-0.212394382449586,-0.0139234875714486,-0.0710065917868252
stable,-0.150745785683556,-0.304205164382606,-0.134870708057546,0.108426852875165,0.0743154064656799,0.01732625939264,-0.204627408520985,-0.350791211230525,-0.159633213455588,-0.0136950682578568,-0.383806447058802,-0.294468201821701,0.113594998633861,-0.179315817262275,-0.0976666852024717,-0.0364891380868513,-0.12725356762339,-0.392404839594179,-0.212417001185236,-0.161876353615633,-0.162043984031402,0.334762607234087,-0.379675323502741,-0.211730165841358,-0.18619744670587,-0.132393179430271,-0.10802408200737,-0.363544082054929,-0.0037968489324269,-0.0191796711917127,-0.224203786993,-0.321935054450276,-0.211787526622236,0.286853312633323,-0.0844933959322621,-0.200740500123387,0.214370615483336,0.0496370498905469,-0.163859338467203,-0.0744742573776895,-0.0671749405881441,-0.316039385713785,0.0119050906300458,0.0024872406405415,0.11854687366847,0.198923578778682,-0.244712729034319,-0.261439793692857,-0.241005612622458,-0.0311783761808513,-0.161764527311884,-0.0209977422291214,-0.321168276439472,-0.209101282893904,0.0641819914915441,-0.302735694732341,-0.0980694734362186,-0.218909099955294,-0.103354302932307,-0.176430813820702,-0.328114301023697,0.0261256182512979,-0.161928847529352
stable,0.309506405672827,0.225384814542756,-0.0628093298451798,0.321193334225491,0.249736909492795,0.411108208170975,0.169098914808804,0.146406419900364,0.307120229494308,-0.259165903954626,-0.0348571857984368,0.346575780773205,0.196026752874856,0.213617054381783,0.326223619995055,0.0964088456984322,0.215046359551713,-0.187192963521214,-0.0393260271942431,-0.214082106044312,0.204979468382971,0.349632846901344,0.0006560102789319,0.285645350769708,-0.0230761595718699,0.0936131331090194,0.205148532919207,0.110809619945466,0.125057844216597,0.251189383471636,0.360430558465616,0.110983640699638,0.316319560088783,0.401659326457479,0.133950226225335,0.202113732981726,0.249724409902399,0.396478315099473,-0.0373272757942947,0.0068176069579089,0.0161567159536563,-0.142162239056975,0.377551797359121,0.414745193857404,0.304132047465096,0.372026581645688,0.107214325652642,-0.0356579151354607,0.182141849462166,0.298189426384945,-0.12690459660458,-0.0537566755162712,0.181476482622932,0.0697335541409883,0.0763414488524648,0.245065934015592,0.133328400780897,0.13824246901827,0.0533543967412521,0.175525027656511,0.026026851477371,0.313079356909372,0.324226703266558
stable,-0.206330839323587,-0.0131191129125189,-0.217088807158546,0.119949139976207,0.134865566082274,-0.150708761546217,-0.0060711721377016,0.150882312508751,0.155486710117328,-0.169442650026836,-0.0093688180506373,0.204757429295825,-0.0817325402040235,-0.0208244238639323,-0.124583821451594,-0.0503626608225557,-0.204108199998603,0.0321908321829046,0.0464718939775021,0.25267748228561,0.0674713904566235,0.079569114938094,0.0273433547761097,-0.0146870348217856,0.142875501748785,-0.0889632802899409,-0.0563003221986119,0.0132176032120837,-0.101977870055629,-0.0620856471825013,-0.0049395223074219,0.0383316079084952,-0.0268827580211904,-0.0067045890075599,-0.0182779370240333,0.0402894787951028,-0.0994709161010833,-0.0517747860485236,-0.0871548680711865,-0.0685080813830512,0.0654888047045751,0.0729507203228915,0.120492480206095,0.187783102059035,-0.0505690770586175,0.0485863503307064,0.18320846689486,0.151595478521384,-0.199310610837785,-0.0811226108266879,-0.0006834026147855,-0.0038115021125552,0.105256548843007,-0.0890599508617057,-0.0642736917084036,0.0768026381963186,0.0736420333446661,-0.11374682333395,-0.326406521145608,-0.0183513581695913,-0.0996537406766433,0.0501653878743794,0.0288519024522589
stable,0.224071636806635,-0.117524671571709,-0.0735781445943744,-0.135612346443824,0.131469669406209,0.094796881866025,0.130260444900685,-0.0953553115280772,0.0324864498426978,-0.0844664753165953,-0.171485123539298,0.0987866498443064,0.352930895852052,0.29232172368987,0.124925470117009,-0.107957604770388,0.195760196995867,-0.0386333800314244,0.123210425659912,-0.0889608566477493,0.181276016234567,0.207878141758305,-0.268094670231587,0.217750843816171,0.0446507009549267,0.185288685870342,0.33969699292461,-0.0405801461044445,0.0269889258244049,0.170241421690102,-0.0077076534750642,0.163247163968433,0.285922476870705,0.162259255382334,0.311253184935585,0.402335260073958,0.08475764754971,-0.0277196988065345,-0.0995902682818838,-0.111740580736933,0.119321557524985,0.0997794355965008,-0.0103410440941235,0.120700993365643,-0.0480443555001613,0.0586915801009743,-0.0722576709445588,-0.0413655545048324,0.300223519393367,-0.014215310222557,-0.100169454679445,0.303041373568665,0.165234870669156,0.150730928066542,0.0152586830278361,0.254399602173767,-0.0216989995720169,-0.042967761461583,0.0299041010398048,0.220851858786307,0.195106019277748,0.137539776540156,0.125255599805111
stable,-0.335874780437456,-0.165052581753927,-0.0719627525367286,-0.0806666632799561,-0.0152152652510701,-0.243037983904869,-0.31197403767611,-0.284581968272254,-0.261284767211596,-0.312041863593341,-0.422512058933669,-0.131282606437477,-0.111511127856333,-0.465001806716258,-0.136484879611727,0.014729137543808,-0.0515440079929093,-0.309934321666956,-0.302125977937184,-0.273515462740263,-0.148853954198606,0.300785310305624,-0.230967139446201,-0.153797788514122,0.0910958388983718,-0.308460993263861,-0.348325225044456,-0.146277493247065,-0.445631900658749,-0.159228960516483,-0.230178723216185,-0.209096029701827,-0.0529336125736949,0.445472910241112,-0.23494116185317,-0.173380266421521,0.04446844327513,0.35508795210402,0.0763669922061469,-0.151831629451841,-0.0923776953054016,-0.23308156970203,0.0293588882686461,0.0031609540224534,-0.148044354286253,0.148175265582418,0.0294637540511724,-0.144263299115846,-0.099069945840779,0.0737694454651068,-0.185124992960099,0.0274806719637291,-0.22481629135168,-0.216581997166396,-0.0085267828961555,-0.112625463902252,-0.0750141306670059,0.0340500444321938,-0.0515538377962541,-0.332503034864964,-0.107836053736609,-0.14365651029567,-0.133945457008304
