group,CD274,CD273,CD30,CD154,CD3,CD56,CD269,CD45RA,CD7,CD4,CD16,CD25,CD294,Podoplanin,CD5,CD195,CD196,CD69,CD62L,CD152,CD223,KLRG1,CD27,CD66b,CD35,CD272,CD278,CD178,CX3CR1,CD11a,IgA,CD79b,CD66,TCR-A-B,FCERIA,CD137,CD357,CD184,CD2,CD81,IgG-Fc,CD38,CD15,CD22,B7-H4,CD26,CD1a,CD49d,CD73,TCR-Va24-Jz18,CD158f,CD336,CD307e,CLEC12A,Ig-light-chain-2,Mac-2,CD85j,CD23,Ig-light-chain-1,HLA-A2,CD328,CD88,Podocalyxin
progressive,0.11332806905133,0.277836474080343,-0.0720372752624604,0.193837914308666,-0.0688025943967037,0.0974782394177099,-0.0068094983270055,-0.0789915253614762,0.165037024800985,-0.20432028243534,-0.0213669421123976,-0.11902351245199,0.131364060308146,0.119799188395377,-0.0019519877551869,0.357109998706606,-0.119543915416841,-0.128411174160824,-0.12681809358791,0.076337436510529,0.0582416693297247,0.30619516198497,-0.0556604912286206,-0.0068778473577178,-0.0002422141278877,0.214906759177483,-0.0045287675241375,0.0232527353154698,0.159852195669519,0.157967379729591,0.0659063996463533,-0.0360718054808394,0.0328109226659114,-0.0961138642705794,0.133216647840515,0.164968534888994,-0.0139247598339844,-0.0307652301933315,-0.135823856296385,-0.0114920724483197,-0.100547351239814,0.283315403939062,-0.0026841845206325,-0.0727972016111669,0.162644135319618,0.0732271788700909,0.0441614244193249,0.0949041582711988,0.104752033812736,0.163484197615097,0.287175525828518,-0.137990179096639,0.182164100701917,0.214942428527141,0.120092498196988,0.127699222206005,0.222215244052501,0.0194180776537281,0.174397553337162,0.0173176866517075,-0.319499250591047,0.0453108593856796,0.0061555579511251
progressive,-0.346539108979693,-0.235442470966222,-0.395187978486273,-0.395264446479102,-0.282178423918238,-0.470597963567998,-0.340294343551009,-0.1177928000497,0.123336613087864,-0.0105260247629777,-0.252688104833923,-0.464330436500487,-0.304251179533997,-0.359610611375165,0.097882494094766,-0.0904391263037188,0.201874137239848,-0.415984113640515,-0.0751195239796602,-0.378747525621007,-0.301941133906691,-0.189781085864286,-0.0617482168261851,-0.286604380585375,-0.251332598437966,-0.337353353539228,-0.334345581571456,-0.271176991893796,-0.288069029429629,0.0004676585021743,-0.30645860512663,-0.274089314102626,-0.360803409748047,-0.0603109258864155,-0.398799033351059,-0.338473549870236,-0.284031232318128,-0.380456024239968,-0.101767554968222,-0.0332686679613272,-0.194016477811244,-0.27264782592304,-0.399858560191364,-0.370599739219642,-0.472427283592843,-0.322621428924746,-0.411317486682134,-0.0688325159161582,-0.170555182514981,-0.399647833536802,-0.433273882536554,-0.168859754865659,-0.228712940101019,-0.306471172359372,-0.311155776597985,-0.341029524173209,-0.258605797051426,-0.36687210072092,-0.359811678905864,-0.385800948174511,-0.36094380088421,-0.331805741435561,-0.275865362705474
progressive,0.0520772395726824,-0.0774534337582326,0.0333292375987757,-0.168548577139276,-0.0214640081095289,-0.231620780516805,0.0546893398968408,0.0189671816398361,-0.185287727439525,-0.223306491326794,-0.0577585150536364,-0.120385141033043,-0.0564367181289102,-0.0389485207901028,-0.0884696536417312,0.0549231096749603,0.164655467173411,-0.0223388340393477,-0.322794238818146,-0.0129363112124217,0.159053472126763,0.322927101703298,-0.0892572678027264,-0.0591521825552384,-0.219303597529673,-0.125506348725071,-0.301131842733662,-0.0378367322291603,-0.0444418366889355,0.331425495892699,-0.016507969565255,-0.161722964456638,0.0354920039997569,-0.184179885051904,-0.144172540861864,0.0357389384607445,-0.0131710894397115,-0.0971893181467269,-0.0159194320412974,0.152992592883086,-0.0143647975713094,0.0280792261383821,0.0836866550338656,0.269337700218803,0.0062880791659479,-0.310781534346142,0.0960555343962072,0.116706923559713,0.0177572604421011,0.174120810707021,0.114698010963379,-0.0650039918136427,0.11407311472706,0.180793773281928,0.0311434242892531,0.0607304783104667,0.0652275681455648,0.060708097244728,-0.0392274873288121,-0.0316186007301262,0.0257686561981168,-0.0408328102983592,0.0116120831155377
progressive,-0.387291215067692,0.0383980257160716,-0.173226274988283,-0.104091653968414,-0.104657765536592,0.209874248359428,-0.163202575994608,0.0103134357531383,0.0431737871806481,-0.0433614220474791,-0.438571021274671,0.0496519240003976,0.0523662167723953,-0.290106100251885,-0.132950642214173,0.0051259524572735,-0.162415005578733,-0.0198034499215755,-0.331278831390342,-0.0996603852132828,-0.0325713199208348,0.132668577509305,-0.325135602589277,-0.365460652547693,-0.424882553207817,-0.367830298386089,0.14358091283897,0.0412037948252409,-0.200516589662683,0.276513992066319,-0.104772807386788,-0.161058596019023,-0.393657683708863,0.0610737807680935,-0.0002173617221566,0.132514045200603,0.147622313481088,-0.0101829882282442,0.0646223357713657,0.336456045255353,0.236729612940549,0.356671932345306,-0.201699679168764,-0.0035705396299265,-0.240887463502571,-0.0925051279002343,0.0042014096570542,0.227407949799151,-0.098226106061165,-0.0481699085097122,0.0383580726132624,-0.113712356486415,0.0718085959327286,-0.507233421951849,-0.225865378653495,-0.0936561178702181,-0.0485091850517221,0.0190544461045264,-0.222488262081644,0.0116957760241537,-0.11989646684644,-0.386046219431694,-0.0631343678122557
stable,-0.261155941675238,-0.371424802014511,-0.436579270675536,-0.171643272665742,-0.373202988265968,-0.0546940462292596,-0.243153913758913,-0.290045422979015,-0.462316920783275,-0.396510699741091,-0.189560455000958,-0.268859728761255,-0.243692301665149,-0.348874963030833,-0.414896368184448,-0.212524215195138,-0.141566284903075,-0.08277903959169,-0.337984126631355,-0.167765803830033,-0.0160756196502524,-0.0551636423389141,-0.535442595277165,-0.0648482090580779,-0.0721360385472766,-0.131706991030669,-0.173287164797595,-0.197867871288153,-0.188969349941816,0.0856903421315411,-0.19866397383251,-0.305144077235666,-0.146719575525759,-0.403386945164031,-0.149248799567623,-0.392127272599957,-0.302783483261516,-0.176392412319049,-0.105093615479498,-0.190594623904718,0.0637496783006153,-0.20817683470394,-0.107675802134516,-0.122277917633147,-0.241379301236509,-0.207051011088785,-0.253762681872926,-0.0186079648445117,-0.245273444238339,-0.270651076477235,-0.246668045188206,-0.16559261392193,-0.38560791670483,-0.0630007612878215,-0.241709019263944,-0.292656708879044,-0.270604083107476,-0.240512965025297,-0.215828755185299,-0.264795014637355,-0.226074260687376,-0.19550603539839,-0.288272293632405
stable,-0.0543328500896813,0.164527790394402,-0.183069508064503,0.038480200483451,-0.151480907990383,-0.0115539806847426,-0.155178622113557,0.0793020862381992,-0.423535946786804,-0.198607662823584,-0.151497003087798,-0.0407646233028859,-0.110072106282668,-0.0172865223691822,-0.330014918095624,0.24165759208435,0.116795284056962,-0.056546354777934,-0.330173406251908,-0.0965653572744781,-0.0101145405720633,0.361850406953086,-0.315159462778065,-0.164471347981163,0.125741376007835,-0.292278334439478,0.0196018044282521,-0.223174373067764,0.0425566537172747,0.3212305363993,-0.0962263919158993,0.0198218686576661,-0.0563073506573704,-0.106572777317805,-0.0337372566812149,-0.179667764015084,0.0179071331011103,-0.0506920609445081,0.238894730150016,0.154611294543752,-0.120421598818877,0.0066710825427149,-0.0184868073881115,-0.0891319782040005,-0.120082969127183,-0.252709918434234,0.0213520553567303,0.248841553929423,-0.210224109289499,-0.227577859971469,-0.199910184414253,-0.0095339023504591,-0.286282738185732,-0.0432414606697487,-0.0987406592278619,-0.173390118668096,-0.0755220665379235,0.0213126938052458,-0.0915818222824707,-0.0223730043772775,-0.0925534000795915,0.0578908368013155,0.0659284265410579
stable,-0.210534709673265,-0.320704994881676,-0.263370862106054,-0.251946307663583,-0.288434551008253,-0.154332292727481,-0.417418196985159,-0.383508844885478,-0.361640483228068,-0.113089312584181,-0.221541674539897,-0.165304616983094,-0.380571750326707,-0.260249853386695,-0.313653232728654,-0.240116941315616,-0.0795065313009756,-0.144546073442682,-0.470577130592975,-0.235077008393501,-0.436453121491913,-0.133223362478266,-0.0870683987451424,-0.212968795174903,-0.0660146899209684,-0.236904107627431,-0.219065211603532,-0.350567660689598,-0.365874304464346,-0.0746919783873657,-0.395105308648343,-0.359379650461295,0.008992155072646,-0.248754873742147,-0.310240606786462,-0.204770400558402,-0.488423617920857,-0.192994340163534,-0.0899961859901675,-0.291964753884222,-0.425619795550019,-0.206285187343695,-0.310903523016172,0.0837498203094284,-0.320477798394445,-0.211856636211207,-0.33998723885463,-0.0726366427824984,-0.180548624334918,-0.378651262662649,-0.336038952632346,-0.370685679297581,-0.142077648417423,-0.0239108328883986,-0.368832120701735,-0.393883027601954,-0.358087673204451,-0.170727048737043,-0.121766240877973,-0.270494434386547,-0.227459716631759,-0.238711374113216,-0.384875906754547
stable,0.119455813258082,0.173361493285541,-0.0298128011174557,-0.159218435034679,0.0933924990634534,-0.163683939019702,-0.0889801790587077,-0.30082377383338,-0.313709530337289,0.0287381529715798,0.0821625426066735,0.104848102180285,0.0301100651308076,0.0484676116531485,0.0149023515896852,0.109619007990511,-0.0768339546515621,-0.0227819859531126,-0.374034897275932,0.0584297186569329,-0.0351892847184562,0.212114188964761,-0.0477313204279302,-0.0139844250334173,0.0550546708629334,0.113781834990766,0.0637908607146838,0.140702914139237,0.0298746067399755,0.274880186615175,-0.0178792254131039,0.0145956542666766,-0.0646997126220017,0.0039675797444764,-0.0766539159766645,-0.0124535095945025,0.0364592308389588,-0.0218436916427096,0.149919509116886,0.17751308206524,0.019542731294301,-0.0153060597136797,0.000869471762374,0.0366935026852542,0.0023782849774686,-0.0217184725978972,0.0190884277405544,0.237018984640793,-0.127549783036396,0.0281209107211969,0.0597319533472919,-0.054693265424615,0.0269008698101044,0.148261183827031,0.0106747255049057,0.0409954425850678,0.047209104906685,-0.13519462726568,0.0373108900490103,0.0494228569765301,-0.11482789660049,0.0334010512738345,-0.0571609722500956
stable,-0.0668349111353307,0.0977154847368082,0.163105414557945,0.0104566242993901,-0.0868655668937397,0.0070177897130293,0.037024329145032,-0.146602381252994,-0.204347088263356,0.0745836850607128,0.0330023521787376,0.0141352031499355,0.0189207895233796,0.0836826712536377,-0.186007708718993,0.38502593383286,0.0015559820200963,0.23337657739321,-0.309328576803785,0.0844856038627945,0.0446440275024575,0.577066207319634,-0.508503293262178,-0.0344356773557359,0.109768299098368,0.087741543205164,0.0942511898996919,0.281502596125865,0.116231361732196,0.61620627665071,0.135558116106363,0.0610503556243022,0.117805131558227,-0.0053835317578825,-0.0445551774119246,0.140085359432213,0.0157342007301006,0.141012245999352,0.378669313420217,0.378478982795075,0.0339480316752673,0.199140025525684,0.054284055358554,0.0943608493352264,0.150657701301383,-0.171582917002225,0.104759175647658,0.314891750722321,-0.303214805826257,-0.0920877385720653,0.153523787055001,0.18898350142435,0.0126852716757169,0.0056771988096827,0.0557527844354777,-0.019497901366697,0.0870770826203608,-0.0676378508174894,0.228392638635582,0.143835366640564,0.151130544443022,0.276922843641617,0.0721729474396976
stable,-0.139969898971734,-0.0518370657691601,-0.0897520617487825,-0.0536499335895499,-0.146486169901691,0.054408050569929,-0.209575063812486,-0.354985595891322,-0.477684109595758,-0.14235079882869,-0.330079752939647,0.0576843167174784,-0.123516013627216,-0.163037274406838,-0.384771307768506,0.0159398307631506,-0.188694667878369,-0.205480427427856,-0.403446763725007,-0.0621010745657504,0.0700834517395332,0.214989529297528,-0.404700356765771,-0.225408646234255,-0.11076796488534,-0.227169078046577,-0.390360693596205,-0.225024387550876,-0.0365376687940245,0.312577454122727,-0.182261987827305,-0.120633426832757,-0.147323031841624,-0.0407266370059842,-0.102609705240889,-0.0597011710530493,-0.0596774575846307,-0.0691177138155843,-0.0384478986139792,0.0153113571198368,-0.123215118470798,-0.103731077470358,-0.127899066264203,-0.067224594852743,0.0300339565612518,-0.0846785030943276,-0.185220740880718,0.0477835729161686,-0.0247899397965452,-0.263995592715685,-0.0193088766026995,-0.147581084872629,0.0077209969173,-0.156134983851264,-0.176777610201605,-0.0161713944021335,-0.141550737238681,-0.244272503893316,-0.206520188806366,-0.0574814768608286,-0.0031783655638708,-0.108466749958016,-0.0430682294853846
