group,CD30,CD3,CD8,CD34,CD269,HLA,CD45RA,CD7,CD49f,CD194,CD16,CD335,CD31,Podoplanin,IgM,CD5,CD195,CD32,CD62L,CD161,KLRG1,CD27,CD66b,CD35,CD278,CD24,CD11a,CD66,CD244,integrin,TCR-A-B,CD106,CD267,CD137,CD357,CD2,CD226,CD29,CD81,CD18,CD28,TSLPR,CD127,CD15,CD71,CD26,CD304,CD73,TCR-Va24-Jz18,CLEC12A,CD257
progressive,-0.0214060513091465,0.13389072268801,0.290677897718727,-0.0546297907410928,0.041774581935176,0.0047811524992976,-0.0438217218357447,0.548527344275851,-0.105067668236885,0.100443759757081,-0.234626850253385,-0.0803007692342357,-0.184967822172134,-0.195801082659459,0.0864852261999215,0.219948052365329,0.190305489205143,-0.31835451582028,0.0046736475200432,-0.0963861557898302,-0.106145407141244,0.0779639890377942,-0.306679593760977,-0.33810670111846,0.043558952154205,-0.150621012648414,0.0125538580152828,-0.161389642710642,0.0917501500292082,0.0851281557670361,-0.144170796405869,0.0083618055065002,-0.0350318523084635,0.173153437019891,-0.366911367382083,0.150303396138854,-0.0947080468096059,0.0258697753873792,-0.08144275919413,0.0668831789504538,0.0368899959873502,-0.346442084971405,0.120144827504089,-0.310736676487645,0.217140725693456,-0.141184128293606,-0.170832191082689,0.0700474003049549,-0.187849863108987,-0.243193800120151,-0.10217514880772
progressive,-0.100519941166616,0.103851154964651,-0.0008824889816895,0.107150635506217,-0.078303023689073,0.274662557672182,-0.0394851344579794,0.170724146789715,0.0419073322026237,0.122035301197266,-0.0687819537414093,0.121084966659178,0.212011894709303,0.0495580598337936,0.366526036817217,0.0228070022179479,0.0403729922764848,0.088160822323088,0.0630292810669575,0.450013165283892,-0.0401906652790827,0.43928845605062,-0.140684464804129,0.0148931308331053,0.0450280112072915,-0.259100039599783,-0.082454039664616,-0.224833511455741,-0.099524105753509,-0.107797778658141,0.0295050509973738,0.134910702431038,0.0889456246893875,0.120963549705021,0.0968348753329365,0.0542230713519612,0.215372792558018,0.288536053736246,0.159167744756154,-0.368390534953552,0.111361841172718,0.360448959099514,0.345200180291357,-0.117149275495383,0.0980543857288598,0.155544853217692,0.0211629880567591,0.29483920823242,-0.0875469443419467,-0.0303261895984392,0.505201785594271
progressive,-0.158577104910659,-0.189310925102431,-0.397106116516423,-0.0677900545523838,-0.29402269752665,-0.383583559432148,-0.542337758394433,-0.0595777101942211,0.109068962128565,0.07741014961613,-0.192920876997822,-0.137474171848675,-0.383900384021697,-0.313869150508236,0.0235487635244038,-0.0436294579624335,-0.0847353172103111,-0.199233551275538,-0.062954710999877,-0.336141188755173,-0.368157405306464,-0.244635001668456,-0.21027378903654,-0.253504492896539,-0.177247761550466,-0.13960969461963,-0.518641315222893,-0.201255849991313,-0.480372560933826,-0.238381872403202,-0.203149911359702,-0.366069878345294,-0.36031277775516,-0.0376395342408626,-0.349363864767948,-0.180259668323822,-0.15475365266408,-0.0923491231287237,-0.259306387699116,-0.285508525660703,-0.090122486477039,-0.181598233795756,-0.0813220383696452,-0.0192063026475664,0.0161188836902164,0.0162121467778908,-0.396325450246749,-0.0837830905578202,-0.352981683000797,-0.204998325573251,-0.19546860019533
progressive,0.10112414421508,0.069047317796035,0.0838290468220727,0.12279819098418,0.0592740176228755,0.221053861884991,0.248975054660268,-0.173272724470829,-0.231472754056766,0.103352019945848,0.419650288922627,0.362847691516599,0.186370434394238,0.112524032160954,-0.168227280717118,-0.000613840553406,-0.14557704978657,0.352495280643416,0.259662706687549,0.0379634691459261,0.0338628322326939,0.0313711429157528,0.426707613576079,0.426510871628388,0.0317048761700637,0.405043190731218,0.157162702171306,0.239946835455996,0.0485383743676243,0.372910130673247,0.0881171205628569,-0.0451081189422241,0.130892080497665,0.366390222308845,0.255138933346337,0.0719592117006651,-0.0388963369925351,0.0962990101679783,0.0146490184592265,0.156722700051814,0.0957652596612059,-0.0778643709890097,-0.0532179320318709,0.365980615204409,-0.0341314864358445,-0.13937536159674,-0.159500802356652,-0.154579367800675,0.128658170362154,0.268913538875704,0.110930973155219
stable,0.434260982618253,0.393456235560488,0.0507915926794862,0.236494437305268,0.24209982729613,0.182013425317219,0.284404777649614,0.526850890366829,0.0182063712509946,0.0464378036277833,0.184762410473331,0.0873626975322086,0.156119110359395,0.36187583133862,0.186543696562234,0.432112121233332,0.147720469888983,0.21690801658578,0.380831472783105,0.0842867420466402,0.0717555635050833,0.588595854416033,0.124034137347324,0.0878254386976209,0.129024879342242,0.271536354402241,-0.017257704893588,0.203505428844045,0.103242932901433,0.156843268570151,0.432878582543846,0.0773845867682236,0.190460968146449,0.426153901853406,0.257617213625847,0.167429334775977,0.209180400221243,0.045752709427453,0.169742577629169,-0.143729730033858,0.241959556282666,0.297080982481266,0.227198110073462,0.154007543707581,0.106006536847171,0.282313065061987,0.106646914632472,0.26555536636047,0.224238061637339,0.0727842488398612,0.117284428465257
stable,0.212681358241459,0.192600583942493,0.0983160913982658,-0.0827925448821957,0.225249039207764,0.0549075914337271,0.0616807065656435,0.289613103490445,0.246771769547581,0.0692852200462038,0.139773683596518,-0.0266004386775446,0.0242460152282434,0.159597506457584,0.0748827800396864,0.265709665673681,0.0218352646192636,0.0769820086328389,0.0610023026881719,0.274691518775664,-0.172722958810481,0.230612328935383,0.128970422659351,-0.0385417686926091,0.0676571032657757,-0.0760820261234137,-0.22410697385416,0.0122501596219299,-0.174312279390044,0.057268352889455,0.147574545345385,0.175280839760344,-0.0948274683940299,0.0638184846549371,0.101557237377625,-0.0104325294674331,0.0275308619302227,-0.130060074221774,-0.0818192588270456,-0.27093839543497,0.0847051575276705,0.0315804761925302,0.245133740181045,0.0522147334516275,0.0113148849035119,-0.0124728805982668,0.128464619748499,0.286489513323384,0.154634056590952,-0.136057957386586,0.0872118161106859
stable,0.0084237032633731,0.103072416450038,0.14432525533702,0.214601524891674,0.118096441709514,0.0015090351626957,0.0190430223725753,0.0308919384428233,-0.168288028665385,0.0701171913528097,0.0198092926687428,0.0175411503491136,-0.143405107500373,0.0108044092767928,0.130131523512992,0.0582329979802055,0.0791434523109028,0.12136358787874,0.22040094034314,-0.135673032068172,0.0790577560080383,-0.132505027926616,0.127899711134479,-0.0717580587483429,0.083180676199113,-0.0044187004349227,0.0445626817025255,-0.117955916541181,0.0125645772680168,0.180405514644132,-0.0381608986546116,-0.0287489062420757,-0.149981132630846,0.053823771537138,0.123020860808762,0.0361807314472476,-0.0398709436214415,-0.0095455723444306,0.154026709020476,-0.0168605851086767,0.152480750400818,-0.0639893529965033,-0.0522570632605426,0.0654509886695271,-0.0249038607062129,0.0928593429767773,0.0482504958885926,-0.0621986780088208,0.062566858966206,0.0088439193833039,0.0918538915326602
stable,0.0561494416217192,0.280130590359097,0.0909759081353554,0.0285350314021095,-0.0013042518068472,0.213276040446347,0.0338047373158424,-0.0112587124772618,-0.101584300795837,0.101931751122821,0.0455237153987413,0.0352146207532552,0.300887922317652,0.035017403239395,0.0248349929760977,0.0307916204759073,0.0535367106592716,0.0983452440964069,-0.264603336726971,0.29379580067236,0.299368651173481,0.190033769943673,0.0775152114360348,0.0085588941599238,0.283176749713713,0.0107530293146937,0.249412502687557,-0.131308521121097,0.40206809810357,0.0809044922965525,0.1742348007405,-0.0064694847930402,-0.208349677395951,0.0082593224253695,0.0182015374596496,0.0835687787524799,-0.0965737140473713,0.0396025636879683,0.239070005613778,0.125533141507467,0.0685674115219746,-0.0333935705400724,-0.0983784319306145,-0.0848114737590262,0.0804282138761085,-0.236708060461852,0.226732294615413,-0.0218458363708792,0.0248531289849384,0.0380937486983293,0.138217326114777
stable,-0.201715251379832,-0.0361693326390786,-0.255345903964487,-0.0032522045537474,-0.0745360877467182,-0.227930068760037,0.0225498965805959,0.151120602375787,-0.116306764685169,-0.409939772122325,-0.114344753011678,-0.285060555231732,-0.270949730273508,-0.114469005831922,0.12555593135544,0.219450927397529,-0.357067554661645,-0.142981759265396,0.264992920044718,0.159697052547836,-0.486701749253316,0.473577929275084,-0.0670084576611246,-0.110810306218706,-0.0950606527471209,-0.0590982607378965,-0.551416444177681,-0.182267943036269,-0.426163179110023,-0.0455665362065383,-0.0198714166580976,-0.161729892710299,0.0343801868080035,-0.162188761462487,-0.004913433593721,-0.450682422928487,-0.0531805097641931,-0.179739742085119,-0.386924889227477,-0.0956645708834775,-0.0157983433083989,-0.0965930956696294,-0.0022995353114137,-0.110143771499987,-0.410070196924938,0.128966787788263,-0.08235037685635,0.14700334102103,0.0787679864135873,0.0,-0.249522726419288
stable,0.0534124298184433,0.182672986328195,-0.0047830724316598,0.350941041258515,0.442933912579024,0.107122004957119,0.154180912674221,0.416052361543403,0.10208365676363,-0.103127219258278,0.238010437749844,0.305612863320009,-0.0707932802766491,0.112027477794873,0.485626616110106,0.330621262985406,-0.171241033676924,0.0572150432071833,0.334316881591042,0.0202909529940844,-0.202212205263293,0.313130497560858,0.261656901099415,0.107442233333365,0.357498715143624,0.0802216038856232,-0.343814244944812,0.0354659773247183,-0.0194227444228845,0.29295009641239,0.0578264399297046,0.0175529702154708,0.17325406408371,0.0915692342915107,0.123488670767807,-0.0433823492986548,0.164394106164425,0.0086654986702499,0.128766125641825,-0.0556188185016074,-0.0009132964432454,0.16437789775831,0.0412567719354299,0.130399622035439,0.113434597531284,0.0450913940282752,0.0869549586204467,0.0951433873019521,0.208944172600436,0.116138562906582,0.12086121638052
