group,CD273,CD70,CD30,CD154,CD52,CD3,CD8,CD34,CD45RA,CD7,CD49f,CD194,CD4,CD279,CD31,Podoplanin,IgM,CD5,TCR,CD103,CD62L,CD161,KLRG1,CD27,CD314,CD57,CD58,CD11a,CD79b,TCR-A-B,CD267,FCERIA,CD41,CD226,CD29,CD81,IgD,CD28,CD38,CD127,B7-H4,CD26,CD193,CD73,CD158f,CD337,CD319,CLEC12A,CD23,CD82,CD101,CD360,CD88
progressive,-0.43994022333339,-0.353461725574608,-0.0954463730864426,-0.0635582758288995,-0.0422626713113843,0.201382329047515,-0.0224377859294834,-0.398160084149654,0.130267583594266,0.32545426409945,0.0909814611087075,-0.0940345378729221,0.0027620846871162,-0.104656443294428,-0.0432753958018353,-0.0735486685631528,-0.208919636744517,0.0092056706479189,-0.0830990592555869,-0.098697705610695,0.191353174628922,-0.474914162244144,-0.150434909598817,0.104738011738234,-0.368441948431045,-0.29360214670499,-0.151871252646207,-0.0147621848554473,-0.0908296730799241,0.13309375819854,-0.251676202110804,-0.0765523926203031,-0.0116763318449412,-0.142783563714736,0.0005289359279947,-0.0820271018609937,-0.0605952255126092,0.132673272970253,-0.180471763691206,0.169742068002605,-0.145588453968243,0.155520119402871,0.138344024657019,0.0266297930381486,-0.122058017930466,-0.0592441594357839,-0.107284407207314,-0.0730088910029787,-0.045943904486368,0.0387737321856898,-0.133594636542555,0.221835203142556,-0.0495022945441635
progressive,-0.0399757348145992,0.0236022948480519,-0.0268013907007384,0.167022872446885,0.0720760469501696,-0.106195223890996,0.278042861830985,0.0733230128269155,0.016565083105941,0.0713745402415265,0.057306660445383,0.21159974660223,-0.130683273540359,0.121166834978386,0.0967806235757984,0.186464761453789,0.18010082040331,-0.0419496403263283,0.0244152735677398,0.38831919972391,-0.10057422658263,0.434591872445506,0.101520385668378,0.324733212201069,0.160298884585294,0.291787162124443,0.235820267076004,-0.1803115812446,0.171552941349195,-0.0745312961566928,0.195473524026677,0.324246972385587,0.299146124173303,0.131099030463207,0.0538682562547843,0.148819469249466,-0.0395629893492486,0.0981044791283469,-0.0341754063082077,0.0562371177597704,0.135193024132693,-0.0045356132156102,0.390440996003806,0.341743390627844,0.0880421427190404,0.160187157201485,0.371006276004241,-0.0848250021680614,0.37061629525576,0.213932989433946,-0.0108519442954202,-0.151291130953532,0.129128393941483
progressive,0.185273988261329,0.10900248649489,-0.0668881999828387,0.362748816995713,0.0967223491933616,0.208340081389417,0.259821022691545,0.183577729168124,0.156754795002698,0.345029211565653,0.235516468113556,0.206801723850389,0.0436026643499291,0.0689936853472744,0.226781551897709,0.256710931686396,-0.125158556137042,0.203832937986407,0.0082100117597237,0.0684993305239401,0.216204327902124,0.206217769107994,2.38480984937078e-05,0.309147053032891,0.101765835179058,0.0104661309735257,0.0703902855216507,0.125298025389738,0.102039717025383,0.182076883899112,0.146373761245262,0.396305664260622,-0.0155875016193241,0.123785762764843,0.14344398345104,0.160308356792402,-0.0201484631030304,0.151149897552354,-0.176058055249452,0.182644403706365,0.136332431666271,0.347030035152517,0.0999342158620191,0.0930685057574484,0.029631949025551,0.0990268903170489,0.0091936420385407,0.0654495694307828,0.10644050783496,0.228790479828974,0.294524267693302,0.36466951419042,0.0663819646372881
progressive,0.0253325349242136,-0.0964344601139324,-0.0494932214252236,0.0605064786614428,-0.293223976325411,-0.180080911208861,-0.383357930809867,0.214139609121892,-0.359590284604138,-0.166305717007731,0.0676784995860634,0.0827255021647233,-0.0192352436187049,-0.453701867699311,-0.357763054154341,-0.0335224082970675,-0.371371979944057,-0.0067522460874661,0.0244492740098927,-0.0590722828444972,0.109522033131341,-0.0666675555733337,-0.360709635554448,0.0129111293387376,-0.338976513490841,-0.427807633041105,-0.0864463175853664,-0.518680212675549,0.0032891230336021,-0.384869806369652,-0.197410410770013,-0.0787936242818016,-0.0512511559228243,-0.0832099911149497,0.0165733954507319,-0.346898909899554,-0.392335360882528,-0.0059785349391218,-0.410759678468417,-0.108637985389198,0.0617678708395723,0.112125225726678,-0.0712451050429487,-0.0418728443216552,-0.0719123564717565,-0.12631398932846,-0.268162278394493,0.121724462862475,-0.0493666815901211,-0.246390797700377,-0.155928385917826,0.0136488890336814,0.0062114078336998
stable,0.275357546722951,0.276017784627346,0.325967963852154,0.0479603172836662,0.322705418709762,0.414717883009665,-0.118703467500522,0.135496015351747,0.17622419913968,0.437181470178811,0.149938968243302,0.147622682141125,0.41412812019719,0.20187859970695,0.116569890573709,0.145155138437937,0.107683453624134,0.472275458134926,0.242234026017042,0.0219222220547507,0.34073469159612,0.0799519161740476,0.121985714775884,0.440164742675943,-0.0318788165114824,0.099669606904437,0.215944544244419,-0.0064528558317786,0.24227983195445,0.397344401935866,0.192792163189376,0.0807432253688362,0.132666115788461,0.233920457602791,0.0900988149175595,0.235519995383061,0.209643980400587,0.200916488114276,0.132660928158152,0.233689966196662,0.144582211284348,0.138915092005239,0.09025037875805,0.0474229934859164,0.221079565272997,0.190732154974927,0.057912015653188,-0.0731098467268007,0.204396003493012,0.174298407644544,0.155949160973176,0.182144556080642,0.117842414359476
stable,-0.211614366498076,-0.179515133817702,0.0302469568831638,-0.123557609591014,0.0254856682159896,-0.114979622109069,0.106713356822402,-0.292459880765985,-0.123243858897314,0.185090996024728,-0.0153318060947718,-0.211420284346783,-0.222076827793579,-0.251226415855346,-0.0702818646919993,-0.303900912246691,-0.0748442996799537,0.254682346215353,-0.364749374515961,-0.0097835199647669,0.328055821213354,-0.235194161578821,-0.431263601799722,0.204344254611485,-0.0782651469675023,-0.0135535102537797,-0.237889062224956,-0.441979970205422,-0.438781513869069,-0.179837300176399,-0.37128354474924,-0.195813325049411,-0.108830079340766,-0.130313500533318,-0.307321192417462,-0.366980737970324,-0.1301347083368,-0.0486803372954331,-0.0538149651597184,0.216177529089576,-0.0342591317122186,0.0954694593642269,-0.19014095073119,0.215655024764312,-0.129333000644554,-0.23160967655857,-0.0857811963916547,-0.398149508253176,-0.227833609527276,-0.329133755066925,-0.210132758017695,-0.197083480660596,-0.385259442093262
stable,-0.0898477574663174,0.265180746444445,-0.23438354577148,-0.0799608317441978,-0.124796791746179,-0.109190560674698,0.0207636578125866,0.213937620024823,0.211826367660588,0.0064057465813097,0.0024479901110208,0.112972928301434,0.0697119012627915,0.0452998968889312,-0.0141992897993624,-0.0962278993448139,-0.14419718259218,-0.0067139858201259,-0.031118391642793,0.110024498494793,-0.150717738386273,-0.0212158485721066,0.11445600966941,0.0030855104153903,0.174098825599403,-0.0869123638126892,-0.128503314487468,0.0593703156913036,-0.019308938742927,-0.11278826688906,0.0730449117687146,0.0350852767540285,0.11347294476257,0.0056281488222705,0.0401626798593886,0.0359655811503645,-0.029492910699682,0.0412215216483237,-0.130029000220132,-0.0472124344776012,0.138442752457409,0.0556321530210584,-0.0777694016828947,0.160040215396023,0.0230807519563673,-0.0086387256354612,-0.162990763733269,-0.190164707232677,-0.0208120503056747,-0.0057898699073195,0.0380754768256251,-0.162914241503076,-0.108063574466525
stable,0.0008673766508734,0.155743083912228,0.0095366971783839,0.269275607687475,-0.0181769037614676,-0.0542262929760593,0.0380997102196548,0.043036805756648,-0.148695940930248,-0.0406894867489898,0.16147533055219,-0.11799604586972,-0.131046299343705,0.235099721705384,-0.0602276640085385,0.087978720550126,-0.0288874654781523,0.215382002496391,0.0067259625288826,0.192128858868903,-0.106535637885367,0.134776732913632,-0.0395034227005535,0.273885792812525,0.117734598884237,0.217594305025043,0.0232158294727451,0.0601073969087795,0.0729393256220803,0.0683051175148297,0.117900672644888,-0.069526977459175,0.0350902677877408,-0.0158468092308192,0.151336874844413,-0.0233722284210128,-0.0661788056725578,0.0407939530868191,-0.0149269402320938,0.156401198696804,0.0239266855734074,-0.0446414722579966,-0.0887925144847904,0.0292149607537719,0.0875792988702854,0.0310931698819406,0.117908555186373,0.0782630151328897,0.0290877215296623,0.0229661204778891,0.0482518904842948,-0.0168225285818419,0.0216708014757252
stable,-0.142479430368001,-0.0845490712885428,-0.151263646423409,0.0711164280035215,-0.0686388509738617,-0.166972656034443,-0.13592607649903,-0.0522253701245539,-0.0484407074928566,0.181195258475432,-0.000756227436642,-0.409191004945692,-0.029446778270314,-0.17794540390932,-0.2224697843401,0.0161507050494347,0.0760962927953553,0.157037722490515,0.02342113665018,-0.0777233075269015,0.376467024945926,0.1093048026494,-0.412105755317361,0.438724039501674,0.0811089427427247,0.0306309568781454,-0.0747674755282804,-0.418632305053782,-0.0075661345982203,0.0907799309982681,0.193140996140268,0.0347646164305945,-0.0174214149346769,-0.0214610164237312,-0.021664022133091,-0.442268610649987,-0.232637984407446,0.052166546286273,-0.152011747537538,-0.0082731009044724,-0.0725682661155296,0.185064722403087,0.0414878222538935,0.173305600005959,-0.17032128548089,-0.0103892179769051,-0.247244096277667,0.182723390721321,0.238462085959735,0.0735962267187873,0.0246265142477829,-0.0416532303946268,-0.138378094987215
stable,-0.0661724889779209,-0.0334128035360683,-0.0896794115450034,-0.0193362528812717,-0.225478760007497,-0.122104825419682,0.14201030081606,-0.168631231152843,-0.0355314037438534,0.094916226973465,-0.236411909184015,0.0386864844599099,-0.102371144030113,1.45290854919846e-05,-0.110726977688952,0.0409222544937834,-0.082134286966936,-0.208471871660272,-0.0185265192006492,-0.0144954595106827,-0.221449838128003,-0.0851968423854462,0.234978105410075,0.0145072094279306,-0.0669832000137125,0.0302854478143161,0.0098693239485806,0.320150009473536,-0.0264550171954395,-0.0710915210913821,0.000212680657739,0.133675763407032,-0.412941113581941,-0.292429806274619,-0.117382063790331,0.217261591256476,0.0135958721546945,0.218847746916253,0.0012521966670273,-0.0031117332084656,0.0440677019078237,0.0304084404999088,-0.013616314338336,0.0932021408912416,0.0227537886202726,-0.011167997025057,-0.0044399509261529,0.115738961970714,0.113237077914441,-0.0628562417126027,0.161390031532187,-0.113723799071594,-0.0252659292008521
