group,CD273,CD252,CD52,CD269,CD7,CD49f,CD279,CD294,CD31,Podoplanin,CD5,TCR,CD62L,CD27,CD107a,CD1d,CD366,CD58,CD96,CX3CR1,CD11a,IgA,CD79b,CD244,CD137,CD226,CD29,CD28,B7-H4,CD26,CD204,CD73,TCR-Va24-Jz18,CD158f,CD337,CD307d,CD94,CD150,Ig-light-chain-2,CD85j,Ig-light-chain-1,TCR-Vb13,CD82,CD88,NLRP2,Podocalyxin,CD224,CD258
progressive,0.286336204923088,0.149665371560963,-0.0651913849423883,-0.167629565198839,-0.15009490606627,0.130828060724716,0.0519425691615597,-0.0773748750826002,0.463661371135953,0.171966311388667,-0.215441611498416,-0.102040933335252,0.046760690990692,-0.119721639121049,0.170319703138397,-0.055759668395891,0.127014397158443,0.148577543351838,-0.0650268458308439,0.176857236647303,0.077411457168809,0.125779791885254,0.181683426136805,-0.0683395485542781,-0.0473258370971537,0.110051808583229,0.122376539704238,-0.179560361046039,0.102309964089365,0.16862316692601,-0.0137082607148986,0.0654822929269865,0.102726998028748,0.121480683986766,-0.103815812528993,-0.0506146581291731,0.140844779239748,0.1150959496711,0.177385876215691,-0.0322368593484614,0.195687330782612,-0.215805384387252,0.222424827889321,0.0288823606610472,0.0988352379654905,-0.0467918584878499,0.128546016012391,0.0734587974862926
progressive,-0.109016601205808,0.188280037017503,-0.0531478873912955,0.0115982674186071,0.0211425815588088,0.0278892414167531,-0.182659737185335,-0.0753587813558463,0.0186677139995612,-0.189772535087114,-0.0101429598552827,-0.29834059104177,0.120280137212403,0.0129917288074529,0.108055834859182,-0.0988826925133814,-0.384859141922157,-0.0614228170486126,-0.0394651326755943,0.0970377840218699,0.0103761730169935,-0.242478856206155,0.084537182140599,0.388093702899648,-0.248422579257516,-0.0777393222661797,0.0848549392389324,-0.062652207593961,-0.245794827465908,-0.362967635372102,-0.0037102459986329,-0.163531612786103,-0.148262616383055,-0.0875445641198969,-0.146000408055004,-0.0209072926968921,0.0873990339860036,-0.0039296431003499,-0.0624653271176011,0.0628938203748767,-0.152149105995466,-0.0851081757052349,-0.185904650290345,-0.0365253073441743,-0.267538313466362,-0.0515327149384046,0.0450054343664848,-0.0043092288316228
progressive,-0.182903356521765,-0.0960367237622321,-0.0533906219053204,0.123589784804883,0.0729633887208151,0.0981477586622588,-0.0305222220209761,-0.0767841305145048,-0.164629780153189,-0.0714024401595574,-0.175671369359502,0.0532268125932381,0.159202916825003,-0.0369691681474187,-0.0505139451672249,-0.091443718851203,0.125531612875129,-0.0487115473259447,-0.163124627790062,0.0472895104576695,-0.458419377155864,-0.111621912060385,0.0455246035450417,-0.492021273828407,0.158919791171654,0.0446715505826764,-0.0580857351677596,0.212354338357954,-0.194982974167793,0.228196868244046,-0.222350929736362,0.0807675228723166,-0.0922209562745748,-0.0896780198820916,0.0041830242028033,-0.0530684834288459,-0.324881755607787,-0.0761995575973126,-0.0709006826027327,-0.185317083142244,-0.0469822025461887,0.0015223704947099,-0.0093614766712143,-0.0568613117216043,0.0125538931033526,-0.0032141864557997,0.0423419718733037,-0.183790165651782
progressive,0.136643257864848,-0.0522879489110894,-0.238314610557525,-0.152744583874333,-0.276442192499501,-0.299548724809645,0.0635645428287686,0.106106685089922,-0.442117525919469,0.121554853361672,-0.024950813082562,-0.0308414771114452,-0.320970449804334,-0.0254958537222824,0.0612555620527129,0.0634233613723349,0.287022583865469,0.0165742939731342,-0.0845993218088084,0.179497019204527,-0.159868671561307,0.108276069129814,0.0787943759698095,0.222664785639927,0.0273991097032867,-0.145328560870902,-0.199169606331672,0.0701843768307816,0.169572333938381,0.137013683154668,0.144572309008974,-0.14071901863497,-0.0435374905613702,0.113123807367926,0.112624254711506,0.133613349156015,0.15559435304514,0.0167338598781557,-0.13071665399291,-0.0734319979226739,0.0433691149790101,0.0115239531287813,0.0477072236475829,-0.170669264081776,0.0091129620536373,-0.0342038022415367,-0.0089911211719125,0.0165853877789659
stable,0.260102727942324,0.19852722920077,0.128964815833838,0.266231431721663,0.21111000363768,0.207528107344614,0.179879262995809,0.0697886756434697,-0.0741680901893422,0.13177223214782,0.398414822043779,0.219540356962102,0.0800109001187552,0.262484580920959,0.0239812258468629,0.120800512302102,-0.0227428360887135,0.157073912641561,0.0824061681588812,0.154320175767849,0.122540685869491,-0.0143912586853023,0.110773566060964,0.036037367474539,0.158646449767674,0.150107162635259,0.094468060321298,0.0939881113311108,0.115868372988096,0.244876651270063,0.0365891891560823,0.0008954425765708,0.107922294368313,0.199093656204761,0.161751910457876,0.144094320458078,0.110806301020208,0.221471900830336,-0.106219535218377,0.032922759970286,-0.0478522277453783,0.0939988390916444,0.11915938394006,-0.0404451976581518,0.11812441786262,0.148774685358821,0.0859323805101666,0.199076149687732
stable,-0.167130969346066,-0.227444000262853,-0.32270798807843,-0.213457143619672,-0.173788247812485,-0.0788363283808089,0.0354843415874435,-0.231867265662944,0.0473107243599829,-0.33405893162554,0.0303959617546091,-0.295898417531843,0.0582732225047954,-0.364215407438042,-0.309993310325249,-0.131292739121382,-0.192472543166577,-0.406486750368872,-0.279261626959743,-0.15341215397469,-0.162580326325563,-0.164510619986374,-0.294162430920808,-0.0706264271011314,-0.463580405136599,-0.141997715970425,-0.0819998016629457,-0.21733680386145,-0.346985842800883,-0.204233434645179,-0.0718966943080298,-0.0753234251185531,-0.270844993111949,-0.203091989105299,-0.290701074557291,-0.260203398848894,-0.416597704706769,-0.155624349073234,-0.100945196501669,-0.193095291241192,-0.277487708989501,-0.108553178648585,-0.207109672980208,-0.377003882619835,-0.287816959336467,-0.14484104010866,-0.26762265935461,-0.274892415398443
stable,-0.143016537535739,-0.0386056296883326,0.150877512571975,-0.0638267288852504,0.0226366453133889,0.373643686188976,0.121528813561167,-0.0266268176472699,-0.0346286485481094,0.0494283656839231,0.0458382943189917,0.0041268441615659,-0.239623736970791,0.219157199460298,-0.0018848198258418,-0.0056292673261557,0.0357000601827924,0.0376811174177191,0.11292284874387,0.0188691823913873,0.345945829025889,-0.0309004768870901,-0.0201909352420769,0.0419048355638268,-0.003126370177473,0.0782885881885357,0.296016498898486,0.0313388449293902,0.192293919529719,-0.0156564643917083,-0.113582624172562,0.0020385549599789,0.0471129987064297,0.0437640314383937,0.0038469678261525,-0.103899533022164,0.0426074980786022,-0.122635673862692,-0.115739328776545,0.0160043220106763,0.0239127033005354,-0.0752355426965182,0.169197395484087,-0.0642010146778333,0.142777433633315,-0.113849189900401,-0.0485594861891911,0.0097277094821676
stable,-0.0121251398024532,-0.0179122490933185,-0.0460052343471873,-0.132573595470854,0.0178763301586877,-0.0686046632505114,-0.0559754115796735,-0.191719417657552,0.0159944050846862,-0.197611379301134,0.0497073693461614,-0.222215837565352,-0.0821572162343444,-0.140870839352942,-0.157987645415088,-0.225018540038857,-0.349918127469144,-0.123012994929737,-0.298666863366434,-0.114472121112343,0.0035264784521652,-0.162567681903292,-0.150038852097676,-0.0365956717194805,-0.0834280288152441,-0.199284182649815,-0.135515364888114,-0.047487038850439,-0.175410753119798,-0.177648249328168,-0.228841683525263,-0.258832226981994,-0.240499741893938,-0.230225580185911,-0.219952910067869,-0.0247504120428861,-0.0955362383175442,-0.142567506866593,-0.122875957954788,-0.224403543674891,-0.178855123782193,-0.31851358834995,-0.0502115741180714,-0.193513726524917,-0.048717822816727,-0.24032797993586,-0.213614453135208,-0.248330956944004
stable,0.0529056273665068,0.0116764692128008,-0.0363472062683736,0.0225639219309547,-0.453892001702656,0.0255188694727277,0.0067863968931719,-0.182258639739242,0.0470275400256041,-0.0069339956325434,-0.083956413557574,-0.0849319063094675,-0.237435525691149,-0.34110557951085,-0.0413576073723891,-0.0122338010147955,-0.0961727518186837,-0.0239985015657696,0.114658931714686,0.0385061883400372,0.407814685462866,-0.0864569747472129,-0.0825543729539598,0.188525107122639,0.0597400299148104,0.0769486738015788,0.238339559755322,-0.0975086554341801,0.0147702638258255,-0.272091504702242,-0.034612206019744,-0.132470474485498,-0.124343028806675,0.0082448520360176,-0.0705748580485669,0.092463052463938,0.0565181141466238,-0.0718817779334145,-0.167233128084989,-0.109019315641614,0.010026500102761,-0.15637363614756,-0.0340557753502752,0.20416589263688,0.0068417367448251,-0.0627733511514751,0.038762737924934,0.0428589065328314
stable,-0.14404139668813,-0.101728543330312,-0.116542451686012,-0.128625850148939,-0.0902110152941357,0.226940604373206,-0.029196197296143,-0.248698616667447,0.0534879187245217,-0.163080723978057,0.0017619792290162,-0.111528198203595,-0.153694697968294,-0.206368918285296,0.0031752082761218,-0.0851593245964102,-0.337904051077505,-0.197212442399411,-0.0640038516850656,-0.123031162758543,0.143517265627629,-0.124195581866057,-0.108585325723174,0.145931859195511,0.018962085598531,0.0728036208773938,0.202532523177796,-0.184653928081143,-0.118495895299648,-0.0451642984648609,-0.0936613154803531,-0.31704793390559,-0.124820491057932,-0.153834138330952,-0.0254108192050647,-0.134794690400221,0.0661301793468914,-0.0999330725719881,-0.1415001931437,-0.0741308008655496,-0.101122279268862,-0.0344060671877169,-0.15472305652333,0.101273783301924,0.0702913830426119,-0.0130009092540434,0.160539007596814,-0.0903687449226466
