group,CD273,CD252,CD137L,CD7,CD279,TIGIT,CD294,Podoplanin,TCR,CD32,CD62L,CD152,KLRG1,CD107a,HLA-DR,CD1d,CD314,CD272,CD58,CD178,CX3CR1,CD11a,IgA,CD79b,CD244,CD122,CD357,CD226,CD81,B7-H4,CD204,CD144,CD1a,TCR-Va24-Jz18,CD158f,CD337,CD336,CD307d,CD94,CD150,Ig-light-chain-2,Mac-2,CD85j,Ig-light-chain-1,HLA-A2,GARP,TCR-Vb13,CD82,CD88,NLRP2,Podocalyxin,CD224,CD258,DR3
progressive,-0.15513835377733,-0.0724672499355804,-0.14714025529418,-0.121870904011808,-0.131917253374114,-0.0897609074251011,-0.0285825098252889,-0.198927742866526,0.0016826537888027,-0.120135597284881,-0.0609995756631555,-0.0219004805188535,-0.346484633208616,-0.274586240952017,-0.210084192682435,0.052255051179851,-0.0583893595007163,-0.280118172847808,-0.125737953354387,-0.131725298296453,-0.13353887907872,-0.313558407750745,-0.239181102436492,-0.0823776011681921,-0.136824655252442,-0.299954149397097,-0.148256312528091,-0.174433078595752,0.179198417838205,-0.175357493271775,-0.0387113559624954,-0.128645435239629,-0.251570173499353,-0.257590241648485,-0.336850300567661,-0.195055191050064,-0.305776167782467,-0.1073724565834,-0.121306455693902,-0.0894735424458899,-0.294304758844711,-0.0620696200481684,-0.2457609112988,-0.169328558707293,-0.112902634006467,-0.206855829216321,0.0572520268165263,0.0639320767486856,0.0205717564675015,-0.0082463165123683,-0.0014186637465483,-0.219464113431598,-0.179212473132569,0.0226976109052729
progressive,-0.175225480417758,-0.163036609025638,-0.147740102245399,-0.239576825708,-0.0381690199290268,-0.253237729576827,-0.174448685372992,-0.0711610416160379,-0.273164169856811,-0.263895901285145,-0.421202727355775,-0.310225377907479,-0.144415909181312,-0.178675002523057,-0.12656055426259,-0.0815070457434432,0.0127460184319615,-0.0374114703556993,-0.225685648717005,-0.0295535964109364,-0.194836648702735,0.0323853512755741,-0.221601253926843,-0.215518177436278,0.0582702837432825,0.0320112803563877,-0.0806661705688595,-0.177367552837235,0.124861284122236,-0.1444954310461,-0.226177773932535,-0.108256753534439,0.0507488841481913,0.0513408901528637,-0.205499961446271,0.0079727185286009,-0.15789445393166,-0.266890987811871,-0.21377927182853,-0.0704403188585117,-0.109768030314435,-0.118168912431862,-0.276269967375623,-0.005070659860762,-0.0554469174848744,0.0607971901916975,-0.0964872150483193,-0.181081305463954,-0.230144613129304,-0.107156088721483,-0.0836638455473588,-0.0637454981235117,-0.0041919709042317,-0.327019557086957
progressive,0.152622615071055,0.0013195666728917,0.0846807685918828,-0.0936854487475617,0.0484975334411192,0.09413801086504,0.0428494814948104,0.112040225389711,0.100861091043528,0.191638067340801,0.177187242475899,0.154843725118381,-0.0432175240902973,0.162975702900663,-0.0284174560554107,0.141133078885613,-0.0321862921817206,0.15416848291095,0.166114584048145,0.191687914620346,0.164230163915429,-0.104333245336503,0.0788825362559253,0.132578999197773,-0.158227549882575,0.105258366833041,0.014648891413884,0.145158706940336,-0.0309239836639213,0.0132541440885889,0.118004377627634,-0.075832915044293,0.144837890185632,0.0632645316619363,-0.0267846492398993,0.0264065340656418,0.182584952658754,0.206845226180474,-0.0675098808702809,0.159074156332606,0.0493780280602057,0.149073119063102,0.0816131683049926,-0.0998365831590168,0.067020337623848,0.133273236145611,0.037224106140244,0.221052104671382,0.112614904548305,-0.0054785839666572,0.193847871278641,0.192954259031154,0.0835761796631488,0.0533012818766916
progressive,-0.0005443954496607,0.210926109700205,0.145516586080024,-0.556710824331066,-0.198901336803786,0.0250087584858341,0.0066542706395861,0.150886960621607,0.0804261938257476,0.187802494839829,0.0736778010199941,-0.0962538120459924,-0.105455436985059,-0.0377290895475117,0.0602146737374381,0.0691726854648099,-0.036153143340861,-0.0307097967676065,0.0367595452388901,-0.0642677819110743,0.050201379616558,-0.117294753158612,0.187370329101225,0.191817318014578,-0.119616323929217,-0.0188884936786306,0.0386552164507099,-0.0314204393533013,-0.384899334021508,0.202770756321711,0.0820633784136256,0.0765879595693633,0.0716050594137605,0.107378000411958,-0.0073320986256989,0.103377362727495,-0.0637527729298238,-0.0308088155564073,0.122384491130367,-0.115076911127533,0.137433034557187,-0.0223370022133454,-0.10398953370358,0.145769418986998,0.103922220400375,0.0109084807322252,0.149161136265637,-0.0363052695891697,0.0941822769202861,0.110259608339446,0.0341676841821476,0.172889510727379,0.101066077598622,0.0558464243266675
stable,0.136615873888007,0.117117318950638,-0.0577312547016059,0.316399731291565,-0.0440228612759981,0.0612590652662983,0.0582670423517946,0.03272599100154,0.127080879901712,0.0537036372280587,0.551878728086685,0.063862181161092,-0.0862582677011969,-0.0751962546463314,0.0285918936347246,-0.0556708906531651,-0.0789286780676456,-0.0029387840702745,0.100997867711082,-0.0508839095727402,-0.13162188800122,-0.331151236963181,-0.0102633539327543,0.0961328612687674,-0.136415503912253,-0.0521912739308178,0.0699574576524428,-0.0376600686439685,0.0420364156053688,0.0101098795820852,0.0031461056313786,-0.015341110677031,0.0633279398502452,0.0059613667371524,0.043500994737083,-0.0189541238989437,0.0208120384084974,0.0130425580472969,0.0394741268648518,0.0330216836546365,-0.0882332239950801,0.0765934186067542,0.0662779521109334,-0.0170477063833028,0.126653388542519,-0.0244474025336879,0.085553891324193,-0.0115165009127842,-0.0120248740495741,0.0883113132436646,0.0664799317889164,0.0013776908478789,-0.0043143168718099,0.0616274904467598
stable,-0.081088450956912,0.0277356898076147,0.10459790584006,-0.0870583421918914,0.0328071342298231,-0.0665614280374944,0.165085506181301,0.0292410525734104,0.149380774521755,0.0296987586228243,0.363273411961491,-0.123165694458297,0.031925311421221,0.224946978896506,0.0509139852111233,0.288462842619837,0.108519865754177,0.0012404928920607,-0.0374535727875948,-0.134331795314256,0.150594656826166,-0.0787491397241007,0.142966216956689,-0.127361462897712,0.140314258534471,0.0652354811452837,0.0223924544245924,0.0884629708941131,0.0532330523109708,-0.0535064728631004,0.105289471759153,0.136863012250601,-0.0357692551275141,-0.174690766447368,0.182857522973989,-0.0822807422383274,-0.0114770457377399,0.0220124998764689,0.0289867371657248,0.0789853932800857,0.201404264271165,0.0814523956814858,0.229943893719774,-0.0026855842465906,0.085880537614707,-0.0199290350285637,0.160196969559348,-0.0128989755794531,0.0460454112742858,0.101532997064098,0.059430672963694,-0.0300689448604875,0.129914132864447,-0.102315487167684
stable,0.0640160140266182,-0.0109498944971838,-0.0577535643323652,0.153593563098897,-0.0534253173404774,0.0057316485365081,-0.0665082552884509,-0.0058584108829432,0.213340685595178,0.0495093336833851,0.147355215848682,0.054102185482504,0.0628785363302234,0.173081735978327,0.106047992140944,0.045513417594445,0.252363684977357,0.0481230608729755,0.0174246375401606,0.0216085973094053,0.0694127640351271,0.0300616613286186,0.0397407945003167,-0.0711115331263291,0.135030256358103,0.0259696158694908,0.0937694352158689,0.0404982994244051,0.0368145149186345,0.0810301678652753,0.131591558364416,-0.0440609172175346,-0.0436572000926916,0.126867411101567,0.108410002978156,0.0327828562576477,0.100431387502564,-0.0617128531072404,0.101043355615614,-0.0533267381828738,0.086637295459313,-0.0691137786478273,-0.0127935226456676,0.0847142413552517,0.0817403558704704,-0.0604857608096451,0.0576992688039695,0.236668860687303,0.153466994756704,-0.114526287563258,0.035770596485739,-0.0567611255976333,-0.0553195672131821,0.153964659530393
stable,0.243497105868359,0.171539195700162,0.195821417976779,0.0507971360243666,0.022462996020254,-0.101434004758949,0.0658140390426729,0.17163423104228,0.154077353172751,0.166080918560074,0.564041540630212,0.10647515067617,-0.118162338902355,0.144674894565322,-0.06231963235874,0.161813071330658,0.034499972424371,0.147896240369361,0.101997136931717,0.124922017090469,0.208800124801106,-0.147857288757873,0.124686091748885,0.133971249665353,-0.226717571485335,0.184805353248381,0.009599653908943,0.358439448058137,-0.167111282880742,0.225696347668602,0.11707392048868,0.136378221913761,0.169615402000495,0.24959556738734,0.140201206861676,0.274644189877223,0.20370664140891,0.215951214666542,0.101850570021199,0.192794830940357,0.182343448386599,0.203656878189545,0.0743311809127877,0.131518412960614,0.103778308306733,0.0885250863098965,0.172346407359985,0.301191620510093,0.143806979951611,0.158139750194962,0.137093267214542,0.230849089199377,0.221890912971662,0.119556787645189
stable,-0.0337910399841617,0.138445945156549,0.0014343362992444,-0.0444606022426759,-0.0185207861480072,0.125218074817215,0.116174962670951,0.103752371649652,0.104087771306759,0.196696063292936,-0.113236762199031,0.0453316425225992,0.146212995288844,0.209139743947827,0.107226727524308,0.123962772301761,-0.226802379212094,0.141463863113753,0.196860420270943,0.025974712616766,0.014089109479281,0.0878106540430791,0.205969395090753,0.0438481539524956,-0.0805578053585338,-0.0403447633543843,-0.0545931402721436,-0.0462944061645767,-0.0303643133072813,0.0332735047266458,-0.0385197911304877,0.0144410761688245,0.160166044166502,0.11028329041717,-0.0190933415570934,0.0281581190250392,0.0550107082021212,0.11373365769574,0.0262316943580658,-0.088994803275162,0.273032751865317,-0.124368974298621,0.0038480970223693,0.337651627892675,0.0835110821149191,-0.0914107990431568,0.0499128329510061,0.11752949730561,0.0974368440817244,0.0064664302073032,0.125359921925579,0.0863767301917215,0.0742041591988322,0.0805847807868697
stable,-0.133573101922732,-0.204773137432033,-0.192192639016521,-0.238595556805433,-0.118753480268736,-0.188441074980793,-0.191107083386377,-0.157750909908437,-0.184042152262386,-0.171217448442122,-0.301272157839506,-0.177568446386835,0.265924885685845,-0.144381152528186,-0.0973588351991252,-0.129046671455898,-0.163282053835106,-0.113198717029554,-0.168387635128575,-0.237312185508332,-0.0575778016867168,0.538821996669636,-0.26721393517883,-0.240236232968189,0.0432835013076861,-0.0609989934809757,-0.210020984265521,-0.229421108158353,0.0325403647171581,-0.0520206413596556,-0.204047865867912,-0.163899577548911,-0.154094132599776,-0.191590849720531,-0.054843578296573,-0.0581316000992575,-0.0661187089409175,-0.153457790076561,0.0870286811762923,-0.178553370203134,-0.309165555396769,-0.200288849621369,-0.0740584075053294,-0.115760877815737,-0.118376325796579,-0.0056214627544814,-0.118444623973876,-0.233752110196508,-0.0668301212176207,-0.0583836231659359,-0.231248057021474,-0.121039763340351,-0.186976321075403,-0.104409573978865
