group,CD273,CD252,CD137L,CD279,TIGIT,CD294,Podoplanin,TCR,CD32,CD62L,CD152,KLRG1,CD1d,CD314,CD272,CD58,CD96,CD178,CX3CR1,CD11a,IgA,CD79b,CD244,XCR1,CD122,CD124,CD226,CD29,CD81,B7-H4,CD204,CD144,TCR-Va24-Jz18,CD158f,CD337,CD336,CD307d,CD94,CD150,Ig-light-chain-2,Mac-2,CD85j,Ig-light-chain-1,GARP,TCR-Vb13,CD82,CD88,NLRP2,Podocalyxin,CD224,CD258,DR3
progressive,-0.0562833179873485,-0.0034450450253941,-0.0445483810407429,0.115478816173101,-0.0530658917714458,-0.105500257225498,0.0983214378960656,-0.0041585586494696,0.11953347420306,0.404694286813281,-0.142377296088352,0.0368436611847816,0.0039638429202107,-0.282300070612222,0.215852203464897,0.126964078712145,0.0454825990319632,-0.127118169203865,0.0395180796697292,0.0108976128851595,0.107151980169016,0.208797480189826,-0.192718982504503,0.0937677985793174,0.16282054847977,-0.0681476511169414,0.223398437484619,0.245089674999018,-0.145209152715633,-0.0250166075832756,-0.0724027854660138,0.0531985151909054,-0.0245830004685626,0.0138800702297751,-0.0378979515219553,0.196686229668355,-0.101422042229328,-0.132402293756975,0.135029845038221,0.150338016261415,-0.0973546127950203,-0.136892294440143,0.0031620871262516,0.123391089969656,0.209578140323734,0.297056430486637,-0.076746623074309,0.153087320283703,0.100388493929483,0.0800916502536496,0.129324116571997,0.0543190688331318
progressive,0.145862244927542,0.140650371833319,-0.0608272322118361,0.186297676056357,0.104333471686064,0.20706797882091,0.156899705085135,0.15603526153004,0.191513695864859,0.177145765029747,0.111868707366353,0.227472697340353,0.329315467497815,0.20918812658011,0.0344268269860898,0.160074246624067,0.171504610028884,0.255006156121774,0.18034684384879,0.128752231379877,0.1569480339651,0.18229344197718,0.126395318368491,0.142238758630455,0.18830339268901,0.204623332130049,0.105224992935489,0.164735623419031,0.0458407849092798,-0.0271149021703079,0.189016421152577,0.173656983164247,0.082404038917361,0.0024586236663561,0.280012426851928,0.0321903606507481,0.0342092640335383,0.156894935884057,0.0441938220315475,0.14354731217653,-0.0070482580661879,-0.0268038405416918,0.118794129570338,-0.0113829282071538,0.0896539259582712,0.314017394581556,0.0719953088581798,0.114047626994485,0.296964219872192,0.164239090020568,0.259550422280194,-0.0913700823139568
progressive,-0.151485287698025,-0.139850162133173,-0.317180049754548,-0.173336429327946,-0.167660946371861,-0.290720999879831,-0.208037210532384,-0.118043949569687,-0.15372267109121,0.111370736175533,-0.142046051387541,-0.316564429025177,-0.267261357275986,-0.0679349879223594,-0.307556620428164,-0.190093377672055,-0.358801566649107,-0.1854871340285,-0.178334973520364,-0.187215819330194,-0.197747546458894,-0.240926313229501,-0.241641169175511,-0.278214469919925,-0.165560947305116,-0.165290436036187,-0.198581534397723,-0.191021961949269,-0.108699578715591,-0.395294343437482,-0.304556119046584,-0.211743613860605,-0.245503653493854,-0.218521912192612,-0.326256787251521,-0.227334666478826,-0.121835298065594,-0.208849147861992,-0.215840654250675,-0.232936206402503,-0.0776559151464411,-0.192820590871729,-0.314355036094666,-0.285211521343826,-0.193121526048366,-0.276366449490026,-0.28462168553502,-0.288978572091186,-0.197209891236117,-0.235291462127357,-0.339648317466698,-0.15673132117687
progressive,-0.117045021677061,0.244493234797559,-0.06166202082775,-0.16957776215411,-0.075390303965302,-0.155109602028179,-0.0080193692262381,-0.0333694670386129,-0.0774536341917771,-0.136540843814667,0.0346455739141449,-0.0865544110963733,0.100414295627693,-0.117234816871618,-0.311836463997097,-0.15754606667709,-0.0614675431884282,0.0296536976817858,-0.102208564255294,-0.32763877374142,-0.046950930576637,-0.0993965751912735,-0.303501388112639,0.111060937054816,-0.250724851914236,-0.0431375467921312,0.0656217681666075,-0.170283514042814,-0.0550788590088243,0.081368682312083,0.0185749114711655,0.1469807719834,0.0104953219142123,-0.0089574406855829,0.0539281630161253,-0.144882792314114,0.0279882901885672,-0.0363933780896095,-0.002602241708914,-0.0898767270133571,-0.16997119188275,0.0232251719942348,-0.0823977013529482,-0.269305383126797,-0.0098983171074798,-0.179318350493267,0.0050557970739417,-0.128232394611898,0.0205150577330442,-0.0096410817385568,0.042926886016147,-0.148790830527478
stable,-0.203902708045656,-0.355094429389899,-0.213859476366206,-0.172182687943599,-0.210843205992588,-0.301761294811443,-0.378856261962348,-0.308330133222426,-0.312050511390693,-0.120970736299955,-0.177034638115771,-0.100941760223734,-0.15850871366702,-0.220789314405536,-0.200049723944142,-0.387153507154288,-0.200096649126998,-0.311416078244701,-0.187316126295223,-0.141011130797742,-0.405730321412672,-0.27687783901968,-0.143479048457678,-0.308032321014194,-0.223499202447671,-0.208967611281154,-0.316744651573811,-0.168754873061736,-0.19927717638756,-0.267088911749971,-0.262526755405111,-0.182484884537542,-0.249513212614528,-0.20049261917426,-0.2131004958063,-0.181206964262996,-0.327519244389745,-0.203598800186406,-0.101611271022896,-0.390630854125493,-0.205025548296827,-0.382114633288292,-0.359230845754163,-0.214190277569861,-0.410541376678899,-0.115091433634452,-0.313656359119065,-0.265711437149364,-0.258684610164985,-0.314538309373205,-0.402257858979283,-0.207629857203668
stable,-0.114906841831178,0.133176686438199,0.219511477993304,0.115970723800651,0.0199627051586226,0.111691813135767,0.176850067093232,0.130119707988723,0.144596258406138,0.338666394374449,0.230452963902512,-0.373292764843588,0.0579376150257406,-0.0195002910540822,0.207150932305404,-0.0752241649337302,0.0987999375202016,0.221686089476241,0.120122689673648,-0.261668946996617,0.0719465505162339,-0.0287627000842493,-0.155783705651782,0.154980961854218,0.0601675444459637,0.0193848375784491,0.072322239598128,0.105945145647796,-0.108958353241463,0.114462064189315,0.123996241984322,0.166315406874965,0.196732727562196,0.217234601415319,-0.034415120770673,0.171769330070966,0.075790590764782,0.0038633832365136,0.102030356617975,0.130406858735217,0.216038816673054,0.0997893251988411,0.0927263117715241,0.164012881761661,0.0252134517615415,-0.0244252369591579,-0.104072142058703,-0.0069764167633567,0.100601979167305,0.0804779810901083,0.161911292876833,0.106803008534687
stable,0.0978805493076225,-0.0116251984210581,0.148983912505551,-0.157067359963258,-0.0776906338078515,-0.0064758157049746,-0.0700344338782078,-0.0725674391298562,-0.026337827270123,0.391573648045336,-0.153237430152948,-0.327798578916264,0.0338479479547005,-0.207703768407719,0.0186376481631171,-0.0932385218711965,-0.126919493391939,0.0332624686199087,-0.136450512531161,-0.354039526653739,0.041727382728008,-0.118802666906002,-0.0830123565964229,0.134992988731819,-0.0825902602320872,-0.0319134303769651,-0.0834563751985595,-0.229386960369544,0.0057097642156225,-0.145728498590722,0.0418548098404093,0.0379389590941337,-0.0185998570027594,-0.0936143018511972,-0.045716081816546,0.0085054419820952,0.0842238901672759,0.0389436517833653,-0.0791243107196671,-0.0052193864101557,0.0553383361948507,-0.0738845125329217,0.0222538614870411,0.0524503334303126,0.0097016869743256,-0.0313232868068915,-0.0963015220167499,0.0494915877290132,0.118684518543116,-0.0976338330020399,-0.0590307426243622,-0.0747762201911717
stable,-0.025900410794373,0.047060009154663,0.161344437379141,-0.0382215135481203,-0.12083263693191,0.105329818010058,0.159039491777452,0.079404222518756,0.191963607321545,0.632004446296081,0.0870641767793868,-0.114047004418875,0.164499818127931,-0.050508480459172,0.029574236850331,0.059419166124554,0.134055060834821,0.0896367753908938,0.0213608025692194,-0.318500823975079,0.153308601518483,0.154929035386121,-0.204337496348993,0.0693610104814507,0.0593825719203181,0.129969721068234,0.128080102736801,-0.0185815619134325,-0.273205826215301,0.114402399548262,0.0851108055856844,-0.0224829003332155,0.200535870513292,0.208769902398078,0.240149346759827,0.191992869594994,0.10614266880978,0.0324408782306442,-0.0165061267487959,0.0620678974198871,0.061518189175854,-0.0058374437640988,-7.39839187445206e-05,0.0661077412982912,0.100984425670712,0.0790723787467715,0.148712447780485,0.142943731924246,0.174964429092821,0.123945732790713,0.066740415786391,0.0409317865967222
stable,-0.16539959079204,-0.0731438346913801,-0.112346170842948,-0.10271768790098,-0.0562994405973103,0.0029536864693006,0.122599911125728,0.0599005665145876,0.0380023008240063,0.277250245865024,-0.0881760353383714,-0.243035303378452,-0.003441863752611,-0.0773104523112472,0.169994475540848,-0.0108758199816259,-0.195649983387703,-0.146973666743286,0.0238458304319227,-0.191784756454887,-0.0715721817920181,0.0823671174488533,-0.245960647883975,0.127422779563089,-0.0654994191995865,0.0404695858457809,-0.0518325701299573,-0.17138996177998,-0.218426496535453,-0.0568079298855106,-0.0338943831404095,0.0749216182881362,0.100242792309885,-0.0717614967296464,-0.125333219206295,0.041442817719728,-0.0697791348102091,-0.0804263141568794,-0.153855593834011,0.0823401678374294,-0.0993742700974361,-0.0823351362896458,0.0344221237753041,-0.150198099583356,0.0535062330113604,0.0536330216931488,-0.0532584719439134,-0.0217170620766059,0.0196169877422302,-0.0815395929073544,0.0506307493054791,-0.246055044136138
stable,0.0952600203127803,-0.0111464410639245,-0.0545906948216898,-0.0276779078622306,-0.0601158113461914,0.0862278870212289,-0.0023390352506621,0.141619318061525,0.100367349328096,0.398071449867999,-0.15029040428786,-0.203328318650288,0.0831178836979635,-0.073727554067673,0.0480020797487383,0.0288538133662029,0.0277018598346633,0.146588851682883,-0.0454927666781043,-0.355230883737061,0.153344483787575,0.0332048569736998,-0.0728408115018143,0.05814645713227,0.0738160438969188,-0.020421502415255,0.272188894985375,0.0067269730912625,-0.0823097370316375,-0.0131992672106589,0.0104922731782298,0.0032423044416871,0.211180500402533,-0.0674435611171501,0.0710835758698755,0.0423476490953311,0.0953376361718739,-0.0828025074220493,0.0152762086281183,0.0667291363659879,0.141091037622224,0.100018666480316,0.13382722740849,-0.0186074774896402,0.0760814297155995,0.117229220960518,0.052371751181812,0.0240915996040621,-0.0787591314230456,0.018916763109256,0.101917837153268,-0.247324496940252
