group,CD112,CD70,CD30,CD52,CD3,CD56,CD269,CD90,CD45RA,CD7,CD45RO,CD326,Podoplanin,CD146,IgM,CD5,TCR,CD32,CD196,CD69,CD62L,CD152,KLRG1,CD27,CD107a,CD95,CD1c,CD64,CD141,CD314,CD66b,CD21,CD11a,IgA,CD66,CD244,CD54,TCR-A-B,CD106,FCERIA,CD41,CD137,CD254,CD124,CD28,B7-H4,CD26,CD204,CD144,CD1a,CD49d,CD73,TCR-Va7-2,TCR-Vd2,TCR-Va24-Jz18,LOX-1,CD158e1,CD158f,CD337,CD307d,CD94,Mac-2,CD85j,CD23,Ig-light-chain-1,TCR-Vb13,Podocalyxin,CD258
progressive,-0.134487458890855,-0.397702395817394,-0.404060334914364,-0.0706563855429983,-0.0476568429078085,-0.0905434408926736,-0.123440267544867,-0.132401423118463,0.0796025365415618,0.130292388000778,-0.390507569929848,-0.14573152698475,-0.369980107425435,-0.270471431387622,-0.357979961862155,0.0823449649317772,-0.383789291314637,-0.40436177682756,-0.395814644700648,-0.155133714531401,0.157790089329544,-0.379342429119611,-0.249375441204254,-0.0495196603340243,-0.137799737156732,0.11742732932879,-0.521670624029944,-0.169639826756763,-0.0555628847195609,-0.480857826124828,-0.499476514956795,0.181224244552987,-0.0527598086378426,-0.368398026031968,-0.372435756311347,-0.415083306980368,-0.127303793676993,-0.259391342300444,-0.364211163322258,-0.256319863280496,0.164563301939641,-0.0902538163329302,-0.292324658279305,-0.25768859769175,-0.14884290375736,-0.46344652679104,-0.0034087263851709,-0.400025389699726,-0.453284131474842,-0.371502541350082,-0.193408551707782,0.0864916043008623,0.0167457233523152,-0.149150212846234,-0.436601815787439,-0.389405785384648,-0.240536702350481,-0.385081740447555,-0.401337620122525,-0.392847801100631,-0.38012893920863,-0.376147225356282,-0.463738898259942,-0.34561735698145,-0.394295367994816,-0.167097715704389,-0.470275009406664,-0.279905011156759
progressive,0.322707951984598,-0.0605553827414665,0.143372714210104,0.100483190351126,-0.0403535916434073,0.243588832332274,0.431049314240262,0.0784730782047291,-0.057285069213636,0.151458299238901,0.199745692215224,-0.007993540170019,0.113927920184952,0.0911379789202236,0.0086358503901052,0.0124295230596528,0.0851021585868341,-0.101798474478855,0.224506393456357,0.311642383734009,-0.13565963738812,0.190531429549034,0.0449241671883236,0.175733384815824,-0.213852560491061,0.127811155142004,-0.0990685015893216,-0.0722665781825192,0.323201762935277,0.0028619532127321,-0.22468566707387,0.0550921472595953,-0.0515885785211086,0.0568058182634877,-0.0369994159230531,0.0826852070994065,0.292350204199471,-0.0247156539416879,0.304767619220718,0.37293703827888,0.391099104882514,0.117656759964488,0.111640270298552,0.367715662874095,0.230976017820247,0.222700208409596,0.106601732832251,0.0364546392564091,0.11591809102698,0.105995628582403,-0.0083191126763184,0.334538956442428,0.365237751628301,0.483603803451653,0.0946000717813785,-0.0442532420408261,0.156778933794318,0.0387818614038326,0.233172705496398,0.0378504217504128,0.0382168665260023,0.194638088857072,0.12435224382457,0.350155893624426,0.343837634835833,0.0414983006970735,0.210052145274201,0.0535868728177314
progressive,-0.138874717611457,0.0247339210923421,-0.0618821140367848,0.169072695396332,-0.0749829122168187,0.0952848471708463,0.10668841344489,0.193746573375674,-0.297101396489782,0.0305849406789984,0.124273879697662,0.0575882201931608,0.0977196531168493,-0.081582025977823,-0.0292575546818351,0.0339483229114445,0.155828120995825,0.055859249942144,-0.0825844121201908,0.0978676897655755,0.200856873840809,0.109021647154204,-0.312090525747757,0.31786661029271,-0.0089584446832111,0.318033568409633,0.118451962864207,0.229233515280079,-0.0570663836032248,-0.0614143030769639,0.0317384491453986,-0.0463138978956664,-0.233332619079199,-0.0292680292292129,0.0180125883068194,-0.44176759322054,0.0577217534190834,0.0383271960096332,0.0947650186383106,-0.0232760372251489,0.117167572153622,0.171967647188852,0.0219192515606736,0.0962852722614278,0.389637651770235,0.0348685209938633,0.471316770796797,-0.10725888255026,0.0343813461996836,0.0261063697403827,-0.154392486406828,0.129230959601541,-0.136150524632404,0.227399899977704,-0.0874761163999296,0.0614581418301917,-0.186404459635411,-0.0137357175589227,0.121928470313219,-0.0176002903618586,-0.303073734843059,-0.0033850873671948,-0.0341688657764137,-0.125471710145571,0.14435333095957,0.134942157079685,0.141572037556865,0.0519973269218458
progressive,-0.0079094220244121,0.192832378181592,-0.0951820590659315,0.11112178833712,0.0041297976016516,0.0916426565354707,0.164613862128486,0.257650972211313,-0.116135096966677,0.527110067233966,0.0293196004112277,-0.0023977279255289,-0.0650580359299769,0.0778113863428929,-0.0452162105732351,0.460741497732982,0.182268073748787,-0.0439445560892274,-0.201192559542268,-0.0380977149978264,0.0839500128460512,0.183773750333293,-0.0238160154123215,0.358827847408623,-0.128401776975392,0.0865845730110551,0.090583372101198,-0.361642960992291,-0.0403797638866932,-0.11099776506156,-0.479364841708321,0.105795749031877,-0.096188191916598,-0.113260090991026,-0.151175560934842,0.0794893257648341,0.0606248569310958,0.0935113074830975,0.0018144858786091,0.0376035779331081,0.100574482701639,0.0612107769967043,-0.0171578348017552,-0.221487740252035,0.293419248103082,-0.0987996622562714,0.152491760328862,-0.0146930452066836,0.0817686966641689,0.107679231986399,0.0194007751646392,0.0703595093174851,-0.125661174927913,-0.0683381713037525,0.0312688211513083,-0.215292306592246,-0.0930197948414395,0.0503133664315202,-0.168791899380009,0.138495027677277,-0.110012189632706,0.0973849853385723,0.137689511107345,0.207412928629195,0.0140343758230658,0.14894438479613,0.0515404707483346,0.13430912064143
stable,-0.193951671616641,-0.237738968694189,-0.421491507113427,-0.362532361137299,-0.359713093401635,-0.18046528556316,-0.373687214668875,-0.409708971065358,-0.366793193998768,-0.500510612736806,-0.275597505985405,-0.158711983950241,-0.363354781406581,-0.369951274848815,-0.105158704657922,-0.388086720923609,-0.417509280480748,-0.353100471553145,-0.127952249434129,-0.223633457493636,-0.229677973359607,-0.271835822438556,-0.244364910026924,-0.513424227590194,-0.360009591066664,-0.0532196850757966,-0.186319098116715,-0.153429602670958,-0.370496100231996,-0.182143850449999,-0.0477046187193628,-0.336170143012763,-0.160351396418051,-0.323374716433666,-0.186039819775632,-0.192407015552815,-0.111223355460295,-0.366055391053776,-0.164797859371507,-0.221039779719926,-0.0941664761554001,-0.362072076404493,-0.422545727438824,-0.295224321904706,-0.271562975235842,-0.369493893563341,-0.112824336995515,-0.264614168453097,-0.277343425038483,-0.276344685322779,-0.0569731380916062,-0.322806556311125,-0.0654897778327277,-0.226167011674689,-0.280644364839272,-0.159945714720568,-0.103360503729433,-0.365630067302112,-0.296758477176668,-0.328022702398387,-0.281219231440053,-0.367155408911198,-0.360197658153857,-0.333798138835249,-0.299241161219675,-0.399929149982112,-0.361794431680348,-0.3784121734555
stable,-0.0211264923195897,-0.105738297420166,0.0873498544859871,0.209268193140353,0.140243587595353,-0.0426559791288688,0.0328561479571964,0.130255892953734,-0.129650564648844,0.401587323504914,-0.263863970411823,0.0937150316299749,-0.0255618647738137,0.188574816465486,0.148752243939747,0.409234818418039,-0.124880064155119,-0.0048662202348219,-0.0386426966375887,0.0535191729078461,0.25270603059017,-0.0558243626210374,-0.393605782366032,0.331090297534185,0.0376066020950597,0.0516372221662722,-0.169719799527332,0.133803594565717,-0.0510399104578586,-0.0425586104935472,0.0833312414013763,-0.265386921683766,-0.436536533327892,-0.0057421598840921,-0.0060851212287871,-0.392309813935341,-0.109878639457132,0.0954700258314013,0.073080222676593,-0.0459055418028464,-0.0828173182181671,0.0666365329811109,-0.0011747380801549,-0.0708608285332352,0.0895252190806205,0.0500771530828253,0.134497136991009,-0.092057299741956,-0.0650671364316712,-0.0180785297758641,-0.177714448326862,0.0548208469984343,-0.0332244275613927,-0.0047657529491782,0.1958705613014,-0.0930193206991266,0.0284203251962916,0.0137236558204517,-0.164845250314144,-0.0802588674012214,-0.0481104841864676,0.103050572600529,-0.0365085661591853,-0.0009583866593365,0.084012327443979,-0.0843746498055375,-0.161470308410311,-0.0870889073753039
stable,-0.296468816628824,-0.0689616297842247,-0.0213376341663305,-0.116309705582861,0.0543669238825483,-0.276228679134566,-0.0290698236278936,0.003208545208241,-0.0593549929198637,0.191315290502356,-0.0814747443083095,-0.060566462790076,-0.0919549180840087,0.0178237726890753,0.0977719113533475,0.283264325135543,-0.0811100968472336,-0.0896416600930992,0.0069508587423652,0.114161376375098,0.0564678113661744,0.0512980949848342,-0.148783778946739,0.0957775007240668,-0.224230127838732,-0.0159525414771922,-0.15235955421215,-0.127085475331963,-0.0632583680935125,-0.03971988110551,0.0082949024504053,-0.158225608401992,-0.165133976726863,-0.124541021983269,0.0603596129293185,-0.0521462032494641,-0.13028116828466,-0.0886766317662011,-0.0741998625748916,0.0289684954471958,0.0890858346188965,0.0235641594544428,0.0491077195870245,-0.168087397073037,0.171337403920796,-0.0296362431223996,0.0404609845997768,0.0190006255642494,-0.11879492447137,0.0059779568591652,0.0031334344182509,0.0099243043922187,0.107840384237499,-0.172857611756597,-0.271207552315241,-0.0688505016152615,-0.0150198752939619,-0.0411995034432418,-0.0477277159912086,-0.0338526138806249,-0.0922483129637594,-0.0069832576503696,-0.0775875441493874,0.0341545079114766,-0.0482695773598754,-0.0179793145838272,0.0606650896098542,0.0238310801068717
stable,-0.353406080830888,-0.103357215074332,0.0157591946349582,-0.142214058737374,-0.276299200460781,-0.0669204515971245,-0.0479652604671536,-0.114952119618428,-0.0494416960392527,-0.109016439096183,-0.0312865196651076,0.0788643988878747,-0.0874682308015832,-0.171988286728345,-0.0608278842338591,-0.038122294764311,-0.119552738402273,-0.14036572947934,0.188226881480928,-0.0145605315263974,0.0593898573121214,-0.155132950921373,-0.231527441967862,-0.17725709849073,-0.0032386692149919,-0.0742084538799288,-0.0673261356248232,0.021482187641242,-0.0082794842015478,-0.103787375310151,-0.152992546804624,-0.121820190278481,-0.249734991826281,-0.17095956453433,0.0725476582064648,-0.232190762435539,-0.0303394675494971,-0.230197557997582,-0.0624823706189317,-0.0378249762369949,0.0395498093949389,-0.108410664359462,-0.0330592109505534,-0.0141764390123592,-0.0270640852612235,-0.0717950396159223,-0.0966460535119941,-0.179518151232754,-0.0153164508887543,-0.0599332781830403,-0.289424237248226,-0.226315489665585,-0.0237873090915349,-0.0848895941284816,-0.0757565742698115,-0.20362098363429,-0.183719329821146,-0.123901706864873,-0.0899167640090121,-0.102508747106167,-0.0706275984909908,-0.180442410518736,-0.214489661559642,-0.169365669191116,-0.127954187685963,-0.0643538568521263,-0.0999066499783118,-0.106153136180772
stable,0.076538018079907,-0.252787043600311,-0.138236688492687,-0.0848458124456442,-0.0377301584446854,0.157557163787265,-0.0636044667032111,0.0374378680957974,-0.0821609893961182,0.0541404403459365,-0.0863121704756913,-0.0685043415154495,0.110635864764843,0.0584701264071356,0.0363125133424539,0.0747777040833019,0.144867806435381,-0.0713643739708338,-0.0159995542501215,-0.12638533300474,0.127200868572848,-0.0467067074011703,-0.411302942061925,0.27334291963646,0.0153367794005943,-0.0891316695952864,-0.21548077666239,0.0403952059875277,0.144263337603522,-0.184780309264934,0.0530595718454462,-0.147182333001723,-0.364775977244138,-0.115959048271497,0.119524689024377,-0.220525128713914,0.0756355444956099,-0.071496546057604,-0.135749104831399,0.0198197922770392,-3.64247026710689e-05,-0.191307168717267,-0.0011117283792555,0.275165739852834,0.0004116004528724,-0.0913543848461195,0.337228145954598,0.195591569346566,0.0379059281293068,0.0515706170162537,0.0097820260648709,-0.0220559451452566,-0.10091889305587,-0.113982832858778,0.235275074275704,0.105222972082567,0.115949506276346,-0.0417944366060794,-0.122055608082131,-0.0087990095945795,0.14434518807801,0.0926429727261819,-0.0226744824546436,0.0343886786647284,0.0436438719768339,-0.0047321536006074,-0.0707140412488832,0.0373978849359157
stable,0.0205331430073663,0.235866010285187,0.0456533880548283,0.191648559558751,0.223445520570303,0.0881535939136561,-0.0207880896311938,0.0170358699154003,0.0918441999294899,0.135733394546075,-0.0247279920183146,0.410357606405808,0.296130552648077,-0.03750268534194,0.104549050292649,-0.0001377679232564,0.12649415199537,0.198661532260999,-0.0111925231864357,-0.164567144378907,0.0591720950294402,0.0911783066755082,0.38720437541295,0.0989007473785404,0.327460610041784,0.447115307998218,0.193312334159507,0.25810487687872,0.17285427109125,0.0138321367542225,0.0316185057428656,0.350091124915102,0.467113943901103,0.111851951109413,-0.141819943211281,0.322134937720815,0.327249710104062,0.0864958967464953,0.164196000252347,0.128122014020723,-0.168878526768579,0.0033661376760182,0.0570715992049766,-0.0071442520027718,0.264855968541188,0.0501485078025638,0.0937623958929098,0.122337293073966,0.0802452215623828,0.165614171625395,0.373308701748376,-0.203258168244821,0.0601943003927117,-0.161538836220582,0.125640961972337,0.12574618321684,0.376196350579346,0.0439081538038148,0.164401618544183,0.0242873968991903,0.176279371233681,-0.0294602523472079,0.219250530763089,0.0798888239572451,0.255559493938399,0.117387535209271,0.156387748997913,0.135339110963867
stable,-0.0713948547035882,-0.0742733639358013,-0.0760665874986955,0.0518863411966297,-0.0118015580390798,-0.183848796508584,0.0259751962736623,0.127717633048588,-0.184891657181581,0.165206850468583,0.0817459974068005,-0.0575001500120025,-0.034165741394243,0.105433557558692,-0.0304395443490642,0.244554003526863,0.0343853845187753,0.006631045461808,-0.0491900434752439,0.158589221674266,0.111505500841656,0.0862615661764908,-0.348889726737043,0.282480956078023,-0.0018749569356607,-0.0833784375409836,-0.164127261829723,-0.0821364804800352,0.089558296186136,-0.0142041793003915,0.0348101151961859,0.0166770890447589,-0.357835511042473,0.0297743547500753,0.211873177324971,-0.335117687520139,-0.220120440508115,-0.107243388412457,0.167663337048976,0.190467926071556,-0.0829313612009812,0.0418154598529591,0.12582040911009,-0.113688366549419,0.214663601631464,-0.0187070139524347,0.162349037292076,-0.0274385992308807,0.0166324872860062,0.109937605441945,-0.0133356499537859,0.148693141102611,0.131217094239019,0.0232987811778968,0.0016274539001538,-0.288319040341492,-0.092360749519949,-0.0324156044428288,-0.0290313170503063,0.0409407328230925,0.0108895624906068,0.104664554408868,0.0163212569406352,0.0358683116034981,0.0676507855904877,0.0665479624262336,-0.0556239174722676,-0.0215615618318742
