group,CD274,CD252,CD30,CD154,CD52,CD269,CD90,CD45RA,CD7,CD49f,CD294,Podoplanin,CD5,TCR,CD103,CD62L,KLRG1,CD27,CD141,CD1d,CD366,CD272,CD58,CD178,CX3CR1,CD11a,IgA,CD79b,XCR1,TCR-A-B,CD137,CD254,CD83,CD124,CD2,CD226,CD29,CD18,CD28,CD127,B7-H4,CD26,CD193,CD204,CD1a,CD73,TCR-Va24-Jz18,CD158f,CD337,CD307d,CD307e,Mac-2,CD85j,CD23,HLA-A2,CD82,CD101,CD88,NLRP2,Podocalyxin,CD224
progressive,0.266436302661387,0.0224170535455227,0.201294108195706,0.0995136768129776,-0.0704620744105322,0.0629757859462075,0.204912765628685,0.0546977208412697,0.250936161488479,0.149834792260682,0.134780488250226,0.183583056619537,0.113721360700339,0.108507131466508,0.260209768090566,0.164328352699553,0.104241777819075,0.391735884428085,0.429147605661319,0.197007827089253,0.193966218426072,0.281112101457653,0.13963404074231,0.0768980499851845,0.131710897304587,0.0166104584064545,0.285714577897958,0.186354941666366,0.136279106225381,0.137979264132777,0.306530692937992,0.194640894351851,0.254980039014549,0.0358760974818687,-0.20605684024989,0.205264900843064,0.194792676755155,0.160442604706866,0.220807443173627,0.170946958822846,0.0578252732662601,0.246733769411736,0.444696726665321,0.176228379824278,0.0575114278582446,0.251252710904633,0.275435857902186,0.270264452394321,0.274344547985063,0.0876180445577356,0.122791731928033,0.0817100655647757,-0.032959119079943,0.122004148277197,0.187817306346583,0.19312162196154,0.130678880586269,0.0726274540392473,0.140717845515151,0.0158938429909911,0.264790838898068
progressive,0.16088467203831,0.255851126648002,0.362702336790763,0.48272402358458,0.210326132043175,0.324192180408933,0.163436410997819,-0.0213237797072841,0.233741355901893,0.119139077664401,0.268053150653843,0.444617466518305,0.166655279703128,0.360139922578339,0.565844234529568,-0.0040893468675318,0.0966398805942536,0.295659343345592,0.42243674180395,0.322858301468446,0.421277961855918,0.488594984882411,0.432595891745808,0.419972159523833,0.247146307842126,-0.106509223870209,0.345139267975118,0.175093765732047,0.470889803416352,0.0911168007754571,0.301213115472448,0.401845982178988,0.410412274127985,0.424051833428887,0.184293716195705,0.416533911049282,0.0604225688028949,-0.188975717820454,0.301820977239381,0.372092291390311,0.347299639811249,0.410161728439105,0.496860299783396,0.0529740678693699,0.475826272363216,0.356845572748736,0.338168072689755,0.329631187267897,0.362289709608483,0.322213093768254,0.163301941452799,0.305729252603222,0.217037873850704,0.382261624714517,0.257171170417359,0.348927823294519,0.135531985376045,0.319786980591972,0.179121343708489,0.228166143313311,0.21811677332202
progressive,-0.0043882881354787,0.117063731832442,0.0964556942225337,0.0996292257318289,0.245863885654885,0.0121850429652201,0.136819647182509,-0.0284268118967932,0.400564523116515,0.492403203795897,0.204678056215929,0.148230568647753,0.399981981486258,0.189817188263578,0.174261252242949,0.449675139824587,-0.166526502161863,0.309975630301851,0.130556252584674,0.202184787049103,0.0667910074997343,0.101152870087429,0.141090744493163,0.120438790908639,0.198397479167424,-0.0268335846489144,0.0461526971178807,0.111959846862635,0.201332532630557,0.213856099046643,0.050107055668711,0.0582230119580392,0.12437135744343,0.0535205640858043,0.490326137516439,0.295531954676387,0.254173341262023,0.158522665248322,0.314423939335586,0.212302572464533,0.0735662291487671,0.489124733382266,0.0861814469159431,0.0858922283421112,0.0065637229848273,-0.0609544149935717,0.0601825359729673,0.0462435824483732,0.121173997911343,0.0688193813470338,0.230758106385515,-0.125382295452238,0.115424269885786,0.0190072335419572,-0.0140420831558994,0.156877535119554,0.0579621390094954,0.0383643160368705,0.0627790267453259,0.0651850365939566,0.131870993153786
progressive,0.468373363454263,0.247897020945511,0.200726534916354,0.0943124591726484,0.158791949653077,0.243320204210144,0.199467034026576,0.113883572260006,0.451628136636362,0.372647285761384,-0.062817761418267,0.235307077205924,0.290418798296738,0.275550902061273,0.315661796252638,0.161751166500448,-0.116803280444041,0.430455601464821,0.194189955418734,0.0876500729569782,-0.0471966916131397,0.326341326781326,0.199505390417356,0.0304140489043957,0.147028644905761,-0.336730830891826,0.0297596667654991,0.0633969428674522,0.157387761403278,0.0977832139031539,-0.0770964310268014,0.0339529246816973,0.0987933063854861,0.0475600515893077,0.0897411967115778,0.166131058649639,0.285466807044633,-0.140127673632551,0.283056454208604,0.184317554940728,0.198756567994315,0.275698707976032,0.0753287548714084,0.0692568476532322,0.0234699436014754,0.387032013150769,0.204803540388025,0.0842649561268749,0.0686292764438299,0.243071429777195,-0.157035225191696,0.0615082119294552,0.266963057868413,0.132907494052223,0.003729612787888,0.0107142171469534,0.319589952504579,0.322884868843665,0.173363254306102,0.196012708304984,0.229183317582848
stable,0.217636032258286,0.321788747116384,0.452489527576814,0.19067913008862,0.272751571100265,0.362936114046178,0.207358928526833,0.342353363210338,0.451800488251139,0.176554296177841,0.366788094679744,0.416689599121607,0.325801662342018,0.387178040604741,0.132729964456605,0.318917666468011,0.24507066124772,0.332106807609093,0.258204933423399,0.224584401885179,0.193816066737233,0.238786389614998,0.392182026197718,0.272543221419189,0.372637382025641,0.0816253993624553,0.354212025915385,0.322571185726675,0.288277403680505,0.41635668395266,0.522778438598999,0.307507166281495,0.323547064174745,0.35430889040294,0.234212848230463,0.382517939769691,0.157077842980077,-0.097608569905603,0.305425424738238,0.234692297678116,0.404462911445982,0.343816643928938,0.144483006647018,0.31226790365881,0.316674609378086,0.247360840079652,0.301023403845701,0.376892201607603,0.35701476610163,0.358161573476192,0.404424987854794,0.434678822102618,0.34767256921946,0.360527406659559,0.424636752598696,0.288884493811235,0.303912632553504,0.238761026631618,0.279681216417406,0.440248332583024,0.33619132292347
stable,0.0635626530560477,0.078544751013466,0.151915255886756,0.0580517258426676,0.191633939303011,0.154667904787797,0.227434926508921,-0.0556736852096222,0.468191995084271,0.240103794707547,0.0319523988293276,0.0018339336108759,0.397198833562187,-0.0910543721062152,0.218752131320578,0.349729926902079,-0.355879988529033,0.380479331024679,-0.0228547312357374,0.0443919889554969,0.197350616286955,0.182045177077092,-0.0542442766703043,0.19426077199581,-0.0435071346830421,-0.395722050183922,0.055070478258459,-0.0905429375433174,0.138285093840656,0.058059321744153,0.0619970631758247,0.0172446988077117,0.126055976502806,-0.0121697508001335,-0.0865186320002759,0.02354940613752,-0.22073130120879,-0.184956552281428,0.100216161292851,0.125917417133214,0.150878714968594,0.222594701692399,-0.0483900948182375,-0.045000742946037,0.0377196832610615,0.225435324366706,0.203369138911745,0.133114932199035,-0.0441766655802966,0.00274447448228,0.208317661745125,0.188713072499198,0.0186226557589387,0.0216892028499851,-0.0723885938582574,-0.0999018284544099,-0.0477011473616116,-0.144070271084964,0.0141232671609975,-0.103409370956828,0.0436101514060118
stable,0.0610557528542286,0.210889710616084,0.282413591621911,0.0835052112189493,0.183342764917539,0.208477989996083,0.0910898225690964,0.411769017161191,0.460207780975686,-0.151120481779793,0.183882414941116,0.172464028012753,0.567061076565962,0.138267339999601,0.010832138958001,0.513594851808786,-0.0122134589639339,0.272520242494799,0.0778894611077012,0.223497738097896,0.219178693041101,0.151868703654378,0.141930853991588,0.249787953967896,0.21339469466364,-0.0636087980145227,0.275575906966749,0.169800156792744,0.256893270294697,0.23642722263931,0.152311278193621,0.210895730912635,0.15399789858321,0.197728762066479,0.137784526167311,0.158748098256391,-0.0580222833147766,-0.181155935014757,0.417436850339764,0.236135150742913,0.157553128805843,0.264391058878981,0.065699597890144,0.160980037847728,0.0668036679011715,0.214694419914565,0.204213664838765,0.268173776056415,0.171703147991483,0.335011337043958,0.105115412179207,0.233682092813606,0.204199614187009,0.135817393207918,0.0895705176105321,0.204797393709218,0.213596012387056,0.142464075926431,0.259296427876732,0.405156295422216,0.174754534840454
stable,0.0840659890851256,-0.0604384731976332,0.0045149097869359,0.158954917289719,0.0934947661075159,0.150210000463291,0.0668745155514196,0.309685151442102,0.273341664188826,-0.0128392030471587,-0.002839385431613,0.0487527680361236,0.156589217916823,0.0827841432443812,0.0154850548826852,0.409593994508616,-0.423738884414167,-0.0303882717890395,0.0043388509791981,0.0679297483926245,0.201289128435241,0.0575268417627525,-0.0664207971342819,-0.041516990828853,-0.0054232244442511,-0.469137093212333,0.054870691896111,-0.0707923184605208,0.0621899557723685,-0.0563284420182194,-0.0067227980874468,0.0176178241167096,0.0188000311537805,0.0660245061251039,-0.271804171604445,0.0083088190933085,-0.135074274333637,-0.419632412347104,-0.117338315905516,-0.0119529895325466,0.0320394241651756,0.198003257268103,-0.0465250941675428,0.0386781728146342,-0.0432665689458898,0.316531649213616,-0.0139065598292884,0.0514442070930338,0.0244605059589367,-0.0473318551546789,-0.0761394837183662,-0.0168440277476909,-0.0256482560738619,0.143671849976672,0.0307755122293258,0.0684872900270771,-0.0105312733646704,0.0454294179176417,0.185335045095179,0.0367093291961401,0.0535378464038325
stable,0.226867622495176,-0.0288745659492255,-0.0459894160229215,0.115022867293291,0.0687916987714579,0.0896057817816133,-0.0263943094045071,0.251721317835102,0.388566980554048,0.0137948065288134,0.146091153537241,0.0575728697822251,0.228922466987042,0.111931833021065,0.0166068902455077,0.443000988308697,-0.421810202342196,0.50183577018556,0.0109583081794496,0.0777557514229574,0.153376406640492,0.0077552038766915,-0.0003382915221768,-0.103609791775312,0.0874363966823268,-0.52533726439073,0.0251360694869006,0.121063214531123,0.124545064566971,0.150622296725013,-0.0147560532637917,0.21882690254063,0.162331505336467,0.172789834129186,-0.239128427465528,0.153559100578836,-0.129282852156604,-0.281881865351315,0.0620652831035008,0.172956412718012,0.153304629565656,0.319552340004825,0.0168291840146223,0.14070844962167,0.136431145944243,0.360350799126851,0.155270398544511,0.0617354740885406,0.172747303585803,-0.0251002259879917,0.0597803235917909,0.123617101082813,0.093823877399738,0.247812143857038,-0.0105163608698067,0.1341511126831,0.122261911331285,-0.102527356097604,0.0367597538372815,0.126162572736443,-0.017414704064491
stable,0.241560836000738,0.178582999981115,0.18328919911446,0.263274518396885,0.118547906552019,0.361439366029035,0.462728283962337,0.16564650850417,0.388988331961067,0.0872043314008311,0.228924170979973,0.215763329081981,0.25340596747185,0.253133042421995,-0.0315523951576834,0.321718717043901,-0.265953875643949,0.385784309972376,0.223740376346947,0.173507946539504,0.076474175919682,0.164243694766611,0.207806918732163,0.244309908413731,0.117966750605653,-0.453695780459833,0.155687387340681,0.225059980305455,0.120712510993727,-0.0328752806848377,0.0677931308375387,0.170726195883939,0.0163173845337819,0.121939722829387,-0.0820489089474054,0.138329773292679,-0.0202966521441748,-0.23207937206759,0.0531100147676108,0.124935336693517,0.0490818270549185,0.163371551944967,0.2459396203531,0.196160520816228,0.0879137949837898,0.369208704320583,0.251100403830868,0.119073818120021,-0.0118931916370736,0.240061820380478,0.0091397487686414,0.172361085010826,0.181982428921698,0.441094873801279,0.100967400416596,0.267342916848528,0.114092817917665,0.0566889799099393,0.0662954904665461,0.186259403370916,0.0315689779453473
