group,CD274,CD252,CD137L,CD30,CD8,CD45RA,CD16,CD294,Podoplanin,TCR,CD32,CD196,CD152,KLRG1,CD27,HLA-DR,CD1d,CD314,CD66b,CD35,CD58,CD96,CD178,CX3CR1,CD11a,IgA,CD79b,CD66,CD244,CD122,CD254,CD2,CD226,CD29,CD81,CD15,CD204,CD144,CD36,CD207,CD49d,CD158f,CD337,CD336,CD307d,CLEC12A,CD94,CD150,Ig-light-chain-2,Mac-2,CD85j,Ig-light-chain-1,GARP,TCR-Vb13,CD88,NLRP2,Podocalyxin,CD224,CD258
progressive,-0.102603866761284,0.240619412407461,-0.0037970118476637,-0.0473973898209287,0.0699190361544549,-0.0254913864331744,0.0977531579392441,0.125084569513196,0.0814855752426297,-0.0230523569065976,0.0513731413409485,-0.427231759448997,0.108052039645999,0.106386372878228,-0.212521875600188,-0.0027048430371804,0.0962440396846284,0.0667514720070455,0.0115837429182617,0.0828856745631757,0.0344517183856285,0.0598391753842274,0.167352155206151,0.144290298197629,0.280697544226993,0.0585273826181146,-0.158349928465955,0.0268941989064847,0.377796162455013,-0.0846753599760121,-0.0094704566564925,0.151650330077689,0.0984838627946512,0.201524588565997,0.0485734841830461,0.0149201968399126,-0.126004980972686,-0.0871134725418814,0.0997777700060972,-0.119570253569103,0.075262058933521,0.126869134127961,0.0521608805117821,-0.114051872286154,0.0896898487457931,0.0476334075362036,0.246327605000224,-0.109985930544342,-0.103599314260425,0.041751082701148,0.317746131203132,0.0332139838604755,0.0443383700500001,0.0084236751091769,0.209860822417885,0.205024647089672,-0.133522708213273,0.15231608223366,0.0441041992781875
progressive,0.168992760549748,0.159148473092235,0.178595348788479,0.114598034303927,-0.138344856029531,0.226911520218472,0.318134821345846,0.0524196739131558,-0.013699451861911,0.02587901898547,0.214507070682324,0.119448018920464,0.317171378338662,0.178344239636368,-0.130637383897575,0.127974967907433,-0.0226881333668281,0.309740049765584,0.323369530743128,0.132422551865165,-0.0690091354156086,0.145859609316267,0.12329161720193,0.269071285287791,0.301698191215231,-0.0044800464919142,0.12088964580455,0.209614103148734,0.262734169158386,0.18640642792715,0.198327391674363,-0.0330398855823399,0.0295954449637548,0.0919651979406774,0.0646989603312086,0.220668344413571,-0.0168433389779209,0.0827483156761347,0.19608827876856,0.223201249964767,0.0039671213474258,0.30876215543323,-0.0602936838725444,0.197728187887609,-0.0012626595308516,0.134936822261793,0.0418915652304256,0.193549585539624,0.1616663550471,-0.0111474541799959,0.212028631519962,0.168416251791552,-0.08621023921232,0.0167459573837661,0.116816492589514,0.113197181845901,0.268812901433382,0.166581597990197,0.088060703470714
progressive,0.138957645904047,0.155044303026108,0.22950228173237,0.193873360983458,0.300504096270875,0.0114387727575262,0.0701816489451663,0.179022830925804,0.0815237109995241,0.286754446741339,0.0542704960789109,0.066711004989999,0.239058824275077,0.210378385672093,-0.0665347546974836,-0.0570883831931064,0.095033589883992,0.151399753943422,0.0904180634248971,-0.0937900972565938,0.178936677275497,0.112189385550923,0.161723061381914,0.259128773009168,0.22832126970042,0.229447425624063,0.117268741009643,0.156805585406965,0.100478551538336,0.0863567735878524,0.0944549216619148,0.180035518142294,0.221660882233972,0.261921918289078,0.0372364702392173,0.154085840597803,0.219998111054534,0.157274236429899,-0.0106974687366687,0.128196759328637,0.106244832640926,0.214239039148197,0.147790638215482,0.0692977457414581,0.20907214317983,0.0502013244513751,0.246871186253724,0.191503969930009,0.154309320317652,0.197991701284644,0.183051243236647,0.0145729398724576,0.183530077197252,0.129859634895151,0.145330809151246,0.258693380617562,0.0182312089325259,0.152052457842132,0.0716701826632115
progressive,-0.523971509267897,-0.183478557570976,-0.173383771342741,-0.267937315109465,0.0492708024228051,-0.121546019245612,-0.482117592298651,0.0240494020398086,-0.359535053643009,-0.219826781238135,-0.376399385927778,-0.105764029948639,-0.0225776072683182,0.0361396288502603,-0.372790726047426,-0.0710475181703466,-0.0548536141401551,-0.0050404081488261,-0.434864250695947,-0.479702606700394,-0.325780566940341,-0.127315282328446,-0.0162208260823444,-0.220452677107532,0.278678767578321,-0.128067692172888,-0.209889422594809,-0.463993797588945,0.148164024982643,-0.0592346056550158,-0.0135666600758064,0.0271428267138119,-0.138322164049591,-0.18396830026466,0.217378380354116,-0.315221276693395,0.0238353844463979,-0.106657972077675,-0.411907352333217,-0.271848616311343,0.266099268451357,-0.0371661551026808,-0.118475803545138,-0.130908589956981,-0.162686456793752,-0.527857952603028,-0.0421815893165852,-0.18208463513207,-0.290068199316311,-0.0521679419601795,-0.13682263065966,-0.320439524269433,-0.124197220828359,-0.225024150593037,-0.450254842270754,-0.30333145121393,-0.176942372947506,-0.30602310012835,-0.251237911170261
stable,-0.244794806562942,-0.34101514315284,-0.288018300257059,-0.419424132807434,-0.275215275312168,-0.228408571080401,-0.231695095824557,-0.319987618279558,-0.394297928490579,-0.398582772068315,-0.369496076974238,-0.177320511953452,-0.292440863817529,-0.160504262911446,-0.530785463092092,-0.170773542666879,-0.305638510101143,-0.259171533822265,-0.130929115604107,-0.192788454648899,-0.378221637596433,-0.256286278768181,-0.393205212541367,-0.356688068550097,-0.239575397125688,-0.377407745776935,-0.389005933735064,-0.313911764339471,-0.216010575695129,-0.317200151604812,-0.437460925671761,-0.256271320429445,-0.396201467590822,-0.274055422649672,-0.226403168230478,-0.169757521093276,-0.321109678704586,-0.317159170101654,-0.227264450982282,-0.467772005695232,-0.145679091500707,-0.358295642133745,-0.345007974335576,-0.18927247575408,-0.382755642147879,-0.0800786134412975,-0.216928393261743,-0.252225449893179,-0.443222249494332,-0.366512744212003,-0.401766165780231,-0.364892802192961,-0.239960106023994,-0.404439563732508,-0.322052921918651,-0.32547997779512,-0.403034887893324,-0.375497508970909,-0.422798221093212
stable,0.235147333855447,0.214171706980681,0.292867327331499,0.11387690066136,0.182765347190728,0.157934113342752,0.232552147319295,0.345348684972066,0.274784386029575,0.320919697264237,0.364134587688596,0.0254245555912051,0.0941688281772169,0.433937261663246,-0.0718093575308306,0.408291873347034,0.265750662224001,0.351957872379888,0.203798244468134,0.344747423881693,0.314403948832745,0.156127735844675,-0.0327876827872922,0.309585228849943,0.326448104526725,0.345784277587134,0.409519579542726,0.286811286134318,0.386492838315199,0.227477634044145,0.158418562459733,0.117057285034152,0.127881645432661,0.274794868222743,0.355851756807577,0.368919051303088,0.264598007993659,0.211207652988947,0.0503988238775423,0.147833677737494,0.317006943385202,0.24231537504758,0.317658829118752,0.175735160726878,0.200471386046544,0.292927861201946,0.258335346712173,0.218082660923589,0.299342245824974,0.178889495992438,0.279929232671033,0.331392030766006,0.203597483070541,0.206779873670883,0.388985202129966,0.312586647519069,0.321955765668652,0.327364607363727,0.236711025521716
stable,-0.0123073374283055,0.0553613250343957,-0.0787931389209903,0.13374722408713,0.237854269306479,-0.302121729230168,0.174833827864384,0.0799392417715337,0.119932556487209,0.0568502131709818,0.0659642650407951,0.0372854187440598,0.151805939688871,0.253113096679338,-0.199191865936666,0.0328096759381085,0.277977289915447,0.0946681359971321,0.144430751058802,-0.0984635887425064,0.208707231915714,0.165879459027839,0.170440133443194,0.180654699085763,0.200006766394711,0.084168131228687,0.0612964951614306,0.148557515269643,0.285805183574304,-0.0210437194144689,0.0891362424071259,0.26085314884573,0.0409135277256472,0.233925167259193,0.144387203006571,0.137380927484245,0.226476951136886,0.0426909369284722,-0.0532288978641971,-0.0108343848433076,0.33772973577583,0.190578744146765,0.0729612934360776,0.225335209993098,0.0909817306690009,0.197582334532592,0.10507856828441,0.17708365249231,0.199719482063415,0.0022701274055598,0.126083710648443,0.0767191676967709,0.0321870817780829,0.136700657376356,0.209100644300164,-0.0667285005123793,0.0742274866618748,0.267032010827949,0.0817905090010881
stable,0.0351685367273795,-0.031782472890427,-0.136220685110993,-0.255470311708441,-0.0643495419417931,-0.28178900150364,-0.154035956140782,-0.120844603385327,-0.163379651690356,-0.150087611844507,-0.107947562103407,0.101002925356912,-0.274344961109868,-0.152889461333928,-0.0943554890632902,-0.0772347243350459,-0.1716291856517,-0.059392636516776,-0.114216959827188,-0.125541803427008,-0.0595178508440818,-0.166518915449983,-0.165321873626688,-0.131305259287134,-0.0601890145303085,-0.0995642699232477,-0.112433272706973,-0.0531141703599572,-0.0667787692737927,-0.157582724859856,-0.113239841526964,-0.0193132926800638,-0.0718942407222751,-0.17420786815443,-0.168845083110936,-0.0521453197073485,-0.161185422296537,0.0193654898322251,0.0728303153601241,-0.0508145860245529,-0.218651638804228,-0.119298510460128,-0.0776206335549135,-0.0369771229577814,-0.169137635237111,-0.0736501945703015,-0.123670982111044,-0.0759337668495711,-0.0423370975977477,-0.162859635966636,-0.144804304100379,-0.0894045668893245,0.116997276919492,-0.132476101924398,-0.0761394412097424,-0.12118029883715,-0.0137407141395394,-0.110499509012078,-0.117834229919138
stable,-0.0058245395027465,0.0159114055520206,0.114167065861138,0.150736895402882,0.136168964283705,0.487227724738354,0.0352736667293589,0.0996110531042397,0.012782187142001,0.119220652271681,-0.0948185236804568,0.0437140745790846,-0.138871441964514,-0.0719754902908512,0.137138594857671,-0.081991537427033,0.103848115606354,-0.008379023010612,0.127737886299689,-0.06597335277592,-0.0785644191801758,0.143415964299472,-0.0476236872674833,-0.0794894716369626,-0.167464006680619,0.111365911076099,-0.167613920908668,-0.0526061023626414,0.0143267566545998,-0.166001468515427,0.0841904762070208,-0.0061237185320212,0.0419779702571925,-0.203083810648187,0.20154492113299,0.117742522694841,-0.0255180978512732,-0.0177187705146733,0.0224019698060277,0.0247369552201632,-0.0938447053657732,-0.0881805594745677,0.0252497449565288,-0.0377825248769032,0.0433821060264704,-0.0989745340870854,0.0619699734333156,0.0300134582587555,0.0610248557172689,0.0899148922066623,0.0326078247682926,0.107072493525446,0.17391412355733,0.073801351662094,-0.0320934562112242,0.0687013832063763,0.0743638307850727,0.147310522203979,0.0169898449681824
stable,0.206316352161459,0.0639847888861942,0.137420459172153,0.07480064981103,0.0429376118750076,0.120493260343126,0.120304773964689,0.151079953310304,0.0486055870044725,0.0986609516650196,0.0005146671820233,0.195828894887853,0.0804557145951135,-0.403221327265281,0.240933025577818,0.0114826776687623,0.139050458349709,0.0672243307653708,0.215518806559871,0.040294476155977,0.074755959284289,0.152770277579162,0.196285037508453,0.0215545438552891,-0.494492199840238,0.114534720301396,0.095129193520062,0.291092138269511,-0.290936372503457,0.151125006349117,0.0622639041671467,-0.14473173891522,0.211668714911819,-0.0063580745669029,-0.113708465472317,0.0648545307876796,0.0890392006708563,0.148805090875195,0.0296692853536216,0.253613402876313,-0.050125108333455,0.0646717096408256,0.0279127406165222,0.0956581738957324,0.15234887580453,-0.0838580727599483,-0.0155104933660876,0.136543796475808,0.140400937835623,0.0206885844449677,0.0394688599920876,-0.0156893890366265,-0.0128843345302973,0.0696809744559317,0.0876774102772687,-0.0668912417233414,0.0595259022367406,-0.0160488311830442,0.0459787352749245
