group,CD252,CD30,CD52,CD269,CD7,CD49f,CD279,CD294,Podoplanin,CD5,TCR,CD32,CD62L,CD152,KLRG1,CD27,CD1d,CD58,CD96,CX3CR1,CD11a,IgA,CD79b,XCR1,CD122,CD124,CD226,CD29,CD15,B7-H4,CD26,CD193,CD204,CD144,CD73,TCR-Vr9,TCR-Va24-Jz18,CD158f,CD337,CD336,CD307d,CD94,CD150,Ig-light-chain-2,CD85j,Ig-light-chain-1,TCR-Vb13,CD82,CD101,CD88,HLA-F,NLRP2,Podocalyxin,CD224,CD258
progressive,0.125938230470572,0.211454139313125,0.243447560088509,0.0309083612005926,0.180725046403295,0.310571922915089,0.478908077341545,0.105139366949926,0.436145047653438,0.200259484513629,0.312324581113058,0.245858896769059,0.289475556759571,0.168169583851726,0.350918402769113,0.239738038125038,0.151762010341482,0.300953671145358,0.0560750982229615,0.226020325414756,0.24378008031207,0.210241895589589,0.461878038002658,0.258395873960673,0.260218899368513,0.0245302514137659,0.311925689974756,0.419999169370007,0.170240171398679,0.359061897077603,0.356755852950126,0.474559971176786,0.359117815911429,0.436796689521702,-0.0168859885808721,0.045088404732432,0.347639366154644,0.388353299461852,0.300750240844608,0.330610043199613,0.145989923018938,0.339050216988165,0.406246520577325,0.23734797641655,0.260206105928432,0.283187833322019,0.071034028212916,0.425836309169251,0.241525801238461,0.146387077345441,0.269777272983901,0.238395705724519,0.320064968310262,0.177168793171486,0.338228597087477
progressive,0.0210607363059315,0.16731725337461,0.341630923943711,0.162611241676105,0.167733101964475,0.182411508402304,0.0844940641011509,0.0010266863944938,0.131227869010571,0.455934839968822,0.011680688433487,-0.0311173095425138,0.0756529170493382,0.0077959329733953,-0.0266075728438696,0.0889018301535405,0.211178679915043,0.0944921353356339,0.228868427412369,-0.100111378990888,0.117089997481904,0.102484723671241,-0.0214810012559707,0.235327105634776,0.122947028628052,0.0411483628190174,0.0986612506861014,0.0849719805344343,-0.273044763222063,-0.0166973802325814,0.11804452172915,0.239280577029179,0.249352088225583,0.131475596280031,0.143817387023502,0.126514440311946,-0.0734700774940808,-0.143507521858861,0.106136815412,-0.0498877096112506,0.324738412829958,0.137815900210691,0.140411426600564,0.0615871828750856,0.0326626035016244,0.132013017415446,0.18757818463497,0.035939801084449,0.0977261578171352,0.111510649387832,0.192526160370625,-0.0232552759595336,0.110322734422365,0.0043336397438124,0.0629381925271714
progressive,0.15585229856132,0.115331414080312,-0.0155046710561296,0.025660266950287,0.0153496740938864,-0.0967885695845745,0.0420044594619971,0.0698806294820596,0.0779399889812238,0.0591593141889831,0.0313191447442656,-0.0685358836196532,-0.216601533604366,-0.0449281052381149,0.355789781427627,-0.13743659900078,0.151764068468732,0.092026076624299,0.0857519788212854,0.0606168144942569,0.405752572277753,0.146960029463073,-0.0227360201183277,0.249208487958579,0.140390676017034,0.168759139679382,0.0170020722288099,0.0628368614260463,-0.0101103431724733,0.136327657118688,-0.16998074082524,0.0405542730843264,0.238820660509161,0.229896888219198,-0.0369419220665165,0.127200254210245,0.201342716815635,0.169283180220973,0.112005725686021,0.102782332329979,0.196470469086911,0.381532969977793,0.0673567992371257,0.124635735850816,0.198244296077339,0.0593238103135847,0.0411755881766699,-0.0612864036231767,0.053210361114262,0.131107125582629,0.0443425315119376,0.0995276087276073,0.105743873102231,-0.0142729498611103,0.120608562142279
progressive,0.159977948953735,0.176994426546279,0.212579238730915,0.204093687053125,0.40599965252571,0.346630991206143,0.1042776686679,0.0385875368067305,0.245493843520335,0.221524223243875,0.316973822725005,0.292446146069558,0.181572194953545,0.146011524372479,0.0425363431567563,0.492762680689403,0.158558403430837,0.280571381636715,0.226575590586791,0.236235413001371,-0.0965129082433982,0.103183698967271,0.0468428950719602,0.23573673236251,0.161493002466912,-0.0041687545219286,0.234353139038589,0.272865249283619,0.165401690660888,0.183965549742918,0.142645377901147,0.138552404894168,0.0347916798844682,0.180854822218667,0.409390944831235,0.0560859617196869,0.275411723335018,0.206815747442128,0.13057622860234,0.232493076522049,0.321214446699022,0.0209099130574496,0.276199043604461,0.183400520892262,0.318397964431072,0.23514813717977,0.243845403195216,0.148189206079821,0.391609714528733,0.440937730520205,-0.0022477890281968,0.286660516663427,0.334814410537535,0.241677004030566,0.286359908819836
stable,0.179724838071618,0.246468993409737,0.122010859144207,0.208558951063115,0.202753385124939,-0.172522168136679,0.107182184897394,0.116922454365106,0.186285000308365,0.0731727392113076,0.17117711633647,0.109840301812386,0.126830425471202,0.161134151703038,0.0553569988377624,0.257355014284984,0.0520375307001974,0.106851446010342,0.174098751064852,-0.0148703268807444,-0.058987906467601,0.0126517725433736,0.236500122963646,0.153072188140284,0.0715843140995816,0.0645492107881653,0.150570863979628,-0.0532851265367665,0.041694199701564,0.159442737698478,-0.0705777821530723,0.044805837639066,0.0972682270864207,0.116188783668356,0.100660945750158,-0.0208270670106023,0.0845785218151276,0.0665732709112891,0.0647889228989596,0.0122917775891005,0.113893604250612,0.167299816702257,0.0824784115352903,0.0518198645925045,0.146826165843794,-0.0134089814774131,0.125248044554704,0.0045732977733685,0.067438363632655,0.103294420967665,0.0299275015888489,0.0849834693745032,0.131687617302575,0.134810959519567,0.121057953120335
stable,0.0967062395132579,0.253634399600703,-0.0367999334777967,0.204491217234116,0.107976354163847,0.0120771993276124,0.224840041644223,0.296236454796963,0.0982512951160005,-0.0291832966137653,0.257806320028795,0.173463087105913,0.243714787164439,0.220798699766626,0.215263606215266,0.0289902140767461,0.362600754151698,0.188298176853231,0.117742740015459,0.106295454671651,-0.0425423790822727,0.378168702917694,0.0518976687121722,0.226539566125314,0.242999610571659,0.144050577482256,0.170931136191259,0.0972963316022764,0.126161963004074,0.171988335735254,0.0708774578186963,0.0070000422673063,0.268630129080444,0.286277275748815,0.352869953430949,0.0263307937017675,0.0696766470238154,0.287641937959517,0.27414050028143,0.137270012388017,0.0867458070866105,0.156126134322642,0.0991171467911982,0.31308951415805,0.286945315394578,0.164171917994115,0.31963196290398,0.0512101809724286,0.188486572757126,0.235979901656067,0.212139203990701,0.0609357053776587,0.223527251112591,0.119630960082639,0.33642890047713
stable,0.101318249786649,0.1595026628666,0.024909620497453,0.234624970874173,0.232767688626057,-0.0393530218400831,0.0234769517496007,0.243458110539814,0.203138251841641,0.35656318242583,0.267617265098663,0.153103583115776,0.438594802134761,0.192322555861987,0.080046937780635,0.14037262706498,0.177437219020346,0.165976673137212,0.208240224914256,0.302362957367611,0.0105420975230704,0.248806630598608,0.337153338682718,0.110974549175194,0.0999712496538053,0.239580206430974,0.309011096443923,0.101744252673105,0.290646609660125,0.251751943408969,0.249659831664535,0.0339359894309874,0.249507737986212,0.210258063967882,0.051701030034108,0.166545444451352,0.0901701512521215,0.122636812331543,0.316057112260025,0.220828324246983,0.217220184170058,0.250627013570349,0.267153620960238,0.280929519446021,0.156132457448398,0.164420230787249,0.223089071352306,0.186508109815752,0.167750860269023,0.219082347666108,0.15220770996669,0.129453472149169,0.275365419772585,0.238985655802384,0.181648701459529
stable,-0.201128739930875,-0.176441394782463,-0.105660614709645,-0.298413613561141,-0.213859776220825,-0.403351921518397,-0.167675814485808,-0.176611970276692,-0.19944994003612,-0.398400885532076,-0.2173522193278,-0.152596197238853,-0.474768714213498,-0.201738868073374,0.139293305402315,-0.108782405703896,-0.237304663590255,-0.133981951027551,-0.113808710758492,-0.181678018882413,0.152080503003579,-0.203415686443014,-0.169778336080256,-0.200218456958646,-0.164411096601984,-0.147275112707032,-0.2346576628578,-0.292348447093054,-0.206432584244216,-0.188795473278588,-0.231817980471568,-0.0020863814878939,-0.194787748324101,-0.0484267054699007,-0.181722968022519,-0.140055568738653,-0.184713611115683,-0.224344050234133,-0.224164077726433,-0.191025970974076,-0.203802192559875,-0.174114699418928,-0.0929404418421688,-0.137231520181413,-0.153041940406362,-0.0993923959198347,-0.133189282860714,-0.221442769885487,-0.122438262602957,-0.191507669355874,-0.311074182207205,-0.300302789429467,-0.137296538112618,-0.266753833876613,-0.217503521291755
stable,-0.178743694652354,-0.187655051062692,-0.0427362442078943,-0.127137849943993,0.244985240091755,-0.29410141792684,-0.184595059969569,-0.152959486114827,-0.167976422967245,0.137195957785406,-0.199665189942785,-0.0596297087763104,0.166797161473505,-0.156676509987777,-0.536844758308275,0.333616102976854,-0.171141613534243,-0.222005073710357,-0.212592659989714,-0.210219421810701,-0.51415183565676,-0.190413297468539,-0.195965416573705,-0.0782626624297596,-0.160117012453311,-0.110390540519428,-0.205795547752759,-0.33935424330184,-0.0294699394165633,-0.254579944012979,0.0094758994220237,-0.156837638595348,-0.2566317895435,-0.18656049468818,0.158954199873831,-0.135667913800526,-0.0592039668809673,-0.226016926101185,-0.0622037987731152,-0.20666226021708,-0.191364528183323,-0.160842504155381,-0.0831406130829881,-0.0081628816592709,-0.17886076159879,-0.278854125775677,-0.149409525608056,-0.0822244346400694,-0.0882454312192394,-0.33630205027129,-0.179322535502982,-0.0483993282104273,-0.158571492269412,-0.181523927463762,-0.217414394076469
stable,0.0978676430009289,0.145692718658741,0.0963639294524101,0.319775933504817,0.231526864375008,0.173689047163696,0.0556463974343009,0.180281498242704,0.101997868438319,0.2048391490523,0.136444919144156,0.191905619392749,0.0457301735033916,0.0423825324314385,-0.24032675268022,0.16610791596628,0.17789595473403,0.0835230516089282,0.142878311387219,0.0523539945876703,-0.469520108912381,0.180418035956805,0.160036523774881,0.134517379854582,0.0583121330538375,0.174153874177547,0.198126546958472,0.0506982305340418,0.110300678118387,0.0036644474664006,0.115794116629118,0.152486536963462,0.0243078251362863,0.099706301690004,0.174868369203893,-0.054763026050823,0.166635464474407,0.0665244354317893,0.0865084652674704,0.0008572692731599,0.168837633771005,-0.0054751460664934,0.124043103931452,0.248655889852797,0.0701708840615012,0.180721470575238,0.0411685391475922,0.144098953573992,-0.0270072681456175,0.111429411954331,0.274058490728043,0.0454369312194827,0.145916002134986,0.199792015273754,0.085051229467216
