group,CD274,CD16,Podoplanin,CD5,TCR,CD32,CD62L,KLRG1,CD27,CD107a,CD66b,CD35,CD58,CX3CR1,CD24,CD11a,IgA,CD79b,CD66,integrin,FCERIA,CD83,CD2,CD226,CD15,CD158f,CD337,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,TCR-Vb13,CD88,CD224,CD258
progressive,0.0834868105051155,-0.36463517785272,0.160614129713778,0.0139530976574478,0.20778370500587,0.0248556408175616,0.0409004697479435,-0.042337679988006,0.160693262849795,-0.25398382926927,-0.211982495404188,-0.157560290190958,0.0713797291604543,0.106383728776149,-0.17383106325928,-0.0587366932378529,-0.165246716837593,0.236585773597628,0.0404146461749266,-0.350164792687551,0.0487767457403701,0.181701680262499,0.091735822191325,0.0603890059773795,-0.254441347081946,0.0566990043874868,0.0804939962077893,0.0285655442454554,-0.103406973922972,0.0106931648620571,0.16818386292477,0.0720493250518701,-0.121111855625375,-0.067819244135967
progressive,-0.0128600817782145,0.0965463408535307,-0.0613255377151787,-0.0824335350088296,-0.153546894319898,-0.0153386926397123,-0.265600115751359,-0.21371320110728,0.132287603492055,-0.19349123836446,-0.0660427279683414,-0.0134243802578483,-0.0022553919469447,-0.0018441569814111,-0.266808023064657,-0.100195834090856,-0.151618828334195,-0.0852748538870266,-0.116494966109166,0.0781966970643916,0.163301709202915,-0.284287612475629,0.091440751905532,-0.0500778370723336,-0.142441533820741,0.0156298218789786,-0.108305863835222,-0.0925095997265008,0.0115329610517033,0.0885753416140045,0.0335505696095068,0.0520324402374874,-0.108077461448728,-0.0992002065728682
progressive,0.0677297629331126,0.144954041534823,-0.0228098418741352,-0.236642023439857,0.0866103795744144,0.13898972235348,0.110882603866754,-0.167866765297209,-0.0236778139565142,0.0711360837298066,0.153813813627941,0.115986895258461,0.0390818546825516,0.0325455244959329,0.13621743489725,-0.335255462528191,-0.0433775271909661,0.116064563399341,0.0378216320874389,0.110261084833771,-0.0469783228686185,-0.128537577495677,-0.30381410987382,0.0426219595935011,0.203034638825158,-0.0753842887973377,-0.0080556641896451,0.0680516426626554,-0.0042377200074864,-0.0132350962120353,0.0179582450520177,0.0216912368084011,0.111846898109749,0.0921651305298237
progressive,-0.541070217718123,-0.691184463135168,-0.565437777019394,-0.141111110747688,-0.447959815094106,-0.631220036972706,-0.118021926719804,-0.226053378458378,-0.219053992151615,-0.630986497604937,-0.619868329795243,-0.64072520606803,-0.503078570008072,-0.505264245205501,-0.545790811182876,0.0257608285928173,-0.506781121424131,-0.505476765109076,-0.673879369131209,-0.609152393169601,-0.569234123374689,-0.560913439400349,0.163435236218186,-0.190942371104488,-0.644253142639787,-0.373756436348436,-0.523930344640922,-0.586914183101588,-0.503620213601965,-0.60550374040753,-0.52154016087842,-0.523455561334182,-0.599805276251566,-0.502295153628333
stable,-0.074016584056415,-0.0808080009353861,-0.0169360524742655,0.102278592045804,-0.104454757272226,-0.110253384389375,0.305738923017718,-0.0836286193168606,-0.0649758095112247,-0.100828922824992,-0.036298780424252,-0.0772051473275437,0.0165571540485821,-0.0901059968129423,-0.0024911592146994,-0.241292883608456,-0.0282946127210393,0.0097746500329599,-0.094287337083392,-0.243167570217731,-0.0474974443546033,0.0343417989244349,-0.152318610482665,-0.100646328593343,0.0278650459583351,-0.0383171133335533,-0.140729150025694,-0.0207877241966049,-0.161096590512107,-0.130291666180118,-0.017618441372049,-0.0817185653222864,-0.135212584882368,-0.0172659657067395
stable,-0.16955021613558,-0.381409987661713,-0.188917803075909,-0.268214329188881,-0.0995532328384756,-0.166009906699417,-0.251233912648929,-0.0226807925710732,-0.205515808429167,-0.256762709292145,-0.303693556878313,-0.150985776760773,-0.125335867823057,-0.0873537268538582,-0.143261812760734,0.185901274773902,-0.267213896968385,-0.131650338886605,-0.207053956107475,-0.0340122885809209,-0.189043000996774,-0.45402706745862,0.0063886499670274,-0.257018806754499,-0.0768411128452445,-0.337928039856074,-0.0315547611287833,-0.142961098894981,-0.236213342558615,-0.177282555012281,-0.257764043380847,-0.206966536263858,-0.210584427606461,-0.125655395815011
stable,-0.185947516775928,-0.105562262140385,-0.135109318682035,-0.174125958860538,-0.0497343418376908,-0.1584696161799,-0.330800002449817,-0.227430505085799,0.0031940914270756,-0.209799476047131,-0.143712010192527,-0.1420541690679,-0.0603403726118574,-0.307564512312545,0.0449924729146046,-0.25998129126826,-0.216488452112666,-0.13139938613745,0.0896661954099961,-0.0642545265262247,-0.138802836346221,-0.0235270092811742,-0.0516229563529744,-0.0967211140828041,-0.0844483578714741,-0.130628387246013,-0.254446860200526,-0.0303700282469288,-0.160314244404057,-0.0379765998777836,-0.108680594064673,-0.184505618758818,-0.140295003625468,-0.152298321502413
stable,-0.132288464211615,0.177070888362226,0.165953038489162,-0.128127957152213,0.0510694861526363,0.156264240842607,-0.128491978851854,0.405206919125067,-0.0036868454192622,0.259144547739802,0.108184247292235,0.128807248997974,0.191628779462,0.16014468637041,0.098435286294559,0.365403086922562,0.109517108511074,0.19454381403685,0.0950356994563219,0.27156930083963,0.249519999000062,0.0448422238262411,0.224454040617972,0.100367108740697,0.0717164295034081,0.194249906465966,0.100554978018249,0.089893158143472,0.146203871161354,0.138515891978086,0.172499018105798,0.0709079392385839,0.163237435598586,0.184407089033053
stable,0.0319600286468362,0.176904545990594,0.242816103432402,-0.0515683930529232,0.117514543610526,0.15130583181606,-0.0520110895458405,0.536870004008132,-0.292584799020666,0.17994107040955,0.089073889480904,0.0969577409718576,0.119719854960228,0.154757771255554,0.145721598948259,0.573656301128918,0.253929823256322,-0.0029859661625083,-0.0018328217303875,0.121177345280208,0.0964888222024139,0.100239459580802,0.515879039801609,0.176226699671415,0.0730547497816945,0.192825593975773,0.376394184883832,0.174441598909346,0.134546286137884,0.25473181406959,0.202303362271103,0.268080099058477,0.227092992172962,0.121093097410128
stable,-0.0970878839789746,-0.183776637318389,-0.0756022539223321,-0.0073669584225535,-0.214733936610024,-0.0290678225339928,-0.257993243835183,0.128367534483476,-0.200804509189651,0.0051370074398584,-0.282871150598753,-0.0964171057595339,-0.152492294867525,-0.0593601269937424,-0.124128991709694,0.317635458650939,-0.196225403756467,0.0204599982095868,-0.294543476145532,-0.388071222434862,-0.154697032381685,-0.0165095276487631,0.175468191702926,-0.113647146659763,-0.266679911567765,-0.133200852276119,-0.0345555232625951,-0.126862398930987,-0.23589151078203,-0.060184931154357,-0.0592259321539403,-0.0626505222643834,0.0447498772021796,-0.115316815388167
