group,CD274,CD252,CD8,CD269,CD90,CD45RA,CD7,CD16,Podoplanin,CD5,TCR,CD69,CD62L,CD161,KLRG1,CD27,CD107a,CD1d,CD314,CD35,CD272,CD96,CD24,CD11a,CD66,CD244,integrin,TCR-A-B,FCERIA,CD2,CD226,CD29,CD26,CD144,CD158f,CLEC12A,CD94,Ig-light-chain-2,CD85j,CD101,CD88,Podocalyxin,CD224,CD258
progressive,0.0564922509649547,0.21922131584128,0.175280123416879,0.102746153834782,0.292384445605733,-0.416954029290465,-0.0997103704294041,-0.332644987181622,0.0344173135100954,-0.166376832861864,0.0093988233060267,-0.196203596687656,-0.19619633268078,0.0008124503553165,0.0282893775218663,0.237036072531416,-0.0612282445559847,0.153647252705973,0.0938495641290052,-0.0964496657248876,0.116022983578504,0.042394125463745,-0.284530788857003,-0.0621932048137625,0.189677450105917,-0.0357102646332614,0.17202255906752,-0.11802608395582,0.0124361345786459,-0.0975805533901955,0.125371520573508,0.0381555144421662,-0.077216114001674,-0.0225858671200174,0.102717330816533,0.0403832694028393,0.0847384328599477,0.0168778646114686,0.0780040510000111,0.118798982351154,0.103894596773225,-0.064128410373636,0.142259515755431,0.0613361678486268
progressive,0.22509598105563,0.481215732909096,0.331286363726254,0.104590467356119,0.106971196079078,0.233537553460848,0.17092941457184,0.390369038184442,0.305954424916013,-0.027321498800935,0.081413520134154,0.466697020109047,0.098203590717394,0.4314054064789,0.140299820564581,0.31705219008858,0.256364888677582,0.0345164875024448,0.417225570940667,0.487801441054332,0.252601302212099,0.291572508102142,0.0961732746056195,-0.0661152207448995,0.150627813865656,0.286675590970634,-0.0053184694855299,0.164495093937263,0.400183445387952,-0.0657267180685195,0.234243551525006,0.433140574328936,0.0389825580295912,0.179997400399453,0.281951449738203,0.179807805706474,0.238061680867359,0.212276734890742,0.440110273550139,0.175361553898155,0.177291379468352,0.333543375847777,0.42709776556249,0.335211099929299
progressive,-0.0240970909895587,-0.0504303958900794,-0.0059025289722767,-0.116804388330133,0.0161543542981701,0.15504401080729,-0.196752313214617,0.1449016031339,0.0075635145126577,-0.0993424596738858,-0.0763502487341557,-0.0855866939242143,-0.215692267538993,-0.129129350606855,0.0719210954373241,-0.0076424068101717,0.0060137929033208,-0.113948529533454,0.050348317324631,0.142381533296951,0.12044607215342,0.0119001771166475,0.100378306756855,0.0829826104356629,-0.129873163370609,0.205763517589233,0.0464847564677717,-0.038379771038453,-0.151121826872911,0.0187761545675818,-0.059547767971551,0.0354547435924302,-0.1560688690853,0.0062819883635659,-0.124890104165955,0.143636359212058,0.119612387910721,-0.0022858872562905,0.0782740358125328,-0.0906753838158763,-0.0088856244112776,-0.030444163700038,-0.169963984630749,0.117286736403638
progressive,0.406176355744061,0.0492100571815585,-0.0713215650625052,0.298468923903222,0.0809199839423181,0.213894847133748,0.0247996586898873,0.474715397389931,0.386916503523588,0.193323666055046,0.229433142961372,0.178047002361822,-0.0038701643147468,0.175409746219616,0.0851088259423629,0.382147668096286,0.431101828747382,0.0885178954615028,0.0563510378652939,0.48925540810108,0.444152643709587,0.12300748630994,0.412828304803023,-0.0214312775688144,0.424226005086201,0.115902209761551,0.405979657662517,0.224456100036858,0.187546939267534,-0.0126136438390417,0.0279172409426459,0.0902690384026793,0.0011626724637892,0.0676031847476026,0.0577899399069866,0.441892308207571,0.0746317485078175,0.19163350351944,0.141771073215197,0.444079706730978,0.364017389323805,0.170007705544787,0.326027442012846,0.228690455889052
stable,-0.295560474225141,-0.237056497044635,-0.247097825419108,-0.25193441524071,-0.442556677158067,-0.340485010656435,-0.432774060507252,-0.202808238702744,-0.354816811346925,-0.267020729240899,-0.358222817910141,-0.216942448565263,-0.155254218729715,-0.201620843273039,-0.16100215589598,-0.516917320251913,-0.276235897806556,-0.300435143970415,-0.127570634823465,-0.122757699898674,-0.199345579642156,-0.149990254815506,-0.179565686971084,-0.153622085947711,-0.176362715584652,-0.142128360915333,-0.29719431957954,-0.428700197293808,-0.269242905945018,-0.235975363884222,-0.343839849047442,-0.110952995704909,-0.142086996611015,-0.314326994795517,-0.350081317497667,-0.064064057073827,-0.23629037107502,-0.365209879458742,-0.392224665771252,-0.287942220792437,-0.260479736776864,-0.390260339243201,-0.251919508817194,-0.349297299852615
stable,-0.121194324380283,0.262825438508231,0.0027801757147478,0.266764683155061,0.243629521910912,-0.0331855602505835,0.303962384036448,0.0670777758718458,0.0329768432622317,0.1973017517472,-0.065885974944368,0.113642043717621,0.197467635841162,-0.101534351148237,-0.299721802327829,0.0152416854516014,-0.0495630489568043,0.0628158555703007,0.135193601133628,0.029158083915905,0.156745950480295,0.193343703119659,0.043983487357836,-0.136029454750723,0.0747682156235034,0.0620168396792872,0.156795825674914,0.0277966531583868,-0.0926001923212872,0.100655219161358,0.270094269528261,0.0101411584298445,0.259203119770386,0.199200138257475,0.272117901548759,0.0423757201505441,-0.0249869992267459,0.077633627996076,0.0184186339673009,-0.186804874374677,0.0098862872706471,0.030643586992899,0.0228401804640046,0.154288606615475
stable,0.0678987607135097,-0.0754391531066325,0.238824955636052,0.0223087672205955,-0.114083635882209,-0.439838395796722,-0.264697177571487,0.113414635049194,0.0115496967060031,-0.266465824323494,-0.0104525648074675,-0.017831460549313,-0.421398545935807,-0.026920564728538,0.301479116866396,-0.158537325478165,0.177780193092265,-0.0087762312289705,0.173586223205053,-0.0561760494079878,0.0012340409689308,0.0416462360465478,-0.0117907856095621,0.280190735707269,-0.0260416823630232,0.0410250402190204,-0.148505217341212,-0.148085852240845,-0.0387426400576688,0.186096178669627,0.003976262319503,0.156572648832939,-0.101952973076828,-0.0684311936467302,-0.0206200692849627,0.171027864725301,-0.0177033067590621,-0.0560846794254921,-0.0109600704062955,0.0565120710767795,0.042967866594279,-0.097442481882078,0.0865598132721388,0.0163047621292652
stable,0.0739322366116623,-0.0315545842238751,0.0258942158324599,0.129274958615806,0.185440035684344,0.136302440858781,0.175766156052557,0.0994041091463255,0.151841785733057,0.276363731796229,0.128058340794353,0.0742111139680378,0.360998756260482,0.060936072623873,-0.188284528073624,0.0389649544310329,-0.0296171198656969,0.167607055780838,-0.0273095151146146,0.0752475289763665,0.0448584686507766,0.0949552520544817,0.0611478684102176,-0.293951835958087,0.112140997027387,-0.159791803337603,-0.151744509999785,0.0584905781469142,-0.111070225710567,-0.158138164602529,0.104021077007908,0.0865543133411625,0.123454527604276,-0.0429487701693135,0.122432071649072,-0.0436241030347628,0.0531502876536437,0.0914597723418444,0.0807729107925415,0.0806998939280621,0.0818265933430544,0.0228998616646044,0.0901528561243458,0.108208697502047
stable,0.224262859487736,0.117519483413348,-0.188212732312613,0.0521600292521823,0.0562384550730217,-0.176946044396619,-0.224893390424111,0.213458040295247,0.113666015806012,-0.316276719640427,0.232792974390011,0.347260712727688,-0.227103407697572,-0.0037364263885396,0.102123905059471,-0.0761761958853143,0.0691827623324892,-0.0471788412324818,0.109912469116174,0.130848511773052,-0.0082837367752341,0.0872219106502345,0.149616560764188,0.12184055749769,0.376325666304525,0.196657482087682,-0.0147419606276756,0.125276102008052,0.110219982416893,-0.108426732257308,0.188832711906197,0.0844614332859984,-0.0080931501501404,0.150065796068892,0.319172653328209,0.147464730371938,0.0588770430487578,0.201927897659035,0.149171834571875,0.134279042847058,0.190505342038711,0.0530304828183551,0.0746524788615539,0.110626139349373
stable,0.143280967390873,0.251191193369472,0.0252064982748208,0.463365718057742,0.301977492485739,0.235559770576635,0.388821583319119,0.246452115937413,0.229276145731318,0.314915719734175,0.294274941506249,0.409994399350619,0.479915876822057,0.0093758706942031,-0.153639530460434,0.324023785208416,0.117613492827424,0.297541827177152,0.240020088802272,0.156833349401745,0.240112313987319,0.24586217071493,0.131510227013008,-0.320374006816928,0.305622930218874,-0.101301498384457,0.274686054340869,0.107816076562028,0.262300016887329,-0.0573912329263454,0.310276242354163,-0.0554288116111232,0.19063781122803,0.323410801211422,0.291131251535529,0.076440026295912,0.076085650510237,0.301224882184473,0.222906395454213,0.100447575420861,0.191015640202543,0.149836566185397,0.0965826771918218,0.337665858647308
