group,CD80,CD40,CD154,CD52,CD8,CD269,HLA,CD45RA,CD123,CD7,CD49f,CD194,CD294,Podoplanin,CD5,CD195,CD196,CD62L,KLRG1,CD27,CD107a,CD95,CD35,CD366,CD11a,CD244,XCR1,integrin,CD54,FCERIA,CD254,CD163,CD2,CD226,CD29,CD303,CD81,CD98,CD18,CD28,CD38,CD127,CD26,CD1a,CD36,CD158,CD207,CD49d,CD73,TCR-Vd2,TCR-Vr9,LOX-1,CD307e,CD319,CD257,CD23,CD82,CD224
progressive,-0.205216078894153,0.235653879010194,-0.0718119555049697,0.327147080398296,0.182590498832614,0.0817139799240667,0.210734757113714,-0.101378974999815,0.076995970130148,0.0614046489710037,0.263296296252028,0.01538702505777,0.0140987800990061,0.111236949674487,0.099864657499937,-0.110861688527773,-0.326573988868643,0.203315775017012,0.114675594230461,-0.0600818894727299,-0.0624103501443391,0.0830188545137973,0.0951174880215052,0.201316364021757,0.138716530535984,-0.0373114042160027,0.29082592865067,-0.121672066001337,-0.252412694359556,-0.0144684989844947,-0.0586151025798258,-0.350233237673445,0.142654735557616,-0.0222941491601078,0.191426720849734,0.315973437334878,0.177932342060001,0.122919771568259,0.151173956875344,-0.0623789499077437,-0.126028044696796,-0.113038430625521,-0.0148678491268095,0.195558202549103,0.209122891499716,-0.100453787555044,-0.0877473002054859,-0.003771674935165,0.216425359456584,0.105348947040667,0.0295976119379831,-0.329093613122088,0.318133241160813,-0.0622346651763693,-0.331647637137292,-0.0220804304389562,0.159432574357069,-0.0695539083458399
progressive,-0.101688604465517,0.415579767503797,-0.368212926063023,0.0347562740876335,0.104369030234483,-0.0427428535325316,0.0976558236433929,0.197094370627778,-0.200055350777223,0.0113190519857146,0.0725002724711589,0.373564614931542,-0.193721055692491,-0.204379429273211,0.0084720098213199,-0.118340880128305,0.0590254830337965,0.106619348038981,0.0694148944578743,0.013321772726349,0.0453288799504307,0.0221229490354887,0.132745676991721,-0.224592608598019,-0.0052611581494615,0.278300532413321,-0.0601937935073811,0.0450094474746848,0.167513982680683,0.15832371698515,-0.317518496635115,0.117761456649737,-0.130982698675492,-0.251942213661746,0.0931648712195726,-0.136808235528285,-0.0383686776666287,-0.173050744881985,0.187387424872392,-0.0671209813167828,0.135674247854865,-0.0631770173982102,-0.328668913212226,-0.359562502206806,0.189466672836254,-0.214093397949751,0.101938496274407,0.0814740145381795,-0.127871170772101,0.355522837032156,-0.109508545776992,0.0731387027930308,-0.170880595089282,0.158405842306419,-0.193727174303618,-0.164420259218946,-0.106054764902228,0.100844968092501
progressive,-0.101866565213621,-0.0197247787844388,0.0087178618162994,-0.310069494161086,-0.126949703562993,-0.305395404294189,-0.117785973164439,0.158082210190731,-0.0696675155406807,-0.30306072376361,-0.252914088307916,-0.366141938122905,-0.158149892510058,-0.30944079626991,-0.203937805032749,0.0029170457470988,-0.0854307483330974,-0.427685257875181,0.153734382129838,-0.49615694263715,-0.0630299122446775,-0.274935243604527,-0.342790058606986,-0.142672880054709,-0.0264382025211211,0.229084951442893,-0.16560922427227,-0.0799801967805984,-0.030101947117606,-0.225308208892985,-0.0471101046982571,-0.184039761726864,-0.184990667899906,-0.249792710183071,-0.094936747560268,-0.271677967566991,-0.203545289555665,-0.357956075287344,-0.146888958331415,-0.333112537348928,-0.0481399665921356,-0.384109217056912,-0.434742397693379,-0.129774864591255,-0.116632746077338,-0.205670640054701,0.12187632389649,0.0514577750227163,-0.15465136700535,-0.308043106676899,-0.193323472563373,-0.130190584358347,-0.0630121412215255,-0.0929317571542246,-0.212188217641177,-0.115222664669479,-0.311730967175062,-0.303718644739142
progressive,0.343288915430291,-0.143904074671585,0.0154928816427302,-0.114632802496306,0.16675437386383,0.0213864129518434,0.218017308426554,0.0447399748164309,0.317357957150566,-0.27734465460612,-0.0847697597591589,0.0794706084013898,0.346456047430626,0.0569302968493301,-0.0770550435863781,0.112404814598785,-0.0483748042931873,-0.0596439341590428,0.236172474536451,-0.192107449739587,0.0854686750764991,0.085015615303733,-0.0525042228499865,0.317725807979393,0.335792761503292,0.437100259496596,0.0705431188942487,0.0161689501429836,0.0933695401357955,0.331512853242651,0.274343984367176,-0.111946907969417,0.10007787905532,0.0803568707598799,0.0159234583742326,0.172343237577446,0.219408937368266,-0.111710696770518,0.175651971945436,-7.24670901711736e-05,0.433981935931687,-0.0136531522178317,-0.0875637699291299,0.201269254002158,-0.13023764315764,0.0052449778065169,-0.204120201929744,0.411090667693149,-0.197655874023562,0.174040557280734,0.373676798606861,0.157005941541178,0.338510439656184,0.408416649452104,-0.0239700092747459,0.108388101646207,0.182250281536859,0.0474471213650327
stable,-0.0707417721832503,-0.0747426183370404,-0.0180315152242464,-0.164353309714275,-0.300130551667707,-0.0841205563455819,-0.314139816876085,0.0137061947935763,0.0263342200179968,0.029839002707445,-0.24228010745417,-0.163047589686447,-0.234732748827064,-0.262615417384064,-0.0510278625171216,-0.0921331588898868,0.0341880673830401,0.375453084157344,-0.26595026277585,-0.0700975834139895,-0.301396448903835,-0.360278407365967,-0.139295862861764,-0.20901730774355,-0.442069268934143,-0.120308653416407,-0.324427221421028,-0.238876560923623,-0.176818434015166,-0.201140717388453,-0.181180797109101,-0.21616241518496,-0.394038076587871,-0.322632983822048,-0.362499863093972,-0.127186179573304,-0.168400541460149,-0.0911410846204051,-0.34617022924533,-0.0925341161812403,-0.132200337931035,-0.125346955026326,-0.0512810609097501,-0.0714173920243627,-0.0755497191351481,-0.31815089330476,-0.0604427708436339,-0.283973681841043,0.0345932419817811,-0.142186930146451,-0.187409484333643,-0.234391065268957,-0.13033483814777,-0.269546122949018,-0.0978277926032324,-0.0886665099943414,-0.143764577887549,-0.228283470038097
stable,-0.0745831502607071,-0.0701199533357721,-0.117836165457482,-0.244376701104263,-0.0672802522968973,-0.174268100823057,-0.26025603259396,-0.101308238837948,0.0068997982070627,-0.484228760082803,-0.312544310486691,0.10715791025794,-0.0909074629578813,-0.0560255397544747,-0.422381468543075,0.148601106436655,0.141996471459511,-0.501867654137199,0.187994541420774,-0.377676790519637,-0.169445447785198,-0.220602583484461,0.100325322484592,-0.129034744484003,0.267338252624252,0.106965143325766,-0.146353813672466,0.196144992235453,0.0153214940124578,0.0095951045273014,-0.142496869645205,-0.0862618583312952,-0.069040463739419,-0.166734772273382,0.0245671541449857,0.0138614376632715,-0.042885052282452,-0.143537180511041,0.0491829294005323,-0.164087687842842,-0.19639760964662,-0.155996324615951,-0.315371023068345,-0.0991638724740457,0.0356302333737949,-0.153512206289477,-0.0241406746050637,0.0746283591869345,-0.286745359448535,-0.0847886407427251,-0.0313440127535969,-0.144840377271931,-0.146675723885283,-0.0538004119141264,0.102412363511644,0.036281780674883,-0.0472054858277084,-0.168467542085169
stable,0.0941451614354232,0.0690617353133139,0.172922336639925,0.0136779092402968,-0.0341907329016564,0.127499385439503,0.0866520520519216,0.169243044253975,-0.0579156913291135,0.147805835730009,-0.05816460636481,0.0419241897629532,0.0695336189103978,0.0476170913862668,0.343423984369239,-0.0262934444072851,-0.0972730820080015,0.555655720973631,-0.0187447687501205,0.0598552826915165,-0.0114992132643908,-0.12434361862045,0.127711637743255,0.128739755175635,-0.0702235358529932,0.0164045173667031,-0.0213653718999074,-0.0594002341531362,-0.205352992062564,0.244625875557382,0.065910601779917,-0.0193095296267494,-0.0131504778265245,0.118827507772845,-0.051648042425041,0.222264553154131,0.153031722130783,0.154491427239611,-0.156349873849143,0.138194721840969,0.0937483812783362,-0.028119472375076,0.100678504219913,0.016769980492037,0.365286733383348,0.044157865607993,0.174719055621033,-0.136227196635785,-0.0761272867867124,-0.179005478911957,-0.0986902179050575,-0.150463871766418,-0.136297088163627,0.18141997573572,0.134342803223262,0.0084658416653247,0.0224300828725658,0.0117334026338838
stable,0.0813555705365812,-0.114242001860002,-0.05408093597433,-0.0129763728115914,0.0550218467290539,-0.193690395054752,0.0761272998216353,-0.36561376478524,0.0379497840520343,-0.352280104894574,-0.228000762566277,-0.172884224886938,-0.0124667390592657,-0.0415610442934694,-0.155989698025284,0.16498882604531,-0.208356712554553,-0.64002684039206,0.276567823903214,-0.0229876259474498,-0.0931252427211367,0.298404541404268,-0.0796562311893921,-0.130265322671959,0.333144219681615,0.205876957158938,-0.052864071887583,0.0103892332773844,0.174540426847377,-0.019873868338873,-0.0939754169072491,-0.132436038641144,0.116049048632492,-0.253085852777803,-0.0432716803770155,-0.0216615993649414,0.233086891524612,-0.174985945367488,0.275304755229663,0.0593265770350779,-0.074516798050914,-0.155356694397029,-0.173044057088746,-0.112386159236096,-0.0276396267031203,-0.0678161921982743,0.0384315403768806,0.178467943294669,-0.0807888108678221,0.0367961578676257,-0.126365542576794,0.0729259091465218,-0.161964643003552,-0.0027622627652537,-0.220666124727308,-0.0915931772794005,-0.14048065996376,-0.0650156498100724
stable,0.168395861096288,0.125292003948439,-0.132723071018285,-0.0008151882538463,0.431879781963953,-0.0106269776330982,0.13710599502791,-0.139956257017636,0.0059790863571286,-0.113552529611959,0.0930819542819862,0.189038069388474,0.0272558499709951,0.0414070139775845,0.0636097693434286,0.36636974973232,-0.0325290444056382,-0.105078757529569,0.486353358595297,-0.253396508717357,0.0943217001470787,0.173109032020459,0.0377370029659722,-0.0719637487746702,0.521427402815252,0.290405979077254,0.054559645977636,0.0962181323667082,0.258724026899547,-0.0632984142283611,0.0265386903011289,-0.0225647850012478,0.581070599929452,0.0205169538334612,0.16479086048746,-0.0804802604414391,0.386141723358291,0.0520559383946843,0.198350493930187,0.0384465311905262,0.195040328965867,0.0513841617768626,-0.070316867384889,-0.0114222607736276,0.0922256895530469,0.0429733270696023,0.335179100656621,0.390854171846477,-0.135602066132826,0.150219841856862,-0.0126297304606119,-0.0892168321493724,0.0435536379266058,0.292530296127796,0.0514184403989978,-0.0132162407057639,0.049174183226471,0.0779496089729232
stable,0.0779868605886882,-0.0416201543184921,-0.205176652596935,-0.21209690662887,0.0969085687457457,-0.162334693636248,-0.110863050652727,-0.247876328597088,0.222411577580291,-0.280420466170688,0.0499442328127957,-0.0501050593603277,-0.0486136885735651,-0.105915571443298,-0.175973143658416,-0.0711984091733035,-0.246211353576722,-0.328876103830499,0.310431718864652,-0.333062269824093,0.043508345897981,0.118466967912509,0.0233965578546986,0.151516059581336,0.381192898408296,0.110736874796029,-0.0555325605494394,-0.304080809681464,0.33507619905257,-0.17096522357225,-0.0774251429541575,-0.148615482659474,0.126684914845416,-0.0659384940677111,0.118459826145813,-0.0301385047619067,0.0645434888336202,0.018128713294464,0.14105674900146,-0.0875595566068301,-0.143704474644572,0.0652111046295847,-0.0167680204147183,-0.0573896840179871,-0.0522636570490882,0.100741092777727,0.0773617562010509,0.180689714125107,-0.210413260379317,-0.059580517683001,-0.0114841007836215,-0.161806558353818,0.0520831271742438,0.0345508908435177,0.0537674404889659,-0.344957598810558,-0.0699923766614385,0.0453147728846152
