group,CD30,CD8,CD33,HLA,CD117,CD49f,CD194,CD294,Podoplanin,CD146,CD5,TCR,CD185,CD62L,CD152,KLRG1,CD27,CD107a,CD1c,CD278,CD58,CX3CR1,CD21,CD11a,CD244,CD54,CD106,CD267,CD124,CD29,CD81,CD28,CD127,CD15,CD26,CD204,CD49d,CD305,CD158f,CD337,CD319,CLEC12A,CD150,Mac-2,CD85j,HLA-A2,GARP,CD360,NLRP2,Podocalyxin,DR3
progressive,0.0988732719431492,0.243799813782183,-0.138804348044487,-0.0321332279648229,0.050082463396983,0.14660268309086,0.0539891324364045,-0.22247682521418,0.0672231944519333,0.051843815564237,0.0950931318761466,-0.0178361301613091,0.217566683316575,0.198327322223598,0.0323672664621907,-0.204555814125318,0.399301388090228,0.126340550330848,-0.0912410706241744,0.241875142928939,-0.0161560047139863,-0.188306175127395,0.0171455280875213,-0.0951260789953458,-0.2063771883391,-0.0082674302790231,-0.236190709161869,-0.0948334561452796,-0.151027968023807,0.133628449445217,0.226968430854314,0.304681351373213,0.216413145080534,-0.0476382297805962,0.205176317949971,-0.0114155058418082,-0.28414917271289,-0.0508445282650181,-0.0917239303052554,0.0657010259379352,0.102090094279177,-0.0434766616730747,-0.0100995189344903,-0.0801359238156025,-0.154226527995701,0.109332971576867,0.039950592587425,0.178874074036666,0.200057567552982,-0.0752132237153106,-0.0486446661068136
progressive,-0.0371979741264095,0.0908375325152436,0.0586551206118445,0.0265095426632808,-0.0756254340463632,0.0387334248548794,0.172449000734575,0.0126429096007667,-0.0007903529920333,-0.115592541326828,0.0500405562802533,-0.136596722382583,-0.090523687596374,0.0438567635068627,-0.115121897441717,0.0816455577761613,-0.0108914493235691,0.370288539711577,0.197870779459223,0.189657153195689,0.0943163905085992,0.014987434515595,-0.0754555081418382,-0.109490546821571,-0.0459592436024976,0.148301449917342,-0.0354484000256723,-0.166839533885808,-0.0736726410128759,0.215502285343013,-0.0945873893018127,-0.0524336116811086,-0.0456178747785372,0.402678602931473,0.132599986362252,-0.101472283422929,0.306711769845763,0.356738465550158,0.0698658891856215,-0.161066501156846,-0.26066146553864,0.434047268990476,-0.0876838273884055,0.0813941098856847,-0.0288251137628685,0.119349342577697,-0.0657974428925144,-0.1209194214826,0.204752000945099,-0.132094648059034,0.143131748913071
progressive,-0.0358657821029903,0.0845870097748988,0.359814936590221,-0.124229146055237,0.398783528790459,0.159387572509784,0.37847683910418,0.167088612531999,0.164879844442493,0.0877761093868789,0.109409696122772,0.25319447416486,-0.0462734015935875,0.451397959737925,0.231945287289089,-0.270074945821543,0.383275474701195,0.126969554307533,0.0363526591334093,0.385726602654719,0.0908092423209961,0.0704286485684375,0.1765379868106,-0.21419707682202,-0.223169364350509,-0.0936696692542124,0.185153532563071,0.183973037474629,0.188153217507628,0.115852187026286,-0.0959209937243831,0.409474550736778,0.220833908828007,0.131635424050124,0.472783196133491,0.0364160858986235,-0.0268737774974342,0.228507323412619,0.159811258320966,0.142743313349771,0.141578240681378,0.0634656682926701,0.154175306398723,0.0605150201329225,0.0124740449539748,0.0149842801523953,0.212465689138803,0.202142281681012,0.0549149162521747,0.199513232568685,0.132241155035843
progressive,0.0688049981599558,0.464945752576757,-0.0680418837621397,0.391823844476111,0.226422078924152,0.0759531266043274,0.164097846248061,0.212936660466756,0.0290792442663139,0.190595826444039,-0.0103991811400548,0.107511800188258,-0.0695040578000465,-0.150972578035079,-0.0753432512212418,0.253121960467223,-0.143074172026179,0.323552240152176,0.0422387481683487,0.283162357353734,0.129416709367566,0.13973319261616,0.144779398393716,0.184727510357457,0.314461666195651,-0.0293685684175189,0.0446363526137857,0.10279444700011,0.181503946880841,0.235963266384604,0.151639097021003,0.0330812266631407,0.0836072063231737,0.257845870555946,-0.035025507971652,-0.151392784314792,0.330401080076582,0.147958715993671,0.304011202623192,0.20603231201874,0.359030794569185,0.0421881817873503,0.162748533545,0.365899645656859,0.150873317915892,0.0693418299884035,0.199215676362266,0.152479679901744,0.0104509763234175,0.265503854569732,0.164529368292267
stable,0.189008775585427,0.438266227934081,0.0369535629234094,0.041057684566932,0.202909776299851,-0.136670408966087,0.145806195672028,0.201675921194896,0.214953284861215,0.236375961161699,-0.120174523636466,0.212723957684778,0.0730834762001818,-0.0231082249850754,0.208375119852621,0.209614880053915,0.0399455504382991,0.302403567513912,-0.106763425358572,-0.0234611099552189,0.149879009938086,0.114975769229213,0.102626762428825,0.21279493767874,-0.0107178828524096,0.0919733107931351,0.0795501366501149,0.150519567173266,0.126414035890049,0.104955406195496,0.0058926073133525,0.0634512993658938,0.139435115611341,0.267210930806141,-0.0043850903417464,0.255770459722237,0.197533938920496,0.0414747750124041,0.157396841297307,0.15336523262499,0.0133481681115346,0.126197853241798,0.045642708452138,0.162811298447755,0.325719879820954,-0.0310258918234141,0.187825260357114,0.197642782281552,0.0850376908632064,0.190838870395959,0.0710872801283583
stable,-0.150679066047887,-0.116495036275923,-0.177855810476751,-0.320793998138858,-0.0612268072361929,0.081739392256742,-0.0866353650594389,-0.135455064728794,-0.0766289914322165,-0.054243935952876,-0.0354052887850108,-0.0561422744244262,-0.0776946904339249,-0.0854281365286001,-0.247717059769039,-0.427513680550459,0.0278186602590646,-0.0084705691917012,-0.247305993596969,-0.0719342764607385,0.0804663064695998,-0.103715577764568,-0.388248149190515,-0.399098787997992,-0.372182151281582,-0.160078051300196,-0.0059266556131984,-0.290642412184745,-0.0346141504934379,-0.225027444133361,-0.449098607231045,0.0404222697532937,-0.358970476354046,0.0595572530219824,0.207531387520659,-0.124995753690342,-0.12392141784694,-0.0142910868510971,-0.199162856622051,-0.143619565669962,-0.29893689679245,0.0864829213394975,-0.148188295974535,-0.107671418692559,-0.352889692269505,-0.0658243316602541,-0.108179678994387,-0.134406182018284,0.0249855707860286,-0.231190977892862,-0.044852492042862
stable,0.0789139401900309,0.395227354841015,0.113143854138828,0.124201726414689,0.173116598188183,0.411723030517421,0.121612571807752,0.123393231372861,0.192717778513229,0.112615500132002,-0.177834894575689,0.0743599524035343,-0.0316616981133011,-0.220996716148459,0.151262335715171,0.31658333534842,0.101708738487376,0.313768131199997,0.109041891084227,0.221592046594802,0.211552623737979,0.26243470183111,0.105039295558446,0.430458461136629,0.222643209445076,0.276568464223182,0.145402858393895,0.125457258169303,0.0763868381940459,0.374771981880088,0.127550016602549,-0.0922488647986449,0.0930291579176074,0.169064352914537,0.0320113921427222,0.0005569773461398,0.260501930389199,0.185890535194322,0.125743142015812,0.224936864937161,0.0407944945564652,0.20638991526409,0.183327334173578,0.0772798682129175,0.142349954407601,0.146223507071651,-0.0496009554550327,-0.001297388272115,0.154842366805908,-0.0172961195427068,0.153778547405835
stable,-0.265016006714124,-0.223776030164056,-0.276086932951781,-0.303998050002456,-0.227854207648562,-2.29253683785925e-05,-0.0864411095532988,-0.216642912001711,-0.235036658991175,-0.333441511733719,0.0912495167808131,-0.0200204502415275,-0.130493503477622,0.121922035116948,-0.225922917636815,-0.453764476461997,-0.1588288613951,-0.310714203717495,-0.20150855306377,-0.247582840315926,-0.193851677689747,-0.161864999383712,-0.134100878321514,-0.2751071234165,-0.51391712486356,-0.196791246744476,-0.197913135211555,-0.0605502431641107,-0.107842697565264,-0.0993051161416885,-0.28293014045436,-0.153942970797551,-0.14527054267457,-0.0647546590474335,0.0552403107978551,-0.195980357028658,-0.241007145399446,-0.167091503508795,-0.184660910318938,-0.212491786994212,-0.16885740470351,-0.0417085500683139,-0.151769817109715,-0.243109761390338,-0.131817138472838,-0.141105968352827,0.104046634946013,0.0381164332750482,-0.0983332922856777,-0.183343375082625,-0.0842739761473591
stable,-0.0690398380846302,0.201819508416622,-0.0644990077514323,-0.186450316479777,0.0700024998050127,-0.107836002324393,-0.326472746096893,0.044209201075611,-0.0978688283780474,0.0788869701276972,0.407316592709774,-0.0585326509904068,-0.129742116792912,0.432135501392148,-0.0490220739981761,-0.406309342630311,0.592602916264576,-0.0728674413226518,0.0619583376514595,-0.15088285012425,-0.0887081157182846,-0.0980373520386426,-0.198726617532823,-0.457690612957268,-0.220951795668464,-0.0822103185696112,-0.239621072761737,0.069081112808796,-0.0189210433384205,-0.194184105235338,-0.272981933357605,0.215160325623746,0.178328963400133,-0.0497044735347659,0.229083935437048,-0.0648062627680909,-0.0663552577754812,-0.157991542406212,-0.0219442236870505,-0.145029234202434,-0.122034176543458,-0.225297294698234,0.0555062088194991,0.0999991377024657,-0.0627714514278887,-0.0534048238953662,-0.131773745198435,0.0146264040269787,0.0575588364099486,-0.0496179548426095,-0.279215183239895
stable,-0.382924694079232,0.0634417337254511,-0.0269115647350046,-0.171505838076474,-0.311479362360047,-0.191715782336994,-0.438204344489202,-0.40488702883069,-0.381559651261272,-0.371357473030061,-0.0080702999254941,-0.447741100166001,-0.396494791737268,-0.126323512523207,-0.398752740938306,-0.49374247144429,-0.0586103037415582,-0.443540993152363,-0.382243453134451,-0.103639931597437,-0.449210147423014,-0.465005774513046,-0.191079258943065,-0.395080733698614,-0.354378607033683,-0.422385361345315,-0.525125749213981,-0.35384927776731,-0.389601815939343,-0.36267064927184,-0.330887978303686,-0.4083823311901,-0.359112051290029,-0.0493060168496784,-0.237347683748509,-0.387873072435875,-0.183112501560028,-0.298357869134109,-0.445443045734465,-0.396521909958483,-0.297080418911733,-0.157297459301064,-0.435408179792803,-0.272753626883637,-0.342123781064942,-0.377879939236653,-0.382593559406427,-0.421169852731308,-0.395920301695828,-0.515536055419952,-0.389635728181663
