group,CD252,CD294,Podoplanin,TCR,CD62L,CD1d,CD58,CX3CR1,CD11a,IgA,CD79b,CD370,CD122,CD226,CD29,CD204,CD144,TCR-Va24-Jz18,CD158f,CD337,CD307d,CD94,CD150,Ig-light-chain-2,CD85j,TCR-Vb13,CD82,CD88,NLRP2,Podocalyxin,CD258
progressive,-0.0386475825736122,0.170027438497741,-0.157054547324195,0.0620899248068213,-0.366820790847749,0.151737840567578,-0.0788326480017277,-0.0657351866934691,-0.127482867914277,0.027064407732237,-0.08218496135254,-0.111032882395193,0.0071566823884108,-0.250502543313574,-0.243478824672853,-0.0214794930215841,-0.033625703983377,-0.101229801536557,-0.0338943136113572,-0.0533655197845715,0.102192946113257,-0.04788095338087,-0.0763851443995219,-0.0445027455781031,0.0916066092762476,0.0515316514558531,-0.174686628100724,-0.029436400940617,-0.151086021247076,0.0082234407003312,-0.106982809068784
progressive,0.323274938402236,0.038955415196794,0.0372929522907578,0.068474010641419,-0.0766900702403789,0.0419422284362191,-0.175949862666197,0.141678091905234,0.272761821393193,0.0083159032921806,-0.0033932900335668,0.0763186257292232,0.179974531781468,0.119465969422998,0.415759941946893,0.0563015107094137,0.0711535711950871,0.0169568938856339,0.0945984724959902,0.136444870406755,-0.0360298428919756,-0.0221363849954459,0.177508430495658,0.21215964899174,0.190556265271809,0.101472876616166,-0.128671546435732,0.0564881759648666,0.0168622744977703,0.0686224966101981,0.135227704763783
progressive,-0.0428524495982918,-0.219087024460811,-0.0672699457949128,-0.151313091299856,-0.227082021410503,-0.21167810778295,-0.0505391847305134,-0.0319206580575675,0.3087934418066,0.0112818763695532,-0.121626717123118,-0.0253804182740973,-0.0619079736294015,-0.13765625062182,-0.0602682986846054,-0.118520850021206,0.0617211328192179,-0.116222296345414,-0.123907618812782,0.0083803738309586,0.0792084748161298,0.126280325097923,0.0645158482520764,-0.0439854339065348,0.0436520020549995,-0.104742907893087,-0.11686808280877,0.0531943802074392,-0.102510712039295,-0.19479686698295,-0.001572490169803
progressive,-0.152772061257539,0.166718411133109,-0.193729176397816,-0.188118564723089,-0.0282124127617061,0.0975215539459448,-0.108617595362064,-0.0702458153627376,0.398643410535068,0.0619391122607172,-0.0397586300765094,-0.0151742196773575,0.0809093330755133,-0.0023113886420819,-0.149088343825865,0.103468061554226,-0.152632485177733,-0.0694862692251295,0.0055261630036056,-0.0106555981846999,-0.143557509106734,0.108854547387311,-0.0554422052982522,-0.078429992395746,-0.128334426276075,-0.184925128734268,0.0567925902147629,-0.249395247090297,-0.0556179985654536,-0.124210006239329,-0.121842979500377
stable,-0.0687352612744855,-0.0834627656661401,0.053150551920519,-0.0633402130468291,-0.579428835214438,0.0135506140098964,-0.0349699676865932,0.0272265570893483,0.114861604410924,0.045976817194813,0.0103431459992686,0.0429303975062106,0.0949050953348931,0.0244296377705569,0.0729997556764506,0.075229051343558,-0.0333404063683545,0.0365511916758893,-0.0476342067104166,0.0082474798605562,-0.0419474255223465,-0.0568879855709211,-0.162328529175791,0.118849494026973,-0.0493435994394576,0.0017218417530432,0.0047940242535396,0.111583842892352,0.0665055606171343,-0.0825030971600911,0.034677868207306
stable,0.388798786284739,0.50140687393714,0.446970375050702,0.462910650137302,0.339742172869971,0.498159117563206,0.368976566981537,0.421278057577201,0.209436798534841,0.552728102701229,0.221217500411286,0.589656247546504,0.355880514542613,0.414320243428125,0.306394129996897,0.523653269253934,0.613629314154532,0.391196596543349,0.519064444278323,0.444842677481348,0.317236300383547,0.441823324662829,0.423220241605235,0.468356770150202,0.533414974237013,0.430903235811027,0.350824908372039,0.460623980221735,0.331652490074302,0.427923485594964,0.434934847601986
stable,0.155841110217576,0.275665344793186,0.0465601383048414,0.201416182935774,0.183711080332299,0.0432617106639827,0.0539856642087973,0.0431521359450797,-0.0811398823471564,0.181939876843815,0.019688875696407,0.20243901798695,0.0365639152304756,0.228804334037693,0.113094281037276,0.0162474367312981,0.0061852575426975,0.0825337534026069,0.1505486293492,-0.0835257632477327,0.0831685437618457,0.0327028851642843,-0.0317835497605428,0.0542002775787086,0.122967745019953,0.0935177524468318,0.218932287379669,-0.0076410413724814,0.189003699734161,0.115962106618226,0.1339594193792
stable,0.0892434007474544,0.0285565898384061,-0.0064868091875374,0.0513026528536376,-0.324226623561407,0.0200756916822289,0.0815793681429566,0.0360218585741726,0.346291624105733,-0.0181653009939458,0.0576027042326701,-0.0355817727524457,0.0776870812270048,-0.0243976327637387,0.0436201717857446,-0.0015651111714718,0.121026822476789,-0.084145879369472,-0.0572898679819172,-0.0293374353686879,0.0146784872551294,0.0175712265304078,0.135066262965953,0.0740762160831087,0.0629674109886895,-0.0189496663330651,0.0653663401246166,-0.026393809830476,-0.0135166793222353,-0.011529644909979,0.0527165207167907
stable,-0.0708288037021176,-0.101057550245027,-0.0959093307047577,-0.0859161997678263,-0.380352998527581,-0.0032596474362963,-0.0100174683581921,-0.150819695803685,0.56052098008862,-0.0397230656349212,-0.0739709854766476,-0.0548896077534041,-0.0602282440879584,-0.183991235841657,0.0943096333800351,-0.143291600969134,-0.0500657694987829,-0.163374768293905,-0.0735779879982917,-0.099618134398805,0.0072793188183136,-0.0327010315617725,-0.10996179506784,0.0009636034591599,-0.113842061909806,-0.0800518433163723,-0.0661512868644027,0.0678583432116788,-0.0525378435431014,-0.109306905708314,-0.125886660811865
stable,0.0484103095913956,0.0576350095266264,0.119254589807755,-0.0004921106662672,-0.0984940797533681,0.0755914325563596,0.0695856227851428,0.198113427623202,0.634309896441518,0.0382529623331261,0.056778490951968,0.0175185864755944,-0.0161429479176439,-0.0652946623648009,0.158980797390171,0.113310745471118,0.0421789716519259,0.0241421751362703,0.0876209029343639,0.0971108104951543,0.0119661272099562,0.0430169301033254,0.0924833844933801,0.0039269449492501,0.0967971619505141,0.109589695486802,-0.0377559792956262,0.0609699902762534,0.185394885010994,0.0766430413995335,0.0563816236283864
