group,CD252,CD19,CD34,CD7,CD49f,CD16,CD20,CD31,Podoplanin,CD146,CD5,CD32,CD161,KLRG1,CD27,CD1c,CD1d,CD66b,CD35,CD11a,CD79b,integrin,CD41,CD2,CD226,CD29,CD127,B7-H4,CD26,CD1a,CD73,TCR-Vr9,TCR-Va24-Jz18,CD133,CD209,CD336,TCR-Vb13,CD82,CD88,CD224
progressive,0.181665472888392,-0.0171570611676623,0.153705812661796,0.200816301062695,0.237921827247161,0.182883680402844,0.190049500253156,0.405985930586145,0.181009574756798,0.110814935339753,0.0456909726399326,0.0752172153810512,0.123246256930751,0.249062185746175,0.0634225014793903,0.0951074405814398,-0.0335476461783687,-0.0179065359278128,0.160321531248878,0.207174662581082,0.158831528005085,0.298694846959323,0.400911719034326,-0.0411536423097423,0.286312670713143,0.2880536978775,0.0985797407826225,0.0906821869870136,0.330428881081678,0.0231932124962391,0.322110049615357,0.0854421627643664,0.138780455493939,0.143882127128704,0.121940394377371,0.31676503663177,0.07911979085353,0.169794727769031,-0.0276538365628709,0.16456199691648
progressive,0.174877750277364,0.284294270773958,0.190496647645518,-0.0308194912875285,-0.0925722976425418,0.140431041241499,0.418179641521281,0.145155430617851,0.156870432752097,-0.156688135224756,-0.231294662595898,0.26204821938017,0.269226313178526,0.0634759665965907,0.29673948708016,0.378869630700177,0.113029756268635,0.338520165414342,0.406873284357675,-0.0118083771799025,0.0690460754656202,-0.150527882067599,-0.0662145163429465,-0.174496492777256,0.173675447821955,0.0943645444984679,-0.0163925215597629,0.140181696609914,0.0388639799063073,0.114961757968352,0.304394880352824,0.295690726775595,0.164602361617739,-0.256226892156077,-0.280676605261353,-0.0041450601385894,0.126577148981321,0.104025430798442,0.0281414888045002,0.14787081558279
progressive,-0.061273791593407,-0.189397239705554,-0.0898680899968091,0.303160830333788,0.127964074850619,-0.155742050743009,-0.0824521952346774,-0.0590530846652079,-0.0972854071732204,0.0487838466151171,0.384495025415031,-0.231395082182609,-0.04143863991916,0.0939138118682215,-0.0556121566990175,0.0081758642719466,-0.229680044280264,-0.198029974619643,-0.259072860616351,0.249176486031496,-0.220589091366617,-0.229384039567645,-0.165464374310328,0.387751199126917,-0.0678271622696847,0.0827753892742624,-0.0753447617256858,-0.161733024804344,-0.0663581426052186,-0.119474131439883,-0.0964981659361148,-0.143984087436041,-0.125162472987368,-0.213935030746046,-0.2006041731771,-0.0604520388745777,-0.109453189016218,-0.142694492187286,-0.161497775436354,-0.194456423817739
progressive,-0.112361153373345,0.0066789500561638,-0.0652125905761453,-0.0364233706231388,-0.0246793460850407,-0.13313118355341,0.0613636182233205,0.195763301198695,-0.23537932377553,-0.0373143460600615,-0.0749246557833808,-0.172095114479259,-0.0623712019919411,0.348313742858808,-0.196024309201901,-0.226458430252995,0.0779955475941427,-0.135775525862574,-0.141193299490453,0.548662353516769,-0.0691438721239659,-0.112158373616262,0.0762038123905727,0.262970981584148,0.101664984804073,-0.0500451548904454,-0.0603014222954233,-0.216730005820584,-0.257277616127871,-0.0310759438426942,3.64746030676439e-05,0.271402397823902,0.0323183533427295,-0.03503554056656,0.205905497329583,-0.0132139478247505,-0.0969240321144837,0.103486306834931,-0.0874291765429496,-0.154221198896541
stable,-0.213232842321449,-0.102556958736989,-0.266019032902502,-0.357523979292851,0.0643093525032482,-0.0712022461981654,-0.226473870976214,-0.120974084050333,-0.350392502793978,-0.268645332509352,-0.242282490957641,-0.174532709513551,-0.0387997581868612,-0.0686908629983383,-0.472150016139463,-0.121293808911114,-0.183805837237322,-0.0326316505346634,-0.0392943935831466,-0.0549248902116759,-0.320869565147248,-0.233519075647689,-0.0361604829930966,-0.0599766895824681,-0.189738685019837,-0.0106888402010698,-0.19331613343779,-0.242247189262649,-0.128059354996703,-0.184912153898538,-0.196681154450564,-0.068290163929826,-0.280453933633302,0.0281873176027273,-0.171313984901248,-0.103455472191008,-0.3090618985008,-0.205357914939841,-0.203669977019139,-0.290705319695042
stable,0.401503887546305,0.422203321335574,0.477238730935397,-0.006115715465542,0.121871982322864,0.440785485993394,0.228876930927751,0.201605675103344,0.45772492400337,0.289698635319483,0.063183253833686,0.418153051185214,0.407244366899598,0.473351086515775,0.188815423616335,0.438701436092505,0.283028709548106,0.211620482250907,0.277516755512014,0.41284290144188,0.459998969158042,0.484230372446488,0.0658419087133395,0.536068900158819,0.361814795161858,0.344946359925291,0.0610115320130008,0.427597568364369,0.0429532685927504,0.476714291471444,0.0922557868558718,0.409659752292104,0.442268603202616,0.4771513319738,0.451293009946118,0.401832961760353,0.400481051119045,0.266408657460244,0.509953496087645,0.450966297185279
stable,-0.0197560389541491,-0.306839314865461,-0.191392326477424,0.0548458217856082,-0.0533679910550237,-0.0166981454955575,-0.180010476266094,-0.0605751601929949,-0.0639998641483603,-0.0136423229360428,0.0308897492772731,-0.0359813294518607,0.0403142461392899,-0.0033379238810455,0.189071210805833,-0.156408504405882,0.0485744729999129,0.0052346032902285,0.0137886253982105,-0.129427017665617,-0.0101361751517684,0.0619894988826748,-0.171002215272003,-0.0552094503056629,-0.149798123024184,-0.151195369894111,0.0253782229188845,-0.0190832244994899,0.005193120431201,-0.10550640980907,0.0649607379657565,-0.0193266062702777,-0.0084104488467089,0.165197384721728,-0.0986602673722842,-0.0780467344312222,-0.188093377564676,-0.0865354499997737,-0.0902871955432001,-0.102710178098455
stable,0.189540401334371,0.0928159019820457,0.229218297747241,0.181792310462426,0.16009781493918,0.181799861381339,-0.077902966912861,-0.161186023563063,0.182948757734591,-0.07660386814724,0.210700369589206,0.152406763076115,-0.0583510906536357,-0.187808991603512,0.120240278673534,-0.0151495225213751,0.162802872845936,0.128385193290218,0.147888913758169,-0.272968144530329,0.137392480612099,-0.0699956451246657,0.120861546426071,-0.18798045818526,0.169872178061216,0.0352643434941614,0.152693660816566,0.115417241017018,0.17901371320117,0.110583135249064,0.27557058076114,0.2005723559318,0.144504905935225,0.169016753284354,0.0487124339343863,0.0755640771251578,0.124099467654207,0.0910483255751711,0.173518959890724,0.157667881801998
stable,0.107236085364764,0.250479760829771,0.166920811606162,0.233856203482686,0.422898623696413,0.125008296603459,0.120804549435783,0.186285476868064,0.272193417776543,0.340928639508738,0.0403297751817849,0.244125566039063,0.100409293799697,-0.005306646109834,0.151285383866331,-0.0191599884389629,0.241821298006979,0.0414608804011867,0.0969475252157758,0.0433410171034294,0.405398046636283,-0.0951131399360014,0.391830933690594,-0.0904146055760039,0.315690491415846,0.357103202282794,0.132343483388476,0.301487149856555,0.313492644666277,0.436579667021576,-0.0282620961417005,0.26853430526458,0.132776844480841,0.100154726652051,0.124202770532381,0.164814430841161,0.324423291927848,0.28431443229722,0.218397105792384,0.239837182680001
stable,-0.313932641471627,0.0898199218267193,-0.169626170893485,-0.309478229515452,-0.350307438793053,-0.272790731071525,-0.0716492684736446,-0.100422732131147,-0.330144325317923,-0.408058630391164,-0.398185552927683,-0.344007893764513,-0.343436589516942,-0.112220127819678,0.0128143336448641,-0.217108346044289,-0.400710874148114,-0.244239190786434,-0.291179804940031,-0.0304130586560614,-0.110109483092459,0.0147427166245505,-0.215292680829396,-0.176488609865193,-0.331146517218162,-0.288182080568806,0.0392649620314604,-0.206609530120445,-0.117478209114248,-0.323359583134993,0.152614693874981,0.017251703847233,-0.262136826750306,-0.0283270700672306,-0.282843170852658,-0.283051425013415,-0.236027648201259,-0.408834996635088,-0.403726079131161,-0.400474827585196
