group,CD274,CD137L,CD47,CD154,CD3,CD33,CD269,CD45RA,CD7,CD49f,CD45RO,CD31,Podoplanin,CD5,TCR,CD103,CD62L,KLRG1,CD27,CD141,CD272,CD278,CD178,CD11a,CD244,XCR1,CD54,CD62P,TCR-A-B,CD106,CD267,CD254,CD163,CD124,CD184,CD29,CD28,CD71,CD193,CD204,CD304,CD49d,CD73,CD209,CD337,CD336,CD150,CD85j,HLA-A2,CD328,CD82,CD101,CD88,HLA-F,NLRP2,Podocalyxin,DR3
progressive,-0.0194115423602429,-0.204966085407327,-0.120673014782455,0.0063508852597306,-0.0143965908529447,-0.181824273706721,-0.189724214025825,0.0138577335643431,0.0765633201511496,-0.0236619335492158,-0.292671678936845,0.01279446484576,-0.0959884683569466,0.0771396642512786,-0.287998214909224,-0.0450329861182232,0.0522092437990326,-0.0433738326570352,-0.145316622289726,-0.156581872843262,0.0096726223250779,-0.218500858933391,-0.422432731929277,-0.130507315543198,-0.095607440842176,0.0866016067189809,-0.0711145330195619,-0.177929929236827,-0.307012932322782,-0.255774300029266,0.0725867743122734,-0.136679761924776,-0.497336168869431,0.0489879281192071,-0.107360381994217,-0.259707540645419,-0.186555904904533,-0.130203210705715,-0.0370621978849684,-0.40055634345981,-0.0540087169529822,-0.14491558825566,0.370190938612346,-0.0448905495293882,-0.196500758177411,-0.296312186020182,-0.204979257801683,-0.161545426608048,-0.418012294374294,-0.458294924731973,-0.106561493924873,0.0033736019328928,-0.214702652687168,-0.0959508397337858,-0.122874938441605,-0.33013988542558,-0.241550109217333
progressive,0.185951436520557,0.269306240581638,0.231951574187344,0.45312047294057,0.0638832961825411,0.303912542030282,0.460368792283238,0.13767089977683,0.244385956603485,0.339549310146644,-0.0044794228460164,0.126115602717966,0.28060458450487,0.285175472462978,0.319418525057085,0.263134009327194,0.0291291881940852,0.168112819360494,0.12262631786619,0.409249771128321,0.260934662907444,0.228074732211258,0.445006139403207,0.131353581798222,0.1887791467742,0.424507599515117,0.150473039177877,0.0744559858902542,0.319086187790236,0.445675009322765,0.402442014167697,0.419661232710118,0.156587274392511,0.418959797114373,0.292311417980021,0.0656601667766084,0.401564006732763,0.112256509956255,0.4700926173636,0.331419196147726,0.128221026492886,0.0839016559597386,0.111291928922819,0.434553078361936,0.434102799296248,0.182735417173562,0.268242130141052,0.200574749933293,0.123915905919969,0.188376209858429,0.470923154635185,0.117846249132428,0.253976936460615,0.51854895482927,0.09797714625574,0.402019555834073,0.152548311341563
progressive,0.0463176113948666,0.0988579620691646,-0.146075194291488,-0.169123595414471,-0.309245315858416,-0.0389590955034791,0.0728235508980212,-0.426914934499261,-0.0010105996608397,-0.116966566032583,0.18347186087266,-0.215830291350327,-0.0212828231712642,-0.209486225121056,0.0979766211744037,-0.0692392625749259,0.131771795315972,-0.150195324313372,-0.199765105562308,-0.141168051546856,0.0412769201521042,-0.0283021172195794,0.0888507217469372,-0.194861461680897,-0.214694517582605,0.0513714618448005,-0.032665548153569,-0.174505969335307,-0.133588368683034,-0.0275128896756365,-0.0775250737697807,-0.0182309159615218,0.0643991149992217,0.047009558214118,0.0275051298537189,-0.246200789376252,0.126801132757193,0.0790152204858003,0.0490219667271418,0.0043661045864009,-0.0021675475296605,-0.365516906307794,-0.0103474406526811,0.0043856821652802,0.11142315838837,-0.0497845945394371,-0.0230618374080469,-0.0463710099417168,0.0332973375106851,-0.127517762370922,0.0802910128164986,0.121898623895309,-0.0794358588556831,0.102543299208988,0.135865057881675,0.063320426943782,0.0131111870313435
progressive,-0.550075294449905,-0.431489568957608,-0.482531405363265,-0.135700062615403,-0.495648164787697,-0.415631992608558,-0.388248434112229,-0.353307804374234,-0.405530372230268,-0.410804517775737,-0.444881926839029,-0.422642740305594,-0.503269603873647,-0.35472762333298,-0.403394964092322,-0.406885494961106,-0.125219708950034,-0.114671042341876,-0.540853010754477,-0.410331818841324,-0.529373234032886,-0.456884717836033,-0.161737567209447,0.106795591925405,-0.198086088942143,-0.213480977405138,-0.007913903479628,-0.402522496767359,-0.452966890913092,-0.266620555002832,-0.248117006797295,-0.317800826000374,-0.0025007850663338,-0.32048659763801,-0.357901012781944,-0.458169531316639,-0.518248395359148,-0.491553350206673,-0.241737485381141,-0.160752798298309,-0.413380998527055,0.0699971149406015,-0.408333181342273,-0.0773379731578882,-0.307097951750233,-0.462379566075928,-0.43555020602949,-0.421628977742928,-0.196945281100223,-0.254997195792972,-0.327833326689043,-0.484949927929833,-0.413744764829646,-0.260127198021172,-0.404152634569252,-0.327085145828254,-0.48691554508712
stable,0.0869481128572014,0.0484278814970173,-0.0337390565005306,0.145013317906966,-0.0763952720433454,-0.117139739793737,0.0893028251777714,0.0008026996157507,0.0014604548572421,-0.0346303410738319,0.209624077804531,-0.0965570683191562,0.243055265637226,0.138677309557308,0.173460185516842,-0.0393043099073153,-0.236136872045315,0.0143721885593911,0.0719201088936534,0.285590125138345,0.171425191183082,0.0046883175001005,0.0940579890313676,0.005756421324184,-0.028499310250244,0.0517518396591234,-0.0251514750955021,-0.0093771484795382,-0.0969400864264105,-0.0641752191291094,0.12387997678072,0.148451601273623,0.299050058407783,0.105744653462921,0.428373176261521,-0.0147919974028154,0.105813355786471,0.0981637940650065,0.127341506308661,0.165555348979057,0.103340949110916,0.0214531984704084,0.257436292965424,0.0019369512536821,0.0877111556618957,0.0570536247714491,-0.0057789636151056,0.0467789291790773,0.0283792296611883,0.0308010406434999,0.166916655840578,0.047685918544459,0.0312600394099781,0.139906432150953,0.0251742626122191,0.0593181208762645,0.162013706529016
stable,-0.0745510610708003,-0.0022015833495683,-0.143534237529452,0.0421898360090541,-0.123656250979698,0.228927362833622,-0.150990740042328,0.0601289906771996,-0.465337994533685,-0.222458609586641,0.237536592985969,-0.0380474131873979,-0.0683762901832749,-0.338106907913965,0.0358740193359063,-0.186935525168963,-0.419066681934505,0.300073003411597,-0.265494769565763,-0.0127628809085749,-0.288761707800517,0.0826157731561805,-0.170130128114934,0.362756506106101,0.208889680287465,-0.0996509692222431,0.138363993868308,-0.134866063192396,-0.0687416005539991,-0.154434968382382,0.131386766459973,-0.104095480170625,-0.0879394293422982,0.0425370464177274,-0.0082583653324841,0.161580196521001,-0.123391291366158,-0.044158631893706,0.0498292482449041,-0.0272934844268871,-0.0032735796805223,0.17298488610797,-0.213747808194999,-0.0328507255720865,0.0810548738203747,-0.0467036217644662,-0.0107346681165673,-0.0362138680157085,0.0820759911850684,-0.0070338311417148,0.0383565843747854,0.0246005202567625,0.131239614180447,-0.0691884731118659,-0.0340526401299353,0.116687881316144,-0.0770717593765895
stable,0.0491423235088536,-0.0711687266964918,0.0920428910844155,-0.0866296186465622,-0.134626304402498,0.0100473265360263,0.105090924357674,-0.256217687943223,-0.11447339806149,0.226737180006199,0.0595827023852366,-0.0391513516629687,-0.0090021687661572,-0.27031463474323,-0.0455939522357696,0.172014000393074,-0.279400798881917,0.41250686641982,-0.0620676208046042,0.0973699009392701,0.0130345577343319,-0.0553809384393,-0.0423744185442564,0.502674985486284,0.0689906182885705,-0.139481397712706,0.240364127863257,0.252014418515615,-0.171993612207648,-0.0182461674131337,0.0595729000065603,0.0259639554837658,0.233329636441013,0.039583923111739,-0.0314263165637936,0.287368643423876,-0.16631468944928,-0.0055045116366538,-0.109799390895468,-0.0039260110496197,0.123257570517595,0.180644764816818,-0.185808824187006,0.0901167655545143,0.0886203963147995,0.0722962568478098,0.0245361770342057,0.0902772012741053,-0.0606179728683109,0.166388838553978,0.119661841832575,0.104816038412422,0.10511741303846,-0.0536250059926675,-0.0203573102893406,-0.113781468210727,0.15520389392074
stable,-0.0478182971437009,0.195730512948692,0.135958193800834,0.0797597266909031,0.148505031745088,0.1006771051845,0.191876044765166,0.300917990493851,0.218692051064033,0.174834839786028,0.130358977922217,0.153093169089754,0.191439638005275,0.181919431274457,0.165211561365008,-0.072245675150722,0.457813151859688,0.0510209758225596,0.110460604228072,0.131311545363209,0.0713498007786047,0.0261367213697978,0.108764074716434,0.0039285945387231,0.022684141300242,0.0799344270469065,-0.0068477984227785,0.116638786611996,0.123346668898225,0.133767383922999,0.148914947167927,0.116837523404578,-0.0017429400862058,0.0623667164350421,0.160219058955301,0.190125960015434,-0.0423715590609579,-0.0108850614789938,0.109309609959492,0.283939004054948,0.123075047879657,0.0563003862904512,0.225015822229549,0.142556022972719,0.223975428594537,0.245895217947069,0.0793598301278642,0.170265091874335,0.176351488104602,0.210519813467646,0.139214520121617,0.17303442291062,0.224230729141165,0.142057179853664,0.199778359658629,0.1789591008104,0.228735924350861
stable,-0.0915956642477162,-0.0743566041087042,-0.286604034694378,-0.145544206601605,-0.24907923444246,-0.0480378599009166,-0.0919870777729764,-0.365001266525094,-0.384310275535243,0.0506164847357823,-0.11479513441275,-0.0215501381988218,-0.0650118905882968,-0.353405558734925,-0.0630805915339008,0.0502288277932483,-0.467088944810932,0.413272106650731,-0.594624615451667,0.0324801728027778,0.0025156133151784,-0.0165017710858786,0.0556716897904836,0.438750961330694,0.221193402257185,-0.073574935881313,0.219516423314727,-0.108315368002169,-0.180738645287707,0.122937853440366,-0.109458613412124,-0.21212593423631,-0.0009956593474772,-0.10477978794204,0.119210264957804,0.110080880047022,-0.240440723809427,0.160437391602255,0.0345697330712672,-0.0542967292037491,-0.0829636020404254,0.197389148459384,-0.373514890505273,-0.0669114793787662,-0.213904590186619,-0.0236881192414619,-0.193733791907534,-0.0236440817043745,0.0758397270842871,0.0143001198474934,-0.0672228300494471,-0.12543070843696,0.0739386770084237,-0.0570954749406081,-0.138508399185452,-0.119827184260761,0.0630362907997214
stable,-0.25044185729385,-0.0132266284528083,-0.0194775708725858,-0.100542574505537,-0.070253196935071,-0.102934850548036,-0.262305118378914,-0.175977488080114,-0.318460906357808,-0.2347691502529,0.0438485768244835,0.0145337700793206,-0.0706490028032827,-0.302763138714293,-0.125965856721289,0.0784369497674256,-0.309702453861525,0.417252466987503,-0.302929080885509,0.0035696554698364,-0.0682759335704301,-0.379687885862164,-0.1608168282652,0.537326272473436,0.141044893565805,-0.135223641605374,0.36693164268549,-0.151683803668061,0.0079896100469127,0.116036913150126,-0.160610565671912,-0.0516532247851839,-0.0892299644546422,0.0466704446005917,-0.0556506309075831,-0.0366945532171771,0.0703603579876313,-0.180328821464817,-0.267868433450118,-0.0545946496493784,-0.0935652128180729,0.0859646346573458,-0.0233321455570844,-0.167563959238769,-0.0691545582019111,-0.0970312577315563,-0.0872946912401862,-0.0672461923086026,-0.0560404370509472,0.0539518421232695,-0.228509235540221,0.0582845749224861,-0.0894086479719372,-0.272866173440283,0.0177853545931074,-0.0759473405698857,0.102263922684976
