group,CD47,CD52,CD56,CD90,CD10,CD45RA,CD7,CD49f,CD16,CD31,Podoplanin,CD5,CD62L,KLRG1,CD27,CD35,CD278,CD58,CD21,CD11a,CD66,CD244,FCERIA,CD41,CD83,CD226,CD29,CD98,CD127,CD26,CD193,CD207,CD73,TCR-Va24-Jz18,CD158f,CD23,CD101,CD258
progressive,-0.161897958472647,-0.281192497570055,0.133925037680871,-0.138663323328519,-0.251975588333534,-0.0225829732159666,0.0193453517918052,-0.324296326777988,-0.282323068272041,-0.219663400371519,-0.352230297942241,-0.0044341450241284,-0.363406364421189,-0.111109301323105,-0.24229262377719,-0.252266014195054,0.0242995160703726,-0.216182729744293,-0.432625534301409,-0.0680980787559415,-0.453582889193732,0.178138908425298,0.0049841317572005,-0.240362156166384,-0.170291298818802,-0.275009272541352,-0.298464118642124,0.0650020899540535,0.0407203918024502,-0.153126758323921,-0.32089955261821,0.172988258021952,-0.0998678597900706,-0.152520855559373,-0.20988494411575,-0.176448041472367,-0.160077411715764,-0.0669998218542957
progressive,-0.121733021606075,-0.0761597601148401,-0.140740214236425,-0.150131389091679,-0.41462847846075,0.192215200694755,-0.0267141356450414,0.0044375926806424,-0.432703145825369,-0.160908252398211,-0.416106214139029,-0.0029021763747774,0.0038226503326927,-0.283333899995991,-0.218399062331293,-0.437746421449575,-0.0447908656578127,-0.52023397882709,-0.0858593343380387,0.3013474473386,-0.345406687946202,0.265338427649706,-0.356677560739196,-0.27538064313825,-0.413246201009956,-0.227269575385032,0.188319444462679,-0.356057924314238,-0.140473140957384,-0.129754111403438,-0.486111772440049,-0.0404107898792731,-0.217760805671301,-0.469444407156179,-0.343592657373276,-0.384443281372613,-0.0245781873501678,-0.357665993024694
progressive,0.294121713742105,0.0647080746978348,0.187177510543649,0.0769433384323784,0.137809341805875,-0.114809433483373,-0.198449357928102,0.199347731393704,0.048662836057075,0.0851657784220794,0.0006823864828454,-0.0345775251894999,0.178651639402236,-0.188485831254869,0.218466581921127,0.179414533072086,0.29101709555661,0.0529633095386619,0.21092553678403,-0.191226804289255,0.0967107874585337,-0.157694570850713,-0.0287454270422518,0.175245519589756,0.021310700011438,0.136579023729834,0.14782340675231,0.0755176090156867,0.305316960272565,0.173450322340816,0.150229229924983,0.205835015842674,0.102392894368198,0.0873136546116738,-0.0536217612899195,0.0451379851276341,0.0129706821743256,-0.0001625065828975
progressive,-0.385021290206944,-0.151588941223407,-0.0972765925188543,-0.148438049538714,0.0912493507519212,0.113157273967531,-0.456754121401957,-0.342403343340917,0.207586431854774,0.0636466457213247,0.0131488756682463,-0.188629591234882,-0.0592822365595338,0.0990587226785633,-0.339932627224684,0.206398406020898,-0.311558582455592,0.0859768931373256,0.0280269413945609,0.245088667550431,0.135963837026688,0.242400568766148,0.24503911477798,-0.139021943177455,0.148665278964984,-0.143558903941808,-0.0770536511805271,-0.204468102606099,-0.146624578253327,-0.274463368483256,0.0200171763912891,-0.148359259995474,-0.214361242228543,-0.0812482679220915,-0.0069347927888384,-0.195135015938516,-0.0975320309599568,-0.0570190455669023
stable,0.104724029700309,-0.0433048890202891,0.114579626792947,-0.150525391551498,0.0494865581165446,-0.107815804916076,-0.311073026059272,0.284082538348345,0.0658764554352265,0.0634729021915684,0.0232917752712158,-0.164357185084217,-0.443555178409679,0.21612616015263,-0.221910741367544,0.113191517183136,0.0722067271361517,0.0143994552228081,-0.193706668842343,0.349715117779726,0.0932102452873844,0.155373368345876,-0.0199845995278961,0.286128107623884,0.0154164503607263,0.0957104639713768,0.285765231712737,0.119086613108349,-0.0535280702424749,0.0142009538623084,-0.0175012638725693,-0.161033607467367,-0.181054745658326,-0.0425038585102309,0.0152892180535521,-0.133855881525282,-0.0197011927828168,0.0679388931050077
stable,-0.179148962427843,-0.331519400721716,-0.023766740969931,-0.316212942067181,-0.14318947476165,0.0378524633393124,-0.452676198440211,-0.350284140873821,-0.215086100309098,-0.0930307791246735,-0.149046727906125,-0.474106736793648,-0.207047726443389,0.308683094497519,-0.414362505163507,0.0906441062393578,0.0006747412259433,-0.0164397181643251,0.231881646443881,0.251662961366967,-0.0704983556993638,0.17255096406283,0.0526072477063013,-0.0699266527864166,-0.122500079411391,-0.192365393938906,0.0124362032027079,-0.180954936633328,-0.205617166159207,-0.299908302839021,0.0036957459996798,-0.0195973784580356,-0.17965049733386,-0.313011729840624,-0.290529340793028,-0.051661604684236,-0.0472920855929079,-0.0554315402126073
stable,0.0378331345882332,-0.0528758580681095,0.0833695746011856,-0.0207984929074743,-0.11583568467492,0.238723728220707,0.242065043347239,-0.136432541113668,-0.0689735458206168,0.14834102947412,0.0177062225606304,0.264868545438867,0.502347326756871,-0.235849842182239,0.0219831306574511,-0.0198634297389434,0.0811091267918554,-0.0561626147775784,-0.130847143133262,-0.194514775469518,0.0668574937500693,-0.0455660672330994,-0.0103458912311414,0.16450903867201,0.107008312362398,0.0715501549955527,-0.0703737847699047,0.219887837695537,0.0018062142839464,0.171599748047591,-0.0459598655076317,0.0853108526256132,0.0164449500566156,-0.0058166990140048,-0.0073052927749222,0.146780680909923,0.0193767294814167,-0.0444436987122084
stable,-0.0577034547795464,-0.0072228487434365,0.048374703215758,0.0378357872711273,0.153706755891179,0.025295168726537,-0.104401233265095,-0.139441061274921,0.182208476542105,0.390510276064143,0.154326435056043,0.0303016474084037,-0.212153518674452,0.195685749780347,0.155926706065071,0.128951533797673,0.195259221493839,0.112958118506741,0.01269068258102,0.220651249130186,0.0410269237460433,0.293144953039918,0.122032665513723,0.0016502623997684,-0.0671047519590799,-0.0637128972185559,0.0024493967584955,0.0203730969877814,0.156680671454587,-0.209403781039403,0.102737103935128,0.0521229911501007,0.0955300658034674,0.0761892805364169,0.188711125337399,0.169162778315806,0.179498109052006,0.0798237992956021
stable,-0.0995114063009315,0.187472918678312,-0.139490824287741,-0.0569274016642067,-0.0971438482921524,0.0392136631783807,-0.108644442686362,0.0357558543029767,-0.237410544520619,0.0603194135861913,-0.2382355251085,0.159612607986598,-0.11381076875423,0.18961540248212,0.0212482626683653,-0.232163272713775,-0.038838847128856,-0.176517486795562,0.128499493002273,0.309579413378983,-0.253469978236438,0.0039993601281947,-0.150890419605417,0.12449443020076,-0.113632569450193,0.0061742703096267,0.0821608291656701,0.0784133755565498,-0.123192378092372,-0.0254334360560005,-0.0209406831246562,0.0340312483845166,-0.106510409289846,-0.180946907081364,-0.0606102586637964,0.0324301518472845,0.143400723972342,-0.152726570660411
stable,-0.0775388576537188,-0.148928724631233,0.0337535894914008,-0.353914509082626,-0.102297342932292,-0.131040712757005,-0.211060281061069,-0.178849926991535,-0.209637421611695,-0.123931902541584,-0.0887457492163007,-0.262208612673602,-0.263157618447463,0.411055863442823,-0.250884191050452,-0.11169218350044,-0.351293082605481,-0.123428187309912,0.157339499795435,0.549487160503408,-0.12264340133963,0.147514235114768,-0.130065462364294,-0.277909974258291,0.0244391262016381,-0.245437326026254,-0.0416855332526299,-0.161528052145841,0.0221504293848993,-0.147347156783423,-0.239201347023054,-0.364097698881931,-0.269379549820364,-0.177228978316157,-0.0541777549654454,-0.294618689607878,0.0230785421260479,-0.0778548101878336
stable,-0.0823320398191628,0.0218359610118831,-0.0042020885647536,0.0152026840328241,-0.126834274707871,-0.0896527649236098,-0.221900577828857,0.243372393191903,-0.114585151219801,0.211939369081798,0.0108364397194061,-0.144550836628129,0.17383006054982,0.0429209705618398,-0.0179450775714804,-0.0463981288406879,0.0477478979034212,0.0628517087704428,-0.128287913079541,-0.0603430942917723,-0.197163730455554,0.0034830703947038,-0.0007813481799956,0.360858075053169,-0.167093576022502,0.0656664505094858,0.0885003443052493,-0.214938337818997,0.0119206673418873,0.0630915853133917,0.0406423623806121,0.0960467985118813,-0.218729877891119,-0.0474648740858215,-0.0797657151974834,-0.0638377828729012,0.0010951364027249,-0.0505303981729594
