group,CD274,CD275,CD252,CD137L,CD30,CD40,CD3,CD34,CD269,CD90,CD45RA,CD7,CD49f,CD194,CD16,CD45RO,CD335,Podoplanin,CD324,CD5,CD103,CD62L,CD152,KLRG1,CD27,CD107a,HLA-DR,CD64,CD314,CD57,CD366,CD272,CD58,CD96,CX3CR1,CD11a,IgA,CD66,CD244,CD169,XCR1,CD83,CD29,CD18,CD15,CD26,CD204,CD1a,CD304,CD49d,CD73,TCR-Vd2,CD158f,CD337,CLEC12A,CD94,Ig-light-chain-2,CD101,CD88,NLRP2,Podocalyxin,CD224,CD258,DR3
progressive,0.240104336855394,0.193957467651533,0.175187817805432,0.254109576327408,0.0573160900329459,0.154165120144373,0.141271099786316,0.383385375433355,0.188685886266743,0.0063837270623918,0.0977617888137081,-0.0552208735848172,-0.039364195262304,0.361460544123386,0.0129357924626353,0.361542835174945,-0.0400107531815225,0.113906636466675,-0.0486929614690834,0.173823304668689,-0.0115911848168482,-0.116599030098489,0.309120689707614,0.103687556624012,0.200043707222368,-0.115436229393375,0.0258409111587775,-0.102049568744511,0.386620453879587,-0.10294757119897,0.0450954477306237,0.142519665787301,0.0575798084672577,0.0558096825256928,0.319993020040217,-0.0397258795703501,-0.0556911480600294,0.0590205419638674,0.0359286018490897,0.156422380196107,0.360277259256439,0.0299584257385362,-0.133652491987399,-0.130069168738195,0.0179671089984685,-0.110215486453861,0.401666519503623,0.356580526636652,0.136930183535759,0.404499891098612,-0.118177376478051,0.546223120455555,0.079888584459416,0.0346695182708796,-0.133378374526792,0.242419940291054,0.0842691103464351,0.172728418964112,0.145857125773679,-0.0434740019643277,0.370078876663154,0.141008459638522,0.217773521681804,0.189995492994459
progressive,-0.195811822549119,-0.157572468454924,-0.244834741503361,-0.215957283772419,-0.24521799887291,-0.0580877787387329,0.181413131843965,-0.057960379952277,0.076713413433731,-0.0620114324760679,-0.0249680979905911,-0.0891448653797209,0.105708747498483,0.0418766202930235,-0.10728346421512,-0.12213283514853,-0.124004142148701,-0.238540241928874,-0.0021972925220285,-0.143701702920798,-0.026453890520796,-0.0734897118223105,-0.108556901253595,-0.184371369396582,-0.123676457608132,-0.031510172858746,-0.158650063829984,-0.0513118377059716,-0.215089061039351,-0.36098154573523,0.002728445793083,0.0259752625929381,-0.171731986817366,-0.0707731598613632,-0.0050055689495444,-0.096980681888407,0.0214046665724791,-0.114780935659056,0.105502062744948,0.358561008969559,-0.0262096263314918,-0.304244423886562,0.206285283322232,0.386297759367982,0.0183890287011309,-0.0184388981706507,0.013515896137877,-0.170711552566132,-0.0994781716536198,0.166115805077662,-0.0383432647859766,0.0638704505485595,-0.0027805862893314,-0.0880223299315755,0.061182351442288,-0.170241441578522,0.0411264220244749,0.0150460741177042,-0.0685655649101313,-0.247332909763817,-0.199078398481526,-0.185204536348742,-0.353884424866331,-0.0831894437042048
progressive,0.0778776792464072,-0.109648381188635,0.0275961552026487,0.0734384358007274,0.140333128212421,0.1736336160602,0.253702949431017,-0.140861635202548,-0.069406960419538,-0.0373044054355007,0.231885536222847,-0.0140959584769012,-0.0791906478419246,-0.273193079521408,0.158602327157022,0.0107088154494753,-0.110669143817052,0.127362903686332,-0.159099958337457,0.159588577797692,0.125754595567214,-0.2515939202886,-0.0112152941996826,0.41141785597405,-0.0593017625378568,0.119074057096087,-0.0247971238046625,-0.18751060595387,0.17281732688782,0.486170208322121,-0.0509011726932648,0.0479505488568169,0.109457824506516,0.191033433376354,0.0564955579847324,0.507813561289468,0.150603036033799,0.0139969819536191,0.536090477021508,0.0234491015186251,0.0625590033064685,0.16657129101916,0.17955635535204,0.149950973395882,0.0455228608343166,-0.226855041138574,0.183926340084958,0.130785773751692,-0.141497897733513,0.271027554946494,-0.0483903615833718,-0.132929134296627,0.128438497868677,0.117659493558303,0.122422034723108,0.424285091227447,0.138441731325656,-0.0076553768503107,0.110915129002676,0.0875091444237885,-0.0513983703569876,-0.0056939198577232,0.142135904770829,-0.0001579084569468
progressive,-0.368734194596125,-0.353363893543286,-0.19553665105255,-0.182998130979425,-0.279857717634281,-0.353451908085012,-0.377622896487864,-0.230561358287681,-0.232319409730684,-0.112263765873297,-0.252751805781135,-0.27878859397671,-0.273929901421221,-0.113994425396747,-0.376898099791291,-0.198831547358039,-0.308587982798676,-0.382690079201652,0.119805380363371,-0.0624311951081761,-0.0902361125556499,-0.280134790819762,-0.125173443827883,-0.171699376667586,-0.24407837204973,-0.439449931894389,-0.0840904077885642,-0.395682119609961,-0.108568215809968,-0.0859472339238827,-0.128685295873,-0.373328400987593,-0.285121187825419,-0.208511807282301,-0.406883987597225,0.121768622550082,-0.283366924080226,-0.355881902670281,-0.14099068683529,-0.0896882154346776,-0.143155696242935,-0.258171553067327,-0.273876262513729,-0.0882636569991599,-0.276645625560025,-0.211824389496609,-0.0696921971408377,-0.0555238017608977,-0.434391516011097,-0.115486053678903,-0.113290117128102,-0.0552569371928032,-0.140212841699326,-0.297887180438034,-0.465623160462956,-0.170788407515951,-0.269882948050555,-0.398909258898467,-0.476617212727736,-0.318375071111998,-0.279300953256392,-0.36184749101902,-0.347028462372959,-0.203186698378129
stable,-0.242229011386821,-0.067084242727159,-0.206068321045289,-0.129077768586285,-0.149751914466654,-0.0659158204107111,-0.245863650388202,-0.145281876887834,-0.233910311790709,-0.0795895248336364,-0.13438694158081,-0.234490786220134,-0.0956529685167075,-0.159198485313314,-0.0666951386976964,-0.0070431401047273,-0.0982150376054811,-0.0868026956064962,-0.0039369481592819,-0.105446005028291,-0.100240273280441,-0.315982506314114,-0.24382035723861,-0.159975432887096,-0.256251368444012,-0.0058850168156554,-0.185285064826821,-0.155500978335435,-0.0957151314814712,0.0080673458768013,-0.204680646664474,-0.0658627095247958,-0.15405834518604,-0.227915261071218,-0.102420727537131,-0.176262468612307,-0.0666211621497425,-0.0072120886286102,-0.0835447499314814,0.0228589137118225,-0.127114162633938,-0.199179077853455,-0.145097125276577,-0.134116882515379,0.0572122029333681,-0.0449595208697274,-0.0086232686313047,-0.250649862227887,0.0234890112125453,-0.0960523094641406,0.0822053718535079,0.0380991591233033,-0.0863555721020528,-0.13937776971099,0.151697513426112,-0.140902318192851,-0.0585562926833748,-0.136615437549682,-0.132281336410173,-0.218956053792385,-0.181944721113055,-0.210741323783044,-0.118096692615132,-0.0728885437148257
stable,0.0662063077039485,-0.128940814514945,0.0186719613183369,0.0475950544746893,0.0308140164422782,-0.0986363425490275,-0.0201654457546627,-0.213494560180766,0.0866971033661566,0.161349974571286,-0.158804014674153,0.376739398076398,0.289591961717594,-0.140323912194809,0.007985449508553,-0.237744897510657,0.194232724439358,-0.0179770776177219,-0.360911411253067,0.324178258772871,0.198482152971903,0.318860746072683,-0.0592771817943426,-0.361714458146466,0.25821275858135,0.101544638446896,-0.12574660402971,0.202382189528385,-0.021577720530709,0.0607239033887234,0.200298023465076,0.077866535481462,-0.0834100576560492,0.0553869839286139,-0.0490402917337593,-0.441324950830117,0.110604398554807,0.0610338800921131,-0.377744199683312,-0.13615897570396,0.0992748848233029,0.0716818219496057,-0.191901921057058,-0.19561143300078,0.0284394962029512,0.215040221403238,-0.0325522789710606,-0.0646378727065122,0.0894505647702739,-0.203176023573228,0.243391070604631,-0.0694841866842816,0.0411822906097219,-0.0972068252902519,-0.102704164751964,-0.138240942515958,0.181258185184372,-0.0672452096441204,-0.183196413719656,-0.0646738830896203,-0.131573849877527,-0.0061540654642984,-0.0168084196312851,-0.0225625757844792
stable,0.0920325012828219,0.0375807905911022,-0.12734237818186,-0.0814508170538766,0.0835580667608105,-0.0265385740339623,-0.184150262679273,0.238955386869459,0.186975836743651,-0.174899944416792,-0.157318441742523,-0.0728631118178273,-0.0811946830734734,0.220657956401854,-0.0332292192270978,0.236993116292381,-0.0353986088986355,-0.0373005066085934,-0.0442168848257993,-0.0569199805919954,-0.0811036946918799,0.26355857860414,0.0657443705859148,-0.0298516088360352,-0.268923496482723,0.104879349347565,0.0685116523983005,-0.0870639510579769,-0.0267369779849105,0.0965072103209667,-0.048849597532591,-0.0717467789804124,0.0813872391067119,0.0057071940374354,0.0241700725870055,0.0304719824896962,-0.0262681143379735,0.020546983142669,-0.00068734011313,0.15583647773286,0.101829643022841,0.022114100077473,0.046342941727002,0.0335281627018002,-0.0894095120036306,0.0525298871914152,0.0759119368348612,0.162124907273679,0.0592096585591447,-0.0687312027829392,-0.255561076377892,0.0531402957406857,0.0171841435731483,0.137338107551516,0.0518552561272718,0.113565648577703,0.0149622410424466,-0.0010938111813629,0.0986828518826859,-0.148569869642229,-0.0548500538565244,0.026646295434917,-0.132870024404664,0.0424789576002541
stable,0.268858183705916,0.0579886184733293,-0.224775187620721,-0.0339025806948871,-0.0751338574640856,-0.132977095732392,-0.092819636911426,0.220140395456084,-0.102092710644419,-0.0520052569741237,0.0627683419713379,0.10378388102879,-0.251566047749177,-0.161127343421218,-0.166229630511455,-0.029917905506529,-0.110239825195774,-0.0297320396514552,0.0255686744272656,-0.179696626626758,0.0678752615206798,-0.0552270308308334,-0.0549892681345449,-0.189112978402057,0.010253882832722,-0.16135934211791,-0.0623016237958494,-0.0320762159194621,0.0366153430662717,-0.0673541381402652,0.140343072292574,-0.0298648878157166,-0.139050757076023,-0.0806239474904171,-0.165589851038599,-0.341887258553706,-0.0574184590899502,-0.134921195429939,-0.220381517281943,-0.0992318819717949,0.0133645576635604,-0.12211255076159,-0.386844381794282,-0.212299112321347,0.0112681541618022,0.0021011750080903,-0.136922694411211,-0.0183816343286474,-0.0113003882600493,-0.354970314507383,0.106596779113866,0.0428942881072812,-0.13781989963065,-0.0115495190749554,-0.0176021610824522,-0.0906716052376241,-0.0998570237310909,-0.0508403550809302,-0.162214448865567,-0.088316235379294,-0.0159597547768675,-0.115948526945782,-0.0460441746520993,-0.221263374769594
stable,0.0377690636078717,0.124620004114899,-0.142954430015288,0.0258027944895996,0.0365534818763683,0.0463391099768092,0.0911654889660487,-0.147705574590339,0.052398666590336,0.0020617364654719,0.133672277694566,0.0509138276448496,-0.165989384666977,-0.288234334665519,0.107758446675578,-0.0654993066730424,-0.115889501325764,-0.0610373424726292,0.252231386171345,0.183796336469416,-0.118192079701208,0.239553762270954,-0.0656239602526888,-0.30040868087231,0.395614878047644,0.0340642744056161,0.0013850436060627,0.0028529947463138,0.260846603613999,-0.0356393360833398,0.0244845111924596,0.12539951222632,-0.0177123382059162,-0.0326563769609512,-0.145385252786022,-0.207887743046675,0.0215625078008111,0.070198101948974,-0.145750459787538,-0.0463551252619452,0.260936553057891,0.225434351836992,-0.113299707741692,-0.0429827922103541,0.158663958059234,0.0478166898946115,-0.234925230079679,-0.0765418668500908,-0.0675858012705342,0.0067476436367564,0.154982678016458,-0.191808532565904,-0.117713680017292,-0.0280417840622988,0.0019839673259644,-0.0552930909828546,0.091224490829998,0.0549629376572306,-0.0813774906982952,0.103234656368359,-0.0137460261508216,0.105912099871488,-0.0031957089344914,-0.121405862651528
stable,0.400705500084197,0.122326574528655,0.461250346883353,0.316263059920444,0.33166997531303,0.088153207135946,0.0621456478370811,0.216904233384001,0.365176714077455,0.526798128206856,0.183875014374441,0.00929442430339,0.139162034230967,0.129212123310069,0.212410288460614,0.0049635660636217,0.365154447478323,0.305725666292434,0.0125133880191416,0.120039366816312,0.384126007296505,0.274577432730957,0.44734538082632,-0.0139369223583855,0.107733142768452,0.216771541670067,0.189577042348697,-0.0524738802060244,0.233933364071016,0.281945215224858,0.397395333080576,0.312741484392712,0.357688665016669,0.357547766993587,0.19099861684475,-0.112287700526299,0.268674634307618,0.193150350475671,0.053138391335061,-0.102960503472185,0.252208255522752,0.38184010030615,0.193895957725143,-0.103733697977542,0.12051370387009,0.249180073806373,0.184616117893293,0.251778546694142,0.243512005557076,0.210494431502869,0.288881266636008,0.44209207181805,0.296790749850114,0.10170854433534,0.161903768270897,0.007188852262372,0.345534995819935,0.328872856281414,0.273108179088224,0.11227731612822,0.257068703438507,0.180122057921251,0.352261821943797,0.310261177096233
