group,CD252,CD8,TIGIT,CD294,Podoplanin,TCR,CD32,CD103,CD62L,CD152,KLRG1,HLA-DR,CD1d,CD314,CD58,CD178,CX3CR1,CD11a,IgA,CD79b,CD244,CD206,XCR1,CD122,CD226,CD81,CD26,CD204,CD144,CD158e1,CD158f,CD337,CD307d,CD94,CD150,Ig-light-chain-2,CD85j,Ig-light-chain-1,GARP,TCR-Vb13,CD88,Podocalyxin,CD258
progressive,0.0682458567354495,0.053464659806167,0.152770590616242,0.0057261257057396,-0.0411276073391077,0.217759438182344,-0.0024807470971015,-0.163509692203625,-0.195639369504817,0.121129478896219,-0.0204579910699016,-0.117588220964568,0.17368399527216,0.266351461832035,-0.10311473842007,0.347367885143238,0.151289544201215,-0.0914295318933314,0.0047110336727517,-0.0515793106408265,0.252203743972408,0.0526931660464863,-0.178377446882883,0.0398557328970757,-0.0389846988010084,-0.0300936473434812,-0.328809131664611,-7.24027854660138e-05,-0.0588148514117849,-0.0108325688045049,-0.0413034325555005,0.0886614504773016,-0.0476033148325778,0.0539595429284666,0.0216934774249194,-0.0304619009440608,0.035872233330252,0.0192139034541704,0.0539866320947787,-0.0364462733950062,0.186133445227616,0.0239730128018429,-0.0241970579646449
progressive,-0.0654502882122796,-0.396414050574942,-0.0967079658234568,0.0110588791635477,-0.134711276642125,-0.281126944929263,-0.172274341425755,-0.507376652768351,0.0529837115880207,-0.0486806190556753,0.0617707298839449,-0.277048272683787,-0.160489926584497,-0.133715174846411,-0.248268858990959,-0.364709575569719,-0.0209297181223641,-0.0553590751948893,-0.321626344229973,0.0275004027068197,0.0268416187684902,-0.463633368458176,-0.519186193510337,-0.12030906200609,-0.136490675882346,-0.127796754824706,-0.453679899684307,-0.205800867336869,-0.179234202028549,-0.202319481229811,-0.144795372350762,-0.083772167480667,-0.268682202495172,-0.0449783121421411,-0.235954540189669,-0.154377757834221,-0.0913967021749489,-0.179436876691243,-0.0642091273287255,-0.292277077559742,-0.258256787882966,-0.211310468239761,-0.099229521054716
progressive,0.0294129498972097,0.101970124605945,-0.07153738836994,0.134654101452919,-0.038151607904542,0.109423913993856,-0.0704490677012042,0.0025776717854603,0.400861908946689,-0.0189598707570083,-0.275302449011363,-0.217736442155964,0.0392782560272,-0.00255073848364,-0.0232486930419282,0.0478106518992869,0.0701090603900369,-0.0980785858932183,-0.103139047283786,-0.0462365974495458,-0.386779522293606,0.0390406408587421,-0.0452591269603785,-0.0591033135599056,0.144715423307793,-0.147011331839117,0.43632383678197,-0.0277938662170453,-0.14334398694841,-0.0984646982301846,0.0314252232624104,-0.0717130793124429,-0.141605159924679,-0.108309828669995,-0.118269505713731,-0.132810526811204,-0.0403939627802138,-0.120778614457699,0.0013831279938981,0.055678672607465,-0.164157255714206,-0.0352559057384681,-0.11016512438842
progressive,0.0285338668572981,0.0595009103359775,-0.0633409603571345,0.0629985839899948,0.0976051155373667,0.105742207239241,0.0558243908906701,0.129337208754268,0.132055793580755,0.177105564559023,-0.168338391184512,0.0161949212759536,0.0295059651538342,-0.130289111357787,0.112589648383948,-0.134292508793338,0.231576436044151,-0.230728989987488,0.0306264531761447,-0.0164094709588502,0.0655067783100946,-0.0793145240611029,-0.0720316767298968,0.0712117922596647,0.0332984426249929,-0.195441112611957,0.126258962864617,0.160752798298309,0.0763705859849659,-0.0061793810252371,-0.022754788838376,-0.0987539167354899,0.187926542777757,0.0610294521244247,0.178831832995927,0.0290320966326794,0.0629210724944899,0.0210153926628898,0.092957651422451,0.0730813704687292,0.137264890557518,0.0593780896357828,0.100451803977179
stable,-0.129154024469861,-0.340590237360897,-0.165796852333528,-0.256909429374641,-0.341906628822823,-0.30464113344366,-0.215583637082507,-0.247811813737663,0.389403068240764,-0.178356131449903,-0.221369021618901,-0.201958166773167,-0.228892003554659,-0.318285960588758,-0.137840864655648,-0.32802007692666,-0.358407884392613,-0.43253977158472,-0.370337949550426,-0.156959029174169,-0.185415337035518,-0.216125448365084,-0.287434970286756,-0.244625439363851,-0.348118241077185,-0.10026549259852,-0.106995623403703,-0.218050064792118,-0.340051459444741,-0.0790777474798944,-0.29125926623945,-0.210993193169636,-0.288663109020269,-0.143997016854201,-0.146698774115187,-0.425746112996886,-0.303287460983455,-0.358096522058062,-0.296371960633282,-0.287686711485748,-0.28066758721408,-0.227542066200434,-0.390055223490154
stable,-0.0988842568723835,0.0945259743014259,0.128189412311591,0.0483193666805783,0.0083885481830805,0.0368133075393385,-0.0769364234315759,0.0684500690114436,0.239955224422195,-0.0792103977454964,-0.0892503915459115,0.206299639270854,0.0122069461068527,-0.0570547067862523,-0.0809871239872023,-0.0447507562367096,-0.0725646956365017,-0.191028495401285,-0.0712344322628918,0.0633800562803222,-0.0600817103395187,0.0106609966872527,-0.0477513221684811,0.152992600268263,-0.034532342429322,0.078902064590371,0.124808687194185,-0.104755641643437,-0.160946008778061,0.0316011888435651,0.0085716233135989,-0.141996425079525,0.0101046560483946,-0.0898009344651992,0.0284973132471492,0.0199199726997358,0.0390248349227181,-0.0734059694068109,0.192898018295343,-0.007995063864846,0.0633265961253827,-0.0924401667469572,0.0069317741336566
stable,-0.150941757588663,-0.221826657818181,-0.0648057788965412,-0.193003727983667,-0.203567356725125,-0.189265922937115,-0.151486546215981,-0.0135745105707832,-0.646601800346057,-0.152671176013677,0.165748923868535,-0.0184889289260971,-0.120986293263676,-0.0990683512406617,-0.0733433615901163,-0.266303646396662,-0.0983418981776536,0.108162461669552,-0.25489732950578,-0.144294627260918,-0.127501590985619,-0.108824150016945,-0.174357425795969,0.0609760785443345,-0.278947664763775,-0.117011371059885,-0.206563735300105,-0.069264434850038,-0.210551954128902,-0.225528142813624,-0.122709052556759,-0.152395980440957,-0.191737871393446,-0.275639897487029,-0.0713750924707951,-0.124831454713544,-0.207198166617903,-0.12051531098583,-0.0970921007850571,-0.197487648549135,-0.109468875393102,-0.208090693250561,-0.0539860754393719
stable,-0.0107687390062727,-0.0448703578447069,-0.1563603900805,0.0311104393229582,0.10663751967948,0.0267125338480425,0.0300921152618919,0.129652224300971,0.389295601687804,0.0365113316326251,-0.172035536613779,0.0139666409973994,-0.0153384277196015,-0.0762504979153705,-0.021032803858949,0.0525103123549359,0.0039282973677648,-0.341920104669687,0.0767410205346186,0.0316838340567266,-0.232978112568553,0.11507839040282,0.128652434973227,0.0014227854558462,0.0727407583093915,-0.308394955511583,0.210985160136833,-0.0052090264324995,-0.0580125929809536,0.0340843345725964,0.0685148919420605,0.0853861904128474,-0.026958326548709,-0.0320582217365778,-0.0357363527048957,0.0239239436315827,-0.0156964814299079,-0.0987535347836489,-0.0031685823937893,0.0313689891835227,0.0661839338375264,0.0118624511842797,0.0253668833795757
stable,0.0111850950203315,0.270096276721343,0.174823499626098,0.0875181346999626,0.157658758672062,0.111623925836655,0.0138802012197403,0.0379943200179096,0.413802849553986,0.10632992496686,-0.0824524557312943,0.169203623830764,0.146846104692282,0.158460020620084,0.0652902637801319,0.0449866606058827,0.0474692278473085,-0.0339291338263768,0.0315008453148085,0.0865677139147549,-0.0273066850912215,0.0949905528387688,0.138221837251702,0.0871365793452984,0.114771758968973,0.0442002436629087,0.238264983911391,0.107354961186111,0.143505349206907,0.149830788610606,0.0341096693778941,0.306729774369755,0.17163387627147,0.08681465809356,0.152138230015772,0.0455012544406455,0.0752146417994348,-0.0195164989380345,-0.0876020157496919,0.199626026169796,0.132181608634552,0.180313737819022,0.119576146966541
stable,-0.209099381680588,-0.129370371675339,-0.139556656681232,-0.185484155627682,-0.277635518498878,-0.239592762178083,-0.139300834323127,-0.259787992324113,0.105702382909382,-0.242564185526386,-0.57815398195293,-0.193545374199981,-0.175731010293684,-0.13113128694732,-0.214565338952646,-0.0219087586290533,-0.301843311447126,-0.571850766238858,-0.148058488425474,-0.137050779067623,-0.381117080125134,-0.098757207943319,-0.104956321006971,-0.077294438882322,0.0120302485611194,-0.363003027545294,-0.140173360223387,-0.127082761025945,-0.160816849612184,-0.452472701729125,-0.261183676055031,-0.15257369442219,-0.114979189617653,-0.184332338060924,-0.174125588670031,-0.110438998747697,-0.227155885699142,-0.164749455131024,-0.28585210735256,-0.14181642213927,-0.103236818512197,-0.192542451488673,-0.184698422230921
