group,CD274,CD47,CD70,CD40,CD3,CD33,CD34,CD7,CD49f,CD4,CD16,CD45RO,TIGIT,CD335,CD294,CD31,CD5,TCR,CD196,CD62L,CD161,CD223,KLRG1,CD27,CD1c,CD64,CD141,CD35,CD57,CD272,CD278,CD58,CD24,CD21,CD11a,CD244,CD163,CD2,CD226,CD29,CD49b,CD18,CD28,CD127,CD26,CD204,CD36,CD207,CD49d,CD73,TCR-Vd2,CD305,LOX-1,CD158b,CD319,CLEC12A,CD94,Ig-light-chain-2,CD85j,CD328,CD82,CD101,HLA-F,Podocalyxin
progressive,-0.0145279811343411,-0.21880739226827,-0.0495114836859426,-0.252708460223207,-0.0994894254896583,-0.132183990608281,-0.121225874492081,0.0754805579239963,-0.160110004994592,0.0406174417828612,-0.413559934820341,-0.0759033414162851,-0.139237333025535,0.211985906767584,-0.0011548488818298,-0.0157798399764373,0.0930688482781749,-0.161390536257452,-0.354531633395926,-0.300614820278846,-0.0294697901610285,-0.177587734108771,-0.188676172058103,-0.0321288272405277,-0.299104484040966,-0.0420127499706217,-0.330960469307156,-0.281089495413692,-0.0641087071840769,-0.105598854255738,-0.0753090212481588,-0.149539210299099,-0.250131050688477,-0.391556013533626,-0.111472498323085,-0.0397616329714099,-0.0989054686091296,0.0311959521190741,-0.112240338867555,-0.184887149376344,-0.0896121938547744,-0.0947661472192419,-0.0402546347289786,-0.138882109239275,-0.0312587462129507,-0.132569500188271,0.0058790681604481,0.163950235467607,-0.198453779218458,-0.0594691138538562,-0.367980834790608,-0.134029027142295,-0.0012503743030042,0.0546843450965876,0.105997965220439,-0.164239795847813,0.0030634161608919,-0.192652890500994,-0.0923770196564946,-0.355247079296922,-0.208857636329008,0.0022169384130438,-0.165500719037803,-0.350409945397449
progressive,0.25429103968839,-0.0637980160403236,-0.0463403642534352,-0.239043972633832,0.0119873904587769,0.29515986081981,-0.0927425739946624,-0.111284461880277,-0.096157637424253,-0.0904227155486308,0.195579481395713,0.12103583363522,0.0235267545218434,-0.164872599002025,0.131767865259035,-0.105897414133724,0.14689702842434,0.0405457480711267,-0.123010503695285,0.0836538130945091,-0.172189406195467,0.382912591946338,-0.0729135697820958,-0.125806741084642,0.0124792368478319,0.288488693543893,-0.128361246668287,0.0476756436728399,0.0940503270510166,0.0841019309891944,0.283833579532466,0.108756757129947,0.107146854118589,0.0163647372908207,-0.0863122223075545,-0.140245238526875,-0.122928041845429,0.111800147117446,0.0782081609982788,0.0071395190256205,0.160953261156837,-0.102304751654613,0.0055114875914801,0.171672775969852,0.353896408940882,-0.0734687600522946,-0.0062802860388886,-0.0235780247716661,-0.0869214050450926,-0.160215764416247,-0.306306110375183,0.307005975138067,0.141950554543634,-0.001925282852119,-0.302440784216539,0.306883372994691,0.053944576980934,0.0104206450111837,0.189794626087017,0.163807964545751,0.0147347302318404,0.130399309020103,-0.147307650507847,0.0814105695392627
progressive,0.0130734417369471,-0.347679252638549,-0.155746710131273,-0.0861121712463795,-0.254803177170084,-0.245784065109114,-0.0889161589435038,-0.206801106068627,-0.578218109984852,-0.498565705991947,-0.0127329971697147,-0.0949914298123985,0.0293168678951542,0.052542381488565,-0.150610982732066,-0.13354667684208,-0.352663110166136,-0.113385888309959,0.106727442497524,-0.464788098953254,-0.0533741838277423,0.151096189118682,0.113512179210351,-0.331099476676394,-0.240671842974955,-0.0755178022345048,0.0343691948972209,-0.249857739166094,0.0739664016126263,-0.0402141184502059,-0.221757442848534,-0.152490811750381,0.0072971914649494,-0.0069990060945469,0.102456371139508,-0.0056562999958023,0.062482185803691,-0.311773825894469,-0.247919479348778,-0.322438018945028,-0.107396440151134,-0.0416102492996181,-0.347561991010038,-0.274998426263725,-0.396505117427109,-0.0784225072424855,-0.270733985628438,-0.0640709861301366,-0.198430033026064,-0.0981642792615466,0.002246915641597,-0.337397588686176,-0.228495483990621,-0.118564474959089,-0.0471606909592091,-0.0359402380092891,0.0465037308624962,-0.0325369087962194,-0.105454574301156,-0.10932896716033,-0.235564541734356,-0.0667254680926646,0.02992021396434,-0.022942805695627
progressive,-0.32148488510467,-0.370873048955243,-0.0290874688331528,-0.0116750230694037,-0.473441446105132,-0.200049747833857,0.0551405844211279,-0.326691282596041,-0.355483758103412,-0.109754037118493,-0.258210223376846,-0.209702859870067,0.0961763317606605,-0.0255118464013538,-0.0606840550718779,-0.511095258205486,-0.452761570538704,-0.18963535867939,0.0753792131154887,-0.254237242694913,-0.130298033614993,-0.0924819151598363,-0.0999260737709696,-0.631738657167051,-0.143256211765845,-0.4066219577759,0.0230164654154151,-0.357361616034781,-0.150680565486367,-0.380273372694755,-0.177867264018293,-0.233917813416042,-0.340444848851682,-0.137832210370985,-0.102321722533935,-0.157376484633813,0.0707207306258834,-0.441405249874547,-0.208891748528155,-0.399350225893453,-0.116805837710221,-0.350756855107818,-0.397300821863459,-0.367644155285,-0.163573482249354,-0.0031562837851394,-0.402087396124242,-0.339427437287351,-0.0708054805724614,-0.139916577367482,-0.0404841641881966,-0.395261141297379,-0.319356920925467,-0.15524421114086,-0.00670132544134,-0.381246796888255,-0.170535173274771,-0.128188983888075,-0.220801674029171,-0.236209071912144,-0.0757234536196839,-0.421928119113914,-0.0619229622606498,-0.231661232922087
stable,0.307064150829532,0.0314312402757452,0.220676273576759,0.258082652106282,0.0920017416799438,0.128935171732334,0.233692582360893,0.260734600517446,0.0035715616916328,0.163046406869374,0.238166269900397,0.216122763010487,0.265653435736786,0.120710499053197,0.175663848716416,0.0825139771501271,0.153114460903616,0.318637717746828,0.0957186722916801,-0.234913324875465,0.18845512042084,0.149688996998287,0.173700843957839,0.394382435062793,-0.024004818591534,0.200990429529644,0.407912628261326,0.118212711933651,0.083023834675398,0.0981098028477288,0.144819521330401,0.249562572729354,0.179391794288646,0.152659239242796,0.251989847933266,0.188322465543203,0.274609109405036,0.237509119291572,0.243242686293106,0.127021445207139,0.167536246818204,0.0990244477805906,0.15503648217277,0.229349504054425,0.1453063442344,0.198113771577912,0.127086965503396,0.370601842578265,0.149475018521025,0.145459671882956,0.173024893441917,0.0466167687521131,0.145080831140163,0.0950110562490486,0.222090090974862,0.0885917832672775,0.096284575356879,0.356378745310124,0.318657142788511,0.170619574389355,0.28471005265993,0.176635751853754,0.173405264780019,0.246432849597645
stable,0.307916801576576,-0.103477899417609,0.368153833041574,0.376244509599077,0.201071442958482,0.284754225496941,0.333060736109217,-0.219135145449578,-0.0760806857173255,0.174567216639714,0.372518387854317,0.362901199427409,0.367799106741319,0.216423338619828,0.431397027370648,0.0470534101607444,-0.357645549996346,0.357212435437818,0.240265335163192,0.0602322717650615,0.154668541867426,0.163299026610377,0.556585743368759,-0.0915649709270284,0.389240237373112,0.140680895194503,0.394685414521225,0.388026809034736,0.0284530883067361,0.0113920494032364,0.282224813115756,0.353759637771584,0.46801000267352,0.344532231113359,0.42056761269547,0.434465505780119,0.0592587497817723,0.0821915676609063,0.226999534953837,0.301464871272914,0.391948882620987,0.263668722532738,-0.104659298601139,0.058099538248148,0.0211342862470175,0.353281955727798,0.177640049893435,0.140818640163326,0.0810913289180903,0.0716252856731772,0.0627163261817115,0.151070504645806,0.415430389688837,-0.0257804963832181,0.428460216913733,0.260690418184194,0.414518295494175,0.126868293777773,0.368848730193172,0.32344260035181,0.355147256389428,0.268821758999763,0.236502306293198,0.265241923469012
stable,0.0601030449327223,0.0522678465948509,-0.0697117098535052,0.0841388592969898,-0.138374967789226,-0.0562120990626941,0.196959970050461,-0.299062654653471,0.147294932657958,-0.034026427909361,0.154180145469392,-0.108920519580599,-0.0341219298373897,0.0307935336279851,-0.0140369636510064,-0.0060893020853677,-0.391500273961606,-0.0549403060808917,0.174068388995604,-0.711925006636732,-0.0587098888176374,-0.129582725317739,0.321651198128573,-0.0909049278246894,0.078471299797377,-0.0007711092926243,0.0621694567244338,0.0645845229797645,-0.0248504234624889,0.0141370281587812,-0.144239025871051,0.0531455961469855,0.0761145040932211,0.0597060711844694,0.385643274104209,0.0925205614947215,0.0157374512493345,0.168276491734886,-0.0243495291869682,0.137869462188322,0.111665389460566,0.297429176884404,-0.247057876183109,-0.0514816682396565,-0.232801466037658,-0.0960672715313518,-0.108784613129268,-0.18327350091991,0.214999013185033,-0.115678893287017,0.0678287395081103,-0.105053817744681,-0.0041255110186299,-0.0121723587877773,-0.173237332547318,0.28636674555779,-0.13969263161506,0.016620695425587,-0.048843890199626,0.0542377728383089,-0.0490507992852495,-0.0962870231263403,0.0675950400652379,-0.174107949372212
stable,-0.198731282802207,0.183293857217369,0.156756201601051,-0.137572436878278,0.308431377894012,0.223651511158599,-0.128450647757757,-0.0914836355851162,0.015293214218815,0.0500086901559473,0.174211578859205,-0.0551845504504219,0.270052807339656,-0.0481766886815812,0.1542293465104,0.308022254299506,0.126083415063626,0.0173470046911583,-0.303694006229196,-0.297797214312607,0.132117574967048,0.0918654814546895,0.240267543086241,0.15722853287978,0.0802395020471283,-0.0635376235425335,0.0197568697787026,0.0794658554120115,0.0249330893460567,-0.0148642912676989,0.230270084813075,0.0895518973023819,0.0474907876312248,-0.0116690753119169,0.27295321447761,0.295720453858649,-0.0993414942669549,0.271032396734535,-0.0718932448192314,0.156711608056754,0.138772356290439,0.27206512493156,0.165787504567922,0.0722406919940114,-0.202541475411172,0.177237074298261,0.0270208528930185,-0.0882226998167443,0.363041663682595,-0.0113743446927136,0.138743252842539,0.0800406629749062,0.0975298660809109,0.0913608595516699,0.201683434773539,0.0802057319281695,0.122748809933438,0.0201852979388748,0.166427974757107,0.0895956846676068,0.0048290912813008,0.142938662997102,0.168484630668379,0.0158292229746717
stable,-0.0280942295802395,-0.277159305529382,-0.0223541254579516,-0.0678198905301258,0.0287885648589705,-0.363569372372713,0.0585653707869936,0.0025651318500033,-0.0309799481427068,-0.0991760874890632,-0.0936702261333055,-0.0422640306178478,-0.133618910864101,-0.028791795906827,-0.033476799212844,0.18008260253979,0.0831031671873034,-0.219381345062527,0.0638403637520705,-0.137736174727558,-0.201172948818948,-0.139759238030829,0.13086865891607,-0.20116417441653,-0.0836508061637502,-0.179018754455618,-0.171374886802535,-0.140563695806793,0.0101308208767597,-0.309339125013329,0.0122956381887949,-0.112630880376104,-0.0432019159216393,0.07855713321894,0.201307486322997,-0.0029095601960902,-0.166075979159207,0.326802277100694,-0.137065771795884,-0.0992488689804767,-0.0425554579842372,0.260574387561662,-0.0368915961463415,-0.218403592418133,-0.187891224591201,0.014750754661255,0.173343060055432,-0.173828258261387,0.0758904188292513,-0.213767423210844,0.0706208983589401,-0.138613342611248,0.038682793577679,0.0169080965406976,0.0014171053082323,-0.236066676311225,-0.125139659634455,-0.138647907144675,-0.248010358091315,0.0226787386268678,-0.262660118832625,-0.165749348926907,-0.0850721053662941,-0.15148393416594
stable,-0.391316781633483,-0.15544171262733,-0.166766816848355,-0.0336153843667136,-0.157198406718945,0.0200442158628508,-0.387908580066376,-0.204383085442175,-0.21954092033836,-0.208961505168955,-0.328523182776416,-0.0463865087936656,-0.129688866184649,-0.374122365233121,-0.190505661989507,-0.179371325399014,-0.216933722525547,-0.262273274355753,-0.131492017003233,-0.175603284351659,-0.355661481692809,-0.0246063567521189,0.0932896851779188,-0.281363315475141,-0.0069740198927176,0.0512988014708754,-0.0171076849280543,-0.20287690198236,-0.241735094228122,-0.171588871968078,-0.396661684553966,-0.251946944356711,-0.207149618487564,0.0488093319630259,0.297938143873932,-0.0738711958213307,-0.382661166731366,-0.0447161816107606,-0.285419998183384,-0.108622532162891,-0.228060643301279,0.0760147450147834,-0.123857610447178,0.0523582935511395,-0.240081600120474,-0.121618942420685,0.0077642642197187,-0.261590717865875,-0.1154738901528,-0.258579972087216,-0.301653382662924,-0.140844915876158,-0.388240516633201,-0.385779879485963,-0.168622731289615,-0.20923105002088,-0.060676817681193,-0.239326683619772,-0.209810436590367,0.0155411116192029,-0.221992051071641,-0.115661403537308,-0.437929415521392,-0.259068843323745
