group,CD8,CD33,HLA,CD10,CD45RA,CD49f,CD45RO,CD279,TIGIT,CD294,Podoplanin,TCR,CD185,KLRG1,CD27,HLA-DR,CD58,CD178,CX3CR1,CD11a,IgA,CD244,CD370,CD268,CD54,CD122,FCERIA,CD226,CD29,CD81,IgG-Fc,CD18,CD204,CD144,CD209,CD158f,CD337,CD307e,CD94,Ig-light-chain-2,CD85j,TCR-Vb13,CD82,CD88,Podocalyxin,CD258
progressive,0.0752751527956864,0.0861390327092796,0.0391472029511022,-0.147457760242832,0.0914072725408171,0.162666748069227,0.208826394120023,0.0710323672014462,0.20520590049278,0.299226157152456,0.0217904165200184,0.0109853254497551,-0.177949409996354,0.0293255301908955,0.109601549806754,-0.0431567366735844,0.0039428344837704,0.0449134783790507,0.0082740227671252,0.224073163618863,-0.218630419833417,0.0194805315900196,0.151019394006678,0.25349830891955,0.190516711916604,-0.0147952962507887,0.18518710907579,0.187852857701836,0.143173338691304,0.0526151876288535,0.285216001289175,0.0566902338282542,0.21863227784554,0.0088222277117677,0.051783579265868,-0.0515029988941914,-0.133763144850538,0.0669234680443782,0.199893934844972,-0.0389008332497951,0.265021170804976,0.168690731627615,-0.0622693125965335,-0.0126224828910665,0.281688911708716,-0.051864610298721
progressive,-0.0196500879922871,-0.183593566640493,-0.293885678553153,-0.120140843067642,-0.3706362049122,-0.308251057134165,-0.100162332618069,-0.226138974337386,-0.180854536330603,-0.236753882570274,-0.262455738021142,-0.225680268505643,-0.463985975346043,-0.415519145859016,-0.197666303426097,-0.436818080649273,-0.195809028121114,-0.446855073438846,-0.256337820416143,-0.173793590870545,-0.273780618950314,-0.209376463932821,-0.193582134257445,-0.32474569211726,-0.15198108727547,-0.392375304960981,-0.432142744537513,-0.262373875450951,-0.284059224183295,-0.294762770234897,-0.474540533015987,0.0208658093176836,-0.0888986719831172,-0.261366088251261,-0.389869717903882,-0.214339298913408,-0.305103041044878,-0.483530131616593,-0.288037583247515,-0.204578337031356,-0.3130044111344,-0.118805382419678,-0.183257692763667,-0.142935311886191,-0.398039743663929,-0.42989687629761
progressive,0.20110111846128,0.288872398741875,0.149825246954012,0.310970629783431,-0.0134562521588327,0.345877852137042,0.311592927566723,-0.0300352414725419,-0.0478117827512804,0.236716034017713,0.155622293556338,0.195481238188405,-0.0604624333914753,-0.0283601587287174,0.0543449208759023,0.221294602254454,0.25696200156297,0.341660616486902,0.190636733402382,0.103785426725705,0.105814082213337,0.0951631660584092,0.0883893721504544,-0.0259911164101965,0.149129703628484,0.170080893515922,0.231266108133332,0.31738154791913,0.258967356323042,0.125419267492591,0.0540687111278341,0.373370805058303,0.0356461594600577,0.212192668542107,0.115990257091158,0.104386684101438,0.176331660658582,-0.0380406449522063,0.112199856449215,0.117973734577785,0.0833590575796216,0.167078968714095,0.332616464592993,0.258022108106096,0.0841124936311512,0.189109866438988
progressive,0.411770880702989,0.0194982408406347,0.160611988283731,0.0476540493402607,0.0978323799963188,0.40791381838071,-0.260765085305351,0.013233573762986,0.041535652739937,0.0670490095966995,-0.0135462318010779,0.109100822428192,-0.0760748195668576,0.182143729405312,0.163347546465377,0.0602509039863776,-0.0680665449659213,0.0918214619304137,-0.0403416841954642,0.165749645035578,0.0413890511083277,0.197940437406156,-0.068558221433844,0.0748262641258516,0.340515663481245,0.0361486689366895,-0.0849159794558818,0.267145965398126,0.114425033079236,0.288882995209548,0.381176041371569,0.17940864825573,-0.0161079310414013,0.0210490087558184,0.420879466216215,0.190815157830382,0.0331948973957261,0.0121278378141005,0.101004285910725,-0.0353512718947676,0.173123249406481,0.0215667712159324,0.0056104853303303,0.0037196221329714,0.15523541925462,0.0473713363360006
stable,-0.255874224726971,0.0217241189783142,-0.255733405592932,-0.138015978410586,-0.150516063416511,-0.0606846856769736,-0.11805828878889,-0.20231107853138,-0.153175921888946,-0.124813507587176,-0.276850191195388,-0.20951453752674,-0.105207500052572,-0.130055448255316,-0.40065071483919,-0.0717312386531543,-0.156706254657384,-0.174848867511875,-0.238467618702176,-0.236450592779026,-0.146254722018624,-0.0740771390752654,-0.107654129228554,-0.051446792130229,-0.182628300708134,-0.180943032310242,-0.230921269933963,-0.232338474430008,-0.149328506140878,-0.110530255729133,-0.095143853791199,-0.024190071521826,-0.177026935738832,-0.132565136581863,-0.133589228567586,-0.181136760488681,-0.17274661696678,-0.149101251008637,-0.0522667756688485,-0.233421814312641,-0.2420596988621,-0.232279544457262,-0.194787246356562,-0.207526083282428,-0.179052024691904,-0.281210537016114
stable,0.17445886301442,0.493255369059687,0.32511977337061,0.439245239283186,0.465785141271296,0.192067159635466,0.411355146364574,0.253846902718102,0.403237486999975,0.45825244659232,0.240505676315178,0.3325306574657,0.209407776294969,0.585180309027795,0.0692135618171441,0.309574806676497,0.304508415998295,0.0414674435806017,0.262830617533863,0.525528820869253,0.218337717167569,0.538892964522595,0.423489549879808,0.262134141689366,0.212549864502411,0.416650302587375,0.258667549700244,0.299785523664183,0.443339338537261,0.370081692473876,0.17527014244837,0.323713541763742,0.415910450580005,0.35054013525036,0.331720040617891,0.285422600879642,0.4071699248963,0.123993071911584,0.376838946046294,0.175187228691888,0.489981001706122,0.242058235134258,0.45597935397094,0.377094478608569,0.322974577205172,0.370544102585911
stable,0.17351808234641,0.114852456802995,0.299922997620455,0.169210462426229,-0.0628846752632538,0.136310593266809,0.141956930084823,0.267786381688997,0.223538834642151,0.224763262687604,0.236725871984714,0.289398333189904,0.0748924453639003,0.312902133774602,0.0870276808657604,0.156225092721077,0.204642386455334,0.186094925580748,0.395033715778913,0.399170345348525,0.26057716584768,0.255910470920569,0.0481040945440346,0.411536778590301,0.406078362184385,0.17464295023531,0.144529377896089,0.279502806949132,0.272743527383874,0.263607627527976,0.44602942472826,0.216485501195053,0.313229569001493,0.213508941287472,0.247271389340259,0.445198447947113,0.383186926852698,0.0314966424085049,0.201113006715188,0.339779795826505,0.254380208482335,0.205023861124252,0.26492958719893,0.331899544559511,0.252443885207635,0.244453903850439
stable,0.0857731580182968,-0.0432375950540017,0.0572337447409255,0.0196125327584317,0.321957372620836,0.15017412069669,0.0008769268497559,-0.0800626473299285,-0.0933679412779393,0.088999358268534,0.0670675848153852,0.188412644553527,-0.0055835408228876,-0.0581350811699703,0.130300484817565,0.0151772166139362,0.139787403618761,0.0382215946836162,0.110026233916228,-0.193169003422386,0.0683052796263788,-0.160897315416949,0.246665692635195,0.0862737060582684,-0.0568035437448989,0.142313491192308,0.097655990806567,0.177194057238251,0.0956589003166435,-0.0550606847669673,0.049122293670738,-0.0579172554826212,0.147658175453662,0.034998474714834,0.0803061538638277,0.11162552008936,0.163697539307824,0.0410846457733647,0.0489710393124431,0.0178520082650201,0.147853655489278,0.195851454582781,0.0933571101257765,0.0968052200083325,0.203791032432696,0.156812100853997
stable,0.153216650670618,0.16784192641348,0.0119647261912156,0.0636650961751241,0.170029586635187,-0.145860538937296,-0.006126662522097,-0.049626793400143,0.0377089388632931,0.110550819941735,0.0920206368685898,0.154311975976865,0.0440180800400471,-0.161466447142135,0.515145289833909,0.0036122748993284,0.0362527332720862,5.57832563030898e-05,0.0384809118608853,-0.116786960641756,0.07596847025047,-0.102528583235017,0.210258591077862,-0.0105322848915203,-0.0366638532410574,0.137815886981038,0.234638309493434,0.0950373169081958,-0.11699782796143,-0.118565170117424,0.0662596416326727,0.0115922632402201,-0.0319532283117865,0.209625751196005,0.0951068182726941,0.0637992100020848,0.0960522148887183,0.0612397837144816,0.0063326610656002,0.0596223334049838,0.0262953296528573,0.218979775227254,0.141804267090029,0.0134282454863328,0.231612716057968,0.060440362174013
stable,-0.0942529365060819,0.150041396214435,0.0816406800926759,0.0944883297975463,0.138975561954425,-0.036547751794897,0.289908193435427,0.21842300674375,0.0404975294971172,0.136674823949111,0.1039386159528,0.0694816839239971,0.15233274868653,0.0591540095107344,0.0227802197764816,-0.0086429539586688,0.119628388816851,0.0453289672729799,0.0827839388539608,0.0411071253728518,0.039381027006844,0.041406729868567,0.204795159921955,0.0291882422812684,-0.127726220496471,0.0491840693865057,0.0917642444471794,-0.142019145972277,0.0499893667029195,0.309047655550391,-0.0542181813822451,-0.0585606143041249,0.134810472599123,-0.0840823111589208,-0.0735069345537993,0.079631022960833,-0.0159615334104872,0.162051329883217,-0.0202740156732756,0.108891362985009,0.114692800596963,0.147898302702755,0.0662349831577658,0.0354288015256214,0.145307263909044,0.0014001097993153
stable,0.0668820934071424,-0.0667785954909137,0.193217638355706,0.12931867069775,0.0987125873017362,-0.195182234253745,-0.0647814160527951,0.110564616264822,0.101686840084684,0.101514862114838,-0.0537535732077649,0.0723525073378142,-0.0071788113867203,0.462403053656573,-0.160590610871057,0.328974322002696,-0.0089632123318641,0.0097155369632847,0.0409111159427395,0.422303153003385,0.0781061810438536,0.166636059332178,-0.017560912841585,-0.172882047481743,0.0982958459025462,-0.0259753962307124,-0.0505376937168786,-0.0047025606741633,0.0351222585401482,0.22159374278709,-0.0979755225794895,0.173010592276398,0.0026920493504143,0.0782381375709278,0.030583467476228,0.0479844351767672,-0.0217038494564537,-0.124068673632773,-0.0153729522633534,0.0265996111970236,0.0467328076429697,0.000460547580797,-0.0082496411094222,0.0686029298331346,0.0407558709534833,0.10501654410693
stable,0.426447197495113,0.206075160434735,0.37043424829498,0.260696493719822,0.285415178320525,0.137816753029336,0.187731263902209,0.403505445522171,0.425638391170114,0.365686074475811,0.424551660118986,0.44441010209395,0.257417866114595,0.701846612497158,-0.031343651461046,0.429153586934314,0.414373391137558,0.39715536453554,0.424238827872159,0.696852235473012,0.417564088145219,0.585037907673146,0.307561716645627,0.183778228841837,0.336968186581441,0.385541272461124,0.287220351687825,0.416437214505288,0.327358501883351,0.490754415285461,0.178868084699368,0.303453468731532,0.369480722772887,0.430683743133122,0.263888025863706,0.444740717919062,0.398242032892314,0.165329470716239,0.460426973951097,0.444303866382843,0.455718774205568,0.414306046756689,0.34288420614874,0.43654217113145,0.461534242847258,0.401618076173631
stable,0.0236767710321916,-0.0078245425280973,0.103413213243397,0.0321844265645294,-0.1784575833334,-0.0141035080727063,-0.182900381030517,0.186933671375797,0.0461010292661046,-0.0190150266470951,-0.0222416193185129,0.0114763280503571,-0.202547686340068,0.467988901995796,0.0774837064813725,0.0593458070687498,-0.0177762441243834,-0.0407372981106743,-0.0336505418914464,0.481991618768806,0.0550763854196325,0.163214253728773,-0.0348468468802803,-0.108622455489988,0.212751189214424,0.0902807629311346,-0.0046366590982674,-0.129224613517457,0.0930178655050192,0.174355949896188,-0.0828894719406904,0.177816812508196,0.105786556449355,0.0218874054410977,0.115058837483798,-0.0150955493139765,-0.0390493818693508,0.0690189773952456,-0.0426398684898555,0.0402041433127326,-0.035214098651101,-0.0568213072479767,-0.0615814265858154,0.0218967970781094,-0.0429319846627442,-0.0625204539560456
stable,0.118468736579077,0.0857470486538822,0.452085004353145,0.0938789237478891,-0.24241680144932,0.187810399656038,0.24832386386761,0.306176885307843,0.275176735040599,0.150187181088254,0.14575758046697,0.165337861776532,0.137774349907543,0.564162303544383,-0.143798462822824,0.226765808939482,0.274653154893932,0.221008752173374,0.226624874288153,0.613587479987012,0.201267037199862,0.298779563080547,0.0926772937007552,-0.0230425477962686,0.38285500204381,0.0826891505231605,0.112985305457354,0.21447791154058,0.294020383146936,0.266880888731095,0.126225036875975,0.412694285880857,0.115565683689757,0.215004400332257,0.117918364763586,0.169802740782651,0.166816966929045,-0.0040691419067402,0.319768923052817,0.168684916123997,0.229732181377927,0.179521388436189,0.283799308914715,0.251626729538704,0.186895444614766,0.0932037384986776
