group,CD80,CD273,CD137L,CD8,CD279,TIGIT,Podoplanin,TCR,CD32,CD62L,KLRG1,CD27,CD107a,HLA-DR,CD66b,CD35,CD366,CD58,CD178,CX3CR1,CD24,CD11a,IgA,CD79b,CD244,CD54,CD122,FCERIA,CD226,CD81,CD15,CD144,CD158f,CD337,CD307d,CD94,CD150,Ig-light-chain-2,CD85j,GARP,TCR-Vb13,CD88,Podocalyxin,CD258
progressive,0.0796732858902511,-0.0793957666113181,0.181434285867347,-0.16345806416371,0.0934484179301007,0.143651406289887,0.19346811312034,0.0828106043203636,0.211658305721639,0.0324975905279693,-0.186121935246078,0.303258792898742,-0.0483698307071511,0.109232188010421,0.0207542060618855,0.103280104131321,0.121823205219576,-0.0456070549738571,0.029789551986105,0.151722487252983,-0.0103834436943351,-0.249564936491196,0.0283383096947668,0.246506724103707,-0.222340064785218,-0.168397068072728,0.136386607132677,-0.0023710918068235,0.125563918840262,0.0540760442960127,-0.0168063805571139,0.175721420816357,0.0246569705121654,0.0866135637135596,-0.0404724539062402,0.0586149706375386,0.147828996718923,0.0630876306844638,0.126082473792302,-0.0671257226180702,0.191379140231129,0.176160720195362,0.224437413733603,0.0388261557580109
progressive,-0.0857327812824028,-0.199491138985308,-0.174826769058027,-0.186940582621235,-0.173652904657886,-0.181534329488897,-0.181927549832857,-0.299277388109118,-0.364785198953616,-0.284476303828299,-0.409991826859406,-0.249933258582178,-0.452966069614693,-0.276223198057629,-0.453115120321322,-0.458690804652739,-0.464399268194426,-0.310131038107158,-0.377006454314687,-0.327937947027755,-0.468009927325236,0.0123637216512345,-0.333836667021661,-0.277866193444335,0.09615040725339,-0.218817778960813,-0.204457233239224,-0.473115449714507,-0.15732469704,0.167766598329046,-0.563156660110831,-0.118325101273678,-0.285200345297317,-0.124397858218317,-0.159917297791116,-0.0810785522143956,-0.165514221331157,-0.249773494046153,-0.264200915678162,-0.0657092031389706,-0.176140490449911,-0.324242716319351,-0.229746362851456,-0.334712753737887
progressive,-0.0945696442397398,-0.321849250018411,-0.173362316327557,0.10243774614134,-0.216329172844118,-0.135935460763444,-0.179634662658984,-0.235182032568904,-0.317225959058179,-0.0381173905825937,-0.120542598646296,-0.127854346584455,-0.192479677319663,-0.326528143661936,-0.304677655595203,-0.376382363009639,-0.107464957005854,-0.19673586139832,-0.147195518281019,-0.0835079140188036,-0.126500623150095,-0.0832731924813905,-0.23083501058752,-0.257478976888578,-0.0463211596430432,-0.239905139189759,-0.284025584039498,0.0628884042805413,-0.220311965373654,-0.116850607008254,-0.150765169437511,-0.193174725062749,-0.076133076178154,-0.0815594216710963,-0.136329373728781,-0.0807216561989671,-0.236729999728978,-0.264098719520619,-0.250172576524364,-0.144979572038603,-0.158555602872239,-0.180491334763631,-0.185240146422975,-0.205499133284747
progressive,-0.232576675951969,0.0960676503501337,0.0430477531101115,-0.137654596937668,-0.166034346228501,-0.101127119466735,0.117400675609342,0.105742207239241,0.0832310614508374,0.0479611016949004,-0.269854608624893,0.302903798418922,0.0544252958415255,-0.0812282181223443,-0.0946314271163393,0.0191056028013735,-0.0657926231012662,0.0740246244987473,-0.0225932934718368,0.0600249589372082,-0.0463123762690173,-0.474915667741252,-0.0803583234869363,0.013734799480976,-0.197867611638162,-0.205035444279538,-0.0391520118012994,-0.100457342590085,-0.0338401743379809,-0.160486524011229,-0.107628597398353,0.165783587033778,-0.0576093463447773,-0.0288604167782211,0.138820472912028,-0.11326805844788,0.118257428771761,0.0489645808879519,0.0880967254960165,0.0889349226474443,0.0984051671561139,0.125672670123695,-0.0137248625678817,0.0983560469157846
stable,-0.211780616314339,-0.355588717678205,-0.130161064592105,0.0595156245218663,-0.104683095851529,-0.121050625803633,-0.258519121240189,-0.246749987033162,-0.137252732495186,-0.134111787538853,-0.0260692899572166,-0.311734654812893,-0.152666023926362,-0.0641919280234843,0.0473930578158146,-0.0200173082254721,-0.0260570402924524,-0.223527369545373,-0.209834341736796,-0.0850044555427181,-0.0866737790930788,0.0677342762171979,-0.198686151316581,-0.243507705895287,-0.128190289323121,-0.0846491965194546,-0.144691945652946,-0.0999453539521819,-0.137448405144821,-0.139009067085014,-0.0238380134709224,-0.0900380428041134,-0.176007872801883,-0.170274886305336,-0.124371522077302,-0.113239026870502,-0.137397394582302,-0.18709910650152,-0.222095425246953,-0.114004377294392,-0.268015973882799,-0.0696241944889934,-0.151591182040969,-0.187493987189575
stable,-0.0617648982976224,-0.132269013341398,0.0753531620677008,-0.139519430256426,-0.0228356712325843,-0.319723784685003,0.0326032641933496,0.0103321702377547,0.0620186663182693,0.105641448260248,-0.427003872525635,0.24716339806557,0.091643383305926,-0.0369092207025131,0.192365743093313,-0.0964116393216247,0.0857147134009275,-0.0598374039245581,0.209154968854487,0.0685704125303602,0.0298041471454507,-0.414615971130204,0.126734442166224,-0.0174618522404969,-0.269759347483895,-0.151734436208768,-0.134936655391089,-0.0697732213600313,0.067707370383859,-0.208763148189108,0.0312652881241543,0.167731387385751,0.189515534213614,-0.061361524698634,-0.0162853940353474,0.0305775420278187,-0.0034346403794296,0.151570416563767,-0.0177272267845283,0.0587729918109385,0.0144434297416138,-0.13552027464815,-0.0364055322383314,0.0605057801012971
stable,-0.0253198657013916,0.0460209181640695,-6.33858498473748e-05,0.452859033896824,0.0779733061573843,0.0696472506397406,0.140854807227219,0.097915473181313,0.114430203406156,0.312989916633261,0.146159511321723,0.228974732600177,0.176565934166001,0.166268685742817,0.072882131993398,-0.0190280306367798,0.243428134277792,0.217369869241278,0.105976825848119,0.232647672341763,0.0474361826299017,0.269134609476914,0.21375689329959,0.121204411219071,0.110808390771401,0.0475919158415547,0.147210958855735,0.227142226911071,0.234057874718625,0.188152933672922,0.0106426950287082,0.125699082561794,0.26071497280291,0.0852480837433427,0.0958372300107229,0.243014002912385,0.0348443553349223,0.0088300268791726,0.243813020698762,0.172841090111966,0.114779184804825,0.114977112786984,0.140201956742161,0.025657285790327
stable,-0.209057927635921,-0.121277590583095,0.0782642344016036,0.101498950876425,-0.140526667352645,-0.327531275106689,0.0062734404254512,-0.0428169792394205,0.0557056081078929,0.478027749467361,-0.193181457090787,-0.0302405184389039,-0.0968910208540721,-0.10128816150263,0.0684506587713282,0.0621025825371203,0.126031564244981,-0.0790873297710432,-0.0524553057424965,-0.0455498994605969,0.108886856979741,-0.299077820724853,-0.0069036915432434,0.014301064911951,-0.296867246443691,-0.148872746591893,0.0136008305119558,0.04423651561186,0.0254961138209027,-0.251362949904852,0.0483666154159272,-0.0825394841199113,0.0918507064432602,0.024758950881883,-0.0696087238999967,-0.149543756446146,-0.104330407158799,0.005694183642346,-0.0874310269546338,-0.034059507620571,0.0048386583525475,0.0264695853497838,-0.0027989605524268,-0.0285554469623588
stable,0.0679453160445175,0.039739160850939,0.148184233128325,-0.0207719657519365,0.124261965799154,0.0726603122639722,0.197399189577003,0.12187572077987,0.163511098072719,0.46045993105399,-0.136336877504985,0.477024007434898,0.155542109393536,0.0065751520639462,0.0083246625683087,0.107234791590095,0.189156751919241,0.146934650550276,0.0885229565478851,0.284208731584205,0.156906214071065,-0.280094220157724,0.0068493265650048,0.226604465976799,-0.119543855759856,-0.221588348997953,0.232468959298014,0.0513039614078726,0.327877481217513,-0.0098433200421277,-0.0898228301775624,0.189640920392844,0.237410363002854,0.345959947022567,0.141640245983902,0.094827929449951,0.160416933833695,0.0071538728015118,0.115245960823479,0.0843874026500076,0.114528239388391,0.12326311238451,0.189223666631435,0.110484557307972
stable,0.222488024893749,0.0255786057151729,-0.0730150543240101,-0.0391742435353734,-0.0215684274128511,-0.079624125247681,-0.0402415445446743,0.0770297931139491,-0.0586430634164592,0.297700738213267,-0.555737496849193,0.305041495449597,-0.193440663467259,0.0499864186404902,0.147260799547145,-0.0259872809017507,-0.0823202667687738,-0.0301808422292376,0.16316393574022,-0.105954167845293,0.0711302606011452,-0.637149604698071,0.0645961649379613,0.0491649619977798,-0.283458726298967,-0.323856251423353,-0.0003630892469105,0.0734870954183171,0.124440370263606,-0.164604550713256,0.0155048995931541,-0.0156675113960722,-0.0745505014559248,-0.0547086815305387,0.0737826620214138,-0.0845234750848596,0.0361904107631986,0.0691084455525502,-0.124429707546589,-0.151481716628191,-0.0724250610435042,-0.113109943942461,0.0031016661988464,-0.035916806302643
