group,CD30,CD52,CD8,CD7,CD49f,CD294,Podoplanin,CD5,TCR,CD62L,KLRG1,CD27,CD95,CD1d,CD366,CD58,CX3CR1,CD11a,IgA,CD226,CD29,CD38,B7-H4,CD26,CD49d,CD73,CD158f,CD337,CD307d,CD82,CD101,NLRP2,Podocalyxin,CD224
progressive,0.0090740420431105,0.165140173704656,0.0480844165133984,-0.101033746484814,0.120673449079232,0.0754501269462171,0.099475897049444,0.0323885375675471,-0.0030287768198449,0.140766388777262,0.0186025548951284,0.27987450885212,0.113714901560916,0.0880746561051698,-0.0863096304602255,0.169325507738996,0.097460291431371,0.0338450091807816,0.15046464689503,-0.109426514216279,-0.0043036150505026,-0.0813435728742683,-0.0830831210383812,-0.0152063042288832,-0.10771315821335,0.0340665002183873,-0.0990127713444614,0.273380836566832,0.0354856694070785,0.114537942248964,0.0053013744659744,0.041713823293559,-0.084350380049012,0.102658777900968
progressive,-0.227546752257039,-0.217658930864408,-0.0220033919434593,0.0505545223403417,0.0635956990788764,-0.0565557533881166,-0.0969792393557933,0.0180286714190719,-0.153986017945217,0.0758899806358618,0.0052039120368673,-0.111884888505755,-0.0063208425815681,-0.0530955152142199,-0.548239662292749,-0.175569082207622,-0.0901002410917995,0.0664659646215303,-0.154664088694712,-0.21481604656365,0.126814243676391,0.0490119443252987,-0.067640529764675,-0.427355556315275,0.267040556371504,-0.282118408122607,-0.187967633158802,-0.125570316825464,0.0985461717566993,-0.155641102568661,-0.0662261897812399,-0.140821986327466,-0.100841417193494,0.120434190988518
progressive,0.136083219684605,0.278567256641795,0.0167675721977207,-0.0490474524074524,0.211795041894602,0.160032231199873,0.273894664027141,-0.113280243469598,0.276646882902422,0.2230429658359,-0.158079505675392,0.280492901478682,0.550866558977379,0.254369370357968,0.182220060949024,0.156861871443814,0.222772040236487,-0.138526653930487,0.121973963454426,0.238124341016789,0.126655399892421,0.451407817895638,0.0985848584802534,0.371288352323574,0.0255803871365952,0.177640807890473,0.10417206351458,0.305933783818724,0.0937694535651342,0.309052849677585,0.180643970517688,0.135334409696423,0.245370231024131,0.294309847520308
progressive,-0.13543606272876,0.239979627581468,0.207855549472582,0.211609314759999,0.0925385143832933,0.10686613989118,-0.282050607740844,0.114102126397823,-0.117840444747829,-0.119287868318086,0.136390959280882,-0.0018496280794258,-0.0236803151640012,-0.0172118130064033,-0.0894634676660743,-0.207955030482091,-0.209039989367365,0.287698665544993,-0.0728461745946744,0.158799622800536,-0.0212673854476712,0.190605363619782,-0.281137838352948,-0.0476332375008669,0.0498247180364596,0.0942503743267918,0.0313149236870984,-0.166805262430319,-0.119908488714844,0.0681221509140751,-0.127814299186872,-0.124905440211363,-0.031820010321852,-0.240629845339861
stable,0.268209362107392,0.179812356289969,0.229618729162209,0.30002797446388,0.174435884079587,0.238418396236736,0.35189460667905,0.169662577710076,0.324457324774226,-0.0432870886180068,0.228180004290831,0.392518023642122,0.176662593604326,0.257668678709313,0.186280325415573,0.260849962338065,0.332456230068677,0.329441456533056,0.28665651671934,0.304658531502406,0.257585912669076,0.24631927636297,0.347307115048957,0.251161398765818,0.103484736526082,0.134526209663638,0.294681419103459,0.308888033821096,0.303524300411644,0.346724512602022,0.157776837523489,0.240618506770199,0.303664640911072,0.262860903616782
stable,-0.229024014735137,-0.241885277036512,-0.0207208198168552,-0.424532581899707,-0.298732076889478,-0.100625704076479,-0.104307804263029,-0.427413462211624,0.002580213378103,-0.356977276766648,0.312274408805725,-0.381248881081391,-0.185254330778882,-0.135297434266102,-0.145485389199095,0.0376573709466567,-0.0381550216258044,0.350480539537895,-0.052719357675996,-0.178984535408317,0.0777262700169242,-0.168632752021658,-0.196152549286332,-0.303137786104629,0.0531501773627914,-0.312550929980891,-0.25198534375275,0.0288419597223879,-0.0100139296192283,0.0505068067543758,-0.0053632543007814,-0.047664606388081,-0.0016753789711669,-0.126633472072346
stable,0.0153174700930976,0.0061539287524112,0.1528718098574,-0.0632274254110121,-0.0872920754164221,0.0359832860087172,0.0542659586335239,9.47538321388746e-05,-0.140800337346033,-0.0056553566974515,0.0610718116314166,0.0120796375499886,-0.119486482226465,0.128989348016524,0.0879474945227785,0.0297772512447587,0.0399959841165131,0.169958632137336,0.098376752029925,0.107670503852514,-0.0862710423038242,-0.127496506920825,0.0591955560061245,-0.0641407066707817,-0.0064530584178762,-0.0934641046383187,0.0389103913067241,-0.0006102710417515,0.0892560354738553,-0.0341049613946022,-0.0903478996043945,0.260999286312503,-0.0531931298491703,0.126958306944229
stable,0.215421982159043,0.189502955810385,0.462065571567924,-0.0370949035666324,0.269028201167636,0.228577515886909,0.192594222241237,-0.0089430043621607,0.220314632157188,0.169235406116471,0.407904616584441,0.020254188969941,0.0358313624675177,0.226052288341898,0.123949799141669,0.281087972936947,0.218135690086622,0.430252268574811,0.240849722814153,0.329445722747878,0.476684471274889,-0.0382615918627903,0.278177435867333,0.136249503866672,0.494203838580419,0.105752045383273,0.335487330700139,0.254036518040603,0.305386231917334,0.172092250679763,0.17607539537282,0.153564551166869,0.207715954332308,0.303275204166455
stable,0.111119140762872,-0.0862825817430484,0.0427178891298046,-0.29149087855343,0.192051316795548,-0.0402237474149793,0.0479521402265112,-0.204461054774254,0.0357071380740029,-0.401220422675868,0.528336957456638,-0.570430594119283,0.331256181697062,0.0135042536646563,-0.134009204205281,0.0668100510663294,0.0917384534339838,0.527045309589296,0.109114769110003,0.0277110136791016,0.251330909776913,0.104758447036767,-0.0109615159035709,-0.170286589559834,0.324483485007802,-0.28070778704968,0.0907286930597506,-0.0518044647124936,0.122907524348465,-0.106311303486827,-0.0103972991294853,-0.0093623765981817,0.0080467005818617,0.0712745614886503
stable,-0.0355913348314138,-0.132425654224785,0.0358510352354625,-0.290091887403701,-0.136668820454983,-0.0399691617486637,0.0302988343305591,-0.309557272613833,-0.0261614714493542,-0.269143928737473,0.45609901084655,-0.285131804174836,0.288238767195864,-0.0907097190676316,0.133524714993256,-0.031000264423352,0.114220969370969,0.608318978887264,-0.0575602230948363,-0.1449561759878,0.0638483779318001,-0.0294340752267332,0.0565340796252025,-0.0984866033836653,0.13902958871976,-0.148271062059445,0.0299403382703777,0.0566231953062628,-0.0713473993063651,-0.0935124949111729,0.112168395745417,0.143183728889281,0.0040220204214013,0.056757531580107
