group,CD112,CD8,CD7,CD49f,CD16,TIGIT,CD294,CD5,CD195,CD62L,KLRG1,CD27,CD64,CD66b,CD35,CD58,CD96,CD24,CD11a,CD66,integrin,CD268,CD122,CD2,CD226,CD29,CD127,CD15,CD26,CD204,CD1a,CD73,TCR-Va24-Jz18,CD158f,CLEC12A,Ig-light-chain-2,CD258
progressive,-0.366286125311192,0.102272875865678,-0.188256259227717,-0.103958138223364,-0.193723729952539,-0.152237021320551,-0.0205466863558895,-0.0493057647791678,-0.0758225019982696,-0.0652373389585315,-0.206820892052963,0.0628821083606658,-0.0233635689545243,-0.2422208909804,-0.125248925530737,-0.238469361247068,-0.0425871550617586,-0.214656320702184,-0.193252602067002,-0.115742852384817,0.0595548816207728,-0.0028563189737414,-0.0233495799137039,0.0350443348014579,0.0532221705407968,-0.181978001772373,0.14060338183962,-0.0255360257098018,-0.120755945347014,0.0907930929743813,-0.172268250897509,-0.133394401071279,-0.186763188235622,-0.384263850693981,-0.466618890263328,-0.212127349668073,-0.114622716812601
progressive,-0.0185058460813863,0.0219151430452903,0.129553294489344,-0.126427309351814,-0.207135785831211,-0.026452820724937,-0.235287187720998,0.158447104097697,-0.371540237075444,-0.129436718241876,-0.255462099934125,-0.503256968331196,-0.0146651093381045,-0.256420104560872,-0.376763897564908,-0.398911466564165,-0.112145529432061,-0.342063831091936,0.116826939574431,-0.190937081692369,-0.0251639584801074,-0.0269555371903747,-0.121435384833445,0.173349070214734,-0.130893913517914,0.0061739283377292,-0.0105594162602122,-0.296221989492338,-0.0690421122820668,-0.162014075273637,-0.384596645640841,-0.471182053356605,-0.11990316647034,-0.0564898056674694,-0.325726830609255,-0.124930654235202,-0.436287433340425
progressive,0.105738279807396,0.0285869450872352,0.110670196821014,0.306442292546264,0.173675983858871,0.0674797569328278,0.0308770430260854,0.406378871313155,0.0649480235591569,0.385500098052763,-0.108842721525283,0.334769586579493,0.109506683954057,0.0974063458055354,0.341103255304599,0.0754580425024651,0.0186170173518969,0.111513351382293,0.0920239993338769,0.142174560344946,-0.038511501467241,0.0715831451579017,0.125798798926334,0.384241102667242,0.12071137628108,0.12406301003835,0.11173768491535,0.098155977207817,0.202357111984398,0.0583805090808136,-0.0436271981750643,-0.0032640231814013,0.0316561572704175,-0.0542465456649955,0.112411480429587,0.127751987162627,0.0379166094743085
progressive,-0.12989113936207,0.159741508368581,0.379467266591115,0.332755634110015,-0.567369212686391,-0.0993433797785172,-0.108927517208877,0.198342715285836,0.020467195882971,-0.127679252626696,0.175747015098816,0.102164750975348,-0.47096742482624,-0.675268497843901,-0.468630041440507,-0.133244324097745,0.0861921203366593,-0.383244871330163,0.0502227918784338,-0.442588728946757,-0.300771737727628,-0.0313799609913706,0.0117962623356965,0.262970981584148,0.13731093151868,-0.0324968538249646,0.0753859533748019,-0.357014578202464,0.0985728248206346,-0.0400158737357335,-0.0017747333896177,0.11332659173117,-0.0910921560623182,-0.0024921911584888,-0.5133377051043,-0.390850017353386,-0.059692942507302
stable,0.0360073175524163,0.0148626625184879,0.240849649112432,-0.175244047674044,-0.0392832646438042,-0.0671709850475892,-0.0225756772396329,0.140562513629126,0.100654487749862,0.332345758393675,-0.233061289104255,0.0712762343121152,-0.102785105675218,-0.0181189114280832,-0.0159983967503761,-0.0568673298308072,-0.108341182904165,-0.0466755313568278,-0.309580069102776,-0.0729382956764968,-0.226939461115745,-0.124774026088412,-0.0877972477362574,-0.174872247265644,-0.0786952275304183,-0.261304398883158,0.0868498913024586,0.0883646817754986,0.016329112080714,0.0250779618520892,0.0081660605080608,0.111660408687441,0.0348083111461202,-0.0336474714215705,-0.191386437943055,0.0808438879847367,-0.0667143770932283
stable,0.185407690109398,0.187576753325639,0.108712505099514,-0.0758652239452836,0.116678177854759,-0.0490368284974421,-0.0292000298411934,0.0440639445570173,0.117271234231878,-0.184569617879063,0.0126205808812066,0.139610163273712,-0.0715312169640731,0.126949583290217,0.0478911229152521,0.0530667761957245,0.0972563658369452,-0.103614725564939,-0.086654545977775,-0.0837646049823857,-0.0181312477055896,-0.371814977198087,0.0190786226864538,0.203496625279518,0.0932814372795999,0.0641821141652478,-0.0007016852445428,-0.0634271126409794,-0.0114001900436126,-0.0720102751837139,0.131910534295185,0.212875605495617,0.0616789205256406,0.0515656176619943,0.0970768513771335,-0.0741628949547486,-0.0880403273544333
stable,-0.0888978588828623,-0.124297513206854,-0.142419595294739,-0.227762445237198,-0.19812905031208,-0.352346508290256,-0.375090822509368,-0.0282501782391187,0.0361996473037095,-0.110453223543523,-0.174940635773715,-0.264589304432952,-0.189278771735851,-0.205401674356386,-0.0847793882320663,-0.157756652317333,-0.36166967983349,-0.172738877249467,-0.0469524642890214,-0.21990652663967,-0.412577796045551,-0.116877139197834,-0.198815157196121,-0.256508754284171,-0.358296890460919,-0.17336762323668,-0.0279507099293537,-0.233640909851182,-0.342210762248891,-0.360685850201048,-0.238275925900091,-0.164071821857053,-0.371146136619676,-0.260863968267417,-0.0860408428138388,-0.31863111322951,-0.22357458689034
stable,0.0052730837704316,0.240660314001724,0.368032544214489,0.013664516308788,0.145498889147796,-0.0470266530874796,0.0211346519696962,0.153395430056082,-0.0565606762739923,0.477902056647653,-0.27268078680266,0.102081591608557,0.14508626318762,0.201170334540295,0.0360030654360085,0.022659606508134,-0.0398197189448126,0.0987678956491205,-0.327640006912641,0.0172604430935311,-0.0625099574569909,0.0632048851614198,-0.048964787045722,-0.11091649678795,-0.0064106278920804,-0.057373634153671,0.19405462367086,0.115346922296472,0.181908576580538,0.0205587315812472,-0.0341373208960594,0.288818771333105,0.101616020138056,0.112637824753261,0.0225691174875772,-0.0265512616923606,-0.0025113553648569
stable,-0.116211523019723,-0.171033481709002,0.187931254317764,-0.154864213250068,0.0934577646385926,-0.176473938434577,0.135869577587829,0.0963007175535009,-0.211640476045607,0.235799860994034,-0.484212523247466,0.456684488340528,-0.0867523710897823,0.115926002277461,-0.0571571552773726,0.0034737995113085,-0.0088000768022386,0.165711992750591,-0.434679868350042,0.0853240296003187,0.112253614939334,-0.133236828582673,-0.0634568388438307,-0.361759557209582,0.0096375159616332,-0.205394505137464,0.14573827657746,0.0503906483918263,0.273733519462604,0.0125972860232514,-0.0011498578774342,0.196590331939985,0.209811438490243,-0.0801577230380511,0.146228566114991,0.0828598073991753,-0.0200844238731013
stable,-0.175214478171794,0.171706431496058,0.0326029844714079,-0.0532442883646818,0.101517334087553,-0.140473056244436,-0.0898364154024534,0.0629744428148398,0.0210537351918537,0.0602049699518963,-0.259010780678097,0.0757819524454456,-0.115500123093254,0.009737688294778,0.0194886413483306,-0.099157337011676,-0.11320241281139,-0.0464798579495822,-0.107670464964117,0.0696862488343122,0.110415466590431,-0.0016326932357859,-0.3727111119537,0.049169578018939,-0.182117563154649,-0.137939114892877,-0.0735691899624683,0.0577817378649703,-0.134858626796287,-0.0640275370156985,-0.243169368191064,-0.0446337919949198,-0.245132022488909,-0.121447623039693,0.0519408561913768,-0.0752122052895063,-0.0489675707014421
