group,CD274,CD273,CD8,CD34,CD90,CD45RA,CD7,CD49f,Podoplanin,CD324,CD5,TCR,CD195,CD32,CD69,CD62L,CD223,KLRG1,CD27,CD1d,CD66b,CD96,CX3CR1,CD11a,CD66,integrin,CD54,CD106,CD254,CD163,CD127,CD15,B7-H4,CD26,CD73,TCR-Va24-Jz18,CD158b,CD133,CD209,CD307d,CLEC12A,CD150,CD85j,CD23,Ig-light-chain-1,Podocalyxin,CD224,CD258
progressive,0.235318937664184,0.0415244730283121,0.0935390280092552,0.241938907855166,0.22048223735719,-0.0780627883677459,-0.0446579265243663,0.15581660624662,0.0055077322109097,0.143322131523125,0.24332370819905,0.0532439734599725,0.202767751555979,0.0142823595007888,0.105016625441565,-0.0076764055121954,0.102885389591365,-0.0426268388723863,0.345802469336505,0.358171879479284,-0.374589286619286,0.224179749393087,0.0356696969873453,-0.2328584638743,0.0427617762613107,0.0540820019396658,-0.123694414086152,0.106182811373848,0.131157347301552,0.276408346552783,0.344844670674856,-0.0590036957688603,-0.02291781794032,0.188422790397322,0.179683608140355,0.0340732943626148,-0.0158138504839353,0.354037387037343,0.0528138541730998,0.101927947903156,0.0431866561477402,0.212499663308989,-0.0751872380472329,0.0960645275624057,-0.0070241782728185,0.0929104528247954,0.0968846727460038,0.140314015408529
progressive,0.101722355866939,-0.0317778771904271,0.197736364497237,0.114817036765988,0.199486825120443,0.0900839337633992,0.286055316374729,0.0697377975573815,0.320707680767302,0.121198029636101,0.308773977328593,0.03586176273439,0.100041677944648,0.247149451003547,0.473160135041314,-0.104811738191739,0.428802389515267,-0.0246083298014573,0.312761619142931,0.128791111531231,-0.0942381175881293,0.387667905509258,0.234676293967822,-0.0656183335863392,-0.0407525515638101,0.166604855541001,0.141032658086942,0.268167146194211,0.251655161476154,-0.0985014053285185,0.36045599415172,-0.174548895434696,0.148721130085628,0.231138406811196,0.147615540610792,0.174711844280924,0.360680005280051,0.0005568804707569,0.137926584831119,0.318102109249202,-0.0664526309938614,0.373081488975015,0.333978782530959,0.266397967061574,0.277274232848605,0.196942175772551,0.289914642591129,0.154809778638096
progressive,-0.0020016752898674,-0.0925362182874845,0.051032778786176,0.250290217096716,-0.0003842843722431,-0.121580688576119,0.41382626017527,0.283040394987677,0.107683450153082,-0.0348342621549424,0.32332417060984,0.0014446187939583,0.0875599898420851,-0.0411835535958821,-0.0383104665825392,0.190529525582524,-0.114667359347542,-0.181627118128079,0.2004035974578,0.0568260810090487,-0.0669853597318964,-0.0242971902108667,0.007112029462617,-0.0209743073334227,-0.0980749408129701,-0.197369624087439,-0.0164022548525255,0.0471663263201325,0.0641866195177067,0.0156654365649953,0.198133853336122,0.055551861917849,0.0288478164925267,0.415041500441263,-0.0090710614384615,-0.0988006586989317,0.0928330401891235,-0.19591407660539,0.047374004395855,-0.0637012952819915,-0.0682672840907111,-0.0715298936252485,-0.0298041425898412,-0.113051094229502,0.0205550122397746,-0.0516415803113583,-0.001568927665989,-0.0094301614134389
progressive,0.475045140951899,0.196889687627305,-0.0978909266037831,0.201987514739208,0.261028691469228,-0.130443173328425,0.247274617213578,0.141535869128996,0.39121517441513,-0.0296791517830499,0.0911011597790215,0.296208191180414,0.0816124859090202,0.407958582330395,0.106526364448029,0.125509067029641,0.0808387736496736,-0.102347428903937,0.241068193018508,0.15939006666434,0.297464615672337,0.124998484469754,0.376510347124185,-0.420219006471349,0.449144257583367,0.36628890900836,0.0981977473045594,0.373457483535341,0.1745891308686,0.0764946020290367,0.0689263974867955,0.369162112205099,0.331441765951218,0.359738126999301,0.100487531451359,0.225251322738128,-0.126391560458854,0.129021539517406,-0.0175153140154272,0.367355348870355,0.40447196888249,0.177060862944027,0.178577372223168,0.208760948716896,0.352125383086458,0.21085723071393,0.383187862957174,0.37203301213994
stable,-0.192325182688468,-0.352162361350837,-0.0965248761004292,-0.246454186753402,-0.37783813395716,-0.114488492608585,-0.276930794079596,-0.0622942540305697,-0.260938695128281,-0.0603196700118553,-0.206271619933789,-0.402633627697732,-0.370054624765679,-0.220965319461403,-0.126972434366934,-0.0548943567932788,-0.174136945190874,-0.211135628917357,-0.387277410557893,-0.269759564239703,0.0478439503035582,-0.221063881840164,-0.261766201336395,-0.234780305868696,-0.173923274804652,-0.173568463934852,-0.0969856868876783,-0.255510554042032,-0.413177158066789,-0.0312308162379512,-0.254885658325237,-0.0452931961979069,-0.406267383206016,-0.168920380080029,-0.0176675056224406,-0.429259004621428,-0.157486387024437,-0.189897134791008,-0.362558691555676,-0.294144133636426,0.0415832238651366,-0.277033956520232,-0.367580858312551,-0.234325643492852,-0.30722780489256,-0.350184099295757,-0.250835313426747,-0.335272870612733
stable,0.0842751125148177,-0.106294562568182,-0.0161023238335802,0.0108476447694439,0.162530472325288,-0.0169042988453203,0.38803082088963,0.198610393449581,0.023184543426382,-0.373213334070854,0.43199212311724,-0.0687943733574052,-0.170273073136758,-0.0059488687648174,0.110334350786213,0.276225945697527,-0.0358396506115118,-0.267796490906608,0.341266735597575,0.0907579636197229,0.145398257306189,0.159101381293301,-0.001595450192538,-0.394750814558471,0.0910370669387412,-0.0942612819313988,-0.0700886621229063,0.139105445690552,-0.0123404524536667,0.109620588477605,0.152569761671767,-0.0116663216666536,0.146586387561495,0.153976740999464,0.231877994972801,0.206329999360006,0.0477693937133026,0.120838716888065,0.0270447642938903,-0.0619548103169242,0.0007632186156146,-0.033995004943596,0.029503817979621,0.0254086558374102,0.0983807697421939,-0.0639360839807512,0.119506521258913,-0.0026164049426057
stable,-0.0917118784246226,0.0426362892337751,0.0806211431962075,-0.158654948560303,-0.0789493812406168,0.365837719639935,0.29232308747567,-0.0689502159314482,-0.075495358132239,0.0422793342894266,0.390652001559601,-0.0047409041243373,-0.12535085724716,-0.111498759417422,-0.0303428064006711,0.664610478097718,0.084820542684562,-0.320282604169227,0.159025940030749,-0.0691382543648578,-0.120002602371068,-0.043156697859942,-0.0605945029175441,-0.269197735809388,-0.0982616377588489,0.0907308005763905,-0.27568830867759,0.0375613391263858,0.0596925346554763,-0.0701493428122828,0.0726317077211208,0.0274970268749384,-0.0298398819894798,0.29730501081717,0.144623643511182,-0.0082339108999803,-0.120305677662943,0.16757540318131,-0.039355079955207,0.0542167230600857,-0.268129284682615,-0.0898619964495803,0.0326273212548352,-0.0835757351291487,-0.0142270613457886,0.0673469629910095,-0.0972047824823251,-0.0780115289234431
stable,0.0531837598652175,0.0158676534586608,0.0360616426838513,0.354727304443757,0.100535665606855,0.383176151218904,0.395369299529847,0.0464707184585538,0.147903437087073,0.0859232557538393,0.225747123810574,0.176077727495003,-0.054954544419388,0.126374521028272,-0.0363742037484751,0.53043566991331,0.0296013477070303,-0.35547996078302,0.0104894895261815,0.150063298348084,0.164847191555789,0.0618683406534222,0.0754235089176661,-0.401203362668392,0.0414611297212556,-0.0502391535538107,-0.254434425097748,0.0869553866983088,0.0762203760819557,0.045269747282723,0.148384954917786,0.0885462047659136,0.0331451618678458,0.243239496000797,0.343327645286901,0.0998452222063591,0.116135902477907,-0.0441636598520323,0.0439471199400616,0.0900881045808726,-0.0364317248009693,0.0064851907922054,-0.0264559652383511,0.154724380629725,-0.0191788312604884,0.0974933062766465,0.0807988746988474,0.061552143106492
stable,-0.177180734492155,-0.0563643117127118,0.360521374891162,-0.208141091439836,0.0858274353373938,0.0107368315544344,0.227660501159941,0.0370805211550813,-0.20546444159825,0.0068857021551862,0.122342402629571,-0.188641103209165,0.146618339677427,-0.277538241450636,-0.26167920536849,-0.0624854392522106,-0.160673279459811,-0.052920036039173,-0.0311372306617875,-0.225973540051942,-0.254145856993954,-0.0256517181269854,-0.182941045509947,0.0104095025965688,-0.463173615096402,-0.0409580369694674,-0.0266478362624891,0.0341292146525817,-0.0212299323066102,-0.0801715387213401,-0.224591432892483,-0.198380775341233,0.0305002917169405,0.0463119333340326,-0.0379679563466653,-0.149994195349315,-0.0244607352478357,-0.0308800806790308,-0.0199107193532257,-0.102386633232954,-0.161586508056239,0.0231389519157453,-0.277386185360504,-0.0132823727801192,-0.330074812822593,-0.133966963639553,-0.180680710421498,-0.067438560220431
stable,0.220855621486389,0.0392341745851195,0.0569126931362222,0.219579515797728,0.380132573424638,0.186360719720387,0.30075655054745,-0.0413669959158231,0.235735648652651,-0.101786578344853,0.122432178114976,0.161390587770968,0.176407273384868,0.0579979172305427,0.226105636772986,0.21584176372509,0.129934557106898,-0.188210055499174,0.23387446959538,0.123329183957401,0.298578969217115,0.2336913509762,0.0877758987585975,-0.390781429849634,0.106185429217457,0.223112993878256,-0.240542014229561,0.0158115750878001,0.0820486279906966,0.461174434222607,0.011612627553332,0.113847978165954,-0.0115738489285327,0.122588810118908,0.425965989225305,0.194299129818524,0.0895406191582668,-0.0028881906695861,0.115038133414697,0.139955128058301,0.198572603240526,0.108484270950157,0.138358190052967,0.353027250488178,0.0766714715970015,0.16511299690308,-0.0063876665629264,0.0814457653726061
