group,CD274,CD273,CD33,CD49f,CD194,CD16,CD45RO,CD31,Podoplanin,TCR,CD32,CD62L,KLRG1,CD27,CD107a,CD141,CD66b,CD35,CD272,CD58,CD24,CD11a,CD66,CD54,CD29,CD28,CD127,CD71,CD133,CLEC12A,Ig-light-chain-1,CD101,CD88,NLRP2,CD224,DR3
progressive,0.24135590279771,0.178494347697654,0.0195387328079771,0.109385187202542,-0.0184448599261663,0.0141402424126014,0.0517332783737816,0.262336703710024,0.145606160719858,-0.141222728703087,0.173459617410929,0.117688740660157,0.182338773175436,0.160840642791265,0.300254819441996,0.0127433329629221,-0.0942868407951006,0.232162241580374,0.114859359840148,0.0940029440947714,-0.186217900795816,0.0639934712595488,-0.0062101150202246,-0.0763822762061961,0.0634001837328243,-0.0975019054048861,0.168119153836565,0.0025179660211335,-0.0213083901204819,0.0873883316341513,0.0560485977645523,0.353673968350484,-0.0608721646292464,0.0630770877086419,0.0898113939311727,-0.0596782269635435
progressive,-0.274546410988026,-0.222325898767547,-0.153445442471089,-0.136742508231983,-0.0846518805064981,-0.197042304741979,0.0088369566349984,0.0935866459313552,-0.1622272696981,-0.138323941975504,-0.164971598658473,-0.107330538798552,-0.259137179056207,0.337394897089626,-0.248707388569451,-0.225025371162124,-0.305060076487954,-0.148666933227506,-0.0530439093905847,-0.0340944964447234,-0.373278222146253,-0.0942039595317467,-0.487730319803569,0.0800773539822134,0.175678984548466,-0.144430766721599,0.0662281801702828,-0.0497737998623654,-0.408471825300251,-0.186874102311935,-0.21220564966426,-0.113358823518376,-0.21196990160973,-0.103871610906265,-0.0705094898858135,-0.187242458539036
progressive,-0.0711701423375724,-0.0574422306125183,-0.0384459662634979,-0.449037918591042,-0.44018496718301,-0.0061543614174846,-0.199946586959779,-0.0569119111399071,-0.124180024077535,-0.0365159582274821,-0.19889003692673,-0.379317088808229,0.226256449649204,-0.189841674270529,-0.0957131529756232,0.162163072683307,-0.0071887658915581,-0.0855190106090933,-0.078790947792082,-0.0597728097379294,-0.0735133346334332,0.160520380244003,-0.0239543407696289,-0.0027648556967301,-0.114298659282855,-0.272611430877164,-0.425712227849312,0.0048784140965709,0.192336387180406,-0.0524919156205004,0.0149408468790737,-0.22463731521205,0.006082904621154,0.0079262584788113,-0.164007782032511,-0.0427979769373489
progressive,-0.544715997771476,-0.185929192574135,-0.420332133526828,-0.39006374961642,-0.144019906067498,-0.531260944838979,-0.477386053137618,-0.467032195783031,-0.482426468542388,-0.412929097531926,-0.495775476668112,-0.326395913796969,-0.0780615983165621,-0.511694168090586,-0.480576085060163,-0.424354609572885,-0.511558294411515,-0.56835549848707,-0.564821527121525,-0.427934548748612,-0.479309557992949,0.0948171674256637,-0.548962141133061,-0.0538363250471947,-0.464777224927715,-0.41929458373041,-0.348192083576799,-0.543143972404431,-0.201398569180385,-0.567337132991362,-0.4316655697744,-0.468074248619607,-0.524502833585213,-0.404224959664916,-0.45446687176583,-0.346936845151447
stable,0.355001724500527,0.403219444700526,-0.0091869803766853,0.0634345661035133,0.162446351331073,0.177700663229405,0.240597401653435,0.131189863453768,0.359065536786781,0.350978946254582,0.266165453523814,0.0238176117328397,0.119702174524486,0.564730608958114,0.254439180914115,0.462896865682919,0.0931731590284777,0.0507507358805249,0.118666742903659,0.271223514385055,0.161909718152549,0.184437627209755,0.224575114935811,0.219456613454644,0.159927686186928,0.2200398752257,0.281658120565755,0.243818219403114,0.0435897267926959,0.0439596024727997,0.233890009743397,0.182300582135094,0.201709588578404,0.260303811892085,0.303739800519999,0.207194835054483
stable,-0.0055631689112345,0.052568159975461,0.337422889648655,-0.0961866710768154,0.138951128114639,-0.0508916661587644,0.279660396867335,-0.0209711072379356,-0.0244184864114775,0.0471794279531209,0.0957745078534978,-0.0296914864764037,0.315469205761291,-0.154082298668601,0.0119791561625266,0.0146790550213273,-0.0754976505884404,0.0395144677243407,-0.129364061505083,0.0588070910093009,-0.0446718048438741,0.283544335444285,0.0314759460183232,0.133084677579371,0.235824329641167,0.0806617883576604,-0.0789395900110706,0.0348253808868091,0.123774741360314,0.0371812770353161,-0.0419268426682927,0.126843236778864,0.0759307630580635,0.08996623441736,0.0967907796186346,-0.0111563189427787
stable,-0.067894180386964,0.238744061432177,-0.0125545152280106,0.15559641941821,0.0451709056894818,0.0709784069888233,-0.0424694542742799,0.219609930465803,0.128329461522977,0.226294641721582,0.0083019939157067,0.265300771489388,-0.0581675016780847,0.146715567830929,0.0262877995902268,-0.0578091972168941,-0.0366467434144066,-0.0821369845502228,0.019681138688316,0.121647275144294,0.0073584331650567,-0.0433587723617814,0.139369283793283,0.0910915620845315,0.197493200220619,0.190460790252493,0.122895549663268,-0.0273556102566809,0.183701926002686,0.03507134132434,0.0799235424567176,0.0737734962901059,0.190492833317386,-0.0009691800671677,0.15894741042991,0.168236281959886
stable,0.0861636728157976,-0.0115317776103923,0.126557592860143,0.0585503940837783,-0.0897215633001529,0.150347456848109,-0.054486050335414,-0.142935034180312,0.111617785878642,0.0086909400262095,0.10072812645927,0.0698732370130214,-0.0250269759867431,0.106091897064603,-0.0654445229790421,0.0590791000331961,0.116887176850856,0.193923780684363,0.0784897920800063,0.0989797768710046,0.0659882891380822,-0.0792288130940874,0.112920754393546,-0.0599137112223811,0.0869057918191092,-0.040991778281803,0.208428370040612,0.0884164874367912,0.0127543570972391,0.0992948611221823,-0.0025874375906867,0.0459574563289407,0.0798783648597986,0.0931313399714555,0.104722753071027,-0.0858722325305947
stable,-0.0521882873990543,-0.143566008193578,0.0723369016230042,-0.320381590188134,-0.219316983161387,0.0743109370793464,-0.0253437687933714,-0.288562118159114,-0.109368251579287,-0.140849870061772,-0.135027083247375,0.00162042558503,-0.240101753055128,0.203946563449269,-0.0876467039571968,-0.119567669026204,0.108657150571474,-0.0159161479753613,0.0270619008147986,-0.16640913414783,0.0905183000262918,-0.170663442377047,-0.118901735571071,-0.150394110546092,-0.274246137659656,0.0477050006366191,-0.0006323722106387,-0.195566662236762,-0.10259497043642,-0.127828540940598,-0.0670272291069478,0.0192203236585471,-0.176652887217722,-0.125230662493123,-0.109345558486697,-0.376031808907693
stable,0.0478633334811087,0.152879503092715,-0.125866217473494,0.0215666626045066,0.133591448046652,-0.0033665354693133,0.0840212698823933,-0.0499418003195882,0.195168232323829,0.109747915499158,0.0190716810690611,-0.0837937965260173,0.450873570898346,-0.130947621984938,0.213116782487254,0.169358674863526,-0.001789590036317,0.0157481030163508,-0.0904133804184606,0.197741803639856,-0.0175249527300469,0.499911490406179,-0.0318827411859193,0.248561566472814,0.0896061748973763,0.117245344198081,0.0843324797076925,-0.115588572180374,0.16844232005097,0.159288198508847,0.104905125031965,0.276564883048587,0.0546969700102161,0.0298892764689721,0.1061062390175,0.415943595062998
