group,CD275,CD30,CD52,CD3,CD8,CD7,CD49f,CD16,CD294,Podoplanin,CD5,TCR,CD32,CD103,CD62L,CD27,CD107a,CD95,CD1c,CD1d,CD66b,CD57,CD58,CD39,CD178,CD24,IgA,CD66,CD244,CD54,TCR-A-B,CD106,CD137,CD357,CD226,CD29,CD127,CD15,B7-H4,CD26,CD304,CD73,TCR-Va7-2,CD158b,CD133,CD158f,CD337,CD307d,CD94,CD82,CD101,HLA-F,Podocalyxin,CD224
progressive,0.205159028871835,-0.0733163290610904,-0.008744000960976,-0.0735852729768556,-0.148789060029166,0.0213905693319837,0.151402606410222,0.320383686690968,-0.0133288808444529,0.165015505236034,-0.11174527433089,-0.138963165043838,0.083092985291267,0.0090263268999286,0.0118415214367936,0.121391945124379,0.338323444307774,0.423590499876671,0.252155705988458,-0.219461547045813,0.35137353518727,-0.041567417119737,0.144466417152297,0.0753497302061644,-0.101284476752757,0.0546779929127574,0.32277791424175,0.28532300112607,-0.0725122153456646,-0.207246674074155,0.155852476436742,-0.149446065950958,0.288914828948809,0.196593391882236,0.0985800619280281,0.0708533718091139,-0.263182580592768,0.3040141242648,0.0784754334314326,0.265783956585599,0.162001204569361,0.211025770084794,0.298043612315754,0.0163652050174481,-0.0305740052558099,0.275532624630578,0.151061764807794,0.0730431430022145,0.0168126068042652,-0.0195916993579651,0.183620333776023,0.0952509970898523,-0.0425599123964513,0.368002968543053
progressive,-0.40263904526488,-0.0844096546684795,-0.10224186974321,-0.0628447846328946,-0.248038236453541,-0.115301845616139,0.173330606824035,-0.225684385861859,-0.181606156237464,-0.228090019034211,0.0228363171308244,-0.203080039255889,-0.03932922912018,-0.274044370954415,-0.074912093341452,-0.0279337171356551,-0.032419684365842,-0.257791226856114,-0.411947927838163,-0.346309554456927,-0.0174905010297025,-0.395353593125403,-0.103894483581988,0.0943725241453387,-0.445152880199686,-0.415730970771493,-0.164268371370189,-0.296290849875823,0.11361077668383,-0.146733079895845,-0.0831344723493139,-0.0324057456901354,-0.405878915741986,-0.149449673285509,-0.0819588708550715,0.0806121922769858,0.0994020969764453,-0.183949037901728,-0.280715534806456,-0.0241306480882793,-0.027742312423975,-0.0652317806579037,-0.0913398946909001,-0.3100015921404,-0.41564939581223,-0.0985498319597769,0.0919793777306973,-0.148876367939948,0.0164038550165456,-0.221991504570721,-0.22442993986096,-0.440858290728865,-0.222225688382876,-0.272111582021954
progressive,0.154282040274226,-0.119930695719087,-0.0287027830230449,-0.0997189019503542,-0.309064433357588,-0.113763966537453,0.159029891173551,-0.0494065079247183,-0.0704873731714163,-0.147362076760495,0.0534249934276144,-0.0765600283610012,0.0190221070651972,-0.032586027186551,0.161715362531953,0.0401616276248821,-0.0621201824265,0.147948240359717,0.24328357739516,-0.173996412241704,-0.0344927107120846,-0.191529718254434,-0.127271324327025,-0.0465103622011013,-0.0449137621247182,0.0004120541470687,-0.168851447219886,-0.0499164847158579,-0.249136486911884,-0.114993079740259,-0.140294074631595,-0.066579559632381,-0.134734347160534,-0.219202510304916,-0.114305212817239,-0.089704313626869,0.0714359821169227,0.0737102870667067,-0.121244861306061,0.0581825817411684,-0.0801103842112585,-0.0232622547629719,0.0307348418713876,0.0056350902139955,-0.331380415697037,-0.278687216708518,-0.227898416784236,-0.223642679512522,-0.332189280184456,0.0007733601329611,-0.0379139343821689,-0.143319689225895,-0.0485799961798695,0.0070482525542001
progressive,0.153625398562798,0.27268373678348,-0.0120894714347225,0.0311183871913925,0.478971483567255,0.0962024605655746,0.142222410235315,0.448464686664862,0.164440046729338,0.303363345774539,-0.029067155617167,0.225027217659737,0.410955622721033,0.176521880500027,-0.005714822072243,0.0649183188661244,0.476636936821965,0.180576085896212,0.138773416900769,0.264396589711809,0.473806779246111,0.144640243373173,0.290609842910204,0.633657322453094,0.0981577221188295,0.401060109113085,0.369503823638133,0.44095890138517,0.314133950239681,0.415407328061395,0.112300455211989,0.105349050112049,0.27111273311457,0.261158413581626,0.113872006070068,0.207402142633996,0.131356537063494,0.498844268358237,0.172646261936837,0.0541732701096816,0.0554185052643023,0.367919321143324,0.0797742914219639,-0.35492813712527,0.306802732625853,0.260957697392487,0.35651103078979,0.260283866637347,0.211595296666129,0.352519462142496,0.319589952504579,0.207920485108212,0.372918963193101,0.350473181102745
stable,-0.0817487957431829,-0.398653511851249,-0.367024063320979,-0.479520912352919,0.0654089039245057,-0.42279685800497,-0.196387615644678,-0.0129993756752749,-0.246104637597508,-0.239450988106958,-0.472002421925957,-0.251681841040297,-0.223868506378367,-0.0792466927295324,-0.178276428155457,-0.441381383148472,-0.127610925209965,-0.0963760515203455,-0.144898651353245,-0.229993813188959,0.0456823755876372,-0.179512064666847,-0.255456680255216,-0.0760963743658803,-0.227271835566226,-0.146728300820616,-0.15111448374552,-0.121882527261656,-0.195634095555588,-0.198789792279913,-0.413656268189953,-0.323708342906807,-0.281943435524384,-0.254397641884266,-0.287002211082227,-0.169133759523269,-0.320446663474139,0.0516098815264396,-0.212768022729299,-0.187422188722208,-0.101705631814757,0.0193785988628185,-0.16339185755209,-0.10639294527653,-0.0409472593922773,-0.265755688904459,-0.248491580271219,-0.368128302653033,-0.181749820567609,-0.225497270058255,-0.229555207694665,-0.197331337351326,-0.258818683123485,-0.300384877116789
stable,0.0714293933436763,0.0444461282433892,0.16434256006544,0.0813133875583424,-0.285030422869534,0.161738023265565,0.0723611351262862,0.106869100869785,-0.0472206844095947,-0.179442479419717,0.265562332525728,-0.176937000730882,0.0317045074783949,-0.0003572309998913,0.0980543788707779,0.19099772974731,-0.151084978102918,0.0814805165796599,0.0017335665237434,-0.0706096956961444,0.107728903223114,-0.0661661947491881,-0.0033739917444689,0.0427981874691808,0.126560909996686,-0.0651836659278101,-0.0356624299888009,-0.0692082643319098,-0.0193165305951741,0.0621467341404188,0.0760032773194157,-0.0472536811006167,0.0058995727153639,0.13975077301286,0.0037099928977457,-0.0688287319073505,-0.0606022156203508,-0.057162706454216,0.0739347718191101,-0.0476662600722419,0.092490317330759,-0.0187581727213565,-0.0754478875066946,-0.178514188648941,0.120140227195071,-0.0251034199289946,-0.0522923685324837,-0.0149585200087906,-0.0051133013424445,0.0008848901452922,-0.0326226760541179,0.0350618803735371,-0.0974097030195404,0.0799915384155406
stable,-0.137360327308347,-0.237389101368944,-0.143100321202286,-0.258675861324227,-0.190913684336385,-0.367969541293968,-0.168807436161265,-0.188380187109022,-0.198973055309482,-0.178570868038766,-0.336078306334854,-0.310028038850949,-0.154327652947744,-0.0619757671489686,-0.65394970194498,-0.179457267062864,-0.17799314148605,0.215132211007644,0.253990238723175,-0.193606102521015,-0.0918406174849511,-0.089742729035656,-0.0888936537235463,-0.0990806853714508,-0.291881447153968,-0.114945370016183,-0.298981528267549,-0.0472589732114117,-0.152662821393598,-0.0597870607206872,-0.0926635237068468,-0.224321872430421,-0.285312085991784,-0.416739960219845,-0.378218822218338,-0.209912368776488,-0.177145834242206,-0.187445542242536,-0.242990946816365,-0.239223700562182,-0.0573658407432299,-0.149101183869707,-0.24254014778647,-0.0234779551850936,-0.163811767666539,-0.222192872706719,-0.227111238056291,-0.239110695661235,-0.405092780679925,-0.242146131984603,-0.177509283163909,-0.18272895134404,-0.274313476192984,-0.152218091752278
stable,-0.0896545310759519,-0.0617510889946603,-0.18481349431278,-0.307361502934128,-0.189276308250556,-0.233795274806414,-0.117139661618285,-0.0703386151253769,-0.0432297430340519,-0.0180755247096322,-0.30461784947539,-0.195209354243825,-0.0682571169221516,-0.0528901170601781,-0.120095498982934,-0.156479782794633,0.0799685241127352,0.0763526514815078,0.0910918199248137,-0.0424086501904199,-0.085020389325603,0.120190122125977,-0.20980271690069,0.0916891372864913,-0.0666580130743654,0.07002984449774,-0.106398186934578,-0.0436926059047711,-0.0308919140423446,-0.118985776735531,-0.159757281098732,-0.0392573928775248,-0.11431882224675,-0.0257384641053841,-0.142743779151744,-0.0721685879888277,-0.190297826203818,0.0011123242201406,-0.0128772994244121,-0.0087635591322209,-0.418495208006331,0.0094564083221864,-0.0367900951524566,-0.0193991225798198,-0.0165992299735069,0.0093797599468124,-0.0611123372986965,-0.0668935183182091,-0.0778501149286048,-0.0497356492128688,-0.22344021096647,-0.0414519404406818,-0.0861699215426562,-0.110857131944107
stable,0.0176474996521533,0.0278418303830396,0.0701571390966505,-0.108951762116869,-0.216574941335659,0.047651868638743,-0.162665029156906,0.120602249891674,0.174945231118337,0.156017426858095,0.0455704244855772,0.105672736157655,0.181039722580623,-0.0414330432208197,0.323445074298452,0.4815166722951,0.127483811058542,-0.273546064085044,0.178463701559384,0.0733167594949575,0.10536789365424,0.0034477972789381,0.202071119537906,0.161377333103522,-0.0018662034835942,0.0687157024957091,0.0633903406999969,0.206084328780013,-0.200096520552672,-0.0217193199714475,0.0025751733832432,0.0693742314638711,-0.0135340516248291,0.257659642147083,-0.0080623954901667,-0.14641629863168,0.0095848812753016,-0.001036886450669,-0.0679159360937836,0.0816991306927813,-0.190608207429664,0.231323001551662,0.124342915720546,0.116153822828635,-0.155636235011273,0.0309207180396058,0.0332313350088931,0.116970599049186,0.0666422725248815,0.0065917680293255,0.0790225105698128,0.0079396570469557,0.136930209085948,0.0803176855766478
stable,-0.0640803562577851,-0.342988877061824,-0.211477038761196,-0.298820047161842,0.0878926239320802,-0.0315444930920827,-0.254184234788336,-0.088891016112322,-0.150246658603797,-0.372275926210656,-0.0996932198343388,-0.271160214034814,-0.291707559703974,-0.449117042216553,-0.141060164585855,-0.010878566988575,-0.367888204660416,-0.399338537347195,-0.153623678958173,-0.208096203185427,-0.0067163966140321,-0.41315991974195,-0.254448720082105,-0.145988412516077,-0.171505977168463,-0.0115761155648016,-0.192660430140166,0.11519114949268,-0.43597032536339,-0.264630373004665,-0.174352501215006,-0.409674178963913,-0.0949206726763674,-0.169323869288295,-0.252519474758266,-0.32572293040069,-0.224946742664155,-0.0911176354431252,-0.141005035974449,-0.242764483386829,-0.252638273463141,-0.0728897119730402,-0.444954309969511,-0.421805569949759,-0.157512798517115,-0.21433721494211,-0.121723915627001,-0.131062070464953,-0.0834850853136281,-0.180049053821341,-0.303986083510499,-0.287406628169063,-0.336030747603533,-0.315856351257268
