group,CD273,CD252,CD137L,CD279,TIGIT,CD294,Podoplanin,TCR,CD32,CD152,KLRG1,CD1d,CD314,CD272,CD58,CD96,CD178,CX3CR1,CD11a,IgA,CD79b,CD244,XCR1,CD122,CD226,CD29,CD81,TSLPR,B7-H4,CD204,CD144,TCR-Va24-Jz18,CD158f,CD337,CD336,CD307d,CD94,CD150,Ig-light-chain-2,Mac-2,CD85j,Ig-light-chain-1,GARP,TCR-Vb13,CD82,CD88,NLRP2,Podocalyxin,CD224,CD258,DR3
progressive,0.0768872500588746,0.258329855143643,0.231762831440521,0.11653936050865,-0.0474634141666908,-0.0268983552059537,0.117442167623896,0.106800439766437,0.233455161283551,0.158041215929651,0.138627588486624,0.054792877439742,-0.0597466879075407,0.191537315765515,0.169758257865264,0.10573196231197,-0.0032081055985036,0.151024967891801,-0.0836763844001452,0.255813935607636,0.166970560216382,0.0466756448059748,0.067702293948331,0.257134537935124,0.277534499792497,0.0093525489086343,0.0458465517376821,-0.0973158010556061,0.273518126112998,0.14724313137605,0.17779440328415,0.239140917131803,0.292203142254901,0.105526400296354,0.122910740125019,0.176247900463127,-0.0117953582887886,0.204328453478936,0.236987338283826,0.212266960484665,0.0279273762839546,0.172538921972877,0.347773787171844,0.0050204138186498,0.22794327703197,0.112638797707304,0.222771106016874,0.180987830852028,0.31223473625469,0.351098347040784,-0.0068868819413435
progressive,-0.0594121099817272,-0.193788229589823,-0.199322537305968,-0.176058638427433,-0.240439884466327,-0.0652092529988502,-0.0654822090066132,0.0296554821632139,-0.257150395917776,-0.208145548785916,-0.0174051747221777,-0.0893730479974017,-0.328121460606121,-0.149823186969507,-0.0168715033953271,-0.0626453964776163,-0.233846133269455,-0.285756515119606,-0.0668459371545469,-0.121107662029786,-0.285331431518182,-0.442753537370874,-0.0914097529583714,-0.274348528684004,-0.200018324081773,-0.168188341636339,-0.157655532576093,-0.141216421745512,-0.0737443172662162,-0.169522906461347,-0.142395203740663,-0.172478353925104,-0.258828679542711,-0.247418077573237,-0.0995402385054182,-0.0436938926024936,-0.108388912985669,-0.144018487058348,-0.223194994972684,-0.131115294402809,-0.267218178602527,-0.362889247029447,-0.0765626928248614,-0.0872197500163227,-0.194316093097344,-0.117256203352084,0.0554548888265802,-0.39806900698871,-0.135836180888824,-0.202944157832141,0.152489457826385
progressive,0.016911146255515,0.124976350831122,0.126758258200956,-0.0110716459982236,-0.170444558459643,0.0956027399032949,0.18871565200762,0.113500313560966,0.0955065310336385,0.144651479920715,-0.176719179458074,0.163833874537696,-0.0841887538237496,0.0794516083094782,0.0121206240407425,0.115380601253019,0.168915009218943,0.0781989342791036,-0.129123228385136,0.0560469885239767,0.0817502799883041,-0.024761917723559,0.159064752593191,0.12808743976669,0.131588507995726,0.0256570348792532,0.0258307910735114,0.17300898796102,0.0221920971627382,0.0423603005764947,0.12632768082596,0.0672782934894307,0.0634943082853952,0.18170847030739,0.0817247685236322,0.0866538325092538,-0.12639965110342,0.0898074740803216,0.0673692492631607,0.106010211311262,-0.0491090985855339,0.124954597883446,0.201912757559061,0.118396519132476,0.252258618184757,0.181813912926943,0.0265754347911412,0.102901654811939,0.167827572489827,0.0030350494158812,0.0584931205369134
progressive,0.0891719746544309,-0.0988184297634093,0.007264986041253,0.209820843023518,-0.0463408290428921,0.159738659864413,-0.102734621979375,-0.0681112714662596,-0.274427794805364,0.145685363111781,0.214199580195492,0.12080812448402,-7.25238582564915e-05,0.0672070699578478,0.049145128752583,0.000579199464673,0.0759989150599126,0.0929989586421848,0.209045155275607,-0.0776857320541124,-0.144865990315136,0.234062018330899,-0.0938880625118514,0.208460942686955,0.112319041826169,-0.0456400258163947,0.105951564202623,0.166829808471667,-0.109865803050715,0.119684829967529,0.0043837006186816,0.0134991554275903,0.0718401190468728,-0.0918548684192944,0.0506474328954137,-0.0707300976858365,0.0349463252828656,0.18056666080187,-0.361890139866559,0.0147344568895163,0.0717343570459569,-0.162118743399435,0.0510995276825169,0.0038654012062056,0.107793711701443,-0.0549637367609952,0.0917443838495161,-0.0085599800752314,-0.190077356823084,0.0094309067762747,0.0961356304480491
stable,0.377304526673872,0.13011335977383,0.313923499381053,0.278022930716869,0.304678732476677,0.249905250155737,0.331620545571292,0.332986508411296,0.268299552270505,0.22947838163209,0.375171548280266,0.210918673435879,0.27302927031909,0.172333983484682,0.288765914632705,0.313977368528906,0.271499414124041,0.37782674778614,0.495814169834888,0.238676976289058,0.236006072897687,0.259966988789653,0.301776742941582,0.284515078567896,0.37398332853956,0.359625917694911,0.198240014760954,0.198541181150472,0.315666452584286,0.138570773634319,0.17963917665315,0.327773671677259,0.256785924264851,0.278568008820368,0.19751988697649,0.27479917034467,0.204904330752281,0.233572480951389,0.304365998023536,0.207674722690341,0.361698622495179,0.23701471403061,0.253576626661527,0.285665334972074,0.227529309013864,0.2749775380471,0.2656272001937,0.231568113170052,0.361966789115952,0.378868346744813,0.142477522110613
stable,-0.211201527545389,-0.0277243459672026,-0.207300634260646,-0.331406507396283,-0.329338849096266,-0.193775838061729,-0.128386673339159,-0.237730449271099,-0.145325621626345,-0.0225796201201673,-0.405648580819105,-0.219554858741562,-0.173769515337731,0.133745618967866,-0.199925994039706,0.0996057727371958,0.144306703660494,-0.271237847981067,-0.29534597763727,-0.20149555530281,-0.0771657291017671,-0.257186800575818,-0.0550450802085355,-0.2302388641292,-0.038875748748634,-0.230352400231975,-0.223234269205683,-0.0953686857050466,0.0137740559386547,-0.286553191263394,-0.0258048288285771,0.147124134687701,-0.0337543052811606,-0.186695219800801,-0.131542852930769,-0.182620961108078,-0.092300770677061,-0.164125934170833,-0.181733008597193,0.0085343033996009,-0.188142095521986,-0.138868501864845,-0.131481495251342,-0.159332638330716,-0.199088937945315,-0.324356288666526,-0.174296796661064,-0.232062627762996,-0.0384742217722039,-0.164822184955836,0.0019086166826749
stable,0.0010947586836531,0.026939641097376,-0.087481527910784,0.137675714158149,0.0972926901339761,0.0649752234979576,0.0335379343144594,0.0406679270932439,0.0042142330377336,0.125549867759156,0.191508301261773,-0.016982753475535,0.222678109148844,0.0848902226825912,0.0563206921010376,0.296177140966501,0.0635027241122491,0.118506954066607,0.260892114065378,0.038729440493492,0.126374267621781,0.0488011480322314,-0.103110747610503,0.0223204683118183,0.0858845580906057,0.200154772849737,0.0599274213837926,-0.0215558341458976,0.0509866470087153,-0.0748025104136884,0.0664372619388869,0.0734035729269278,0.0938174774846159,0.0168706039097547,0.112681220965571,-0.0132303298294495,0.107460747705046,0.0231029785599394,0.0201545137569652,0.0348071037674122,0.17373088941104,0.0046139370659486,0.0176588838850153,-0.0277216889685764,0.0224708566043075,0.0755066832254078,0.0566200429893964,-0.0706066336539785,0.0431353843557444,-0.0218466635349983,0.146597342989977
stable,0.0018183680079285,0.0331468063546522,0.164220432718306,0.0359816989327319,0.116198407913318,0.150445496023124,0.0832267788674018,0.0035493153374637,-0.0119702450412257,0.118989240018201,0.36538148745209,0.100737024247658,0.047587826675184,-0.0285579607161899,0.0493852228238819,0.198230908270626,0.0774313081506904,-0.0612600970829375,0.236308893084747,0.0653687686118834,0.0391394412512399,0.226704482544504,0.132951053212415,0.0118265920873673,0.0119179717235554,0.139300977276651,0.150448761130913,-0.0155160496021604,0.0244550823617656,0.125798689290366,0.0221953237078839,0.100191986812623,0.0839077017379289,0.027067656924608,-0.0375950581674272,-0.0560966066777941,0.0929505594490223,0.110992086076807,0.0288337193400015,0.122394729704518,0.211111243474099,0.114724063405608,-0.144531406959425,0.0441264495688213,-0.0488286979784261,-0.0160075784537735,-0.0571664970980118,0.0361981626730376,0.0676475155104097,0.146062542425709,-0.0441863813620828
stable,-0.171408927310963,-0.285108477325317,-0.270270666428909,-0.197874114188895,-0.17326532137213,-0.0948972931909037,-0.227463338157142,-0.0718635177777183,-0.257975405899956,-0.204318463721799,-0.496229476379155,-0.218669702706328,-0.159699100386502,0.0030593923550251,-0.204605781390634,-0.193920313119677,-0.266983735871706,-0.30413670774758,-0.506730152537328,-0.242346032197599,-0.15251707842941,-0.254200974729085,-0.0485093264628296,-0.272002772635225,-0.057759465750155,-0.0565968794338648,-0.348150500605991,0.111892869116672,-0.0811758343642322,-0.102663837016939,-0.198861964825687,-0.11328885093086,-0.193542098865072,-0.167972512071587,-0.249396052590916,-0.224048011144881,-0.0385932917379185,-0.0829385702808423,-0.0784907990450785,0.0830210276536118,-0.262781596661433,-0.141934953246707,-0.249790165140875,-0.114912885028655,0.033365112444275,-0.354002689770951,-0.14406699330875,-0.163306627241674,-0.293353694242639,-0.137683478761499,-0.184899674916731
stable,-0.144984420448421,-0.212858488027652,-0.245774277112118,-0.0720279413265136,-0.22951043780535,-0.292558902393455,-0.172965501430546,-0.245020453350148,-0.318332525331744,-0.223752493195896,-0.261445937158813,-0.403747608295981,-0.13969508212743,-0.271807954755594,-0.159562530613202,-0.0942022899276733,-0.243772181004594,-0.256480958815877,-0.0975833587907125,-0.193853575468137,-0.263127625076396,-0.285173580202162,-0.256358453439781,0.0127226472117464,-0.238876029907832,-0.160268325573229,-0.284916598569128,-0.515528893550254,-0.091821620276898,-0.0576204296738057,-0.180727645344692,-0.256190227822003,-0.385555131983588,-0.352074732187981,-0.0914154174929749,-0.130721423597075,-0.143000068285751,-0.259521623999132,-0.23628203569411,-0.132990745299856,-0.200891574611231,-0.334629666584418,-0.263947286076699,-0.187379844027381,-0.123811941362301,-0.266060085879385,-0.205120063818301,-0.146343568269873,-0.292072794576258,-0.279434349014644,-0.109173647190718
