group,CD273,CD30,CD8,CD269,HLA,CD90,CD7,CD49f,CD25,Podoplanin,CD5,TCR,CD32,CD152,KLRG1,CD27,CD107a,CD95,CD141,CD57,CD21,CD11a,CD79b,CD244,CD54,TCR-A-B,CD106,CD254,CD2,CD226,CD29,CD18,CD22,CD207,CD49d,CD305,CD307e,CD85j,HLA-A2,TCR-Vb13,CD82,Podocalyxin,CD224
progressive,-0.185362325054829,0.0404470597453547,-0.0608715418280502,0.0797822073490297,-0.0791923888589253,-0.0478292222270045,0.195907778966266,-0.0805132866333153,0.273437152127131,0.0722017995508779,0.204067065566956,7.21137338058319e-05,0.0279144260732111,-0.0136817571453323,0.0452533654055067,0.419934579896071,0.0935310891030547,0.0120840769625425,0.168690480409563,-0.260392459816306,0.358461156992596,0.0219632506385923,0.115945089045555,-0.189128548288659,-0.04582448818373,0.103393751826051,-0.0172810647134338,0.132562172074127,-0.0726141707382303,-0.203340918175525,-0.162840138195836,-0.168684255548745,0.358153082239386,-0.0659243998081608,0.0285569673662498,-0.0354609252230165,-0.0588048024888471,0.0065003375833342,-0.0896515895325862,0.0528350281203103,0.0361952428482947,0.120153605788174,0.113509283838005
progressive,-0.143447603227331,0.0447671580935411,-0.0824833034885826,0.0664103840009582,-0.167528461791638,0.238546357279488,0.0566245838974477,-0.124428923243975,0.120438415337386,-0.0091622402409789,-0.145108818738871,0.113440269874091,0.114849560950503,0.390265576968918,0.13012720155466,-0.15401049415394,0.195838364834385,-0.130104009803945,-0.235187807279124,0.0721963091470459,0.0525374710761867,0.362523025154283,0.126348416728113,0.259390064504759,-0.0549532726763061,0.103563320284369,0.0601736590435787,0.115946605691838,-0.0450142697604453,0.088727730049752,0.0998069647393098,0.247898271893674,0.0724065647764461,0.224203923698613,0.0658423722139939,0.141220935714529,0.138310428865823,0.134341434671255,0.0722695476038241,0.0329933486107475,-0.064585763650941,0.102538690030761,0.0835104091172509
progressive,-0.155055631856397,-0.0740096683267471,-0.0011308806519236,-0.126117583914139,0.276192571864862,0.0890194748301184,-0.191189248100466,-0.0550018513436264,0.0046107635337944,-0.104996851622719,0.0170456617145922,-0.0775374107133492,0.016202426785405,0.123043155205214,0.134989776713784,-0.103084760226487,0.0290874139233072,-0.175342643432005,-0.226723856928476,0.0951379441031969,0.0550834240779288,0.193989715543714,-0.0438282422289411,0.288260028818333,0.180031877611521,-0.19569381636344,-0.0540073172225432,-0.119712835446756,0.0361215632956222,-0.0751389589613007,-0.0136624663816529,-0.0026280670696618,-0.0743856131031043,0.266046003974454,-0.0353526698629349,0.0552950433130293,-0.0013962557053812,-0.0514512615195307,-0.158733888917283,-0.0702437972151605,-0.0587467271371563,-0.106311362995762,-0.0376542639837376
progressive,-0.0712432178456035,-0.14264627580608,0.133642081113067,-0.0217482811912993,0.290713844199362,-0.092396965506848,-0.0519457188569838,-0.111544862905594,0.0422242596141922,-0.0940289103418822,0.0850710790485036,-0.10379204358114,-0.149527039248554,-0.0188448728403298,0.403788073143958,-0.0568307294207916,-0.0763616534615825,0.0841764053672583,0.0053962048103126,0.418492437493046,0.367724586597476,0.62432125766122,0.0,0.257621154276776,0.200243539420314,0.353228736783811,-0.384671006265145,0.0097941128889511,0.22415420942618,0.0015168487963662,-0.0080158906101579,0.292291300492259,0.207283263031971,-0.0525446837140511,0.337860090225108,0.351675273236189,0.353587295783743,-0.0420437017127361,0.0193722605972825,-0.0495277107823172,0.150288613493751,-0.0670712362856744,-0.102585442768689
stable,0.390699878885916,0.406729253282721,-0.0026843174899631,0.36468291357963,0.30108516640403,0.376526560858435,0.43573741408813,0.10284726593881,0.253287221636081,0.355129387877923,0.373338906470277,0.436059458808504,0.291341240370552,0.283247488155555,0.174475236735727,0.569260135136862,0.255662041551135,-0.0391082382701187,0.405862204109422,0.172049893539061,0.292694259043064,0.141659402476319,0.350920571311883,0.225164141853088,0.168788392878435,0.371787241285587,0.216986151603819,0.377558890376369,0.190759984210257,0.337457930337008,0.136741377281387,-0.0239829204062462,0.169088969192848,0.36644423613187,0.0648545037009137,0.125722988963357,0.427536093980544,0.307639774948097,0.354169493580575,0.359634960989176,0.326938513471602,0.377993145817328,0.340588927557029
stable,0.26514581736314,0.0212647334667912,0.106611227918595,-0.146189997180189,0.0053328340158642,-0.154037765182418,-0.225296162511161,-0.111847339876283,0.0013265228296072,0.0848816926811581,-0.294167629866754,0.131511665205857,0.0126498933504739,0.114488214693806,0.505638928087982,-0.20977704829544,-0.0213013241335544,-0.0218177072703452,0.0348163029698886,0.0662126108801942,0.206355039350706,0.473737116470182,0.215022457316217,0.342251378319773,0.30921873646266,-0.0166257169136222,-0.0181560815227406,0.0415948522167491,0.278778482869703,0.100701423075091,0.332668435672436,0.232593001851837,-0.0329217657299228,0.226482135909623,0.258208842207617,0.0694389724520496,-0.283736607595143,0.100356052397835,0.035433387643201,0.0987043517539102,0.194165318418945,0.103590493007765,0.0155887908268441
stable,0.0123662116307654,-0.0226503015206444,0.0204566500432332,0.275562895528014,0.112793601307483,-0.0587487822481916,2.25554457088371e-05,0.0509606502262891,0.134444758004206,0.0389401389528558,-0.0430408002272726,-0.0378685360864923,0.0882459494728851,0.130505723986055,0.320512961568325,-0.0932891858729455,0.207289403490601,-0.120506110095432,0.167627754400971,0.0984994576866473,-0.0442710800342073,0.291882634286106,0.150758078529047,0.0476647457118564,0.0503231201634438,-0.183587312748685,0.017656844529735,0.139540340290029,0.064904262260792,0.0604698780439295,0.0746593678167899,0.0188182327664298,0.0216211326497846,0.141800092444687,-0.092872271431377,0.0152525567338931,0.0818588472478687,0.0823247150831344,-0.0444631606108603,0.0426268436537357,0.066828146324625,-0.0293912133184603,0.0390481136153038
stable,-0.0462369177063141,-0.191450770475836,-0.178089847631263,-0.232722930915347,0.002774382539989,-0.0338147622473549,-0.319389170911297,-0.0340212466738312,-0.166980649231464,-0.160682630655574,-0.0878475899544055,-0.208587542823496,-0.205576944469046,-0.379628341323434,-0.0699287844014542,-0.0290325349682006,-0.167464603664639,0.336333576431066,-0.15630806913851,0.0275177150164086,-0.121522831602578,0.0862937140405928,-0.230097254024295,-0.206495157902762,0.0038512581437947,-0.081273937732232,-0.106801308182197,-0.170812767386925,0.134090655494652,-0.115668163103587,-0.0417313483504331,0.177707600192107,-0.0768031508875058,-0.0878087528851322,-0.0977334454286926,-0.298775720708259,-0.232436602794232,-0.153996233826629,-0.190439904750569,-0.245851921681627,-0.016843950208868,-0.157147336306084,-0.0814145041472988
stable,0.0322657499848766,0.0766777278822696,0.331850495975091,0.0403652518791832,0.0656584697916752,0.31233776459475,-0.0770700933594505,0.0251179166707497,-0.116575430432235,-0.0049946989661947,-0.0041804023348169,0.0517082163457854,-0.123732657756139,-0.108372300742384,0.434932917127599,-0.141973314883366,0.0191177567412564,0.126976117276577,0.110262054779678,-0.110142865253778,-0.0024437204975743,0.382168815077321,0.0068171125777945,0.293701081702155,0.128679919103563,-0.113890591341193,0.0148637131600326,-0.107643865272142,0.228398013984976,-0.148889272257982,-0.0766111262438257,0.05451555246614,0.0444088363385707,0.156477848209006,0.287417732195223,0.0305921931863172,-0.178844021988076,0.0082062436500659,0.126135366026841,0.155477816695894,0.0006246436576325,-0.0499359862959704,0.0819637260304095
stable,0.104332055092011,0.222491249073698,0.0684155421743244,-0.0382823686282739,0.164831637876333,-0.219425821249846,-0.0106139135570694,0.221416282303969,-0.0557687394597699,0.255787625770557,0.012290348943138,0.0968951428037077,0.367457870297547,0.260186090914261,0.467289134674603,-0.225630900564795,0.373621017772224,0.515567273190139,0.0304235366599338,0.26316319741735,0.107570613468784,0.60777704983067,0.104361232442586,0.388189932489814,0.398022258650767,0.206463748152188,0.278681754717321,0.0928634991408347,0.199265800987218,0.210279774608911,0.357809868715572,0.425687291541294,0.103313851689309,0.0619000211594961,0.236642808087076,0.174344694578316,0.124387201787606,0.161567501339584,0.242458587001981,0.22589118059545,0.128231975968366,0.18600576244344,0.365016760133849
