group,CD8,CD90,CD7,CD16,CD25,CD326,CD5,CD195,CD32,CD103,CD69,CD62L,CD161,CD223,KLRG1,CD27,CD107a,CD95,CD64,CD141,CD66b,CD57,CD366,CD24,CD11a,IgA,CD66,CD244,CD206,CD169,CD268,CD54,TCR-A-B,CD137,CD184,CD2,CD98,CD18,CD127,CD15,CD71,CD26,CD304,CD49d,CD73,TCR-Va7-2,CD133,CD158e1,CLEC12A,Mac-2,CD82
progressive,0.241821428356143,0.138102919807775,0.285849227968466,-0.269194563817411,-0.0107402873662299,0.0712556115807582,0.133771407765963,0.295522946688249,0.0108141305495011,-0.033244504538535,0.315961992555056,-0.0828422184770365,0.076764248723548,0.0372154395547563,0.0811090670686558,0.274912717489286,-0.024534722109313,-0.0866067041686553,-0.0417001938642067,-0.0400853500481191,-0.281291890531787,0.0007128652255898,-0.0965707248066773,-0.059857498943814,0.124050359890978,-0.351548869886055,-0.179310958891054,-0.0655982035110997,-0.030162295047299,0.235792254591909,0.0898975391289147,0.177761944848967,0.0544903211377996,0.0107991843040485,-0.0357052751051384,0.293607546274123,-0.0858852339409191,-0.121468068949941,0.211568992190991,-0.139843595340704,0.366648342561195,-0.0439749879051487,-0.23868609875572,0.0918182424151547,-0.191390899641919,-0.31299875380359,-0.0222425257063324,0.183177762577078,-0.255180695167313,-0.106048718763531,0.0410871431799883
progressive,-0.0910434466109711,0.0039826562246761,-0.0674451284122888,0.36111257125913,-0.180597852080353,0.186073566351525,-0.16630350074861,0.0451138746904026,-0.0068334902199865,-0.337503816802607,0.0229365427596266,-0.0416046594348887,-0.359349190234045,-0.167526125022292,-0.0068209468505831,-0.0217528946545113,0.316568682631164,0.223274468837159,0.12723667073432,-0.226688865169371,0.382685142930815,0.0046229653258399,-0.307780548267562,0.437177993465741,-0.0148189287876499,-0.135016303099454,0.39289715231389,0.260751381443404,0.0284881375716103,-0.165880888538871,0.0636272510629297,-0.158706981790737,0.139542926560726,-0.0392976530772229,0.108880998376694,-0.172878332753187,0.092838806932305,0.239894521155399,-0.292821886037443,0.279742364729823,-0.286896182406674,-0.163963899970851,-0.0903216925803515,0.0425133302604745,-0.206728073822506,-0.213075659639059,0.274170818436024,-0.0037328317570075,0.330702681135601,-0.0037158180599986,-0.032057596711988
progressive,0.213340396402986,0.217360848050014,0.15723881987169,0.0774658195461861,0.323137272780961,0.0218062531537512,0.024767689672545,0.0025815854861825,0.144428699542927,0.212002623000421,-0.0632429845391574,0.123052412310136,0.103684829691269,0.307175384121083,-0.053004783712115,0.427238809795423,-0.0490679535614901,0.308140875139825,0.074328344523382,0.114409977353491,0.0466744707089349,-0.311385342503155,0.0682006669545026,0.224267656533084,0.110073431649648,0.135654311427481,0.0850194168081875,-0.0609852854386122,0.354343119201722,-0.117926222411907,0.0671466025470651,0.059317415372309,0.211189111221057,0.307287165060312,0.226049299741028,0.040976560844466,0.213943081900883,0.0328679037413552,0.273978744626656,0.156444761177088,0.249558542150461,0.287304352240057,0.15443405838889,-0.0025101353669617,0.20588191592418,-0.153694105677942,0.354495528442813,-0.0328602251651578,0.0755367962320566,0.255025874860351,0.291575865438261
progressive,-0.145607331004445,-0.181561490003433,-0.515739044690568,0.165375866741149,-0.0811920555319692,0.1291026629902,-0.0548845671280669,-0.126537797802411,0.0234707982399324,-0.384171013446287,-0.0738396292614877,0.0792479440524335,0.0471117392718225,-0.190011647999711,0.0080952768624583,-0.143473111415859,-0.0089624657162671,-0.0658597363189863,0.154229542792113,-0.183691216808193,0.24874134084127,0.0041117855348851,-0.0502053900800296,0.207663391636289,0.180866994027722,0.0220669373710194,0.163960652695742,-0.001929882851826,-0.068326915681996,-0.0842662578265359,-0.300948768745811,-0.0758355246281791,-0.152412932444383,0.0883548417958381,-0.348119504376319,0.0112040962467133,-0.103371248759146,0.25658463925169,-0.156350614107427,0.122053794026483,-0.166910836522159,-0.213314063590839,-0.386026275053161,0.226636328059648,-0.338447841864668,0.127920335455647,-0.111875696416361,0.0456323521863666,0.117028860437513,-0.0461583108946765,-0.0143700817815557
stable,0.015028492825852,-0.37393260397327,-0.365071270444147,-0.131374016137409,-0.0601134167093356,-0.131932230133912,-0.30527860143326,-0.260685667423802,-0.324819309830214,-0.1202639830007,-0.170800774837413,-0.193713804888481,-0.170979302560224,-0.101300544322574,-0.170573302588969,-0.377016329102639,-0.214018993086056,-0.0150044750813118,-0.0600890342913685,-0.389471681736286,-0.057107565491664,-0.162168013881253,-0.137483375914775,-0.155252949960799,-0.0244426357264342,-0.224281860650004,-0.13883664068265,-0.153254797215318,-0.0906556354462699,-0.386574216296858,-0.203014790897601,-0.0735936138901822,-0.343806481685552,-0.368154187503621,-0.163142434427334,-0.100696978676174,-0.139882821480981,0.127523262506475,-0.223531817473646,-0.0807143877128842,-0.0925715405489751,-0.176189812247357,-0.0601191091913855,0.0604775973840049,-0.188757127953384,0.0627035388500321,-0.159231130836112,-0.0079045250989516,-0.0499525474604688,-0.35387076380944,-0.31424190036878
stable,-0.188223569716417,0.0440451734818476,-0.227312083534988,-0.149888586307351,0.0473280275641598,0.171266501935764,-0.138141826184538,0.349317577359886,0.0587365318273355,-0.0692221489144346,0.16068608629331,-0.199687136737186,-0.0225160843650463,0.139917811246875,0.190328329267747,-0.233977674705782,-0.0106733713675592,0.0977932655578145,-0.0644838064257408,-0.0410409655422235,-0.228945206280675,0.136556257419931,-0.0098703868290552,0.0045658393240528,0.394310370495766,-0.106015192033269,0.0843582753461699,0.231253749902753,0.16134855285158,0.182447869906347,0.0755216123649613,0.0906091350025128,-0.0614912879149759,-0.0686068757132325,-0.0382814448861939,0.147947087268343,-0.071958229355057,0.0831080696109515,-0.0727764546131693,0.0606694120913716,0.0062874063139514,-0.117231383701734,-0.0192673546910746,0.243515056673195,-0.237750826481967,0.0723882164961655,2.36776167116812e-05,-0.007087793996642,0.0850703973344793,-0.0503957461444352,0.155173428298821
stable,-0.347392835483686,-0.0090642543151731,-0.223551533509426,-0.0626564269595338,-0.0483702026272339,0.0083260239026382,-0.0096197700057181,-0.0434331141903345,0.0364239820110225,-0.0492802805342024,-0.0939235297375584,0.563166106883096,-0.0630045020271892,0.0941178342391879,-0.295394971443164,-0.112164185070905,0.0125095854306474,-0.316997669789517,-0.109264282791311,-0.0368384252996793,0.0088689910668639,0.0561264171641727,0.0485262109195547,-0.0348672324741277,-0.141885450281632,0.0887327691791324,-0.011472749575445,-0.163898541109564,-0.0168402015072809,-0.0052413997583957,-0.243522959919986,-0.234275629192202,-0.0772188479958684,0.0510944731924244,-0.0917078306025245,-0.276344998196085,0.0311898360084687,-0.26844128621514,-0.193137216261187,0.047849085652698,0.0664882042489756,0.182702594174735,-0.113307556216879,-0.431174199579236,-0.234820599798463,0.053628706001288,0.0912213498461977,-0.0116938814692959,-0.0222165432479403,0.162380075123545,0.125361103447136
stable,0.239240838811832,0.0270116497477089,-0.108117295435886,0.0224399486824743,-0.0292295310464745,-0.0092314461162238,-0.153826646190694,0.0741558609194576,0.0600446474565031,-0.157340974784018,0.0750402198053932,-0.106550601316285,0.215511694566622,0.126182824684896,0.385248344425632,-0.003594000408704,0.173543859837808,0.0418088189889005,-0.0138730058589702,0.0972431549796038,0.0250708704238642,-0.0906529797375585,-0.157722550309289,-0.0384319558143887,0.43470341495869,0.0175114139520215,-0.0435344380669328,0.348080244545635,0.0055480606982799,-0.217251763937387,-0.0973712732863371,0.341831840650728,0.145965170599423,0.166430589605158,0.039975218347294,0.335359583181962,0.026359073859271,0.431741011769625,0.0971147727344487,0.0095402039581874,0.0872317768206964,-0.0055268299808429,-0.0496478104723183,0.311376626515695,-0.202817261928458,0.078247590436195,-0.0572820715431668,0.0124675632446455,0.0772277714341104,0.0289622781734083,0.0262646691919346
stable,-0.0814433102990055,-0.170435180042986,0.292586614009041,-0.312970957533158,-0.0401400548010946,0.0131580773004133,0.183160188288031,-0.0911159330085242,-0.0853862615318619,-0.121064484987912,-0.21989366495185,0.204828905533443,0.0759896368168558,-0.0823920737769801,-0.285574307636637,0.373748873961001,-0.196332063331402,-0.268620955682577,-0.307478175846186,-0.069471042104013,-0.261912158048535,-0.0956724859973623,0.0866881287082894,-0.133403718395392,-0.31233042422977,-0.1568228271,-0.301669071045114,-0.10986931107957,0.0639149340225543,-0.071510426330566,0.0692001149400836,-0.098672896399209,-0.0300910023679763,-0.0501327450628822,0.0178042642910186,-0.26565611319549,0.0514745243396431,0.0394396599554105,-0.0513214471774604,-0.311548798989005,-0.298278611728669,0.268319446026737,-0.084541215548175,-0.246654147237196,0.134233290975715,-0.0489885254558113,-0.137271567732765,0.0210489462699995,-0.0995646371891671,0.0680089644596072,0.0076429975994876
stable,0.135554620233451,-0.0655011215532239,-0.11415757026613,-0.0440328359663742,-0.0018257845737533,0.35578204262972,-0.098453308525031,0.225894018141572,0.0611729063252781,0.302180789353836,-0.119031357092419,-0.0856995234956194,-0.0224295691192815,0.154422791534374,0.511774225384832,-0.193002559928562,0.1493801074343,0.343268927197749,0.241645992608256,0.171921124640629,0.0253730538752326,0.248116829560507,0.184963006851703,0.0759463339327135,0.542254214028065,0.0671993911080796,0.117924374604688,0.285813890457862,0.0298436105474055,-0.018222542842842,-0.146665141425983,0.463804863579448,0.139578050928853,-0.096919776274352,-0.0777259974536477,0.24696306137203,-0.0634545521711819,0.247354686100982,0.0715397987395559,0.098364885745223,-0.187419996433169,0.0439686657048549,-0.0062366642833428,0.151697516923691,0.0829678303121698,0.0434243580362267,0.167074229733797,0.304294032524221,0.150903844327164,0.0577528949902907,0.0475062698022498
