group,CD80,CD274,CD252,CD112,CD30,CD8,CD56,CD90,CD7,CD49f,CD194,TIGIT,CD326,CD31,Podoplanin,CD146,CD324,CD5,TCR,CD103,CD62L,CD223,KLRG1,CD27,CD58,CD96,CD178,CX3CR1,CD11a,CD79b,CD244,integrin,CD54,CD41,CD137,CD163,CD184,CD2,CD226,IgD,CD18,CD127,CD71,CD26,CD1a,CD304,CD158,CD207,CD73,TCR-Va7-2,TCR-Va24-Jz18,CD133,CD158f,CD307d,CD257,Ig-light-chain-2,CD23,CD82,DR3
progressive,0.100300993231301,-0.126923510856102,0.0486430653233474,0.221635753512767,0.303618412086102,0.134578462273826,-0.164662358962893,0.181765663684898,0.291527714315314,0.0499770910438075,0.0400698681154647,0.309518697800362,-0.0989093317136063,-0.174732250295526,-0.024844923029999,0.136614800241542,0.166391800395545,0.213417327900445,0.235379227142235,-0.0426654249641435,0.101439945396172,0.0070827792786572,0.0613016834886097,-0.0509443331015706,0.0295472169545969,0.385649008131495,0.406416325031485,-0.0075765034059432,0.163440189724782,-0.0367942047895345,0.361590689102419,0.0637341715590726,0.316210917397682,-0.199470669017746,0.0708543766555218,0.0367384475004508,0.314353154932499,0.168414847137823,-0.0187107314418165,-0.0804252419909409,0.206734494014992,0.0014753765145815,-0.119264949710683,-0.173579116634947,0.288911487466186,-0.0809507097055091,0.0401665924489717,0.0467597413385841,0.11496216644303,-0.03472720038575,-0.0746183413043797,0.193568041532861,0.124680076258101,-0.0186221469461451,-0.230613278825969,-0.10367144188697,0.113553010078216,0.0154950340555616,0.237912671572257
progressive,-0.167893363344706,0.123551824936195,0.115642588443479,0.0656859448365814,0.188434393080576,-0.0925436778798434,0.307592606585898,-0.0499159580159404,0.0711985964282771,-0.127837934839701,-0.085430701770889,-0.0231425236062857,0.0772503129172114,0.0339243839128239,0.138780130934445,0.409226226028569,0.378975136562503,-0.0647859574571527,0.140490285193745,0.43013727072797,-0.268296714048064,0.0856589650131807,-0.159469033265358,0.125716729106762,0.126301949028907,0.0496175013787584,0.0785356742757357,-0.0268134570630566,-0.166457198117685,-0.105132977300857,-0.103164148872058,0.0586551206118445,-0.174692291625228,0.144117464238982,0.0245056739700188,0.0302046519132763,0.0608347180831363,-0.0716697785205521,0.108536166480938,-0.243739464644874,-0.235067356313248,0.306731598674833,-0.385216028401467,0.110870545270472,0.381667118217709,-0.172669365305506,0.160018105460112,-0.229095756157683,-0.0186893271755547,-0.0889033519849075,0.0655940851867154,0.106890112581411,0.127702084003714,0.0359417503665673,0.501031060156845,0.15317762736945,0.186266307646639,-0.113701531090409,0.0995212941661198
progressive,-0.0846500898654323,0.232184710185736,0.115968873977035,0.312698588442953,0.182042534541159,-0.122836542710849,0.0360786285895123,0.0699733806308189,-0.09804246804005,0.0957250637448425,-0.21518350041282,0.110964681516572,0.218974205398177,0.0776596420187775,-0.0535029178018417,0.0686474646045017,-0.0932199215967467,-0.159288276710438,0.0318865032805066,-0.111715231227267,-0.183829670363989,0.138189864239722,0.202365424578207,-0.161138782876969,0.13622817917918,0.155156143072853,0.119591271090294,0.0013165124960981,0.159815361510106,0.0620199254131517,0.10012803379666,0.069117729401678,0.0494798958829035,0.342848320760194,0.0239726546616929,0.113831623317388,0.0392549411434864,-0.0069248098633804,0.145234970791096,-0.161383887228141,0.155753199393837,-0.0807102293874041,0.0694344175435656,-0.111155998969311,0.111717439824967,-0.203872904435567,-0.0385571279383028,0.15852887263185,-0.210612313699016,0.120427456958758,0.126314040368828,0.257549469593543,0.126382909581213,0.0198606589041228,0.0071381606972565,0.0214653880559394,0.0378466857033423,-0.0186990842025225,0.148295181492104
progressive,-0.253813697952963,0.371723734239875,0.188185921392612,-0.0314841070874659,0.136595493977374,0.132449171003051,0.062662338347562,0.0688618893871791,0.597249422160387,0.262511638810865,-0.0656464528672318,-0.0540218305574641,0.0731307017286332,0.0957782286894692,0.212946763912945,-0.0854205863237682,0.0060890651076637,0.33811782012317,0.12871080143465,0.288265424828163,-0.047346215775735,0.0980455682232368,-0.0957338768243394,0.35034131857361,0.0571253443692772,0.0406525624267402,0.100112910976969,0.193510066176631,-0.263236702259377,0.0152528562657154,0.0680192673058681,0.0468241090113553,0.122592899315156,0.0293175526428647,-0.149128398956852,0.138793571181531,0.190228439589995,0.0442019668055818,0.0879772301892437,-0.0467422113964961,-0.128821172116129,-0.07259659969589,0.0620061581243936,0.287470766671899,-0.0897145837976149,0.304895076100572,0.205298102937355,0.343391662535528,0.334362686321092,-0.315949155116423,0.0531642341102683,0.0382341143337831,-0.0117024628311648,0.177873901082122,-0.006540653693574,0.0484229372940586,0.0879492024786364,-0.0432912287424197,0.119961020566634
stable,-0.239045069685439,-0.139652425145171,-0.248464939584771,-0.0468655532349994,-0.182996533344099,-0.158016887560354,-0.175413486383409,-0.138301880543125,-0.0342840330787607,-0.204497252478424,-0.225041944551742,-0.237246597849166,-0.193636486575085,-0.0700334397190785,-0.304424457889746,-0.0381237963755751,-0.108251344302106,-0.0590095888662263,-0.194705466220245,-0.0732782568486044,0.187900506131257,-0.0884873443267495,-0.120503637212212,-0.0922737539484783,-0.322531585300261,-0.297020156560265,-0.281368578178348,-0.259877492243351,-0.177384662528417,-0.404161958850462,-0.313558371983979,-0.23817561908246,-0.206634736833305,-0.111647975799568,0.0206616050243874,-0.407570167926923,-0.11413142645171,-0.191795679334289,-0.331718059641854,-0.0817185621025782,-0.106479816430306,-0.236726703414953,-0.148155440767828,-0.14186817779511,-0.115303300390685,-0.103096660971613,-0.10186826764308,-0.12782473871768,-0.0848907144978777,0.0581435023754459,-0.309115280115638,-0.242442888661162,-0.124399646456042,-0.212226394080565,-0.093227164287386,-0.271263470064906,-0.0985382854590885,-0.313992130930692,-0.19936734946391
stable,-0.0349535818049633,-0.173262826793285,-0.14864968476032,-0.223353210787129,0.149862500282762,0.0078525779371652,0.0361315273167608,0.0732825498940759,0.218478272306983,0.161993232295721,-0.106015846191244,-0.141993897644904,0.142577981873743,0.0725626041852494,-0.194759221243884,-0.0033952643353883,-0.0126619790953813,0.411252149213088,-0.370192719405731,0.0292007533459593,0.291490676349774,0.0494758063370902,-0.114446237039451,0.240788766998773,-0.130657264198562,-0.0301563967824441,-0.0073505304100409,-0.22582975136649,0.0434458540826926,-0.0387246924605692,0.0963509009591317,-0.342278843138724,0.0773649371820061,-0.0078223427575074,-0.0756405410476664,-0.167791809466037,0.0994925410028047,0.228450873289024,0.0172378938297697,-0.376720245665887,-0.0145515228110018,0.0568131152998194,0.0368681763234432,0.0326714155103731,-0.0116341327264236,-0.0896960832463131,-0.0612203221095077,0.0702445373198539,-0.0775795227676189,-0.208357596462111,0.0136018071933498,-0.0237841659868838,-0.059956070601726,-0.0854642962746367,0.0377835450113664,-0.326463706952481,-0.132131855973528,-0.0889428043473284,0.0659154404338108
stable,0.304068527170574,-0.0984678600795354,0.149133393389831,-0.121031196738738,0.126016066014137,0.0155129219926174,0.289393841111668,0.0528246120059486,0.109502177827262,0.0654137283725379,-0.147572599996662,0.103564803152136,-0.0183536148402501,0.112259303620032,0.0275214321586533,0.176641090168862,0.222768772038457,0.0218385022643882,-0.0197221611572432,-0.0886715415632137,0.0444575127453296,-0.0828755603266952,-0.108534469469071,0.0402383132470406,0.014366970454964,-0.0089587570429157,0.0701860290045479,-0.119694461836153,-0.250020857808695,-0.0084807355687487,0.0175363374196572,0.0761077079982986,-0.145543246920598,0.0319952305088999,-0.003915949798937,-0.25244533235736,0.068801496901804,-0.0074346440679631,-0.0139688216559159,-0.0515796481137424,-0.105349935572748,0.0758701222201158,0.106183651250911,0.239114849129563,-0.0604498243607103,0.0266669814552376,0.0756428092216425,-0.0930570406679608,0.0693654727899966,-0.170000391237667,-0.115469397002528,0.312119603958797,-0.0427797583698318,0.0897316207638561,0.083976994054577,-0.0455555276197233,-0.0085295288138011,-0.0680830711793414,-0.0821117614908096
stable,0.151382311625479,-0.0875803166454711,0.301468719520694,0.0729091132161222,0.223449043868367,0.195342696956834,0.231192542781941,0.104428178470068,0.0527089364980858,0.334333604881924,0.0772014824148806,0.151720149089127,0.308551029831473,0.360923280873359,0.16178437122616,0.211958986682353,-0.047700649430249,0.0521004695112251,0.0678754245248045,-0.0235515607822178,0.268043928275967,0.320200464010949,0.246065698453469,0.0876596666351852,0.12020895335366,0.156762684913129,0.0521782724398468,0.191659823491186,0.307062412918832,0.286397773448279,0.182832366565066,0.169205363622662,0.254545035644958,0.307411807849281,0.193842022478809,0.144566576806642,0.052264251990078,0.237133056932428,0.254225165859757,-0.0510019933890684,0.302257101605935,0.207395929313116,0.0314992392764932,0.0644127094059604,0.227567456157807,0.0565411608411985,0.373302916475437,0.0564777544733666,0.0402746596678306,0.144777801799495,0.149603444901094,-0.141584046862879,0.225969118055808,0.312799871578677,0.0770987492623411,0.124271346909678,0.0901970469987986,0.244917740890951,0.312820633294943
stable,0.264126906855511,0.135675076331944,0.218539938529041,0.241220068262533,0.210350929168277,0.0280434188056594,0.0114695018399469,-0.0604231677009598,0.112936494010186,0.238825760125035,0.382496942244471,0.12387517119044,-0.004485338824513,0.249016828062882,0.0446543258433715,-0.123393852840886,-0.206571064655586,0.115667895520117,0.0950171285135751,0.116697204480952,-0.0341813284064812,0.0213867912598099,0.235698903000156,0.0127019888320261,0.138502608131838,0.33708340164897,0.273987070140303,0.338901977173133,0.30096864864639,0.193829691623572,0.177591123841572,0.059465350951068,0.199443361126239,0.421652358120293,0.305055580692171,0.258216391299695,0.193471974956367,0.207306329429187,0.282183842155836,0.0763485392286395,0.0022773414951622,0.0360922519559615,0.0968342004339201,-0.0435718529754109,0.240381350784325,0.034445435126014,0.264060823066888,0.0351897137417659,0.0059832065579751,0.0360771071560608,0.115736887571859,0.114455812006372,0.310801656065202,0.240541721703287,0.0864467337523942,-0.0778954838190006,0.111758118577724,0.0806298158718042,0.188946198100326
stable,0.11602977075681,0.13033101090713,0.0459090860258443,0.0808591988197062,0.0048893587143379,-0.0040494723654543,-0.0338903740018546,0.405858865563146,0.186577230458457,0.0333712666050859,-0.0876305818934255,-0.0850712042513665,-0.189386433134401,0.0132580786617,0.007205387227272,0.0155231703444775,-0.0149847386432279,0.158346100424925,0.0369082999700433,-0.203163956817826,0.219587753760758,-0.127232508930698,-0.518768052777366,0.346936490915746,-0.0171861115048758,0.112839538042794,0.132055678462947,-0.0930721581058971,-0.613983943958861,0.0957388564677758,-0.34522290636598,0.0784741733193013,-0.329343704300912,0.146866151258398,-0.0311698469082829,0.216085925820417,0.0841674193168377,-0.207866468354895,0.0845662090676404,0.0549269838204647,-0.283018060883374,0.0276147531591856,0.0310753196565326,0.0533660475807558,0.0100029072320752,0.11491320791998,-0.102050001474445,0.119098582914498,0.297040451741562,-0.0732919925981416,0.0601049400836227,-0.0060271978973205,-0.0558712621337482,0.113312194306757,0.112610515434958,0.0897701061787155,0.317088558300835,0.13279764598155,-0.236734434960925
