group,CD273,CD70,CD30,CD40,CD45RA,CD7,CD49f,CD4,CD294,CD31,Podoplanin,CD324,CD5,CD195,CD185,CD62L,KLRG1,CD27,CD95,CD1c,CD141,CD1d,CD66b,CD366,CD11a,IgA,CD79b,CD244,CD54,TCR-A-B,CD122,CD254,CD226,CD81,IgG-Fc,CD26,CD158,CD207,TCR-Vr9,TCR-Va24-Jz18,CD337,CD307e,CD319,CLEC12A,CD85j,HLA-F,Podocalyxin,CD258,DR3
progressive,0.0871161525057316,-0.157075120988868,-0.0679105167800883,-0.017002743580146,0.222530271787203,0.19489720088759,0.0932246413534343,-0.180867224065273,0.114835285686956,0.0858985247683965,-0.159507773025124,0.0562667772875761,0.213224538986352,0.281262522234688,-0.186437088565266,0.0360330959058259,-0.0036867757758479,0.142565530048947,-0.162350196882324,-0.376826410732933,0.0262190413834835,0.114516388755844,-0.404345026240571,-0.0054337710014307,-0.0874449421599911,-0.26396210099061,-0.0941286299229648,-0.161957694763351,0.0853569497834248,-0.131086347344374,-0.213423353246312,0.0823760181297469,0.147088474933354,0.0188450510063547,-0.0322796818212967,0.0465859272640031,-0.0940868230553931,0.145519758101885,0.0162677604581203,-0.0699094168531324,-0.215076295763824,-0.0173971404761381,0.0878421424622779,-0.230119384352984,-0.125312063412055,-0.0142864429382297,0.033013988542558,0.0101222752441742,0.020733394576932
progressive,0.0067967692302226,-0.353289400787444,-0.234438538437229,-0.355157270970099,-0.226760928553872,-0.222480951853928,-0.122930133663096,0.000832566930405,0.0081548233619794,-0.0905167062536865,-0.113781558519761,0.067537833308667,-0.136636808917552,-0.0510928219385283,-0.37643808287118,0.0375745784639878,0.0547145779695485,-0.0295839367301353,-0.138407861822868,-0.11430980952614,-0.160300331607427,-0.376540831776245,0.19695825072578,-0.133130360490758,-0.324730372447318,-0.165498188054243,-0.0853338676267408,-0.366283038034844,0.0297688694464951,-0.0552850153958808,-0.435145932326044,-0.0608491090160931,-0.108389654377157,-0.253962692592485,-0.186896880360471,0.0629353389329446,0.197640959966326,-0.270235763297936,-0.448184760295785,-0.0866653034120177,-0.282826327509082,-0.0298635042104289,-0.35456122503528,0.172535408783353,-0.0881157949173867,-0.372512982492842,-0.408428223960996,-0.24931966811532,0.133568052696634
progressive,0.0551915701148348,0.0625902940949599,-0.0393403694804618,-0.052622982170623,0.235604215594376,-0.169385083719896,-0.468586395887281,-0.401009183477121,-0.0677403052865333,0.0784872416735005,-0.0158428190422863,-0.0776309560323076,-0.256628729135966,-0.0351795717100127,-0.105183909632169,-0.245750689415863,0.257287595409216,-0.14743801403552,-0.410556488470382,-0.247774108908161,0.077186004275335,0.030148224505726,0.0249315566079737,-0.0730481693652873,0.259851803481916,0.0983134940775354,-0.105852946124673,0.300504141712472,0.0570652798827714,0.005295739266576,0.0600159031225525,0.0718027930276435,-0.115601698280159,0.0606142722328989,0.033421128356144,-0.360572904438453,0.0257700007263743,-0.0456475892321752,0.168725731271038,0.090386093724863,0.0863059126044142,-0.0603026240310128,0.0744483052733926,0.0633171153088983,0.0359052146724928,0.0381758793288415,0.010558173313265,-0.0435900010595858,-0.168603166076419
progressive,-0.251982507132973,-0.2351480677655,0.0452178186959583,0.0818004842153058,-0.0778228620386456,-0.193162989300709,-0.0056729975627399,0.0456243918849738,-0.141294757548169,0.0930220206696283,0.0453708457124103,-0.0579469308590254,-0.0744552483013644,-0.127855899862853,0.159633006701472,0.223456776976693,-0.238774527813669,0.145649144450478,-0.0967280670258352,0.127759653654676,-0.0200063375620434,-0.0973407575908355,0.248633066897201,-0.156452320278273,-0.212869592013476,-0.111418169868404,-0.0800955674995862,-0.322727390862906,-0.186158243318958,-0.066431765091554,-0.105985436752316,-0.150829338489848,-0.0604572591694557,-0.474678962004292,-0.277215611380668,-0.049740581341485,-0.0774843175246441,0.0825007631837699,-0.344056739961105,-0.0972445861499599,-0.14365191179848,-0.224088529093972,-0.2303216417991,0.373986673138891,-0.127900986052232,-0.224053809584787,-0.123415408932768,-0.0377597608475367,0.0047505724589567
stable,0.36437185406802,0.291469041359098,0.382270490816266,0.239746297914717,0.25162062733341,0.443998533901486,0.0633003549450551,0.267778536342874,0.242241228949729,0.162518518857272,0.368611662633141,0.0484967736518892,0.357827941340994,0.254205393487318,0.176939663903906,0.129560694629831,0.128811199185228,0.587183421521584,-0.0124203932624562,0.132110872222452,0.445527169245933,0.158118872330213,0.0460055474565349,0.143575189588059,0.123985570740019,0.21001884567694,0.390299552107378,0.210252433249667,0.229685168796661,0.363347232163435,0.200515969016405,0.356723526719468,0.298738386064223,0.231765431082589,0.0453506408939073,0.255231816031595,0.0579933674161318,0.356524690670652,0.125153467129566,0.379873522987833,0.253644805205188,0.378906123047271,0.228465000366923,0.0650243278568009,0.312473748852494,0.249004427914723,0.299295212839111,0.377911542599855,0.269260260745176
stable,0.0533135636400345,-0.0617202823665126,-0.107355715731544,-0.0207841284979815,0.081747214304838,-0.364745800524529,-0.170929225788828,-0.116028380417981,-0.0677785021604737,-0.0202459490400817,-0.0347428534060382,0.283634332674501,-0.292240965624292,0.160288571793761,-0.0031714472123095,-0.193141873890748,0.243846842807083,-0.220746008059026,-0.119599083069429,0.0685546761662186,-0.0948796515223447,-0.0957269621279027,-0.2894455040229,-0.229817791481602,0.409985661753052,-0.254067967942402,0.0352527452314646,0.280362002249692,0.0979198403852361,-0.0972541936751734,-0.0126698417483002,0.0266654138971098,0.0348716710480183,0.152096075890871,-0.0571630215516061,-0.0929360837989796,-0.261970647576785,0.0261769187331359,0.0876173966103818,-0.243493902917482,0.0021793216319159,-0.34594822764192,0.0064121587176173,-0.030973006206809,-0.0485231827778554,-0.0173940688255185,0.0491180361884702,-0.126901302930538,-0.122810394879265
stable,0.0318437932107611,0.0789413536328238,0.0219215448170425,-0.0710562639406215,0.0948244391710727,-0.0531722077140125,-0.380617296394542,-0.065836224853505,0.119531257481766,0.0385065486084405,0.0719631474071336,0.10031777990168,0.0276861673335302,-0.212604840074847,-0.0574565622174507,-0.187281221711138,-0.006133830352449,0.0535575840137696,0.0312562288559513,-0.174557567585829,0.0421491752395504,0.0318856170153016,0.0889792151682717,-0.0365108040858974,-0.14369807782837,0.0036029486493129,0.0732373708422288,0.0529481000481158,0.0747542418800093,0.13645590722762,0.0507485049304608,-0.0119767159756054,-0.0910749118561318,-0.0531587720378548,0.36801470524986,-0.0303196594607676,0.084596049824462,0.0723320164485073,-0.0609720901616243,-0.0348911408559916,0.100229107686785,-0.0881118571377924,-0.0265479282909435,0.101375753876003,-0.117115148709051,0.0265045735581053,0.154780179139289,0.0876217103170715,-0.0836596696487158
stable,-0.0003797920991629,-0.0425721759359906,-0.0823181226830674,-0.178427123203289,-0.217248584471537,-0.160406034121519,-0.168598142831903,-0.0430438764012702,0.0063147372907708,-0.354469029112716,-0.0219779795451719,-0.219506769910443,-0.0687645332074429,0.0142007298069955,-0.0667514532314182,-0.328561030717218,-0.120115328304762,0.0035061470653801,0.0805419281162908,0.0444566539637596,-0.0341818773779236,-0.0733152274747428,-0.0519049032296115,0.0431983815992454,-0.170725152838735,-0.0383430988440579,-0.173803724856185,-0.0812027820686115,-0.227862755006423,0.0289800177508284,-0.175258213228169,-0.0659741941198216,-0.129391707045309,-0.0759785335557576,0.155058258864171,0.0453741845705229,-0.151266889639876,0.178196873585335,0.0065930893537249,-0.0910002264425598,-0.0407741642219278,0.0380872883728911,-0.129427714378355,0.0004064513647296,-0.0046896990130777,-0.0640156937433517,-0.0706924369357334,-0.0358760777717512,-0.169961948543546
stable,-0.0870078469157401,-0.147882326272638,-0.0195708263780362,0.113212426301281,0.170274416998424,0.308457104962901,0.0601124681851605,-0.0299275630981123,0.106969980865939,-0.0513480543506234,0.112398402620456,0.0574157597959062,0.0804273057894133,-0.087215847881454,0.0194775746360814,0.361141557892522,-0.377630227593339,0.274971510648283,-0.305132852389174,-0.1184117742972,0.0037054029578926,0.241517604146455,0.0879216343571198,0.0272548986851676,-0.460643163064523,-0.00778814361813,0.143700886810614,-0.24450586778593,-0.185001423690679,0.0317790589361259,-0.0301115878251756,0.143739339897698,0.101070230252435,-0.21548322611204,0.0108168504746721,0.31123042618838,-0.053234594677737,0.0326442783925805,-0.0454802491828395,0.15232059041809,0.135236865164806,-0.0299843205134884,-0.216873184671739,0.16779785191522,0.105029818728659,-0.0629892996410656,0.0923805650238837,0.106570825163515,0.155587799694861
stable,-0.0462520258244924,-0.088149766767159,-0.0498089797109967,-0.165155529508475,0.114506666687124,0.0664529587869524,0.0223735043804083,-0.090338289662532,-0.0497513169989712,0.0323782631234186,-0.182502682313277,0.111358711043779,0.129610612010968,-0.360238679953511,-0.156570344709106,0.105505991198774,-0.528573906105965,0.193429459039074,-0.377532845930482,-0.0195787994076631,-0.179297425155062,-0.0225067042825182,0.0328067355645498,-0.143959987158885,-0.612163062328705,-0.0966158468304155,-0.0431554272274577,-0.359994201575047,-0.375010599019434,-0.109358697081104,0.0136013231892699,-0.0400799270675379,0.0662278566308168,-0.275126880956444,0.136376298925669,-0.0607148147885976,-0.190292886068077,0.262015365812087,-0.195915985078501,-0.0188054837903579,-0.0459700864557377,-0.163246068284347,-0.0560167692881416,-0.212420592036268,-0.139313782407875,0.0308112235702846,-0.0616637329111791,-0.112690702707586,-0.355268940508369
stable,0.19605891177706,0.197309215221089,0.198550170618389,0.225877023990217,-0.0175293517260157,0.177886385632451,0.413478353000601,0.164941770941106,0.0744096459834777,0.24588310930482,0.191244749902749,0.0928231367247998,0.195007689134821,0.0835335845195572,0.122679173113884,0.0726427825591599,0.0225723131508766,0.0926507849640154,0.0743830926803922,0.330409091016011,0.14271174045427,0.1506269398764,0.0508676844641039,0.125552522112549,0.0774323272024576,0.137815048835,0.233785273688644,0.0829941734751539,0.105456044594346,-0.0686144942248276,0.121055391456964,0.0944983353973925,0.210979404221029,-0.00320987574917,0.0708599526655789,0.212682818340703,0.0622459589185976,0.0369994541139314,0.190166089914132,0.0931550873860482,0.211326403157272,0.108527649426692,0.132954103484713,0.0019336703062834,0.155415242652249,0.130782158529774,0.0608683885685419,0.24997135166967,0.149710798990258
stable,0.135588836102753,0.163438659465766,0.0348567377004989,0.0375789448688501,0.214071734405384,-0.246979030534983,-0.0705406915076551,0.117392162121324,0.104459038110284,0.110036695995486,0.113571812555928,0.0500646540132205,-0.279283149149029,0.212088086061686,0.0569197731774758,0.0161331894090357,0.589989061613748,-0.385110567529586,0.219726807792301,0.0395154455967933,0.0400012001789946,0.126273804321782,-0.0072484841969401,0.118792609528315,0.389883810712482,0.127076614870624,0.147519195143591,0.406391150701793,0.223102557665237,0.113496513416593,0.103125142228258,0.104942828968983,0.0848655693368657,0.308428188945037,0.0201858353260539,-0.196143169554206,0.168565717797852,0.208203153324228,0.11982360048285,0.0890711042020276,0.136991606617914,0.0909902511347688,0.152065546011556,0.0610841905752149,0.187768769793199,0.135036206469011,0.203211989526376,0.133487287158471,0.164559593558109
stable,-0.168655891102913,-0.156354713033041,-0.186741199203847,-0.0754417311303783,-0.11635428807618,-0.36514368900431,-0.305961818170504,-0.239054922478922,-0.176554745824096,-0.207275772223172,-0.182304577316446,-0.0013637284492879,-0.349612000733303,-0.134605476058446,-0.129439090866836,-0.190897379962618,-0.0622597612672324,-0.254526019964935,-0.0894711661617194,-0.224573143470966,-0.123408809268325,-0.292254317025069,-0.0828591129278779,-0.20868922290099,-0.180647023585444,-0.207746575326273,-0.15566297953728,-0.141607180592118,-0.129187534926342,-0.166048328982091,-0.19053048118629,-0.159490746628511,-0.352219904319497,0.0463233276477613,-0.159491603687273,-0.233663180149573,-0.0347963923476044,-0.0345411744948955,-0.246194146525596,-0.23251382130967,-0.279507077363504,-0.0947142232333169,-0.109054319367445,-0.062781290454907,-0.212167979457562,-0.190886207193854,-0.272564023224152,-0.210495852376361,-0.124969123082018
stable,-0.370890220060743,-0.204583887643369,-0.242285333898655,-0.196622663964164,-0.446724302822793,-0.325284744448925,-0.221819939068731,-0.139355914377618,-0.401171085138704,-0.14640425530631,-0.314285817977516,-0.357729150002867,-0.199503359753578,-0.308163985453165,-0.13385621713626,-0.372778844815898,-0.0599509667382025,-0.2295790194075,0.128691964076436,-0.111629586794668,-0.157551178377111,-0.320274682372745,-0.308064509843337,-0.375605575317016,0.0060651929549188,-0.355146257531274,-0.289659012044663,-0.220216680860366,-0.0551478558051235,-0.207599673963116,-0.320338481753396,-0.192653204338049,-0.218244934201702,-0.236036571434012,-0.0961963736430725,-0.266075164282058,-0.398659583557667,-0.138128219672515,-0.236402421724304,-0.286193733475107,-0.386921361347397,-0.0930025589791421,-0.284991521202026,-0.0914427447121323,-0.397365787004378,-0.244174322149347,-0.284885367069647,-0.30734951112925,-0.290277792866195
