group,CD112,CD8,HLA,CD45RA,CD7,CD49f,CD31,Podoplanin,CD5,TCR,CD32,CD196,CD103,CD69,CD152,KLRG1,CD27,CD64,CD1d,CD66b,CD58,CD96,CX3CR1,CD24,CD11a,IgA,CD244,CD2,CD226,CD29,CD98,CD15,CD144,CD73,TCR-Vr9,CD209,CD158f,CD337,CLEC12A,CD94,Ig-light-chain-2,CD85j,Ig-light-chain-1,TCR-Vb13,CD101,CD88,Podocalyxin,CD224,CD258
progressive,-0.0562909528403773,-0.0531268866846479,-0.124843900793844,0.333221057171524,0.084696067546212,-0.148701142029475,-0.252101131833416,-0.0891098159013999,0.173919699125735,0.018893798257128,0.0672932756242898,0.185632609491875,0.0448603514507382,0.0093430284136979,-0.13490792690477,0.0725547834057405,-0.191200910734149,-0.0779827485505526,-0.0467201729558982,-0.0289593572956541,-0.122660619123152,0.0185790988088125,-0.0742256809864785,-0.011165255925438,-0.170857287481421,-0.0336742764057407,0.135417593194881,-0.0264816833331539,-0.0264788114620051,-0.144159082920749,-0.416341161763458,0.0006287279057337,0.0107987923903605,0.12151530445334,0.0437529915604968,-0.215793532355206,-0.148422934692742,-0.174094467703528,-0.235991996241009,-0.159249397592193,-0.0800135803802956,-0.213764805194166,-0.273677433873598,-0.101253057544405,-0.139064691105174,-0.29482169485451,-0.077954370615421,-0.192133349031435,0.0192805242746175
progressive,0.021023425848642,0.0718346031095288,0.157102362330772,0.253626481518417,0.183362777374801,-0.0707957666732963,-0.146705905202532,0.0470699115255405,0.205263019961531,0.0210193841986057,0.0056603588517485,0.441468701507212,0.174954374257874,0.170836661209643,0.0679946033769818,0.0887899115894877,0.130727395875456,-0.302223194193146,0.191572375789504,-0.229072916496036,0.0231983171685747,0.163611583493765,0.105409671270815,-0.27060317522866,0.294712542339002,-0.0060612393714133,0.123021619868373,0.121450265079162,0.121692953400469,0.019194772462324,0.203909098322552,-0.25756390359667,0.285260068017268,0.099867324084859,0.407553029581646,0.1024758127591,0.0557873417627962,0.0337081849554818,-0.323930813555367,0.14228433383527,-0.0082252844048949,0.0678444750760198,0.146316381646959,0.132383978336813,0.21422324630743,-0.0383720925469696,0.317126650645935,0.203944600105769,0.159969127443304
progressive,0.141350368950991,0.351975866702524,0.156416374185265,0.410607375348083,0.134905520763039,-0.120810448125964,0.167454204556226,0.0387671873191368,0.121898408005388,-0.131035983277728,-0.0246566965921592,0.0692472938654283,0.0719523467618738,0.0416013249362188,-0.0766760885203367,0.297986760298578,-0.100165243849387,-0.292775060903879,-0.106773567589092,0.0062006685877384,0.0536409192291286,-0.0641109501828218,-0.0466312542096204,0.0004887153837326,0.483728596974731,0.0551934568797881,0.470183538360742,0.30893141082658,-0.0811590366806691,0.0664156937429703,0.0499955265766719,-0.125056284503437,0.0452733108148397,-0.162290155585107,0.0465236920425813,-0.0059451424538098,0.0026040631205457,0.0085618292187515,0.0127276362870229,0.313469416442004,0.0097877969992733,0.0870321033213274,-0.0600405122745253,-0.0591242885860876,-0.0862435748844425,0.0690987407200485,-0.154009126988209,-0.124846584485087,-0.0121354180581456
progressive,-0.0162795870793726,0.277152782227181,0.365615496174129,0.36866901326007,0.190022421169675,0.117326261695648,0.467684981892993,0.308239989222928,0.179277549862403,0.258866168541966,0.329096700244222,0.0844713450067384,0.0038040355515961,0.297898364712472,0.113866520123685,0.204225042632821,0.346496993545783,0.429943031703967,0.127389111809998,0.333267199844499,0.31003679314451,0.2575627619468,0.29333496780265,0.422170441689189,0.118016344995946,0.245119973710489,0.242109265694174,0.236478715297565,0.145220214528304,0.250153559221505,0.0784666244706386,0.275416410809759,0.0898477482176069,0.122846463131825,-0.0196137720041051,-0.148057424735834,0.1234537591263,0.239263330086279,0.435390704849932,0.185295111903559,0.308339643216977,0.172834289257253,0.35444033167583,0.170402780277309,0.351389947778666,0.406269407727461,0.188175089417536,0.338123930336504,0.219187281627902
stable,0.132691613619856,0.268580123481847,0.469361034921168,0.0706049441573457,0.14802587794477,0.427580336533555,0.237307254197792,0.385841961533192,0.275859191114965,0.337327813670169,0.287349721137166,0.104149617877941,0.304069230168601,0.24834009476125,0.276062472787621,0.335954016401368,0.277428120944222,0.193279127517947,0.278925188721696,0.254105009096005,0.305485185587695,0.298330064422288,0.484964905086581,0.190614710782163,0.524868878068048,0.327322308598331,0.329499832168517,0.502138393196315,0.463820884839644,0.479218103175393,0.122503877281295,0.227060960723153,0.319838620596061,-0.0016746450826957,0.328180570961308,0.410292653235956,0.33580128238625,0.352608763616349,0.277053671831822,0.197903701741654,0.410225807017447,0.311188035345973,0.347921425939123,0.25244113257118,0.24383429337822,0.302358305599217,0.331131270883957,0.403253104055472,0.367769418663302
stable,0.152130663609538,0.169227593608303,0.281209721613376,0.234485430505983,0.347078178068519,0.278025066586923,0.478522537883803,0.26827505376875,0.352715556199458,0.17321379809318,0.176540088191163,-0.0217849680466243,0.407427717166431,0.361368374746623,0.24834174744842,0.0706367341062146,0.223261403020519,0.375590529569639,0.3603091155703,0.155264040518423,0.0752694534135218,0.284119337845285,0.34972041915443,0.18579983339789,-0.0513399668988616,0.220202788783465,0.122480940846425,0.16393003957947,0.326954435067796,0.0677999187333083,0.276938478115836,0.0982785463358171,0.2982734626362,0.409853863123849,0.196928359299589,0.285536257723148,0.499260257784948,0.125208838133672,0.159000081145509,0.183306171680703,0.300246671373203,0.391347799993229,0.227912050429019,0.380601432860509,0.165306405863917,0.291900275702408,0.2422507431282,0.245857177822789,0.294181322832458
stable,-0.0816922897041048,0.0373285328972528,0.120519499894938,-0.346849209735983,-0.130573475208458,0.172998828823677,0.103418236386466,0.0494193318969024,-0.232625169988182,0.104299890735421,0.0142597360129958,-0.0517176989759316,0.0891064752914513,-0.0992203718427837,-0.0298438581561363,0.183748418680398,-0.122474856972188,-0.118684191989481,-0.0680350083989285,-0.0314844662490862,0.0506750734060659,0.145890712874539,0.0325142336445034,0.011180995848203,0.269481804305518,-0.0222226983106747,0.0395862082488682,0.0401371530780751,-0.0021934886348223,0.13523946753955,-0.141781644990785,-0.0433138205510646,0.0547359121431989,-0.184684888751482,-0.054075269609191,-0.0593464161121764,-0.0329009075716058,0.09196106520261,0.182642606308819,0.0549033481299845,-0.0503004243562285,-0.0463149905591128,-0.0253222656065374,-0.155290283116536,0.102886049261836,0.101556714870798,-0.127732136283545,-0.0442509157070028,-0.023532739574426
stable,-0.0718910588448327,0.0905386101645745,0.196244386566458,0.147431032148187,0.111025821052414,0.496165773776702,0.132127868367564,0.195313178382401,0.338106313583005,0.2068367996882,0.240997144813423,0.206414695919416,0.164615533341308,0.41101744761327,0.156983042201124,0.0787954958588352,0.0456248368550509,-0.148510713543164,0.287625733159114,0.0674377144907449,0.240411925815228,0.239290749856599,0.247552543972623,0.152214500937404,0.100020404510198,0.23050814040567,0.023192596309413,0.151490942335878,0.392523233824575,0.41169480630588,0.0772063332895256,0.211850292777354,0.14427559528094,0.0163555681503367,0.0934571918417706,0.206184080845009,0.190548418447865,0.213959058020068,-0.0276417110048225,0.201037531130698,0.171013886779291,0.185431077902381,0.150009393733316,0.215998067941832,0.168867164351308,0.160556360857556,0.177291083735013,0.324468596586847,0.316685103064128
stable,-0.405997433536168,-0.0967401805713817,-0.130762451847448,0.234307758249906,0.261577805562446,-0.205120347999262,-0.130868588638539,-0.100101039645042,0.111563225111655,-0.103138811459726,-0.0438013203638614,-0.0433250790740606,-0.0612031506559479,-0.0852629722473,-0.0981402003224288,-0.483763149790021,0.267676035551432,-0.14075662865225,0.0196085002611989,0.158046764467599,-0.14770211788417,-0.145873916785615,-0.181596336819065,0.0340796396895739,-0.570225095287551,-0.103830137633541,-0.319110898043629,-0.31881261956098,-0.161202473635889,-0.310495788108249,-0.0445916893832989,0.0133626199941609,-0.187804804578734,0.178542201932782,-0.130898716066205,-0.153129857785988,-0.158044831990296,-0.0822437606156166,0.0583133780962304,-0.0207342763586718,0.0448100833730806,-0.0857085336793344,-0.0857035468147661,-0.0418656412665506,-0.136617675854761,-0.264954080270948,-0.154290687944808,-0.11495017475564,-0.136894664530834
stable,0.0143338260651178,0.260831503539363,0.0591434578258968,0.0470567162187503,0.0881955317088452,0.127858980523516,0.135861135976596,0.133831920951975,0.134214961025064,0.115942720356875,0.113045559206388,0.078863001502123,-0.0315817530503633,0.333134965034712,0.218637860302339,-0.138586494715053,0.0165165793791356,-0.0522948947033195,0.251889106159933,0.20297718569807,0.158735856895246,0.204167859803182,0.0855081433882763,-0.0295468656745536,-0.362940727782206,0.113117408275443,-0.128878998707514,-0.109308651282246,0.116374388817034,0.0274720901081882,0.212150557591367,0.168046070695985,0.206477490463237,0.335292675075985,0.180832607952651,0.208247731702505,0.264179881045105,0.0107618880423276,0.0040541331311775,0.0367720685420729,0.257110031005051,0.0018387913495946,0.0790339384912002,0.0545776377232765,0.168535810466117,0.156912430719282,0.219174748873628,0.0940261621161834,0.0806115030569519
