group,CD273,CD252,CD137L,CD70,CD8,HLA,CD279,TIGIT,CD294,Podoplanin,TCR,CD32,CD62L,CD152,KLRG1,CD27,HLA-DR,CD1d,CD314,CD57,CD58,CD178,CX3CR1,CD11a,IgA,CD79b,CD244,CD122,CD137,CD357,CD2,CD226,CD29,CD49b,CD81,CD204,CD144,CD1a,TCR-Vd2,TCR-Va24-Jz18,CD158f,CD337,CD336,CD307d,CD94,CD150,Ig-light-chain-2,Mac-2,CD85j,Ig-light-chain-1,HLA-A2,GARP,TCR-Vb13,CD88,NLRP2,Podocalyxin,CD258,DR3
progressive,0.119678158628226,-0.0234360105248646,-0.120851389826597,0.178963637926419,0.249204183726489,0.426177857297802,-0.126590428416015,0.0527020945243838,-0.0343808135861429,-0.0330704444978205,-0.157736773744623,-0.103661509766265,-0.138320593961073,-0.102033033410685,0.190965346559447,-0.262483675758623,-0.138647356039758,-0.0876396001749027,0.0939949921725935,0.279246515955182,-0.0168772549244321,0.0853404331391414,-0.0029343917953176,0.411852955690675,0.0745352827510363,-0.15273929383509,0.384103682023388,-0.089518771289381,0.0922084198268757,0.0953180081853263,0.304094389083619,-0.0193119760254224,0.19015246611411,-0.0302829085834992,0.0912548464752165,-0.272403413184966,-0.0486909835458219,0.0805353468326133,-0.0929490471507246,0.0010625265428455,0.107937391890816,-0.095335152048555,0.0406394510968703,-0.0459410533328572,0.214439131262435,-0.136741219368409,0.068617415386227,-0.0629414524015566,0.313460723463008,0.0885867156743785,0.0272789743775504,0.0591743910836798,-0.184934666723535,0.126995667560501,0.0487304259400479,-0.166584787052325,-0.0328732938882228,0.0048014176915
progressive,0.0628403049881991,-0.0388224481835214,0.0753715946090516,-0.189831588613751,0.318372608294197,0.0088858802223287,0.0909484717755443,0.194036612356661,-0.0625398683731663,-0.0325801066715961,-0.0407506724296089,0.0142242178398861,-0.138356235684826,0.177137665004516,0.071972749526843,0.0327943639412149,0.0796491683752688,-0.0312292029784024,-0.0431948402416475,0.0918289021541844,0.0588159354475985,0.173359576960677,0.0721563009393391,-0.0252827877738011,0.0675227922245374,0.165533539898346,0.109319668942451,-0.0592208686593172,-0.0405376992299227,0.0363278576874783,0.237751839172653,-0.0068567664569491,0.120201410480529,0.280316837654318,0.0624158164515096,0.0527384966948536,-0.136876692443354,0.0001183647443689,0.45398720537541,0.0915437165576247,0.0059124045309993,0.0988382605825084,-0.0588245768604081,0.0409923884899738,0.0051151805965572,-0.0048680653332693,0.112051205344975,0.144946394959471,0.0840439546602335,0.146580173200409,0.0258379100075637,-0.0292955981765509,-0.0380669924415558,0.109048269117438,0.0558361228587037,0.208969402257324,-0.0894384841175594,0.014683952036929
progressive,-0.166342526292541,-0.092685215654634,-0.168448575634824,-0.0702366366272034,-0.122130338759437,-0.3360997615873,0.0149818133430037,-0.0545472586320792,-0.018785166823235,-0.175416273492303,-0.0765695637985851,-0.167639773250522,-0.0224158013168699,-0.250790423578581,-0.0366068311878415,0.0278694401406645,-0.257426187663176,-0.00432122957875,0.0310931185458748,-0.282791317552621,-0.241429469573751,-0.128602753000606,-0.184120950541259,-0.191064840526062,-0.137990794699282,-0.20098775582114,-0.235495104663943,-0.0318355196644827,-0.0079554199956596,-0.205156217754287,-0.368660280474636,-0.281151452317453,-0.269246372711331,-0.079208285047955,-0.217365554841047,-0.139332774621444,-0.228979670146343,-0.038433712251303,-0.11502904071435,-0.0936353294899776,-0.0970705067627619,-0.201148072510144,-0.162000753706365,-0.218386008484001,-0.151152637683827,-0.288129726374449,-0.161066765734996,-0.0848522182764184,-0.231373260591815,-0.133349566852596,-0.100896384964868,-0.174192766760936,-0.119074188757081,-0.21912303122341,0.0134717710454103,-0.0802831290554729,-0.167410458016782,-0.174775951211613
progressive,-0.20374907029303,0.0221246099616867,-0.161853768620554,-0.197290507826874,-0.442280460486442,-0.521347309256801,-0.513976095740015,-0.330355870828158,-0.37462820410583,-0.0797240895599439,-0.208848082125864,-0.0209070648937244,0.219767461461701,-0.177033084278868,-0.436494437253443,-0.181626223956174,-0.21028036484482,-0.274629663410994,-0.259816722203881,-0.468052188807326,-0.19296955771771,-0.361927181962309,-0.245625599116698,-0.551693039233571,-0.328295353032023,-0.266346677303452,-0.605182132025443,-0.294146676462812,-0.455838113693909,-0.208506092487413,-0.482535125773772,-0.127957030607755,-0.152518567285167,-0.0542066282624107,-0.495891030812825,-0.20722635610019,-0.18114465366453,-0.287651685313144,-0.16640983738268,-0.217578880511187,-0.293356182452841,-0.30478622875423,-0.36611686123754,-0.259452173259651,-0.166664307016731,-0.250321195499149,-0.0034665190009169,-0.252042478783324,-0.336819173944385,-0.201545211562172,-0.254446495732904,-0.277604526275234,-0.115058905063224,-0.0839623442636753,-0.0320761799268903,-0.374291449449889,-0.0798555707876135,-0.191437190922388
stable,-0.174367030495755,-0.162664932862894,-0.0664615168825611,-0.166030453929664,-0.100234238238836,-0.201392466449811,-0.0751700442622666,-0.0998770466166096,-0.133375995920575,-0.238948357327175,-0.134763803322727,-0.235771475997268,-0.0044853731558232,-0.0857713023456353,0.0803705623112674,-0.453795207153195,-0.163093428322461,-0.0925578133705672,0.0826743272988077,-0.0578610449884566,-0.154244586632093,-0.0707734298243834,-0.150534071643163,-0.0604636155487004,-0.11027609318615,-0.261557452825587,-0.062778421201002,-0.0274487297386422,-0.17664871761164,-0.152584391434276,-0.206686330479158,-0.140124569244544,-0.0726054438119031,-0.116294513680919,-0.129458945566685,-0.119063758508722,-0.123877221342422,-0.0660586875513139,-0.205923521974442,-0.24496993003554,-0.0783621871349499,-0.0744979814689815,0.0166515658303227,-0.174506662968601,-0.0592431743423213,-0.108859839086154,-0.163263627580137,-0.107145679019909,-0.13972481879614,-0.138259951973764,-0.050404726996594,-0.0838031597793849,-0.144040468940192,-0.136501335554878,-0.118596919407034,-0.119894019722913,-0.193973194247957,-0.108214672704413
stable,0.0636574729545776,0.100574489093788,0.0675000915630549,0.28698076445962,0.328616769483192,0.0308983945125184,0.0571742588237581,-0.150532990562526,0.0700551530518933,0.0769346470340292,0.0362022043708405,0.0378357170482642,-0.280257284059693,0.195277368574465,0.156182520671736,0.100650255924931,-0.0380145601307761,0.0462638719551537,0.120284314447782,-0.0601088896528927,0.13237822643064,0.155656286163787,-0.0219063232110194,0.113916904115446,0.0199054007005637,0.0947523899027874,0.0577641901721313,0.0768144665636854,0.0150639575159293,0.0918238624243835,0.241352774552223,0.149202793640742,0.0003843917353564,0.0101243093533538,-0.094889207808682,0.0210806105269673,0.194079952730471,0.115793838665345,-0.04975789999258,0.177175166593609,0.21767620420162,0.234731100770949,0.146849368384963,0.0505232802419728,0.182238059844725,-0.0317279155842365,0.0008592042708172,0.146634849320417,0.0542131238557539,-0.0225045160916836,0.0930012857083887,0.105604514948387,0.202697045893529,0.161838409375509,0.0226790356020524,0.0211120390623408,0.0105335783403606,0.185079014151536
stable,-0.283779696780958,-0.0901145497878747,-0.0179653608710274,0.0601253206753825,-0.159282854452719,-0.196992341702687,0.0327954261495385,-0.241010825070002,-0.11921018002712,-0.130854404995271,-0.249899829113997,-0.138627037686048,-0.216000323599313,-0.21355482106809,-0.16516625515317,-0.0347775932010345,-0.0207183159847204,-0.169596938262472,-0.0337773223745578,-0.137584145085999,-0.224907899322804,-0.274337205429913,-0.205980672771643,0.0158582365220866,-0.190558960768049,-0.0593741950991809,-0.14543200340347,-0.0695647049921072,-0.113708593578925,-0.12413511455541,-0.250477128605247,-0.135630713919848,-0.102028454496214,-0.146352297665955,-0.176121807795719,-0.27193626477833,0.0615179927821217,-0.117752163859966,-0.136976598515491,-0.20529552558923,-0.291886629983418,-0.0890091615710265,-0.245237218046187,-0.268728335768996,-0.243842783965572,-0.155617323294151,-0.150706958249953,-0.13394661563507,-0.155866019807701,-0.1907532114878,-0.0402849572721599,-0.230332281711922,-0.23827903791043,-0.185224084505846,-0.0478294892026088,-0.254976676401438,-0.109716990962441,-0.0328056664433678
stable,-0.129207891391081,-0.0405551870409798,-0.133741275443814,0.0084284920698828,-0.136423021162482,-0.0189684304641209,0.150594359683997,0.127865643090072,-0.0901125491110968,-0.0764667779003707,-0.104681884360637,-0.128744442106316,-0.411966197090093,-0.041154541280726,0.0446774987589982,-0.0294378583476266,0.159551865308114,-0.130539937884774,0.0119079742242226,-0.050660674520743,-0.154736643404195,-0.123094797437253,-0.140529128887149,0.0968373172705635,-0.0991007676755422,-0.0143729646866637,0.259905084380966,-0.170060303696144,-0.0945637973929061,-0.0784257529416714,-0.074610215230264,-0.279215360934477,-0.109938086866881,-0.12506857606883,0.0757971359594194,-0.167366760275741,-0.132955261248355,-0.122177150126253,-0.0170690802409827,-0.169874684203847,-0.126370694027418,-0.139894809951635,-0.124788915912956,-0.0665879453472539,-0.0756740683383263,-0.121238368453914,-0.0779683545608544,-0.0753531750616825,-0.114262925964605,-0.0057827430543014,-0.200567858763772,-0.177811032847054,-0.189713111251184,-0.151613852532928,-0.125833467173565,-0.166720997035069,-0.213365469898272,-0.165167179393839
stable,-0.130710721243082,0.0139003173622236,-0.0568343042828279,0.0059696846557064,0.0781390243949825,-0.105133926953169,-0.145684696290286,-0.242793900369082,-0.107951171234166,-0.268703693827462,-0.227558552255046,-0.266734657927433,0.0165445960201975,-0.1491540962403,-0.0355711910977935,0.106644632119049,-0.147803939104124,-0.205899375871272,-0.0065661071228614,-0.188840782392127,-0.360467288824621,-0.221124827985448,-0.121837684808092,-0.0842837170548903,-0.188101586660306,-0.232196826332006,-0.18630438273269,-0.0717538712070376,0.00758765871222,-0.254937885363839,0.0630222164034528,-0.0491871754919815,-0.160250194460496,0.0126178633922956,0.179145353528023,-0.248053300626382,-0.137905954699416,-0.240060815181324,0.0843701940581395,-0.0002382147456044,-0.143659230304441,-0.0302319161869336,-0.172443837914656,-0.029633970137185,-0.126131827155524,-0.137065836975696,-0.343789498015672,-0.0213064612641811,-0.334168341422868,-0.276682814042166,-0.263259567107494,-0.0805126004461226,-0.24338452887659,-0.342574288290856,-0.0960835453155764,-0.114970894449123,-0.311288344027155,-0.146254361799031
stable,0.0183853081948156,0.0318251614721446,-0.0220976163613329,0.109124715484597,0.239674477629997,0.0935552555862758,-0.0088990648638405,0.105481255323049,-0.0488093316785712,0.0678392638644068,0.0349905157559136,0.0236022020375762,-0.130098597627113,0.0542223634701423,0.357178026306974,-0.110412302703393,-0.0614108455664814,0.0513629436014861,0.0015198544346953,-0.0944585773239462,0.0950602260411044,-0.0538018072602024,0.159170344187175,0.365065089684055,0.0479572110006224,0.028494484913387,0.05441901184646,-0.0921302655110879,-0.0003307340511371,0.0324150483026762,0.29627841341415,-0.109039047842305,-0.034141196764257,-0.0985382405413329,0.210531160397757,0.0636357093866359,0.034316202043897,-0.082868787344971,-0.0798317195483112,0.0010528166600779,0.047331354191025,0.043504424774881,0.0098803916228598,-0.0054938367202585,0.0091349254000647,0.0322626569318703,0.0621223887920056,0.0632625532816313,0.0628808726873207,0.0468580090119293,-6.55018095400681e-05,0.167917595456862,0.110596101913379,0.102838416532252,0.0148647203829648,0.0293933600526199,0.128795592627171,0.187282627682465
