group,KLRG1,CD11a,CD252,CD294,Podoplanin,TCR,CD32,CD1d,CD58,CX3CR1,IgA,CD79b,CD122,CD226,CD29,CD204,CD144,CD158f,CD337,CD307d,Ig-light-chain-2,CD85j,TCR-Vb13,CD82,CD101,CD88,NLRP2,Podocalyxin,CD224,CD258
progressive,-0.0038072586443397,-0.135500054486179,0.139208932082478,0.0665481668154453,0.238395815172652,0.0783876286469393,0.145111662718807,-0.123942600578296,0.0414718871006344,0.160429453071877,0.121068758212502,0.0427901190517034,0.020144735611823,-0.0489172593221784,-0.100810379367362,-0.0484615977385853,0.209178393668635,0.189630144924293,0.053991932206422,0.0677672695465796,0.159714607712231,0.184657738015458,-0.134392616068473,0.0199531698258242,0.0651346144614947,0.146025746728331,-0.108938181294971,0.213569006726147,0.256610856595202,0.0767605872683208
progressive,-0.0548321805014551,0.0806126343123045,0.0125480750577998,-0.234905847060186,-0.0875828204505082,-0.153722543770026,-0.0462213759085784,0.0791296346144483,-0.213002730366004,-0.213307490849884,-0.0852965714440925,-0.0906746110708764,0.0400733805942927,-0.0172298234046414,-0.213132199109098,0.077149559654113,-0.0418291414822604,-0.0950667817657723,-0.110826649840588,-0.168080538478947,-0.0283347875584995,0.0260129075421008,0.115960622583907,-0.264931037781273,0.0571046906572516,0.0467559110866436,-0.21258196145102,-0.0528495645535257,-0.0352254635932864,0.0613552105073916
progressive,0.307087194683777,0.245470374038445,0.090815829534704,0.205289577414651,0.132425925073039,0.249065629691039,0.201752656500123,0.167342483509823,0.115842625674435,0.274254356795861,0.0169323512207454,0.23153181647611,0.103394964061144,0.261899596491222,0.120303091665444,-0.0132465604647652,0.0221756577822608,-0.0047788850673752,0.187610545552442,0.161279445946882,0.0747041317535962,0.0669114449596196,0.254608113677969,0.192008135233509,0.179287684163671,0.0912101467644476,0.190077223834462,0.214239356864694,0.215195835426817,0.146399312769201
progressive,0.222078019284849,0.199051108328534,0.0906710693028863,0.0782961735581739,0.115305525090775,0.051101510670603,0.194554862948855,0.0997995880203217,0.223590475559143,0.192318234861994,0.0829586827188732,0.159142952933519,0.113367146925574,-0.018527224584188,-0.0572305703472987,0.140436488876722,-0.0879638438194958,0.0114857505565136,-0.0316055878359743,0.0505163325496491,0.0676693396637329,0.0125697664914366,0.178386459404145,0.229559341709386,0.0733206709217311,0.142826267338854,0.155715930964137,0.0510348179168864,0.132194757471373,0.144426568524023
stable,-0.219596909306957,-0.232446335174503,0.125964307187744,0.236947035553923,0.365121224703669,0.235610616526732,0.324153734155815,0.275500775986471,0.260424405458742,0.393423798196298,0.284438768312225,0.21542516535549,0.188431951068744,0.414805435456976,0.477166524574521,0.224847934704295,0.246588707729486,0.271822364181845,0.282614416543797,0.351529649650261,0.336420208539822,0.296910051721004,0.169508653523085,0.278604254807128,0.155633910943863,0.351663377948414,0.159590301348424,0.220241359560992,0.293068730483835,0.391592875403919
stable,0.0820337757278428,0.152529166945892,0.0239014717483207,-0.0849383335062487,-0.224226685374193,-0.244520484476633,-0.104937133307355,-0.19087534223773,-0.169469491379903,-0.198073444116164,-0.0676399306031647,-0.293935506265311,-0.253124120883529,-0.158964146905238,-0.242155487635273,-0.0106538861391678,0.0419243509633731,0.0751177662647498,-0.116003474365527,-0.106932437576108,-0.0026115287705102,-0.158094219431331,-0.1805087534322,-0.186167272874956,-0.305080539664581,-0.271889886690685,-0.153447082066993,-0.136090581022768,-0.165526260797085,-0.0685135649256358
stable,0.227719581037608,0.271371085255974,-0.0170140330887533,0.0235562318486123,-0.0638372559819872,0.0083801124331143,-0.0165859203800192,-0.145908800494014,-0.134465087829358,-0.242432194534186,0.0602929527104327,-0.149170484830577,-0.166846632500432,-0.0231625178475479,-0.186711575502666,-0.0676931247759688,-0.0402086954146265,-0.158382178771011,-0.1102104296141,-0.0357821313429137,-0.123367315149137,-0.103793266674205,-0.0245571126023006,-0.0226837860922919,-0.0631020574504454,-0.1262195201996,0.0495685786689284,-0.0130522269898108,-0.167058723413149,-0.0913102841727633
stable,0.295408838051296,0.30336274585513,0.0019310565955187,0.140273028314719,0.0992025156660358,0.0331495290979065,0.0624065923592737,0.145321040432301,-0.0091467776402708,-0.0436361135634807,0.0811996131238372,0.0196745744637426,-0.0408733811971763,-0.0877101769587407,0.0429072579324589,0.071919011233176,-0.141945026379815,0.0884421491054606,0.0594224802600741,-0.0237587977940023,-0.0035263472302853,0.0776158648483774,0.0926347227086057,-0.0769980645373036,0.0760183312748483,0.0100911056699247,0.0831902531603602,-0.0123676391515564,0.0377157711129708,0.0092315747645416
stable,0.546786514911761,0.570346018841432,0.0047516390983111,0.12136920240378,0.191838862416456,0.111684497741785,0.129131919404503,0.156989479633801,0.125071929788698,0.0672404898399415,-0.0133806667087899,0.125795211754759,-0.0819160886097437,0.0641508199709134,-0.155941606919355,0.0184965768696135,0.0566312745310541,0.0092035557611359,0.032052811255914,0.0674286797429178,0.174719973809562,0.0894758307642262,0.110636232844149,0.106362087524033,-0.0329686510371655,0.0265433840828,0.212905312684222,0.0664988624622743,0.0443471573784936,0.0894545676583673
stable,0.232448731565521,0.393989649864671,-0.156319201848215,-0.07015616824702,-0.294226013109612,-0.072304083333471,-0.244408920792677,0.0513992681726328,-0.161179620429905,-0.109192783342206,-0.115901414040708,-0.109180472886419,-0.10937700473934,-0.111650544974334,-0.145324318684468,-0.210346132201732,-0.127581415715516,-0.161556241530008,0.0827809649617046,-0.142100478545367,-0.0817354177098077,-0.131075418014809,-0.0465915493166999,-0.127358163525651,-0.151840540375562,-0.0938417754578665,-0.195900449856433,-0.169961162059688,-0.139710289870084,-0.130464117258479
stable,0.107439516988356,0.0167207006941115,-0.0102983015045506,-0.106168881930372,-0.0870748412741048,-0.189150391787427,-0.187088794887884,-0.0351458194750162,-0.124350918298691,-0.165477396991413,-0.214440345970801,-0.103766035622078,-0.0940052481338195,-0.175221146777891,-0.20929544529089,-0.0464836523076521,-0.195596510546334,-0.11023187572034,-0.0078577678571265,-0.188734189048122,-0.211777756279322,-0.0963069253481171,-0.204297046043269,-0.0653707953145463,-0.0957179474798284,-0.10868578893319,-0.137040142870722,-0.0351478296571793,0.018180915969736,-0.217840944774818
stable,0.556528593867402,0.442535993988634,-0.551149634318145,-0.559770852514907,-0.658889799168355,-0.633479952989211,-0.554947670564685,-0.578773323659629,-0.635258485563856,-0.59286346062975,-0.607769670811991,-0.556158679081773,-0.559567644902188,-0.691006408077164,-0.61714926957293,-0.554641324325954,-0.56621917414289,-0.669739501946679,-0.603510248507757,-0.589651625153605,-0.590717387905412,-0.59756135470276,-0.554134171271303,-0.558097330255089,-0.558619327988743,-0.613454713808859,-0.565952130180735,-0.607898997235908,-0.555740555387711,-0.574199911760532
stable,0.251251385493282,0.223688818693277,-0.0645677559415709,-0.1493947685775,-0.135832905771338,-0.159331288258431,-0.0536843828750734,-0.155703737333292,-0.106805463864218,-0.103895058455419,-0.125911000324093,-0.0871635209177678,-0.0902206653339442,-0.131889418943213,-0.181724600848178,-0.0979125141088082,-0.0385100985345293,-0.141046618111357,-0.101666626972345,-0.107636805380621,-0.0824082506162169,-0.162069485657587,-0.144953118908154,-0.0511056465903799,-0.106168070824139,-0.148941761064637,-0.0440454319545759,-0.207677888522701,-0.150662918300408,-0.098356511475943
stable,0.601252751010861,0.556695925075861,-0.260717714615534,-0.333341537674896,-0.317979888895665,-0.292288430133865,-0.431473582560127,-0.237334872262241,-0.311296595769478,-0.327824329457,-0.231624892570187,-0.289670670749288,-0.260497406552592,-0.32189658881034,-0.261547014130875,-0.282165828907609,-0.183883354082064,-0.330289759954077,-0.291425895610285,-0.197583943514853,-0.29745838959552,-0.280131172369509,-0.285635950924714,-0.250648726701487,-0.304463980342488,-0.312971762277122,-0.273359014238861,-0.240919196569438,-0.317275986977723,-0.319676682568978
