group,CD274,CD45RA,CD7,CD45RO,CD279,CD31,Podoplanin,IgM,CD5,TCR,CD195,CD103,CD62L,KLRG1,CD27,CD107a,CD1d,CD35,CD272,CD58,CD96,CX3CR1,CD11a,IgA,CD66,integrin,CD62P,CD254,CD226,CD29,CD28,CD71,B7-H4,CD26,CD36,CD73,CD158f,CD337,CD307d,CD150,Ig-light-chain-2,Ig-light-chain-1,GARP,TCR-Vb13,CD101,CD88,NLRP2,Podocalyxin,CD224,CD258
progressive,0.110137802923856,-0.0328968419358128,0.200503503085962,-0.145020378255021,0.203913751789696,0.17598660959413,-0.015464942408799,-0.0106111688992458,0.191102011094233,-0.0162255901063122,0.195625052092373,0.264796917826595,0.062452523078713,-0.0478798919386272,0.195180169153848,0.0335331993431122,0.0916276128690172,-0.161435716237161,0.0575751328873686,0.110808073998159,0.0286407666052734,-0.0388927174838418,-0.0816360824282541,0.0290113145051599,-0.120681605274917,0.202745315459189,-0.0478741800826461,0.16235414569941,-0.0294850343800348,0.0216623305056029,0.0111589817258323,0.0091783922705837,-0.0811049514898483,0.157986006575122,-0.0559066104314319,0.329694018323917,0.072647854582185,0.0009396186327757,0.136449987455324,0.0746737700693338,-0.0020195735432526,0.005044856560203,-0.154469160174194,0.0001448196293841,0.123811190937166,-0.0923079283178758,0.0042919425122852,-0.196977854436005,-0.0551427042299083,0.0333553069950882
progressive,0.0317195550557347,0.143543974696209,0.281979284701117,0.08913137295645,0.0255829249639596,-0.152008528282142,-0.0445232185512109,-0.0322961542470107,-0.0702092163393126,0.02180980672418,0.0128034021879054,0.448849288203697,-0.19288086058525,-0.179520264955434,0.13738828223863,-0.464173598508586,0.144728571321901,-0.208738831755515,-0.0002955092445157,-0.0944628445311281,0.105191450291454,-0.206077224589431,0.0232660104831742,-0.0881954250565076,-0.167738566117611,-0.0896541998989332,-0.109726196034869,0.0205288317378579,-0.0163800532027118,-0.156367170790639,-0.0122444400005316,-0.217677418064745,-0.095254299182705,-0.13043593561232,-0.116526611612857,0.0714113162562726,-0.116023621588523,-0.105990258086106,-0.103949179981739,0.123373197934121,-0.050376208045638,-0.0274343215588048,0.0116770607189666,0.0436978572711233,0.0530572087308516,-0.0243013481447195,-0.158534705973819,0.0257517258068121,-0.022224544361849,-0.0183801801185545
progressive,0.0356211590646372,0.0155264447986531,0.180020215056374,0.171185211768965,0.0848730706815097,-0.054202965758459,0.145734847455248,-0.0711982147183147,0.221655569180719,0.116027204520695,0.028995434726163,0.148494206702738,0.489070288509573,-0.115572654920207,0.306856280583413,0.100166041033018,0.184005986066817,0.201218382577375,0.0812277318743623,0.0765651231235093,0.165943216508979,0.115786320037267,-0.0598027377387665,0.0346324040879396,0.109122661641153,-0.0891528391045951,0.0794524121152901,0.0717213622416882,0.1608166287995,0.0885606122206616,0.196823567965914,-0.100616033418555,0.008131054532733,0.298537362008717,-0.143090455830512,-0.0720764521922869,0.0138787979501615,0.153745240020157,0.0718921445027968,-0.101018487379306,-0.0115248804257656,-0.0622957344449515,0.115014989444153,0.134746491906383,0.158785792199614,-0.012705344738533,-0.0219573613951631,0.110336249299464,0.143544959495249,0.0586553172152672
progressive,0.589230972222916,0.241167348016167,0.244711624830781,0.543309399380591,0.177713155860863,0.483279316742092,0.473251154202458,0.404278877294089,0.332340497267584,0.295810935620431,0.167215891945489,0.0116315702443035,0.119613396157644,0.246399989501074,0.460448590125316,0.512378382763046,0.188715235463065,0.433060330164465,0.486220362956615,0.410204748441839,0.303138519823261,0.443361249045227,-0.0660256531160444,0.236379877403145,0.421437189036372,0.402577593492161,0.414596716945057,0.26523908682967,0.32243871557043,0.41910109149596,0.296245464619758,0.531417127997824,0.229170373249631,0.191804623010737,0.44356628451273,0.198093569260374,0.228884280744109,0.269785297767877,0.243396875011946,0.437610314049047,0.25742514539101,0.411518282832525,0.415899418216003,0.447230532082485,0.469555839308514,0.384710044490724,0.353271929769776,0.242930067451506,0.406297571993415,0.448311342426208
stable,0.170485355032542,0.274536119688974,0.361828173198409,0.170942941720831,0.12041584342211,0.0597748914991362,0.114143494644986,0.0571895724943184,0.320006155249177,0.269799722245143,0.209954035141161,-0.0195593889683373,0.468655291796856,0.0835416088923789,0.294793252812725,-0.0065864202664774,0.17795241309584,0.011228506196722,0.113972447557082,0.234679661732076,0.10445789622901,0.0426884928990839,-0.0934869408929109,0.0771853584751142,-0.0366693196925749,-0.0180517629466148,0.146076775999358,0.159623651864198,0.140634544319743,0.0007394552569875,0.0650674970475134,-0.0449832465341363,0.104896410650949,0.133618902080454,0.123015986646923,0.130263745385506,0.126815510784059,0.125870733132046,0.137325177750712,0.170587088206701,-0.0132973329301245,0.031213225726173,0.122194291126222,0.159653959898344,0.191278438798113,0.107940087912648,0.130899387897451,0.169960141909055,0.191885206088634,0.094647259312998
stable,0.253767857897183,0.131143503420301,0.160616808763549,0.139888060801637,0.425982260533916,0.242740858681603,0.171053931236636,0.0606835272983481,0.226575714913552,0.195835932052952,0.356829281641299,0.239978566862511,-0.0783166744739924,0.0565773616882815,0.08890026028289,0.342195098834183,0.337767106356251,0.313266305807653,0.256326801907186,0.194253611945817,0.192867011864536,0.233003619608115,0.021141315009826,0.217749937021953,0.0847121942168873,0.194872623975411,0.258233878428435,0.0230955787603282,0.27503715640727,0.0794560328260281,0.113579839058139,0.26399767133794,0.205838674361083,0.278340375729483,0.23573252929752,0.257811488567733,0.479342839807907,0.23187074112906,0.13563601160359,0.293690091058229,0.285764557282192,0.128976033310948,0.264011287370967,0.320120992414917,0.193622570519738,0.406504201451491,0.246912887108317,0.285946437916745,0.228311303677336,0.385234480120801
stable,0.125148262208259,-0.470519830220475,-0.0302423416064087,0.0567135810038309,-0.0591555916077524,0.0868849411643752,-0.0652013578221174,-0.177239124279348,0.0005008416841626,-0.018679162249889,-0.0477861194705434,-0.0477328321116308,-0.233034095487727,0.106018605325983,-0.0685055699557779,0.127234399878102,-0.112476830526467,-0.0663779069219091,-0.139836804207302,0.0594686890853538,0.106523736570359,0.0374358437920535,0.256446216649746,-0.0903400996542645,0.117527284402829,-0.152136672704286,-0.187231166983255,-0.0387321445242232,-0.108708574605619,0.122657897941904,-0.144985106302011,-0.0273651501382002,-0.0374107225367045,-0.0792257010412399,-0.283673495054948,-0.138143950959821,-0.0513944052267859,0.0163733460238831,-0.174218215186561,0.0304407739029495,0.0152198211509997,0.0215422818020176,-0.165046135714624,-0.114598351869609,0.017871609136814,0.0044825032770559,-0.113973764347396,-0.152134518462697,0.0697681308268809,-0.0678363086426069
stable,0.110817519320936,0.0758043194828227,0.0531052368046171,0.181647540067885,0.0033282946801495,0.0915844703199087,0.007589546808413,0.0904984197620449,-0.0827327491521719,0.200213470365314,0.106646951580217,0.0406803373573156,-0.0991047980916658,0.287983689981297,0.008869194341924,0.0813368068447022,0.0021094458125804,0.0822754010950396,0.0935465143316846,0.210615121409934,0.170670630379084,0.0380373673277275,0.250202800144802,0.161622735385389,0.108101168812535,0.158548204430925,-0.0304858260460019,0.188549779739558,0.19033001838421,0.121309859378579,-0.0865655077969185,0.0263310457525039,0.139697522928949,0.183080116594563,0.0011365450223347,0.0286257514612589,0.0896796317753078,0.127777347193882,0.0239944684513402,0.277003597541545,0.120991186159291,0.249458777266237,-0.0184859001267994,0.112159921069999,0.0395296518685244,0.0694313136583885,0.0662879065652058,0.187089936733434,0.123673779976105,0.230609844107317
stable,0.116392594624094,0.0546991836530899,0.0697332103317835,-0.0414269119128644,-0.038388722724062,-0.0924191571514437,0.0047472366311659,0.19217118099879,0.103707299951057,0.0483363802935612,-0.421680518752217,-0.100406635954406,0.238776567554622,-0.427768187508327,0.350611649930959,-0.0070652579261164,-0.0541131843811247,-0.029033178784324,-0.0830355675892948,-0.0729598879918727,-0.043150721423391,0.0338957585427267,-0.555900692634093,-0.0369772781247056,0.0206964701015677,-0.146675962081683,-0.0253727520746424,0.0686976742979452,0.0808056995714519,-0.204178615679132,-0.0527051839159579,-0.0703271531257214,-0.0818173608710311,0.150679001539048,0.0144153316564641,0.288210126641872,-0.0085223715353939,0.0080220543872305,-0.0817441668553425,-0.0222853210766794,-0.0205888257425739,-0.032164769385687,-0.0498239638562451,-0.0504999236650921,-0.017762474510888,-0.148266212573616,0.0057563908119915,0.0152099804599433,-0.146366321084797,-0.0200641978671868
stable,-0.184551595752985,-0.180120330323357,-0.253022939304455,0.184752463526482,-0.0147978735735863,0.0162954391798443,-0.0316892206095905,-0.104309746769599,-0.230376971458041,-0.0592631506773891,0.113029250223879,0.0863709202641587,-0.402013831614275,0.470173635505928,-0.298144866715974,0.0745701659904774,-0.0770807399733759,-0.0262783733789476,-0.0289148105492855,-0.0305216638497985,-0.0597001569295101,0.102947399542791,0.574582088684092,-0.10368794459257,-0.108764773022891,-0.264023843599074,-0.0914126343840111,-0.0063518225028794,-0.208572535486588,0.0517542929763261,0.0796175307363674,-0.111498440543338,0.136796363636801,0.0485762260970732,0.109869780950296,-0.126485963450359,0.0080477776544984,0.0159325256260066,-0.0524958566818369,-0.0170951499780508,-0.103091344846338,-0.0532859480768197,0.0905680110444236,0.0247402212921777,0.0958943199416183,0.104287151004778,0.0610427080438269,-0.0311326121267394,0.0166209691178188,-0.0376433665733012
stable,-0.127485071756707,-0.0055502394981419,-0.0207472742122469,0.0106958065543635,-0.097476704411372,0.230931047747735,-0.122907459182159,0.0076049931688669,0.126653290131605,-0.142371774647992,-0.134472311587072,-0.242990772778799,0.0414281587793062,-0.161332381389142,0.0408570855341568,-0.119074923648388,-0.018115211504693,-0.104639894018104,-0.169333567743523,-0.0717626337604695,0.004776862006594,-0.148169071314608,-0.027391910285973,-0.0328150411443531,-0.0517339475376015,-0.182946118581734,0.296292811664734,-0.0335161659889345,0.171276240216787,0.202757862032707,-0.0248280844344681,-0.0893340624852863,-0.101546536629211,-0.0762502687639841,0.0942144464141183,-0.153579646962908,-0.148270429252958,-0.0857326528926686,0.0201088021936909,-0.0816413331298834,-0.0566408285731,-0.071822450216146,0.121194019299151,-0.160347316047509,-0.0867520273452979,-0.18254590683536,-0.16447657523585,-0.0578785173389051,-0.0391011038799846,0.0576244268335653
