group,CD274,CD47,CD154,CD52,CD3,CD33,CD269,CD90,CD10,CD45RA,CD7,CD20,CD326,Podoplanin,CD5,TCR,CD32,CD103,CD62L,KLRG1,CD27,CD95,CD1d,CD366,CD272,CD58,CD96,CD178,CD11a,CD66,CD244,CD169,CD124,CD226,CD81,B7-H4,CD26,CD204,CD1a,CD49d,CD73,CD133,CD158e1,CLEC12A,CD328
progressive,-0.13767225365482,0.0743199682667235,-0.0983769424863332,0.131524347788015,0.378365714069381,-0.0621619329309626,-0.173835384596146,-0.0540423916961264,0.144819399135402,-0.078698239995035,0.232962308517734,-0.193414294972035,-0.405247122390424,-0.0822071122134912,0.0994067838289673,0.0213937410290635,-0.206142858292161,0.0776362761775282,0.0922863766781602,-0.0290604678802136,-0.223477117916147,0.163770387370705,-0.434306667276014,0.0208132835679802,-0.0766537137641514,0.0414478454269529,-0.0783458880937849,-0.0332629896265902,0.166224601827598,-0.0237402428529061,0.155092202310082,-0.38031178700205,-0.115708276639095,-0.367961685166829,0.085460115028818,-0.0319884490409098,-0.0084130268229751,-0.362617283875619,-0.0566407754600542,-0.375379621631655,0.212449298191902,-0.321216406993946,-0.235559576143006,-0.0046642555324643,0.0308003680165955
progressive,-0.0660824063661139,-0.373933137123129,-0.425738689789112,-0.369680369841193,-0.309743487621712,-0.122264015658783,-0.333994776983542,-0.282680088480344,-0.383380688839781,0.0006023666583978,-0.072811414716397,-0.368167106984957,-0.11169352075405,-0.33970542490914,0.106354503916086,-0.37451390258045,-0.15115797679747,-0.473898282843728,-0.117465007122435,-0.204922411847261,-0.454470476319837,-0.0583748403121297,-0.2056607380354,-0.428217704416586,-0.432921043215635,-0.407025019412265,-0.446381459772354,-0.422349360426799,0.0007891737224192,-0.0790227141998754,0.201652469998338,-0.0351635364772797,-0.397855808458268,-0.368976082161981,-0.156914252095672,-0.39439857702266,-0.34719674497534,-0.171584154238365,-0.496185008394677,-0.0264376071884427,-0.580725625866227,0.0012065743533068,-0.380002272863371,-0.0355375833449671,-0.400465347965829
progressive,-0.007342683875812,-0.023795337103735,-0.178236173165438,-0.134828428088411,0.1087407694107,-0.125837684842562,-0.0427193271015951,-0.18348137708213,-0.0646473919420347,0.270385368788396,-0.263585366256942,0.0751216088245661,0.0649259627798129,-0.122695952775683,-0.0943422082369151,-0.103602529348895,-0.0872240184012878,-0.28064703824024,-0.342860305197658,0.10866147597673,-0.183773564271381,-0.410721690617324,-0.0791922681760523,-0.168569379086013,-0.135727437164498,0.0006489782950948,-0.0168589823543352,-0.099729620206144,0.269078974343792,-0.0642208815099133,0.166423903102299,0.015463402301277,-0.0873020963898959,-0.0823649588208117,-0.0182030031129447,-0.0343194480218937,-0.393902931290427,-0.0032662096741641,-0.0163805612300181,0.0313719017523524,-0.191023302934218,0.0558148996300876,0.0890802045138998,0.0380056036868896,-0.0095370346894794
progressive,-0.522914233052425,-0.240265505677978,-0.0398859293355395,0.0587099481051496,-0.0685763759642677,-0.371568171499779,-0.272342037014506,-0.208546924504843,-0.247438668361445,0.110796804516989,-0.145404694618437,-0.19666416473603,-0.0393002592793731,-0.413972843840941,-0.115040941361856,-0.271325547468721,-0.393587232023483,-0.0866881178584882,-0.291202737364739,0.136933053713636,-0.325534541978957,-0.111870333270921,-0.0487426973374615,-0.0232721013944975,-0.309485301700401,-0.206005113544075,-0.0632051415824473,-0.0045621073356593,0.433604535053891,-0.450303246071607,0.164367758361182,-0.0983106341309586,-0.192451458755819,-0.172162338387572,0.193845674957982,-0.308658534903835,-0.34280670924537,-0.0261209692563265,-0.0843179455312263,0.282119605519128,-0.215564904129775,-0.0611076360412506,0.104245060964208,-0.444781909699855,-0.1691293155515
stable,0.0412795225452585,0.0646757647281075,-0.0265515525515707,-0.0351435271521613,-0.108782256453378,0.0070247507237568,0.0210226306580071,-0.167035839557635,0.0854009764798036,-0.158527242832821,-0.24615127387822,-0.111290875716753,0.0195865230715846,0.0266616204032357,-0.0826199850000702,-0.0423516087601549,-0.0661115930417794,0.211817629782731,-0.319188277216477,0.176869956973962,-0.140032493522205,0.350197088164773,0.0011385688670508,0.0513969948946641,0.0933951396907637,-0.0474741990749559,0.0887099788154117,0.130183219411435,0.444270310220248,0.135986036093763,0.192024058224847,-0.0804954780676194,-0.0916322607478481,0.117264382178003,0.102761346569539,0.0483317843586852,0.0877995975446916,-0.0568948162212985,0.0410998862977252,0.167213470579899,-0.30669942587162,-0.0748329590761795,0.0037804250473246,0.168291342452138,0.0438762673135684
stable,-0.0720338420799731,-0.220362457666348,0.025409259007658,-0.192102509884561,-0.23442902272725,0.21212766808938,-0.16602852796747,-0.328338831617999,-0.0688788388317912,0.0208306102600191,-0.45695719926609,0.0277637265341682,-0.0769990751936698,-0.107341719125466,-0.488352718868795,0.0665197115635512,-0.0482063503355897,-0.0617318214973575,-0.222437020921433,0.247426828048072,-0.311001595307469,-0.237949741472163,-0.112562564379361,-0.153447958203553,-0.331905822973014,-0.0211836864224879,-0.265982370567022,-0.16690362017606,0.221599830727994,-0.110673855894677,0.09299049671642,0.100649333744802,0.0251043921289808,-0.0713947413736916,0.025232581645567,-0.139307599551043,-0.196028493062239,-0.0133684690680175,-0.0819521996464249,0.0948897118965083,-0.0816498020313974,0.0019652421870695,-0.214892694083557,-0.136217435903281,-0.10000767023947
stable,0.106020818553401,0.077062443274145,0.0523303631044361,0.0193796757037726,-0.145112613683345,-0.0002785765213315,0.105385474402228,0.135931866197785,0.278855796752339,-0.402524611023741,-0.131886202148712,0.111560978995233,0.115370906798707,0.207993912365283,-0.271451680728897,-0.0228150367050251,0.149038406552046,0.14964009376258,-0.259573199542807,0.419155613311429,-0.0779385453459376,0.13681088665463,0.180109425437823,0.152160233545106,-0.0037293443987542,0.116977219359813,0.263598198141077,0.131849145126103,0.543472632359142,0.0645547359855225,0.0802721606787445,-0.0397741229338222,-0.0340082746605734,0.17036997734007,0.131370218559764,0.222830698975428,-0.135660633377864,-0.034949196402497,0.133466944391257,0.117535579149523,-0.297069331612105,-0.410699703841338,0.186094644798358,0.238308878544253,0.175193730810691
stable,0.0475202158813944,0.271783171849444,-0.0056929968209263,0.176914876000617,0.309275700856757,0.0928484554326268,-0.149377839801254,0.0957666596485732,0.0315606506938041,-0.219964830746804,-0.257003735973834,0.113255162381158,0.0226938857485093,0.0129347334137602,0.0801344976620964,0.0027631250507543,-0.0333852786278063,0.0705907992703905,-0.440747857679147,0.434910502200473,0.222791087002116,0.300511316689216,-0.023853117848507,-0.0117391486621016,0.0423919444238326,0.101202675098751,0.0549208580952976,0.104026505205057,0.313044387374806,0.0371744790842992,0.200640373985278,0.135365614078317,-0.0025290030031232,-0.0573899087943181,0.393343149217766,0.0114309505594921,-0.120966504485752,0.085846798363056,-0.019680091913978,0.126973955912,-0.18949491916662,0.0922323497496941,-0.0154274229457678,0.201689416934296,0.017932156650721
stable,-0.0994874759785893,-0.137911686721772,-0.0190920057717711,-0.167592515137634,0.0327212338005485,-0.132563550390333,-0.0331502804426651,0.175109810246878,0.0349086851379867,-0.0099054284459437,-0.164774375057694,0.0658676348983184,0.0701023788985791,0.0915711644641496,-0.298136398880769,-0.0089293083478811,0.0632629513850502,0.0707642297097363,-0.337322825703788,0.575394941989135,-0.519520532771628,0.330126178470522,0.0456300025438069,-0.172610957004229,-0.0878126918645832,0.0757823500948109,0.0773799856748573,0.0841262217101779,0.547783699079846,0.182669516336747,0.295793291949167,0.0136718350088046,-0.0401189138096942,-0.0639842206902775,0.37011497606141,0.0633040171905761,-0.206217736080684,0.0357799319713375,0.160359383101646,0.229101016343713,-0.245093709192894,0.14464466483232,0.0206831912075497,0.150669600667727,0.102970019862367
stable,-0.211444829246214,-0.0701326264714274,-0.241814544961065,-0.175699723951636,-0.0195094778747106,-0.21389794099601,-0.38789164657408,-0.372631212350299,-0.169348402490764,-0.187114642362851,-0.3484974117314,0.0382868846394769,-0.111354891410116,-0.15883714918893,-0.309796553743699,-0.21524775804098,-0.0779974489939557,0.0173945514128192,-0.351919397875154,0.310895558194312,-0.270094651023511,0.114460911869355,-0.15050722808939,-0.0222443756807943,-0.125231995437905,-0.0815216310286136,-0.287825008955439,-0.271363410362642,0.491890940368586,-0.130440054206056,0.0575764037969782,-0.121967148846991,-0.118731357113275,-0.143755321350911,-0.0816232629307481,0.0070241290049025,-0.0618448335556764,-0.176728772841608,-0.0875798808091341,0.150973635312037,-0.32751281398172,-0.102409160742116,-0.0413652236000347,-0.109635965859264,0.0511607256970657
stable,0.0559078434012869,0.261165201991989,0.0286564346832706,0.16757977744092,0.181943536483973,0.106145404846572,-0.0437882954189498,0.129973636866143,0.047618371062631,-0.0457062532049886,0.352343546546282,0.111176975804895,0.163095582077777,0.196462596104869,0.441817079270478,0.184119234097173,0.201331837303739,-0.0323713276375344,0.119092429408564,-0.199477255427061,0.467460684288249,0.0459538544156089,0.190316431792174,0.0523972227418883,0.0416347147616765,0.086075422132767,0.0066542364493419,0.130898465267873,-0.0924749315141825,0.103020436983582,-0.0705348204162723,0.0387589794759475,0.217716324015953,0.0492765240147336,0.0109324939420169,0.0575690938153859,0.0828354712960906,0.109964439785714,0.140959922809316,-0.160956238266474,0.371661886903785,0.101937626298073,0.0510008096571593,0.157962280087322,0.0984481472466542
stable,-0.047750296747843,-0.0167254606059802,0.0436476032016715,-0.124639198531655,0.114191248714261,-0.004077123851186,-0.0364092631934719,0.089446190105597,0.0152554020081687,0.153316003835552,-0.308942645921326,-0.0299956927159515,-0.105548370287096,-0.0019794192626294,-0.394777689373881,0.041495701457858,0.0693991644519683,0.0501312406823335,-0.277911173783577,0.539564601350441,-0.335707745595083,0.106763048225136,0.0119317083447933,0.0345896699744732,0.0335892511909065,0.0087579633612604,0.0079728642184635,0.0616933404601469,0.451674101341039,0.0554500667457094,0.359537965828213,-0.0304526906473783,-0.0285213227759496,-0.0282277190902041,0.252355068528677,-0.0299003307006434,-0.284032944929393,0.016493603953455,0.114279237973634,0.150771659596953,-0.322194425759072,-0.0351198930027831,-0.065334816469601,0.0590489254400136,0.0115698599954427
stable,-0.152748646521755,-0.160261773321232,-0.185308104338079,-0.0530871447603357,-0.0667921525897901,-0.0144149226930538,-0.0938949181116152,-0.0550102663283176,-0.037486080852814,-0.265089583615836,-0.410851763237323,0.0273913506061338,-0.0755024076534013,-0.0900533061079732,-0.325762435268065,-0.0610642942327916,-0.0518503667989523,-0.12898983693195,-0.231683996067951,0.364905639067852,-0.185685110900212,0.0799715878352294,-0.0521006658490124,-0.0836019764906406,-0.0112161703937309,-0.0872812588521779,-0.143915789093433,-0.0337600986718057,0.309583153187244,-0.0394909957933886,0.0812277279630814,0.0045388137713101,-0.0569012960440471,-0.205746051511233,0.179803207350517,-0.0437725528069609,-0.185018253838423,-0.0059904662749356,-0.065488484001355,0.0388447877237327,-0.313348829494785,-0.0630407154884405,-0.0553347543865041,-0.0829021950643992,-0.101794917788569
stable,-0.0526461653999091,-0.150066157551786,-0.148591847114837,-0.112765413259076,-0.0410299219098633,-0.161575106094694,-0.0140478756895024,-0.123922017397887,-0.182768672009967,-0.222716033120176,-0.260706792488387,-0.102979792037946,-0.0292235880849121,-0.207688167022095,-0.348446232889161,-0.19019138533264,-0.132361285599036,0.0589903025020865,-0.506876296618804,0.496287512842279,-0.522143843769027,0.261776194951615,-0.0917858306391998,-0.123386661727987,-0.0897213972401276,-0.0833614821810991,0.0077389837409348,-0.0629024910031911,0.402329340361028,-0.173921439829991,0.176427983329136,-0.119493792261248,-0.0346694010008877,-0.0373993311568975,-0.0111677114597513,-0.0211959332767664,-0.233288815463519,-0.0610522411519618,-0.167160289912779,0.356576528310085,-0.247474614544148,0.032471923611031,-0.0815406684598143,-0.296609274440172,-0.0505589260594628
