group,CD274,CD112,CD8,CD34,CD45RA,CD7,CD49f,CD194,CD4,CD279,CD294,Podoplanin,CD5,CD62L,KLRG1,CD27,CD107a,CX3CR1,CD11a,CD244,CD268,CD357,CD226,CD29,CD81,CD38,CD127,B7-H4,CD26,CD49d,CD73,CD158f,CD319,CD85j,CD23,Ig-light-chain-1,TCR-Vb13,CD82,CD101,CD88,Podocalyxin,CD224
progressive,-0.0108959858507558,-0.156393012100955,0.0101090669940361,0.0415645524547787,-0.12080913052654,-0.0709570179527782,-0.12048048733775,0.0674680685362953,-0.0418505153038953,0.119913819758125,0.0271148893712968,-0.0832172639726974,-0.0010121417989858,-0.126842309378169,-0.177254396125084,0.0555131112871503,-0.113530385689702,-0.0547432436569103,-0.067281957967185,0.0590723467268964,-0.0977779191546834,0.0848078416323711,0.0144298700065423,0.0143053125980396,0.105985151202406,-0.0418111909292829,0.132587169443727,-0.0730957772201785,-0.0403003325112056,-0.0866505579260649,-0.0786131125356589,-0.051382720989254,-0.0163596584745994,-0.0990940351592733,-0.118340360040645,-0.0081586675471226,-0.114624736657539,-0.0073258014819451,-0.175764660703715,-0.0064798624001849,-0.190365438668195,-0.103332423502381
progressive,-0.0896938729104108,-0.49033952947447,-0.104016034641807,-0.0129463741118313,-0.134297646489802,-0.0920772622672117,0.172478353925104,-0.242153503897569,0.11590521052567,0.0846407551846598,0.383746040364804,0.165388681666234,0.0235691899527379,-0.0240619540321436,0.159939443392984,-0.221789513498134,0.302779314620353,0.239945313914711,0.124192560983677,0.0116895693644472,0.0110867972172841,-0.0281400492420499,0.146306986835671,-0.0630559979516894,-0.0885978430200051,-0.068894718287103,-0.338230367292407,-0.0377084949013481,0.108914006236287,0.0634443361756245,-0.081660302126738,0.258067676979315,0.136005016121673,-0.0731173617399592,0.30354509394267,0.21563493985911,0.0445190250587686,0.184963509836415,0.0521479917763704,-0.0099374632340891,-0.0318384973611495,0.0512423618356203
progressive,0.142258485444549,0.0993109088610311,0.0584145187377622,-0.0444459991284358,0.222181508223688,-0.182060482296183,-0.215514927791423,-0.324737402897599,-0.354320836409054,0.0462106345911196,-0.0808927885684168,-0.040346697289919,-0.120068001378317,-0.311107777072672,0.406772246387476,-0.166334449751742,-0.0173471112171427,-0.104185746158606,0.309398424098525,0.426536877102811,0.0080866746585482,0.077524822010793,-0.14366202886917,-0.059405757207424,0.155061552361376,-0.0092677425123061,-0.254852430491354,-0.0242451526231464,-0.378606102288055,-0.0741112676760793,-0.0379016423153763,0.0566836816624294,0.0556234576892466,-0.0507786648317637,0.124695122041208,-0.0414397073815819,-0.0154336870843012,-0.171943736228352,-0.139048005223735,0.0684255150123697,0.0086935636630904,-0.182234048109745
progressive,-0.176747416986555,0.0215397366781322,0.181069295184029,0.202936326913231,0.148600630640288,-0.154248823263302,-0.162601840970254,0.0767642922386181,0.158115892516565,0.313628466721695,0.345190289428531,0.0003973561328316,-0.0002166496070844,-0.245628839826598,0.317522779078387,-0.188698331318684,0.123017069750699,0.117774603546472,0.327241898230887,0.292832413101601,-0.0720618389908975,0.406061082378096,0.114485968678121,-0.0239754565997516,0.382759997167314,0.439357797108223,0.0597875939861501,0.0103790274771413,-0.0756100436607964,0.448018279512207,-0.147211497981011,0.34074393317657,0.454196899885606,0.151090038027813,0.136769389438609,0.0873893092487809,0.0577642666235779,0.274877584506635,0.0132259071253591,-0.0350655639914102,0.213927265762008,0.147541048628252
stable,-0.015255732963014,-0.0727337664656719,-0.0614483719053549,0.124007624145742,-0.125374364737461,-0.0104643423324722,0.486618763036635,0.194398436739904,0.257563032042236,0.170238952019038,0.114353611255718,0.0859440748886326,0.289805263202033,-0.214504442106337,0.148294766791672,0.0595608340214055,0.0034102719505483,0.196492337872463,0.231074657804081,0.126524572616381,0.114040205532369,0.161031032591601,0.180241965802847,0.338930811376144,0.158477904423757,-0.0393610659100417,0.0519913602560728,0.0385692534960917,0.112461252677088,0.145097134124493,-0.201377056279511,0.126294517678177,0.239193315958431,-0.10358391405803,-0.152899987671945,-0.0922435121522284,-0.0067762492783909,0.122046253957034,0.0366453983460876,0.0420725806769013,0.0566897121574798,0.142427359729039
stable,0.210365945069039,0.0954862675847099,0.356804346933942,0.106781863442464,0.360080374082757,-0.0468078741094168,0.127870891660242,0.227189997267722,-0.0727625725671844,0.409578693419005,0.266775912664712,0.253886599327865,-0.025443301319574,0.0426687723276465,0.467890476116545,-0.148994079636906,0.318134594655611,0.251187225703212,0.471478428969132,0.343943168041966,0.427113671423932,0.289690283549875,0.201323669472487,0.441869605431486,0.442035321972955,0.198875775872875,0.131729709908844,0.100744785068215,-0.072281084821063,0.276070975247898,0.164206694870151,0.331315321209915,0.133992400439623,0.399848707978137,0.406960639903271,0.202212029031266,0.257809534498144,0.296109201054798,0.206723909945164,0.458608219472393,0.414407252543793,0.082797068259559
stable,0.0918401275679023,-0.014411138357515,0.0282763185214676,0.0261853236794428,-0.470896874795123,-0.251705240843196,0.190667716857467,-0.11457573742972,-0.171329577305334,-0.0074882211836551,-0.115809472338474,0.0112831999888915,-0.0965676912112473,-0.448185889909769,0.200054109087129,-0.053381139869781,0.121009057472557,-0.0707763661127052,0.159015231500684,-0.0965896149644512,-0.133399013902671,-0.103276827956576,0.067528759165045,0.110527442349195,-0.0856008216338942,0.0460415585070646,-0.0863972499154402,0.0859537031404579,-0.144318857747438,0.108929987522588,-0.0287945888097021,-0.0780916834580065,-0.0976072437473697,-0.0787707079097703,-0.146898957042808,-0.0551270299932548,-0.190729017595445,0.106623308504512,-0.121417561012199,-0.0645263576576196,-0.125524409200177,-0.083195153933323
stable,-0.0826847108289461,-0.0397084992087686,0.106394895127879,-0.209834026619229,-0.20882020257902,-0.16035624765085,-0.0474325871753078,0.0407614680792217,0.0975797960581642,0.0856038189886667,-0.0555167741546079,-0.0958733647473165,-0.297599881575596,-0.43699303408088,0.174949568274441,0.0061367556978621,0.103635414466392,-0.0718851491662496,0.407610345958426,0.218359779344486,-0.0415376672471963,-0.0400251317373398,-0.0595211413077641,0.0238806227055924,0.282077271092571,0.0126278295957737,-0.099890399656178,-0.0230646696407928,-0.120031871454085,0.265680326556441,-0.154404900450256,-0.0809405331462986,-0.0837406532992583,0.0235880991185103,-0.163138325493467,0.109514195830234,-0.127224496847885,0.0834834143985548,-0.0894659879316847,-0.086594468781606,-0.0346766202153815,-0.0420072462973209
stable,0.034947237016479,0.142849287571597,0.246485559986012,0.254581339404011,-0.0578309720494902,0.0904410956012001,0.248880032286028,0.362567426844481,0.108000815457361,0.0848147677387687,0.237043454525997,0.147608757718849,0.10938214563262,-0.112764349724398,0.29862128532247,0.0881174948716926,0.126039335801051,0.210861444381159,0.407013566918406,0.146470138987984,0.131751033515435,0.18947810564998,0.159203282268258,0.117204680524881,0.194368460031033,0.15680948645951,0.0447677715399313,0.115459617054341,0.115754415149937,0.133116814215066,-0.0767136258507797,0.312875483596905,0.131230068543642,0.0609686028229204,0.0792872700692982,0.164812177105606,0.156621631362993,0.134455816906335,0.0620547663234472,0.128005166732636,0.113562469441382,0.104013599225432
stable,-0.177708721020098,-0.203999414676613,-0.124778035260892,0.0442858733445843,0.113349656691263,-0.241473783364283,-0.276761266823926,0.0687833202334694,0.137558238628529,-0.0420253797855654,-0.101234437779293,0.0197188637385546,-0.230565495984603,-0.15149802031631,0.339755061486611,-0.150010875368165,-0.0658437926732637,0.018627473025865,0.46277851144835,0.204774163727895,0.0445293975911065,-0.30160404844174,-0.237696877463176,-0.0206655506685344,0.006118573507927,0.0115157372056983,-0.0354692488182354,-0.0847394406190623,-0.139276635653382,0.11924102915222,-0.0601563255548928,0.0818745580983281,-0.0661662769424715,-0.0256924035421715,-0.0962973582521342,-0.0088193932829443,-0.102400043820682,-0.216836557659625,0.0830769420774035,-0.120426053028717,-0.167359530832151,-0.0804396967283717
