group,CD252,CD137L,CD30,CD52,CD269,CD7,CD49f,CD294,Podoplanin,TCR,CD32,CD62L,CD152,CD107a,CD1d,CD272,CD58,CD96,CX3CR1,IgA,CD79b,XCR1,CD122,CD254,CD124,CD226,CD29,B7-H4,CD26,CD204,CD144,TCR-Vr9,TCR-Va24-Jz18,CD158f,CD337,CD336,CD307d,CD94,CD150,Ig-light-chain-2,Mac-2,CD85j,Ig-light-chain-1,GARP,TCR-Vb13,CD82,CD101,CD88,HLA-F,NLRP2,Podocalyxin,CD224,CD258
progressive,-0.160728333050961,-0.0009432067647062,0.0728336672502866,-0.332660658782023,-0.0993172575140918,-0.11217416673308,-0.248221160198756,-0.098907994858386,-0.208427979649536,0.0774501501074635,-0.0370666969168869,-0.155295862932837,0.0452513239859754,-0.253597835607767,-0.0974041888320072,-0.168676957739078,-0.21519702112335,-0.05619574172172,-0.21336876734642,-0.0898461421874794,-0.306417706771483,-0.0906584000772053,-0.0836151107332845,-0.197668533947917,0.0515764260494566,-0.331718661667063,-0.35138175398378,-0.0976781524635323,-0.133133731937138,-0.126801411612812,-0.0592005225685835,-0.0886228741375212,-0.118326819544162,-0.121913684444541,-0.0624484999014038,-0.280482405783522,-0.0872807741085169,-0.432496470588916,-0.116710908546067,-0.115933138399575,-0.108664215823696,-0.28497961471825,-0.125855895238749,-0.094422061970886,-0.0069030690006435,-0.335781966609945,-0.23268214474295,-0.236262046174772,-0.284835956080954,-0.4382844890214,-0.0400592169788067,-0.250163105838825,-0.226112348430576
progressive,-0.0528138464287207,0.0687765800807596,-0.0488315448151916,-0.311226636148354,0.072032894348557,0.183010889748302,0.0030857432547513,-0.137957317522984,-0.0451379375450146,-0.0870343025382379,-0.0819138977872205,-0.279320170821411,-0.164330060833938,-0.253020233457938,-0.109801173253951,0.15774283472253,-0.0213822872892166,-0.118043292753841,-0.0731515602626403,-0.0534970257563876,-0.0763932860600387,0.0889360354169721,-0.0647635625728769,0.0118866655033861,-0.0170421330988634,0.0781788585775226,-0.0883369177801161,-0.0548460521172137,-0.0251089176053717,-0.0893403679353354,-0.016085873355985,-0.0403669330483698,-0.0506943534709158,0.0441381486769657,0.0372841837072808,-0.191231320578188,-0.141828965907288,-0.168477586200399,0.0143695904415782,0.0001463573737525,0.144327091949471,-0.0234057580249308,0.123366516496805,0.146742710143386,0.0159834444380955,0.0169111175315533,-0.166709328040995,-0.0621164737257667,-0.125245512929278,-0.225631895627556,-0.121325744539821,-0.0943737898264024,-0.107760035272418
progressive,0.110394182887934,-0.0274605450192124,-0.0481034128525695,-0.260645962473522,-0.0300325470731013,-0.249708688838525,-0.133334063978592,-0.113852825677648,-0.0875268032751856,-0.0474531051361966,-0.0446186970839538,-0.348210618150745,0.0014628644608281,-0.0632453745700354,-0.0017877653345713,-0.0935121875818895,0.0018705844976264,0.0660075259818218,-0.15116997835631,0.040473612267442,-0.0469438128714694,0.0536857944561842,0.0164600578184216,-0.0736086404573581,-0.0522844790858815,-0.0708252849026876,0.0382806391502677,-0.0701619767225554,-0.237235032247327,0.105059092725786,0.0726704235639275,0.16861540598833,0.16047402049354,0.132912144768076,-0.0434203642421123,-0.203274343800911,-0.0495704077989571,0.19831027505645,0.0085419517852993,0.115148587906128,0.0976983136175554,0.0019414670349016,0.0200533208671162,0.0516591126855935,-0.0007206205163047,-0.0947891283955287,-0.161842212152327,0.150229600470951,0.0397533950035871,0.0329910191569825,-0.0709743872725039,-0.107073352232378,-0.0076951646607382
progressive,-0.0821616039330068,-0.0601439640430106,0.0142030327955254,-0.0086508493200559,-0.0629650736653257,-0.201682231587192,-0.0827824039250781,-0.0288592824477703,-0.0468519003893281,-0.0241242467335426,0.172600639364426,0.144932228123278,-0.218999166488679,0.0663511574801067,-0.142937598349396,0.0819289631079253,-0.0424648577612326,-0.159279852785091,-0.0212362670608173,0.0452173577553458,0.0721076972751238,0.0218926920706289,0.0377046176496802,-0.0691391820975589,0.0729350791140908,0.0215970376244531,-0.0405127444351225,-0.165341162458153,-0.111325888407823,-0.137824391951089,-0.208135207060545,0.0486537560619392,0.0471565670835124,0.069347927888384,0.0186021459834592,-0.0796095103195244,0.096874198210816,0.12875152348004,-0.0826934587499355,-0.0107245431590868,-0.0659973339301923,-0.0679417550873338,0.136871335346601,-0.0108359991326756,0.159601332046884,0.0753252901446282,0.0538793101746186,0.0264707089657092,-0.0676874534781225,-0.043829007972256,-0.0015530765537339,0.0916083309764748,-0.0401445878484337
stable,-0.277585751506058,-0.218602163705361,-0.297381234226451,-0.228979018325995,-0.269915890194054,-0.300381030261602,-0.0547407727887087,-0.185340243069042,-0.340387159574918,-0.337608613810274,-0.307643007360807,0.128283991777247,-0.229070131129159,-0.278987334239849,-0.240595949792932,-0.117721094564214,-0.274052840394522,-0.319013838491751,-0.333091268690661,-0.24416060028526,-0.320531174691112,-0.20390677621498,-0.266593127825929,-0.251374542918056,-0.198576753267517,-0.298969754718378,-0.209604232506088,-0.27396912552241,-0.120362935670904,-0.220569656456339,-0.194235028913447,-0.180056403759762,-0.260332025087726,-0.248032275283979,-0.245351892673107,-0.101538752149761,-0.287892943889967,-0.148883791251485,-0.186895642168127,-0.335852169005746,-0.204294674717351,-0.302290357340635,-0.270446344532121,-0.187915558162255,-0.288786293929611,-0.249102418154793,-0.179589045073149,-0.273409999480997,-0.187869301182224,-0.209456642619751,-0.259142773152663,-0.345811022719032,-0.335677821053882
stable,0.0295733919543769,-0.140685715384531,-0.353278105328291,-0.0904455507898395,-0.143636410551391,-0.0329569111198652,0.0806734234897978,-0.305331731741292,-0.178355703946605,-0.335144821019831,-0.218615228956883,-0.159351105147198,-0.275680351889689,-0.270751638573883,-0.400798512090149,-0.22175233029177,-0.199178734123146,-0.244156720957447,-0.191137196115981,-0.357234686962303,-0.288398544671183,-0.115127412063484,-0.28957690324097,-0.161395325944397,-0.188528390913138,-0.150039804233527,-0.167753075565254,-0.153388250304491,0.007394717866127,-0.196517631108615,-0.336742821153254,-0.142580507305893,-0.130005596693736,-0.274948688640436,-0.282494566537108,-0.221825158263782,-0.14978933455353,-0.308797949516165,-0.308868254319141,-0.229090991366315,-0.335724435204892,-0.377224958194302,-0.252478913916819,-0.232323096167744,-0.259310741368926,-0.240111537501429,-0.300887656535368,-0.347299722813526,-0.071960118177178,-0.13874434054943,-0.287723698041564,-0.114755220716623,-0.228669261412409
stable,-0.0239438297303899,-0.159026042145657,-0.075749959222219,0.0042141525328782,-0.0662692284854741,-0.341859357341418,-0.012140585642849,-0.0985617341410068,-0.0181895301662395,-0.0475761016744211,-0.0544869165425302,-0.506887860545886,0.0349945058069449,-0.151696280262045,-0.0875136297973856,0.067944843936427,0.0119054807039563,-0.102055663900797,-0.0674350894987721,-0.145377623507805,-0.0723237129302889,-0.117811649900127,-0.0546104439710249,-0.161169388700208,-0.0260696782105438,-0.0530002819726724,0.0301750157901213,-0.0567745161419493,-0.26034087849028,-0.0815405778206482,-0.08471722995433,-0.0869674475216226,-0.101627011333403,-0.0551238068535385,-0.12376296726722,-0.0323923903021419,-0.175201091452563,-0.0467559322027518,-0.0352874261566197,-0.097292977844722,-0.103934530475794,-0.117033862649178,0.029020667026787,0.0128222008887598,-0.108667031594532,-0.0521767853854455,-0.091938897686377,0.0236461085169694,-0.0310872881387994,-0.14974737813505,-0.211232979651429,-0.0724959888680148,-0.035086654740049
stable,-0.156614487064403,-0.258893524167886,-0.300997318324359,-0.283806249762315,-0.216627823495265,-0.136289467729083,-0.453819628116001,-0.221567907899794,-0.208378525384168,-0.20838127997261,-0.186688364400245,-0.214029932911524,-0.270592832142943,-0.217199880599622,-0.264549674421491,-0.177869370613566,-0.215007089836594,-0.204087042964993,-0.237654511127976,-0.218369365410923,-0.19093184896552,-0.167982332927714,-0.259712760995332,-0.107560872638861,-0.0574990116448721,-0.227934321410009,-0.441737752807541,-0.158540012561443,-0.176456717163732,-0.270141392518344,-0.0652519351116967,-0.0393081149223447,-0.228944585864471,-0.220896634744865,-0.192614756239855,-0.17850428386988,-0.344980899559071,-0.309803892932387,-0.27238599013707,-0.234136299566516,-0.265234127069274,-0.23143958795222,-0.174587051496783,-0.12242541396187,-0.198823873030646,-0.298008810347418,-0.166946497706057,-0.240534430348023,-0.266193848169976,-0.274508942866018,-0.144314366226089,-0.274310735164561,-0.216480228756273
stable,-0.207329514942088,-0.0231630053431178,-0.114046660857723,-0.105271373131082,-0.0162476485551429,-0.235911338645976,-0.0676747425515814,-0.0537378745484918,0.0238169871835942,-0.0392051655952475,-0.145198138461257,-0.185195849464035,-0.365403269937936,0.044064097854847,-0.0415605048127785,0.219107378728494,-0.110086120268983,-0.0798075930685783,-0.232937921272448,-0.0876431145723979,-0.324746594490972,-0.066955174529819,-0.206559106249319,0.0066703702755335,0.056981664762388,-0.152599892599418,-0.113037358149023,-0.104649642845289,0.0761427154201032,-0.102395917209863,-0.0457460920738526,-0.128981884993882,-0.119781469848292,-0.214678993099391,-0.112101381705038,-0.288854313195309,-0.0827370314958363,0.13063201555466,-0.127888042688224,-0.0273138697795382,-0.0499233654847658,-0.2116554362225,0.0403236377176662,-0.0985916251457692,0.0024951355348657,-0.0352288866097314,-0.0705943201849086,-0.0312652379864184,-0.105860401790389,-0.166539740170366,-0.152771204334306,-0.119454064586178,-0.0005562151626488
stable,0.0612945193534792,-0.0127620267947514,0.0704271075435242,0.0184355996409636,0.296297534967172,0.27671574634305,-0.076526398348583,0.212685793264463,0.0443547706201421,0.201598923973627,-0.144237289970421,0.276286767989951,0.0400537421352229,-0.140428490509398,0.0406689898558867,0.0553618162707241,0.0210584252363542,0.132318655621059,-0.0464853624791714,0.0913370826521202,0.0970597928544891,-0.033041400258733,0.0180600591413317,0.0582019464930895,0.0941629874459016,0.0102868391184076,-0.190706070485092,-0.0058268342881578,-0.0287753811203884,0.0962662436068984,0.0281942670354318,0.110066308591149,0.147488722870093,-0.08759195409388,-0.0885172543427566,0.0576840510922849,0.179941272102715,-0.040693260685185,0.05962649174201,0.110554709832758,0.178578606685292,0.0059072981939734,-0.0236174221110234,-0.108195000844329,0.0203815402216799,0.13105002109612,-0.0708114739682484,-0.124909886221185,-0.0767517902858646,-0.0667314060202988,0.0472134469287028,-0.189326960644017,0.0287131325683419
