group,CD154,CD269,CD90,CD7,CD49f,CD4,CD16,CD279,CD294,CD5,CD62L,KLRG1,CD27,CD95,CD272,CD11a,CD244,CD370,XCR1,CD54,CD62P,CD38,CD15,CD204,CD49d,TCR-Va7-2,TCR-Vd2,CD158e1,CD307e,CD319
progressive,0.404034918274692,0.0764498996570908,-0.0829397210701597,0.123098034535915,-0.0503630145267713,-0.148462051932498,-0.152748342654694,0.0277187724064008,0.200775289976461,0.0388951634181705,-0.0249664797573296,0.0150121654140739,0.0798308016297515,-0.357962749939894,0.0126059238321818,-0.100358853464431,-0.114432960784711,0.0664729899449636,0.138999829914729,0.0314357452202384,-0.12402877541289,0.203061696231197,-0.0235289327799594,0.173090925787417,0.25762499118832,-0.364396019153015,0.0743993993396564,-0.170686151703415,0.122668347953025,-0.163887854629815
progressive,0.128592299602734,0.351833736515715,0.0836652818754179,0.117589115188382,-0.0152817761187688,0.129999379276098,-0.003188954894859,0.087662591504944,0.105778032529849,0.0851011920805947,0.0460199687338904,0.112428020502715,-0.224729904775571,0.0310774760260436,-0.0897461575594461,-0.0945839320647634,0.118404979815578,0.344811624566255,0.0339547181575394,0.224518200769716,-0.0617755772900127,-0.112739558740869,-0.149315387999758,-0.0148409839945317,-0.0241579926828323,0.263055241895733,0.304420293587447,-0.102936568531241,-0.0453516257294329,0.272632277415144
progressive,-0.120641757957588,0.0883821783077297,0.0568884977559407,-0.0512545639308901,-0.12068168284492,-0.185126566434868,0.161000192217437,0.217842631999546,-0.0061868746276931,-0.0415988506105274,-0.176785251162787,0.169650603064539,-0.0293316353211821,0.0039454159799037,0.053566163254685,0.349856019415981,0.14663645634279,0.109546968118905,0.226703763996846,0.17434403755603,-0.0563534893262221,0.216029431654409,0.0915098500584723,0.102610631008111,0.051635017405498,-0.0449109705869492,0.0993608164635705,-0.0708186176169687,0.0610935101298652,0.0682887574431778
progressive,0.145552509806643,0.080913738342338,0.0176149875278385,-0.371633895505663,-0.284300285500879,0.27162937952638,0.28355822740573,0.394910089178505,0.4006304899203,-0.105400033846597,-0.0749437426182758,0.273071035592566,-0.211546678182181,0.226550195459604,0.109130102294309,0.440856533019096,0.208026806273246,0.354601403448223,0.193040536881483,0.019022410198739,-0.0576434909085891,0.497687719397854,0.226609354549169,0.278297159951778,0.357150633712675,0.182362400632196,0.369168966102395,0.434933356776306,0.372313562074209,0.495315358707742
stable,0.108279402748715,0.108736575505849,0.0675070955013125,-0.109113534162543,0.203714193129434,-0.0271537153920627,0.287870106271106,0.158859050603063,0.149350355008102,-0.0977566107333113,-0.438209649660518,0.245912728800205,0.0318313669826068,0.306233696167664,0.123046792032821,0.484648099555446,0.25512046198866,0.210372389474098,0.247604486230753,0.30920384246625,0.118979031967936,0.102037149429042,0.16268667711381,0.036820264523599,0.249903256222451,0.171358759643235,0.028936760420737,0.0542090696614162,0.114375490482732,0.2044217040654
stable,-0.157083876739334,-0.19938404397652,-0.427947627540647,-0.196778807803319,-0.530240080901879,-0.48204475650742,-0.374647841056597,-0.184704619477863,-0.129542568383913,-0.472372738975432,-0.127961021046286,0.13035224741397,-0.20314972915032,-0.272929411657098,-0.417659161887485,0.0542536737752158,-0.0457826109067384,-0.204800425939415,-0.28030823867684,-0.0725217383256337,-0.479170243256178,-0.0627410615196892,-0.353768721123144,-0.370171431942022,-0.096232815730514,-0.020517793835313,-0.107082046935402,-0.230128569959266,-0.299524942490214,-0.047399683069446
stable,-0.206644707501916,0.0225126864822097,-0.0641526478620713,-0.182861509450684,-0.0140465853233856,-0.0856167997348636,0.0968384067868379,0.160858921564396,-0.0423234351835597,-0.193586591146965,-0.541325507474502,0.35843611299628,-0.133278667634874,0.365142643893257,0.0805620054606794,0.271402648422211,0.11815376544705,-0.116679087660562,-0.215125626397664,0.162733501365179,0.0286932436042244,-0.0517016118372087,0.0430872838327013,-0.0510019174762015,0.25309067680864,-0.0123372091667126,0.103570137911703,0.0423638687847152,0.0356189970766769,-0.114433717044949
stable,0.0997597100035861,-0.0118722921374826,0.189858645204849,-0.143076359410786,0.223955930180176,-0.0090192628596157,0.214072486103131,0.0876101740851238,0.162952170179881,-0.0065917311662741,-0.0495110002202941,0.392379397613697,0.0366378391663971,0.204888194970499,0.0990287928856805,0.207500858695524,0.287297217013651,0.0144939172701094,0.0910197033606662,0.120297014495194,-0.113247208164392,0.0014128045024247,0.135499678719775,0.148550378942965,0.122510656863816,0.0471222298013614,-0.127807041024866,0.0274819590263877,0.0904223458766835,0.132546333200059
stable,0.0857536324285461,0.0198830599193562,0.0584175676243993,-0.0145475292516921,-0.13505003933966,0.0716938063645917,0.0798450531559159,0.04706923337697,0.127751997479563,0.0622869850297546,0.17296392216387,-0.174271066109346,0.441705535272536,-0.0726826603636721,-0.0192965328439043,-0.061353588150251,-0.0664777958583727,0.193888817577689,0.382400530544214,-0.0353458213089058,-0.047046173453247,0.133972040820068,0.169393699712971,-0.0242189395414917,-0.243408900945433,0.157546718273354,-0.0165822257193289,-0.0084793356731324,-0.0998134716883936,0.145044296548353
stable,-0.193280847252926,-0.289913504643217,-0.231331112504814,-0.384696366916132,0.0776094562279465,-0.0448824732855509,-0.310843441666602,0.0573390358941172,-0.142247029421323,-0.210473132019154,-0.293692892563455,0.271911312034273,-0.41268631426415,0.160553318047689,-0.0853030589165476,0.464440427221906,0.12409507150976,-0.107396551872122,0.0137393394200593,0.252281747652323,0.0108456926128829,-0.0285321954844099,-0.111274731819973,-0.179609431521938,0.182469871966009,0.273559684690162,-0.100152380566361,-0.0204244479580057,0.040792849283569,-0.0718318010994799
