group,CD252,CD8,CD45RA,CD7,CD16,CD294,Podoplanin,CD146,TCR,CD32,CD69,CD161,CD152,CD223,KLRG1,CD27,CD1d,CD314,CD66b,CD58,CD96,CX3CR1,CD11a,IgA,CD79b,CD244,CD370,XCR1,CD122,CD41,CD83,CD124,CD2,CD226,CD29,CD15,CD26,CD204,CD144,CD49d,TCR-Va24-Jz18,CD158b,CD158e1,CD158f,CD337,CD336,CD307d,CD94,CD150,Ig-light-chain-2,CD85j,Ig-light-chain-1,TCR-Vb13,CD82,CD101,CD88,NLRP2,Podocalyxin,CD224,CD258
progressive,0.297559698848307,0.0790630370870078,0.382712962758464,0.193790377277611,0.198758330743397,0.276923138122117,0.351172043718311,0.512702140266854,0.196293583419474,0.315271645641358,0.472599466277052,0.29772612566192,0.176823416109728,0.145974353425984,0.356123262687957,0.219546986143606,0.254386870336694,0.359667789801216,0.133840496301415,0.292875668788364,0.124262803721279,0.23821488803956,0.338666123781311,0.202886914447435,0.247879282790228,0.22301933612335,0.499990362926724,0.254849216294202,0.16209765126882,0.112554973846965,0.197557664866077,0.221304477251608,0.332235687448551,0.330684520983261,0.298584331353032,0.201676566685367,0.337367210674189,0.477134356221031,0.330230928008792,0.489950370636215,0.379177085812741,0.0768638342856252,0.502201793405245,0.360376658773415,0.197054892242894,0.432269182334131,0.355603507208341,0.334153575408157,0.308216106480494,0.150121633381781,0.435041111595741,0.170728566747924,0.244310714771028,0.108248356108215,0.270249611981377,0.209764467586655,0.139512243685857,0.302439874645517,0.224540514213671,0.274988477466732
progressive,-0.24038694964015,-0.0541848234757379,-0.383255786405635,-0.153510977060144,0.135018594860316,0.172571315965918,-0.0480651708488417,-0.295989673031158,-0.116075011626005,0.0111154197140553,-0.314768727701245,-0.24980690738204,-0.192641606895216,-0.172422629122035,0.0816161571431847,-0.174353201154986,-0.158875635077154,-0.221491574927628,0.264785126792469,0.0048915643524646,-0.161469609750034,0.0514022168152047,-0.182065300627754,-0.068313388664287,0.0940679011044432,-0.293097455659457,-0.294222080274003,-0.154784040447552,-0.140256832080024,-0.179362121019268,-0.0014020480363436,-0.0909208102631937,-0.187618299517882,-0.0937091415783048,-0.417222958140668,0.0393630965806955,-0.165535060104363,-0.284010497276305,-0.0456451333367824,-0.16978687259319,0.0389391410718628,-0.0779118496123674,-0.237945627518691,0.0276887855758684,-0.0858239700431746,-0.182147465380854,-0.148612090363723,0.0511518059655723,-0.203197739121827,-0.0939614339491563,-0.261564472346192,-0.128730278083623,-0.18493871674611,0.0859967089778468,-0.169348990166908,-0.120099666283372,-0.128211937572612,-0.223132851451071,-0.0566886928650062,-0.200159282056603
progressive,-0.0299101779188791,0.300656789017126,0.324234337986687,0.0295409721614329,-0.0538828405126487,-0.103829611029849,-0.14129694935003,0.0140273504837402,-0.159122614681057,-0.137649062186607,-0.0436050920226814,-0.055104470069931,-0.20067058368537,-0.106729484346799,0.25674385876356,-0.227264122923908,-0.207724947537788,0.119975806534067,-0.134553076328846,-0.0551058922923207,-0.0857567560903006,-0.114627216643964,0.329667712698051,-0.0363394673763167,-0.210105100584857,0.315105846540345,0.0692562184543901,-0.044409257930887,-0.0118158847561557,-0.0598136212553271,-0.0608994793916315,-0.0541290245315028,0.227183362707982,-0.113962025488819,0.0479163234975652,-0.201584835710507,-0.310244803503954,0.0462099327693236,-0.0005684841180717,0.197682740817579,-0.0459193466216924,-0.0419885958263212,-0.0294050691367625,-0.0422468701864366,-0.172077009329018,-0.166165408128555,-0.0006451368989549,0.30831453300451,-0.0891055920722506,-0.129603603562295,0.0087103656160451,-0.208526824542186,-0.164478053605578,-0.23611830578018,-0.167109760914581,-0.0734579965435286,-0.144647046316884,-0.259938984173194,-0.260236935138873,-0.115360555435763
progressive,0.149802801000815,0.0326785072562112,-0.0820717070496216,0.480145939205519,0.126234504394554,-0.132398287019157,0.168731863314227,-0.0640928767619879,0.220946319634452,0.199285131517211,0.109581543525149,0.100482821261364,0.2100840920296,0.0035003115299539,-0.067075151146083,0.538386839981909,-0.006508668783934,-0.132319779388969,0.0119823164769736,0.0827992507198183,0.0965815107342322,0.0897123935018202,-0.251005720616569,-0.0238366262927542,0.0386743038016955,-0.186215488759213,-0.0161614580660048,0.140069661705616,-0.0115067835053726,0.0969370692223752,0.0327970376860774,0.0156962670260444,0.138135664048188,0.101701100251605,0.148510621980088,0.0738613451410261,0.329908311600207,-0.0176679333719875,0.128214185863754,-0.117874406682126,0.110635169281886,-0.0199352286321399,-0.193279337866293,0.020045885405236,-0.0371320506232932,0.0715001286407734,0.113146459948355,-0.0160622861548575,0.203300133508911,0.0862296601478091,0.145346955061899,0.179697884249977,0.157758944556075,-0.128679195802092,0.242764054831045,0.23863362189005,0.0014103393654438,0.13150585423594,0.155015595144662,0.145004708403028
stable,0.330745124747384,0.116927822513483,0.276806810597076,0.47475876143632,0.291146772457378,0.330265888998167,0.438028735816468,0.349878540684984,0.436973265450014,0.383308707031021,0.0705338484557616,0.200902658977397,0.284541893778592,0.101634570375988,0.179517007443195,0.542599246639587,0.35440253439004,0.20197655801033,0.143026773917966,0.343585553538515,0.206315325446854,0.35018326564406,0.163273916882839,0.369617663437333,0.356457606004144,0.150484509500917,0.0965943827488023,0.218380695284511,0.251787449360843,0.0080857076319891,0.241084501793208,0.30467680699987,0.228228402965785,0.34920760182383,0.180675817328556,0.212576649850736,0.226935444815534,0.324644455037813,0.288304813424693,0.13955533497553,0.363832835516403,0.0739450162380983,0.139702412135663,0.37413865656281,0.320873559230266,0.20837194754319,0.374763125469418,0.215238084941857,0.1888750699728,0.397179221589632,0.413970791588379,0.377325917458226,0.366317484874725,0.343955750613912,0.27249110125757,0.342107570187073,0.30474025836613,0.408827997164891,0.355909583524087,0.344767460430982
stable,0.403284870491007,0.30400370366569,0.339849290416,0.0956429946416707,0.516256479008272,0.324677601007683,0.38484304383782,0.311916969838561,0.42090296566573,0.321045176194775,0.2720489776377,0.325541127713044,0.27660034647205,0.356087250276747,0.343825861008742,0.123426640439268,0.377950194748883,0.299666332625681,0.450510942954961,0.403101436504455,0.529422387773386,0.256878796248224,0.236179658547271,0.406348239514233,0.325625534405472,0.301463023373755,0.444924440461317,0.272740964710284,0.288917844208323,0.0702506551491536,0.569104643232589,0.319358920152847,-0.098367085662529,0.274641273018791,0.0822259144484495,0.296810288783714,0.200467606102244,0.226241746275141,0.489940584576291,-0.0739281084700597,0.371877265725772,0.210463462175031,0.270995752905758,0.350077778053553,0.30110960547639,0.398071672513629,0.259965241972333,0.435664637268151,0.177501761391054,0.367185467261475,0.329030477191863,0.338780220338905,0.307190142323409,0.26519476969683,0.0788012046099991,0.413468768085452,0.386236702014312,0.283682412280033,0.261932411324201,0.410888840272324
stable,0.197342841968699,0.365452116033881,0.488754250975131,0.34311344012283,0.169862314021602,0.209188745028433,0.179939486772407,0.102468393400901,0.285081852863365,0.101462290167857,-0.0301798982515649,0.32306055625008,0.189618126092829,0.503971137905427,0.0916686944057097,0.264702409653458,0.11102995057115,0.285478706913198,0.051826188879508,0.155466789374652,0.247277070343054,0.270896259093963,0.147666018726703,0.23258433173021,0.296328208419505,0.271916331021656,0.223312652771018,0.188572235210133,0.151801821912162,0.0746966628290471,0.112848643891704,0.355537335344458,0.207953490871861,0.206982281466981,0.130583971008617,0.153061799129353,0.260245633486738,0.218403043753412,0.343182323103675,0.204472490023431,0.282030686433907,0.163158598673937,0.317059676879155,0.201351567732034,0.370683151286144,0.404566748879407,0.232547618659225,0.135399274028058,0.130592864129912,0.281779081909319,0.223062495969908,0.0511838814201946,0.153047954719861,0.25377570636026,0.286537850588853,0.24613552016584,0.18084266010315,0.283004426367798,0.188037035666571,0.180369453418891
stable,0.244476562648811,0.223339728316215,0.043179295032659,-0.0265839838788305,0.251111955493083,0.17780003942705,0.20359966334361,0.173867350394204,0.201475958442957,0.188050296328141,0.127411048277562,0.450929985744456,0.390173462030266,0.0078423980654453,0.426720707437444,0.137436572295736,0.206853534833649,0.363704528570176,0.157906425420195,0.241800489596058,0.263125667382467,0.215371221870464,0.335835610518379,0.195382644261813,0.313809562557493,0.425573822151304,0.0867824181742025,0.172145458880586,0.216774593606794,0.0557145129134529,0.194781414781545,0.121738692680247,0.317782037080291,0.182366777647054,0.292478882448893,0.134742138954397,-0.0215825259751093,0.241280462138202,0.187160459533513,0.414800728216266,0.223353381334084,0.175968437430109,0.106897287158752,0.210303304836801,0.205430919486111,0.112714181945834,0.249061943418044,0.243988974159198,0.296344502491792,0.215304528913884,0.331131839458162,0.278789401917697,0.260959388061278,0.0914843406350737,0.309483485218968,0.170955553836245,0.0987671215140352,0.181750089955059,0.250976585972774,0.216656761679061
stable,0.285133805891939,0.233364559451354,0.124057585304966,0.167935344620887,0.0577591749198079,0.249060507695617,0.0862481991351614,-0.143754578300346,0.0773048939218765,0.0972373119353004,0.222666486991494,-0.26065352176008,0.136495410740513,0.0737335578536789,0.184066397653664,0.045529074117367,0.0901413993680151,0.240670931843598,0.0554046902031039,0.205353052215741,0.329724716736753,0.388514650452524,0.240945219588828,0.247489336375742,0.226898001633453,0.145190138124333,0.247483640986447,0.0916648828003726,0.294161981854492,0.357779040222097,0.0107062364608605,0.0382537451539863,0.288482261381736,0.256047948948201,0.095656697634701,0.0628536169067302,-0.0445733294701205,0.146021349946886,0.107354606167122,-0.023416174907128,0.0894065555843047,0.0862899639859325,0.179544523824839,0.285401053158646,0.325161278901324,0.237554524293037,0.208410393057105,-0.0945748254904946,0.26309508588418,-0.0178594567823356,0.184723807062006,0.108034146740754,0.149794171248319,0.114716061644403,0.0906549318938426,0.20535771886282,0.243893460579612,0.173105024876175,0.248476370460327,-0.0107501221435582
stable,0.16210691684292,-0.0178118096074694,0.277555501136071,0.230627871696677,0.279639639789741,0.196099605584497,0.0861242917527102,0.207551626230639,0.200448253445149,0.261806121311775,0.350119109453677,0.189352627721601,0.108103751414047,-0.0857715729811332,-0.162901822074587,0.338155617832275,0.169359680514546,0.153220325197724,0.206715762454101,0.130324386483388,0.290771552076443,0.046876604619738,-0.326060649050789,0.197346237246379,0.18884309805436,0.0265839154435236,0.144526489691438,0.0763563606243571,0.11136673381241,0.459780880059338,-0.0240770103310967,0.180650632872532,-0.0173325313562166,0.426108076365374,0.207494569995652,0.16644687805159,0.194414261043171,0.12368692157407,0.191513566384488,0.0553326240091234,0.231786663721852,0.486320067618853,-0.104947289832613,0.0935264663930606,0.105791390000994,0.0940671402446983,0.21928236143987,0.0984945374614292,0.24660786509244,0.269339246307412,0.126282977568227,0.134827290081495,0.188306606779912,0.207676090551834,-0.0894166422901285,0.221272459661246,0.0788353278961635,0.17077281302761,0.226269689824842,0.258984040598738
