group,CD273,CD275,CD47,CD269,CD49f,CD194,CD294,CD32,CD62L,CD223,KLRG1,CD27,CD141,CD272,CD278,CD58,CX3CR1,CD11a,IgA,CD244,XCR1,CD54,FCERIA,CD124,CD18,CD26,CD1a,CD49d,TCR-Va24-Jz18,Mac-2,CD82,HLA-F
progressive,0.184242016691602,-0.0969909094357884,0.121648605076094,-0.111728896308705,0.0067295407341806,-0.161111203546063,-0.104201052233439,-0.0190511743088093,0.0437095014180213,-0.156364074946244,-0.154603616848632,-0.321681285582531,-0.219712637291761,-0.120459299080983,-0.298192558430715,-0.095445444515663,0.0785070067206305,0.114016874899796,-0.164381424938516,-0.106087627201937,-0.374536766449719,0.0403616433975909,0.0057099761878607,-0.0676638197281098,-0.0620819680238762,-0.153900369985804,-0.157418790550595,-0.0198870132945067,-0.275411709571667,-0.112199980367992,-0.200664305724201,-0.212341911171424
progressive,-0.523858007380277,-0.218512752809361,-0.445739904584905,-0.436377452318353,-0.260642446918001,-0.338697386018037,-0.34834002670326,-0.419599762134538,-0.289928766318341,-0.502399234672984,-0.188193451683547,-0.271266097339912,-0.456160302132683,-0.527395348687334,-0.411388241958388,-0.401576929774191,-0.21152187853455,0.151345982766176,-0.440918562583298,0.135391847702142,-0.428630462084116,-0.20425003433806,-0.418593179921109,-0.466819051723616,-0.14749324317694,-0.514629055052246,-0.441766817171048,-0.107970832493002,-0.458306343408076,-0.256715842954668,-0.510656928174539,-0.358849835627829
progressive,0.0138446813130422,0.0233836734383089,-0.0062553512976276,0.133395160555719,-0.204040510525077,0.0499544276500218,0.0371594678410788,0.0757306008141145,-0.0066663559424423,0.0394079588973359,0.0752169026491545,-0.0893986133368431,0.127555574326349,0.241868772897774,0.144693615541292,0.0958626836041245,0.109055888399606,0.0757228229325658,0.140494169633354,0.177875749867994,0.106060773968576,0.123704531484896,0.0716241022020787,0.161414495086817,0.0638147343371692,-0.248765160875056,0.0701791345122272,0.0144763913720582,0.114138962825428,0.416011437161898,0.0579351763803453,0.211148082889423
progressive,0.214274048986471,0.491193645819362,-0.0680133962485344,0.179703767713797,0.0582837265522265,-0.0610384010225125,0.366635846435458,0.0772008717491932,-0.0396782266661431,0.356294868364788,0.264216826524253,0.0619081398349019,0.0144265883704277,0.267706956274506,0.277454025291005,0.139419061068129,0.40775077400787,0.212148000176143,0.383878031614673,0.453012689803161,0.0967199530284502,0.139763891727377,0.333614016556832,0.195170211704903,0.114378028243539,0.134942672828543,0.197756006271691,0.400398195017183,0.0441889243353558,0.299359272774965,0.212800279077496,0.461268061383049
stable,-0.0230873235425933,-0.151445677434967,0.143441767971487,-0.0294950443685132,0.0807719442421885,-0.249496233999431,0.0845950274653891,0.0601504341672942,0.16500393741016,0.0371300996187841,0.0359217703560296,0.227153302635075,0.09211364666577,0.130891308719415,0.0736591977670385,-0.116912344023544,0.0950222380597305,0.0570874012345663,0.037650618283752,-0.0772924054843744,0.028755448505888,0.0218729026353118,-0.0745495547369416,0.0993600377235076,-0.0302305980521316,0.0237060172062971,-0.0412482543368813,0.0193307656865666,0.100676241982762,0.110941568857084,0.0594083385183183,0.0050253105254504
stable,0.0220524807226901,0.216648334913133,0.089288114046212,-0.134171116113981,-0.0706147607634201,0.402341095496412,0.139181523153058,0.170374689720347,-0.117803407251727,0.0231271972212816,0.293536131626627,-0.134119940481047,0.143318210457437,0.059839556206011,0.330668945880094,0.0998950643001658,0.253257916378634,0.177239208207377,0.215704009976636,0.124960687425529,0.0586919592285627,0.157553160901139,0.169498264838063,0.169657285779347,0.264399342924922,-0.0224694436395126,-0.0272489638072803,0.216607061913285,-0.0315484785693961,-0.0121282948045132,0.153630542917286,0.0661887091111371
stable,0.0037176180299055,-0.0739864670342651,-0.122836033805527,-0.0528785303061404,-0.422169896065007,-0.0535319983216534,0.0583185190861401,-0.0097112551244665,-0.0482804074961208,0.13101272416714,-0.27200692021711,-0.0977591041873233,-0.0903288892900579,0.0698049792204772,-0.108403497553414,-0.0052933320884054,-0.0647349767756207,-0.275726802196644,0.0263358389366448,-0.0496626143073543,0.184769807763775,-0.0034026631917222,-0.10148502516863,0.020085057990344,-0.109242253803069,-0.0995128867956174,-0.0028938745704595,-0.16038643012143,-0.0402053857139228,0.0055820567667775,-0.166746441164948,0.0743287323394397
stable,-0.0490495955335366,-0.117469865478791,-0.0466595684334385,0.0800354521349076,-0.0349053684891274,0.0182746646821075,-0.0149826502012013,0.0071386768694965,0.392794051836349,-0.0078586391176129,-0.47393041297649,-0.0334761171401844,0.0682077101386599,0.044145872663228,-0.104519790394646,-0.0862624066514562,0.0406652077857271,-0.461503854925667,0.0554657689754232,-0.356109806324127,0.0541918962934774,-0.273138668631096,-0.0630292695601283,0.105370784926964,-0.440979732319561,0.128757445500527,-0.0509161560002547,-0.29873794801417,0.0284706732923561,-0.074517330100054,0.0596133359246205,0.0584738245846598
stable,-0.0242975125973071,0.0273835180058092,-0.201580760084049,-0.0220866472546474,0.243789454306484,0.308599776161494,0.0093314238627734,-0.193361374046196,-0.187044861730339,0.0546180212158863,0.155296398097209,-0.333810104413999,-0.0399383489268316,-0.0923966983500195,0.0583018177452027,-0.0516929642395013,0.002947237469114,0.130184282715462,0.132676048701339,0.105150271750929,-0.0525716838513424,0.0827795852796066,-0.127724164835278,0.0123345077040952,-0.0214318931207429,-0.0454172132169316,0.160089726165787,-0.0305855462711817,-0.0904709193412607,-0.0101502884134082,0.0522720094960308,0.0606642594060875
stable,-0.0311490251364252,-0.119361924736057,0.0128884765308682,0.0827451766362312,0.216110025579571,-0.0116463585696025,-0.0526424873285065,0.0535833775988216,0.14454429900738,-0.255026098903448,-0.39066867540635,0.189815537258702,-0.187443941787469,-0.0571016550726574,0.322260111463669,-0.045931152013453,-0.139006883498345,-0.459042813818228,-0.0044761027758421,-0.213348433243871,0.0275951756237545,-0.252304024186332,-0.100688093395561,-0.106378057825386,-0.161350420580324,0.0524766134544098,-0.0063153333032695,-0.0651862777840761,0.0447192952373801,-0.0645396263955182,0.0963887942017751,0.193926044717737
stable,0.01664686540821,0.0631913483751335,0.0733656954327696,-0.172827498215681,-0.0169139878025489,-0.0461838033349084,-0.0931676373719558,-0.0632731208656531,0.12774623304682,-0.0359442076726792,-0.464290953644744,0.381169875956674,0.0397619617520093,-0.032088177339049,-0.102354878539671,-0.062626292230077,-0.0690172535443541,-0.446075798785081,-0.0609622805032919,-0.435427293635856,0.0355853914761425,-0.145168771414823,-0.0076231084765793,-0.148829174774557,-0.0312319791790812,-0.0160773652421455,0.0508879697336958,-0.255988583306116,-0.0031976606781916,0.0755980324977549,-0.0030150321317484,0.0960820037595274
stable,0.0570427253145354,0.0344402131996615,-0.0052937028190544,0.0067022518685272,-0.140418366565578,-0.0409241638482859,0.0275862317202628,0.113784922366537,0.061564212598614,-0.064678611970201,0.536790079468193,-0.403291187806253,-0.0196812113111049,0.050597609490674,0.0992986768040246,0.0785110905192386,0.118352897432947,0.340557022687569,0.0608165770386619,0.315490387278465,-0.0143664115118089,0.185719779453469,0.0654539192496385,-0.0144049755420544,0.172337726478594,-0.235733662414447,0.132147832568576,0.133423562564979,0.0165921487312389,0.115003947234169,0.0534124993711883,0.0846183346091867
stable,0.331574241446766,0.302960803616262,0.258588034707632,0.201838088866942,0.124593993401066,0.298237736759955,0.409851165211512,0.270026253507757,0.394442361258688,0.142083981450689,0.177037748364778,0.174450578783258,0.303249710522321,0.24039401027939,0.451815202218567,0.319672892437146,0.370605514844513,0.181720143794652,0.336051906002873,0.346617420324436,0.279238787499352,0.0317364889492896,0.335103009973328,0.241217432753647,0.139827621617371,0.204033325147709,0.282318323602784,0.159066159076045,0.359436990311202,0.315256830613034,0.367398700760472,0.301055895924128
stable,-0.12399393869833,-0.10284514656471,-0.0163151077672992,-0.111754788763557,-0.0668794571708352,0.0762771054201893,-0.0928507247693332,-0.163240629739265,0.522048774886564,-0.0539959529900303,-0.442416695049709,0.212075079909261,-0.198087530974481,-0.130875420790727,-0.149047565433182,-0.195717936138473,-0.16275331782296,-0.429669952371832,-0.115318862291572,-0.224665995554848,-0.205659811328969,-0.446876709233337,-0.0739084928802574,-0.171245920599303,-0.284216963835369,-0.0966907112117133,-0.173098293023766,-0.278244816065244,-0.0962704377383505,-0.120238016736647,-0.118205766612347,-0.19897435891747
